,batch_size,bce_pos_class_weight,dropout_p,hidden_layer_size,input_layer_norm,lr,num_layers,optimizer_type,sequence_length,weight_decay,tss,hss
568,256,30,0.5,12,False,0.01,1,adam,40,0.001,0.3655,0.1902
644,256,50,0.1,12,True,0.005,2,adam,40,0.001,0.3655,0.1861
64,128,30,0.1,12,True,0.005,1,adam,40,0.001,0.3655,0.1678
95,128,30,0.1,12,False,0.01,2,adam,45,0.01,0.3654,0.1802
553,256,30,0.5,12,True,0.01,1,adam,40,0.01,0.3654,0.157
572,256,30,0.5,12,False,0.01,2,adam,40,0.001,0.3651,0.214
335,128,50,0.5,4,True,0.01,2,adam,45,0.01,0.3651,0.1463
341,128,50,0.5,4,False,0.005,2,adam,40,0.01,0.365,0.1574
233,128,50,0.1,4,True,0.01,1,adam,40,0.01,0.3649,0.1449
715,256,50,0.5,4,True,0.01,1,adam,45,0.01,0.3649,0.1354
289,128,50,0.5,2,True,0.005,1,adam,40,0.01,0.3647,0.1366
3,128,30,0.1,2,True,0.005,1,adam,45,0.01,0.3647,0.1365
120,128,30,0.5,2,False,0.01,1,adam,40,0.001,0.3646,0.1918
730,256,50,0.5,4,False,0.01,1,adam,45,0.001,0.3646,0.1375
645,256,50,0.1,12,True,0.005,2,adam,40,0.01,0.364,0.1533
333,128,50,0.5,4,True,0.01,2,adam,40,0.01,0.3639,0.116
557,256,30,0.5,12,True,0.01,2,adam,40,0.01,0.3638,0.1735
205,128,50,0.1,2,True,0.01,2,adam,40,0.01,0.3638,0.1384
176,128,30,0.5,12,False,0.005,1,adam,40,0.001,0.3637,0.1978
246,128,50,0.1,4,False,0.005,2,adam,45,0.001,0.3637,0.1614
714,256,50,0.5,4,True,0.01,1,adam,45,0.001,0.3636,0.1362
261,128,50,0.1,12,True,0.005,2,adam,40,0.01,0.3634,0.1505
623,256,50,0.1,4,True,0.01,2,adam,45,0.01,0.3633,0.1219
282,128,50,0.1,12,False,0.01,1,adam,45,0.001,0.3632,0.1777
701,256,50,0.5,2,False,0.01,2,adam,40,0.01,0.3627,0.1525
83,128,30,0.1,12,False,0.005,1,adam,45,0.01,0.3626,0.1693
245,128,50,0.1,4,False,0.005,2,adam,40,0.01,0.3625,0.1558
612,256,50,0.1,4,True,0.005,2,adam,40,0.001,0.3625,0.1343
574,256,30,0.5,12,False,0.01,2,adam,45,0.001,0.3624,0.1874
266,128,50,0.1,12,True,0.01,1,adam,45,0.001,0.3624,0.1285
357,128,50,0.5,12,True,0.005,2,adam,40,0.01,0.3624,0.1274
735,256,50,0.5,4,False,0.01,2,adam,45,0.01,0.3623,0.1298
380,128,50,0.5,12,False,0.01,2,adam,40,0.001,0.3622,0.1496
206,128,50,0.1,2,True,0.01,2,adam,45,0.001,0.3622,0.1429
586,256,50,0.1,2,True,0.01,1,adam,45,0.001,0.3621,0.1432
23,128,30,0.1,2,False,0.005,2,adam,45,0.01,0.3618,0.176
640,256,50,0.1,12,True,0.005,1,adam,40,0.001,0.3618,0.149
521,256,30,0.5,4,True,0.01,1,adam,40,0.01,0.3618,0.1469
424,256,30,0.1,4,True,0.01,1,adam,40,0.001,0.3617,0.1531
647,256,50,0.1,12,True,0.005,2,adam,45,0.01,0.3617,0.1316
512,256,30,0.5,4,True,0.005,1,adam,40,0.001,0.3615,0.1633
228,128,50,0.1,4,True,0.005,2,adam,40,0.001,0.3615,0.143
88,128,30,0.1,12,False,0.01,1,adam,40,0.001,0.3614,0.197
448,256,30,0.1,12,True,0.005,1,adam,40,0.001,0.3614,0.1828
368,128,50,0.5,12,False,0.005,1,adam,40,0.001,0.3613,0.1483
237,128,50,0.1,4,True,0.01,2,adam,40,0.01,0.3613,0.1474
272,128,50,0.1,12,False,0.005,1,adam,40,0.001,0.3611,0.1558
264,128,50,0.1,12,True,0.01,1,adam,40,0.001,0.3605,0.1579
616,256,50,0.1,4,True,0.01,1,adam,40,0.001,0.3605,0.151
361,128,50,0.5,12,True,0.01,1,adam,40,0.01,0.3605,0.1427
254,128,50,0.1,4,False,0.01,2,adam,45,0.001,0.3603,0.1568
293,128,50,0.5,2,True,0.005,2,adam,40,0.01,0.3602,0.1377
14,128,30,0.1,2,True,0.01,2,adam,45,0.001,0.3601,0.1567
608,256,50,0.1,4,True,0.005,1,adam,40,0.001,0.3601,0.154
700,256,50,0.5,2,False,0.01,2,adam,40,0.001,0.36,0.1596
225,128,50,0.1,4,True,0.005,1,adam,40,0.01,0.36,0.1422
113,128,30,0.5,2,False,0.005,1,adam,40,0.01,0.3599,0.2285
244,128,50,0.1,4,False,0.005,2,adam,40,0.001,0.3598,0.1409
195,128,50,0.1,2,True,0.005,1,adam,45,0.01,0.3598,0.132
546,256,30,0.5,12,True,0.005,1,adam,45,0.001,0.3597,0.189
602,256,50,0.1,2,False,0.01,1,adam,45,0.001,0.3597,0.1481
725,256,50,0.5,4,False,0.005,2,adam,40,0.01,0.3597,0.144
118,128,30,0.5,2,False,0.005,2,adam,45,0.001,0.3594,0.168
384,256,30,0.1,2,True,0.005,1,adam,40,0.001,0.3592,0.1531
410,256,30,0.1,2,False,0.01,1,adam,45,0.001,0.3591,0.1845
618,256,50,0.1,4,True,0.01,1,adam,45,0.001,0.3591,0.1443
457,256,30,0.1,12,True,0.01,1,adam,40,0.01,0.3589,0.1434
198,128,50,0.1,2,True,0.005,2,adam,45,0.001,0.3589,0.1423
269,128,50,0.1,12,True,0.01,2,adam,40,0.01,0.3589,0.1382
413,256,30,0.1,2,False,0.01,2,adam,40,0.01,0.3588,0.1735
455,256,30,0.1,12,True,0.005,2,adam,45,0.01,0.3588,0.1697
678,256,50,0.5,2,True,0.005,2,adam,45,0.001,0.3584,0.1462
525,256,30,0.5,4,True,0.01,2,adam,40,0.01,0.3581,0.1579
504,256,30,0.5,2,False,0.01,1,adam,40,0.001,0.358,0.1699
418,256,30,0.1,4,True,0.005,1,adam,45,0.001,0.3579,0.1498
201,128,50,0.1,2,True,0.01,1,adam,40,0.01,0.3579,0.1337
724,256,50,0.5,4,False,0.005,2,adam,40,0.001,0.3575,0.1711
694,256,50,0.5,2,False,0.005,2,adam,45,0.001,0.3575,0.1392
481,256,30,0.5,2,True,0.005,1,adam,40,0.01,0.3574,0.1813
703,256,50,0.5,2,False,0.01,2,adam,45,0.01,0.3574,0.1473
33,128,30,0.1,4,True,0.005,1,adam,40,0.01,0.3574,0.1464
15,128,30,0.1,2,True,0.01,2,adam,45,0.01,0.3571,0.1632
396,256,30,0.1,2,True,0.01,2,adam,40,0.001,0.357,0.171
573,256,30,0.5,12,False,0.01,2,adam,40,0.01,0.3568,0.1995
255,128,50,0.1,4,False,0.01,2,adam,45,0.01,0.3568,0.1458
613,256,50,0.1,4,True,0.005,2,adam,40,0.01,0.3568,0.1451
581,256,50,0.1,2,True,0.005,2,adam,40,0.01,0.3566,0.1347
388,256,30,0.1,2,True,0.005,2,adam,40,0.001,0.3565,0.1783
379,128,50,0.5,12,False,0.01,1,adam,45,0.01,0.3565,0.1477
621,256,50,0.1,4,True,0.01,2,adam,40,0.01,0.3565,0.1306
312,128,50,0.5,2,False,0.01,1,adam,40,0.001,0.3565,0.1025
1,128,30,0.1,2,True,0.005,1,adam,40,0.01,0.3564,0.1566
80,128,30,0.1,12,False,0.005,1,adam,40,0.001,0.3563,0.1824
175,128,30,0.5,12,True,0.01,2,adam,45,0.01,0.3562,0.1524
232,128,50,0.1,4,True,0.01,1,adam,40,0.001,0.3559,0.1398
466,256,30,0.1,12,False,0.005,1,adam,45,0.001,0.3558,0.1809
383,128,50,0.5,12,False,0.01,2,adam,45,0.01,0.3558,0.142
62,128,30,0.1,4,False,0.01,2,adam,45,0.001,0.3555,0.1753
498,256,30,0.5,2,False,0.005,1,adam,45,0.001,0.3554,0.1652
283,128,50,0.1,12,False,0.01,1,adam,45,0.01,0.3554,0.1548
234,128,50,0.1,4,True,0.01,1,adam,45,0.001,0.3551,0.1661
495,256,30,0.5,2,True,0.01,2,adam,45,0.01,0.3551,0.1477
192,128,50,0.1,2,True,0.005,1,adam,40,0.001,0.3551,0.1091
404,256,30,0.1,2,False,0.005,2,adam,40,0.001,0.3549,0.1729
169,128,30,0.5,12,True,0.01,1,adam,40,0.01,0.3549,0.1496
154,128,30,0.5,4,False,0.01,1,adam,45,0.001,0.3548,0.169
643,256,50,0.1,12,True,0.005,1,adam,45,0.01,0.3547,0.1536
463,256,30,0.1,12,True,0.01,2,adam,45,0.01,0.3546,0.1611
52,128,30,0.1,4,False,0.005,2,adam,40,0.001,0.3544,0.1733
183,128,30,0.5,12,False,0.005,2,adam,45,0.01,0.3543,0.1466
717,256,50,0.5,4,True,0.01,2,adam,40,0.01,0.3543,0.1407
140,128,30,0.5,4,True,0.01,2,adam,40,0.001,0.3542,0.1663
377,128,50,0.5,12,False,0.01,1,adam,40,0.01,0.3542,0.1335
509,256,30,0.5,2,False,0.01,2,adam,40,0.01,0.354,0.1785
30,128,30,0.1,2,False,0.01,2,adam,45,0.001,0.3539,0.1701
39,128,30,0.1,4,True,0.005,2,adam,45,0.01,0.3537,0.1701
682,256,50,0.5,2,True,0.01,1,adam,45,0.001,0.3536,0.1304
626,256,50,0.1,4,False,0.005,1,adam,45,0.001,0.3536,0.1072
90,128,30,0.1,12,False,0.01,1,adam,45,0.001,0.3535,0.1746
6,128,30,0.1,2,True,0.005,2,adam,45,0.001,0.3535,0.1545
87,128,30,0.1,12,False,0.005,2,adam,45,0.01,0.3534,0.1791
260,128,50,0.1,12,True,0.005,2,adam,40,0.001,0.3534,0.1551
103,128,30,0.5,2,True,0.005,2,adam,45,0.01,0.3534,0.1468
605,256,50,0.1,2,False,0.01,2,adam,40,0.01,0.3533,0.1712
40,128,30,0.1,4,True,0.01,1,adam,40,0.001,0.3531,0.1671
4,128,30,0.1,2,True,0.005,2,adam,40,0.001,0.3528,0.1481
436,256,30,0.1,4,False,0.005,2,adam,40,0.001,0.3526,0.188
326,128,50,0.5,4,True,0.005,2,adam,45,0.001,0.3526,0.1451
299,128,50,0.5,2,True,0.01,1,adam,45,0.01,0.3526,0.1099
549,256,30,0.5,12,True,0.005,2,adam,40,0.01,0.3522,0.1632
596,256,50,0.1,2,False,0.005,2,adam,40,0.001,0.3522,0.1354
65,128,30,0.1,12,True,0.005,1,adam,40,0.01,0.3521,0.1567
374,128,50,0.5,12,False,0.005,2,adam,45,0.001,0.352,0.1848
69,128,30,0.1,12,True,0.005,2,adam,40,0.01,0.3519,0.1524
749,256,50,0.5,12,True,0.01,2,adam,40,0.01,0.3519,0.1472
506,256,30,0.5,2,False,0.01,1,adam,45,0.001,0.3517,0.1724
72,128,30,0.1,12,True,0.01,1,adam,40,0.001,0.3517,0.1697
654,256,50,0.1,12,True,0.01,2,adam,45,0.001,0.3517,0.1422
298,128,50,0.5,2,True,0.01,1,adam,45,0.001,0.3517,0.121
66,128,30,0.1,12,True,0.005,1,adam,45,0.001,0.3515,0.1805
144,128,30,0.5,4,False,0.005,1,adam,40,0.001,0.3514,0.174
738,256,50,0.5,12,True,0.005,1,adam,45,0.001,0.3514,0.1556
93,128,30,0.1,12,False,0.01,2,adam,40,0.01,0.3513,0.1496
222,128,50,0.1,2,False,0.01,2,adam,45,0.001,0.3513,0.1368
363,128,50,0.5,12,True,0.01,1,adam,45,0.01,0.3513,0.1185
68,128,30,0.1,12,True,0.005,2,adam,40,0.001,0.3512,0.1684
263,128,50,0.1,12,True,0.005,2,adam,45,0.01,0.3512,0.1421
58,128,30,0.1,4,False,0.01,1,adam,45,0.001,0.3509,0.1582
317,128,50,0.5,2,False,0.01,2,adam,40,0.01,0.3509,0.1243
24,128,30,0.1,2,False,0.01,1,adam,40,0.001,0.3508,0.1755
378,128,50,0.5,12,False,0.01,1,adam,45,0.001,0.3508,0.161
301,128,50,0.5,2,True,0.01,2,adam,40,0.01,0.3508,0.1067
493,256,30,0.5,2,True,0.01,2,adam,40,0.01,0.3507,0.173
180,128,30,0.5,12,False,0.005,2,adam,40,0.001,0.3506,0.19
584,256,50,0.1,2,True,0.01,1,adam,40,0.001,0.3506,0.1375
743,256,50,0.5,12,True,0.005,2,adam,45,0.01,0.3505,0.1539
415,256,30,0.1,2,False,0.01,2,adam,45,0.01,0.3502,0.176
741,256,50,0.5,12,True,0.005,2,adam,40,0.01,0.3502,0.1621
514,256,30,0.5,4,True,0.005,1,adam,45,0.001,0.3502,0.1546
67,128,30,0.1,12,True,0.005,1,adam,45,0.01,0.35,0.1805
141,128,30,0.5,4,True,0.01,2,adam,40,0.01,0.35,0.152
119,128,30,0.5,2,False,0.005,2,adam,45,0.01,0.3497,0.1658
327,128,50,0.5,4,True,0.005,2,adam,45,0.01,0.3497,0.137
497,256,30,0.5,2,False,0.005,1,adam,40,0.01,0.3496,0.1872
334,128,50,0.5,4,True,0.01,2,adam,45,0.001,0.3495,0.1168
86,128,30,0.1,12,False,0.005,2,adam,45,0.001,0.3492,0.1789
545,256,30,0.5,12,True,0.005,1,adam,40,0.01,0.3492,0.1483
137,128,30,0.5,4,True,0.01,1,adam,40,0.01,0.349,0.1591
675,256,50,0.5,2,True,0.005,1,adam,45,0.01,0.349,0.121
173,128,30,0.5,12,True,0.01,2,adam,40,0.01,0.3489,0.1633
636,256,50,0.1,4,False,0.01,2,adam,40,0.001,0.3489,0.1386
427,256,30,0.1,4,True,0.01,1,adam,45,0.01,0.3487,0.1764
503,256,30,0.5,2,False,0.005,2,adam,45,0.01,0.3486,0.1644
744,256,50,0.5,12,True,0.01,1,adam,40,0.001,0.3486,0.1506
287,128,50,0.1,12,False,0.01,2,adam,45,0.01,0.3485,0.1622
323,128,50,0.5,4,True,0.005,1,adam,45,0.01,0.3485,0.1281
409,256,30,0.1,2,False,0.01,1,adam,40,0.01,0.3484,0.1616
637,256,50,0.1,4,False,0.01,2,adam,40,0.01,0.3484,0.1561
544,256,30,0.5,12,True,0.005,1,adam,40,0.001,0.3483,0.1621
709,256,50,0.5,4,True,0.005,2,adam,40,0.01,0.3483,0.1399
726,256,50,0.5,4,False,0.005,2,adam,45,0.001,0.3482,0.1757
149,128,30,0.5,4,False,0.005,2,adam,40,0.01,0.3482,0.1699
430,256,30,0.1,4,True,0.01,2,adam,45,0.001,0.3481,0.1598
110,128,30,0.5,2,True,0.01,2,adam,45,0.001,0.3481,0.1548
158,128,30,0.5,4,False,0.01,2,adam,45,0.001,0.3478,0.1741
451,256,30,0.1,12,True,0.005,1,adam,45,0.01,0.3477,0.1849
85,128,30,0.1,12,False,0.005,2,adam,40,0.01,0.3477,0.1648
278,128,50,0.1,12,False,0.005,2,adam,45,0.001,0.3474,0.1792
285,128,50,0.1,12,False,0.01,2,adam,40,0.01,0.3474,0.1292
611,256,50,0.1,4,True,0.005,1,adam,45,0.01,0.3473,0.1296
37,128,30,0.1,4,True,0.005,2,adam,40,0.01,0.3472,0.1743
163,128,30,0.5,12,True,0.005,1,adam,45,0.01,0.3472,0.1558
139,128,30,0.5,4,True,0.01,1,adam,45,0.01,0.347,0.1815
182,128,30,0.5,12,False,0.005,2,adam,45,0.001,0.3468,0.1801
288,128,50,0.5,2,True,0.005,1,adam,40,0.001,0.3467,0.1221
722,256,50,0.5,4,False,0.005,1,adam,45,0.001,0.3465,0.1444
240,128,50,0.1,4,False,0.005,1,adam,40,0.001,0.3464,0.1533
199,128,50,0.1,2,True,0.005,2,adam,45,0.01,0.3464,0.1069
286,128,50,0.1,12,False,0.01,2,adam,45,0.001,0.346,0.154
518,256,30,0.5,4,True,0.005,2,adam,45,0.001,0.3458,0.164
598,256,50,0.1,2,False,0.005,2,adam,45,0.001,0.3458,0.1237
551,256,30,0.5,12,True,0.005,2,adam,45,0.01,0.3456,0.1466
53,128,30,0.1,4,False,0.005,2,adam,40,0.01,0.3454,0.1933
425,256,30,0.1,4,True,0.01,1,adam,40,0.01,0.3453,0.1662
167,128,30,0.5,12,True,0.005,2,adam,45,0.01,0.3452,0.1493
135,128,30,0.5,4,True,0.005,2,adam,45,0.01,0.3448,0.1345
524,256,30,0.5,4,True,0.01,2,adam,40,0.001,0.3444,0.1823
458,256,30,0.1,12,True,0.01,1,adam,45,0.001,0.3442,0.1737
629,256,50,0.1,4,False,0.005,2,adam,40,0.01,0.3441,0.1777
32,128,30,0.1,4,True,0.005,1,adam,40,0.001,0.3439,0.1643
330,128,50,0.5,4,True,0.01,1,adam,45,0.001,0.3438,0.1402
190,128,30,0.5,12,False,0.01,2,adam,45,0.001,0.3436,0.1746
662,256,50,0.1,12,False,0.005,2,adam,45,0.001,0.3435,0.1762
302,128,50,0.5,2,True,0.01,2,adam,45,0.001,0.3435,0.1169
622,256,50,0.1,4,True,0.01,2,adam,45,0.001,0.3434,0.1544
203,128,50,0.1,2,True,0.01,1,adam,45,0.01,0.3431,0.1206
267,128,50,0.1,12,True,0.01,1,adam,45,0.01,0.3422,0.1409
211,128,50,0.1,2,False,0.005,1,adam,45,0.01,0.3421,0.1425
36,128,30,0.1,4,True,0.005,2,adam,40,0.001,0.3421,0.1292
747,256,50,0.5,12,True,0.01,1,adam,45,0.01,0.342,0.1307
671,256,50,0.1,12,False,0.01,2,adam,45,0.01,0.3415,0.1357
566,256,30,0.5,12,False,0.005,2,adam,45,0.001,0.3414,0.174
438,256,30,0.1,4,False,0.005,2,adam,45,0.001,0.3413,0.184
559,256,30,0.5,12,True,0.01,2,adam,45,0.01,0.3413,0.1689
320,128,50,0.5,4,True,0.005,1,adam,40,0.001,0.3413,0.1419
329,128,50,0.5,4,True,0.01,1,adam,40,0.01,0.3412,0.1273
150,128,30,0.5,4,False,0.005,2,adam,45,0.001,0.3411,0.1638
474,256,30,0.1,12,False,0.01,1,adam,45,0.001,0.3411,0.1636
91,128,30,0.1,12,False,0.01,1,adam,45,0.01,0.3411,0.1456
109,128,30,0.5,2,True,0.01,2,adam,40,0.01,0.341,0.1432
196,128,50,0.1,2,True,0.005,2,adam,40,0.001,0.341,0.1254
690,256,50,0.5,2,False,0.005,1,adam,45,0.001,0.3409,0.0844
452,256,30,0.1,12,True,0.005,2,adam,40,0.001,0.3406,0.1578
18,128,30,0.1,2,False,0.005,1,adam,45,0.001,0.3406,0.1297
11,128,30,0.1,2,True,0.01,1,adam,45,0.01,0.3405,0.1273
8,128,30,0.1,2,True,0.01,1,adam,40,0.001,0.3404,0.1657
101,128,30,0.5,2,True,0.005,2,adam,40,0.01,0.3404,0.1494
136,128,30,0.5,4,True,0.01,1,adam,40,0.001,0.3403,0.1379
583,256,50,0.1,2,True,0.005,2,adam,45,0.01,0.3403,0.1019
112,128,30,0.5,2,False,0.005,1,adam,40,0.001,0.3402,0.1598
309,128,50,0.5,2,False,0.005,2,adam,40,0.01,0.3395,0.1385
170,128,30,0.5,12,True,0.01,1,adam,45,0.001,0.3394,0.1592
362,128,50,0.5,12,True,0.01,1,adam,45,0.001,0.3391,0.1486
231,128,50,0.1,4,True,0.005,2,adam,45,0.01,0.3389,0.1109
97,128,30,0.5,2,True,0.005,1,adam,40,0.01,0.3388,0.1365
54,128,30,0.1,4,False,0.005,2,adam,45,0.001,0.3387,0.1721
550,256,30,0.5,12,True,0.005,2,adam,45,0.001,0.3387,0.1451
439,256,30,0.1,4,False,0.005,2,adam,45,0.01,0.3386,0.1492
308,128,50,0.5,2,False,0.005,2,adam,40,0.001,0.3384,0.1321
359,128,50,0.5,12,True,0.005,2,adam,45,0.01,0.3383,0.1439
212,128,50,0.1,2,False,0.005,2,adam,40,0.001,0.3381,0.1515
401,256,30,0.1,2,False,0.005,1,adam,40,0.01,0.3378,0.1628
577,256,50,0.1,2,True,0.005,1,adam,40,0.01,0.3377,0.1182
371,128,50,0.5,12,False,0.005,1,adam,45,0.01,0.3376,0.1259
73,128,30,0.1,12,True,0.01,1,adam,40,0.01,0.3375,0.1621
578,256,50,0.1,2,True,0.005,1,adam,45,0.001,0.3374,0.1224
471,256,30,0.1,12,False,0.005,2,adam,45,0.01,0.3371,0.18
45,128,30,0.1,4,True,0.01,2,adam,40,0.01,0.3369,0.1449
604,256,50,0.1,2,False,0.01,2,adam,40,0.001,0.3368,0.1462
614,256,50,0.1,4,True,0.005,2,adam,45,0.001,0.3368,0.1447
191,128,30,0.5,12,False,0.01,2,adam,45,0.01,0.3365,0.1621
324,128,50,0.5,4,True,0.005,2,adam,40,0.001,0.3365,0.1489
398,256,30,0.1,2,True,0.01,2,adam,45,0.001,0.3365,0.147
342,128,50,0.5,4,False,0.005,2,adam,45,0.001,0.3365,0.1273
274,128,50,0.1,12,False,0.005,1,adam,45,0.001,0.336,0.1566
673,256,50,0.5,2,True,0.005,1,adam,40,0.01,0.336,0.1502
184,128,30,0.5,12,False,0.01,1,adam,40,0.001,0.3359,0.1689
631,256,50,0.1,4,False,0.005,2,adam,45,0.01,0.3354,0.164
189,128,30,0.5,12,False,0.01,2,adam,40,0.01,0.3354,0.1378
142,128,30,0.5,4,True,0.01,2,adam,45,0.001,0.3353,0.1251
445,256,30,0.1,4,False,0.01,2,adam,40,0.01,0.335,0.1995
444,256,30,0.1,4,False,0.01,2,adam,40,0.001,0.335,0.1558
353,128,50,0.5,12,True,0.005,1,adam,40,0.01,0.3349,0.1225
426,256,30,0.1,4,True,0.01,1,adam,45,0.001,0.3347,0.1696
356,128,50,0.5,12,True,0.005,2,adam,40,0.001,0.3345,0.1243
294,128,50,0.5,2,True,0.005,2,adam,45,0.001,0.3343,0.1402
528,256,30,0.5,4,False,0.005,1,adam,40,0.001,0.3342,0.1716
125,128,30,0.5,2,False,0.01,2,adam,40,0.01,0.3341,0.179
131,128,30,0.5,4,True,0.005,1,adam,45,0.01,0.3341,0.1681
29,128,30,0.1,2,False,0.01,2,adam,40,0.01,0.3341,0.1587
655,256,50,0.1,12,True,0.01,2,adam,45,0.01,0.3337,0.1265
494,256,30,0.5,2,True,0.01,2,adam,45,0.001,0.3336,0.1618
17,128,30,0.1,2,False,0.005,1,adam,40,0.01,0.3334,0.1694
348,128,50,0.5,4,False,0.01,2,adam,40,0.001,0.3334,0.1441
174,128,30,0.5,12,True,0.01,2,adam,45,0.001,0.3334,0.1367
100,128,30,0.5,2,True,0.005,2,adam,40,0.001,0.3331,0.1493
43,128,30,0.1,4,True,0.01,1,adam,45,0.01,0.3329,0.1567
364,128,50,0.5,12,True,0.01,2,adam,40,0.001,0.3328,0.1324
165,128,30,0.5,12,True,0.005,2,adam,40,0.01,0.3327,0.1668
318,128,50,0.5,2,False,0.01,2,adam,45,0.001,0.3326,0.1674
480,256,30,0.5,2,True,0.005,1,adam,40,0.001,0.3324,0.1675
527,256,30,0.5,4,True,0.01,2,adam,45,0.01,0.3322,0.1565
653,256,50,0.1,12,True,0.01,2,adam,40,0.01,0.3318,0.127
562,256,30,0.5,12,False,0.005,1,adam,45,0.001,0.3317,0.1848
200,128,50,0.1,2,True,0.01,1,adam,40,0.001,0.3316,0.1319
547,256,30,0.5,12,True,0.005,1,adam,45,0.01,0.3315,0.1528
346,128,50,0.5,4,False,0.01,1,adam,45,0.001,0.3311,0.0938
128,128,30,0.5,4,True,0.005,1,adam,40,0.001,0.3309,0.1808
34,128,30,0.1,4,True,0.005,1,adam,45,0.001,0.3309,0.1741
0,128,30,0.1,2,True,0.005,1,adam,40,0.001,0.3309,0.1469
580,256,50,0.1,2,True,0.005,2,adam,40,0.001,0.3308,0.1244
470,256,30,0.1,12,False,0.005,2,adam,45,0.001,0.3306,0.1891
764,256,50,0.5,12,False,0.01,2,adam,40,0.001,0.3305,0.1524
77,128,30,0.1,12,True,0.01,2,adam,40,0.01,0.3304,0.1683
28,128,30,0.1,2,False,0.01,2,adam,40,0.001,0.3304,0.1492
670,256,50,0.1,12,False,0.01,2,adam,45,0.001,0.3298,0.1454
391,256,30,0.1,2,True,0.005,2,adam,45,0.01,0.3295,0.1446
290,128,50,0.5,2,True,0.005,1,adam,45,0.001,0.3292,0.1252
358,128,50,0.5,12,True,0.005,2,adam,45,0.001,0.3292,0.1081
178,128,30,0.5,12,False,0.005,1,adam,45,0.001,0.3291,0.1572
567,256,30,0.5,12,False,0.005,2,adam,45,0.01,0.3289,0.1706
456,256,30,0.1,12,True,0.01,1,adam,40,0.001,0.3281,0.1562
280,128,50,0.1,12,False,0.01,1,adam,40,0.001,0.3281,0.1359
331,128,50,0.5,4,True,0.01,1,adam,45,0.01,0.328,0.096
399,256,30,0.1,2,True,0.01,2,adam,45,0.01,0.3278,0.1392
168,128,30,0.5,12,True,0.01,1,adam,40,0.001,0.3274,0.102
160,128,30,0.5,12,True,0.005,1,adam,40,0.001,0.3273,0.1607
162,128,30,0.5,12,True,0.005,1,adam,45,0.001,0.327,0.1446
164,128,30,0.5,12,True,0.005,2,adam,40,0.001,0.3268,0.1746
138,128,30,0.5,4,True,0.01,1,adam,45,0.001,0.3267,0.1773
239,128,50,0.1,4,True,0.01,2,adam,45,0.01,0.3267,0.1139
491,256,30,0.5,2,True,0.01,1,adam,45,0.01,0.3266,0.16
450,256,30,0.1,12,True,0.005,1,adam,45,0.001,0.3265,0.1858
422,256,30,0.1,4,True,0.005,2,adam,45,0.001,0.3264,0.1725
70,128,30,0.1,12,True,0.005,2,adam,45,0.001,0.3264,0.172
486,256,30,0.5,2,True,0.005,2,adam,45,0.001,0.3259,0.1405
230,128,50,0.1,4,True,0.005,2,adam,45,0.001,0.3259,0.1293
74,128,30,0.1,12,True,0.01,1,adam,45,0.001,0.3258,0.1527
406,256,30,0.1,2,False,0.005,2,adam,45,0.001,0.3256,0.1816
478,256,30,0.1,12,False,0.01,2,adam,45,0.001,0.3254,0.1782
674,256,50,0.5,2,True,0.005,1,adam,45,0.001,0.3254,0.0977
488,256,30,0.5,2,True,0.01,1,adam,40,0.001,0.3253,0.1601
502,256,30,0.5,2,False,0.005,2,adam,45,0.001,0.3252,0.1569
454,256,30,0.1,12,True,0.005,2,adam,45,0.001,0.3252,0.1503
642,256,50,0.1,12,True,0.005,1,adam,45,0.001,0.3249,0.1301
13,128,30,0.1,2,True,0.01,2,adam,40,0.01,0.3248,0.1207
536,256,30,0.5,4,False,0.01,1,adam,40,0.001,0.324,0.1571
556,256,30,0.5,12,True,0.01,2,adam,40,0.001,0.3227,0.1637
132,128,30,0.5,4,True,0.005,2,adam,40,0.001,0.3227,0.1477
94,128,30,0.1,12,False,0.01,2,adam,45,0.001,0.3226,0.1643
284,128,50,0.1,12,False,0.01,2,adam,40,0.001,0.3218,0.177
708,256,50,0.5,4,True,0.005,2,adam,40,0.001,0.3217,0.133
532,256,30,0.5,4,False,0.005,2,adam,40,0.001,0.3215,0.1567
395,256,30,0.1,2,True,0.01,1,adam,45,0.01,0.3215,0.1402
268,128,50,0.1,12,True,0.01,2,adam,40,0.001,0.3215,0.1361
271,128,50,0.1,12,True,0.01,2,adam,45,0.01,0.3213,0.1393
716,256,50,0.5,4,True,0.01,2,adam,40,0.001,0.3203,0.13
689,256,50,0.5,2,False,0.005,1,adam,40,0.01,0.3202,0.1212
742,256,50,0.5,12,True,0.005,2,adam,45,0.001,0.3199,0.1479
96,128,30,0.5,2,True,0.005,1,adam,40,0.001,0.3197,0.1695
382,128,50,0.5,12,False,0.01,2,adam,45,0.001,0.3196,0.146
5,128,30,0.1,2,True,0.005,2,adam,40,0.01,0.319,0.1467
108,128,30,0.5,2,True,0.01,2,adam,40,0.001,0.319,0.1333
26,128,30,0.1,2,False,0.01,1,adam,45,0.001,0.3189,0.1986
734,256,50,0.5,4,False,0.01,2,adam,45,0.001,0.3186,0.151
554,256,30,0.5,12,True,0.01,1,adam,45,0.001,0.3185,0.1487
590,256,50,0.1,2,True,0.01,2,adam,45,0.001,0.3184,0.1214
98,128,30,0.5,2,True,0.005,1,adam,45,0.001,0.318,0.1452
