,batch_size,bce_pos_class_weight,dropout_p,hidden_layer_size,input_layer_norm,lr,num_layers,optimizer_type,sequence_length,weight_decay,tss,hss
784,1024,75,0.1,2,True,0.01,1,adam,15,0.0001,0.3814,0.1081
946,1024,75,0.5,2,False,0.01,1,adam,45,0.0001,0.3814,0.0998
180,256,30,0.5,2,False,0.01,1,sgd,15,0.0001,0.3813,0.1569
161,256,30,0.5,2,False,0.005,1,adam,15,0.01,0.3812,0.181
340,256,75,0.1,8,True,0.01,1,sgd,15,0.0001,0.3811,0.1236
69,256,30,0.1,8,True,0.005,1,sgd,15,0.01,0.38,0.1711
241,256,30,0.5,8,False,0.01,1,adam,15,0.01,0.3799,0.1739
19,256,30,0.1,2,True,0.01,1,adam,45,0.01,0.3796,0.1501
343,256,75,0.1,8,True,0.01,1,sgd,45,0.01,0.3796,0.1217
754,1024,30,0.5,8,False,0.01,1,adam,45,0.0001,0.379,0.1786
17,256,30,0.1,2,True,0.01,1,adam,15,0.01,0.3789,0.1583
99,256,30,0.1,8,False,0.005,1,adam,45,0.01,0.3786,0.1804
359,256,75,0.1,8,False,0.005,1,sgd,45,0.01,0.3784,0.0844
129,256,30,0.5,2,True,0.005,1,adam,15,0.01,0.3783,0.174
68,256,30,0.1,8,True,0.005,1,sgd,15,0.0001,0.3781,0.1633
119,256,30,0.1,8,False,0.01,1,sgd,45,0.01,0.378,0.1621
867,1024,75,0.1,8,False,0.005,1,adam,45,0.01,0.378,0.1259
211,256,30,0.5,8,True,0.01,1,adam,45,0.01,0.3778,0.163
341,256,75,0.1,8,True,0.01,1,sgd,15,0.01,0.3778,0.1204
245,256,30,0.5,8,False,0.01,1,sgd,15,0.01,0.3773,0.1801
181,256,30,0.5,2,False,0.01,1,sgd,15,0.01,0.3769,0.1533
193,256,30,0.5,8,True,0.005,1,adam,15,0.01,0.3768,0.1618
890,1024,75,0.1,8,False,0.01,4,adam,45,0.0001,0.3766,0.1602
1000,1024,75,0.5,8,False,0.005,4,adam,15,0.0001,0.3765,0.1615
21,256,30,0.1,2,True,0.01,1,sgd,15,0.01,0.3765,0.1521
403,256,75,0.5,2,True,0.01,1,adam,45,0.01,0.3765,0.1141
65,256,30,0.1,8,True,0.005,1,adam,15,0.01,0.3759,0.1456
505,256,75,0.5,8,False,0.01,4,adam,15,0.01,0.3754,0.1244
96,256,30,0.1,8,False,0.005,1,adam,15,0.0001,0.3753,0.2086
247,256,30,0.5,8,False,0.01,1,sgd,45,0.01,0.3752,0.181
58,256,30,0.1,2,False,0.01,4,adam,45,0.0001,0.3749,0.1587
160,256,30,0.5,2,False,0.005,1,adam,15,0.0001,0.3748,0.1876
90,256,30,0.1,8,True,0.01,4,adam,45,0.0001,0.3744,0.1751
737,1024,30,0.5,8,False,0.005,1,adam,15,0.01,0.3743,0.1779
87,256,30,0.1,8,True,0.01,1,sgd,45,0.01,0.3743,0.1616
915,1024,75,0.5,2,True,0.01,1,adam,45,0.01,0.3741,0.0938
308,256,75,0.1,2,False,0.01,1,sgd,15,0.0001,0.3731,0.1034
491,256,75,0.5,8,False,0.005,4,adam,45,0.01,0.373,0.1522
353,256,75,0.1,8,False,0.005,1,adam,15,0.01,0.3729,0.1264
417,256,75,0.5,2,False,0.005,1,adam,15,0.01,0.3728,0.0883
610,1024,30,0.1,8,False,0.005,1,adam,45,0.0001,0.3727,0.1583
785,1024,75,0.1,2,True,0.01,1,adam,15,0.01,0.3724,0.1074
851,1024,75,0.1,8,True,0.01,1,adam,45,0.01,0.3724,0.1019
379,256,75,0.1,8,False,0.01,4,adam,45,0.01,0.3723,0.1731
994,1024,75,0.5,8,False,0.005,1,adam,45,0.0001,0.3723,0.1198
51,256,30,0.1,2,False,0.01,1,adam,45,0.01,0.3722,0.1788
872,1024,75,0.1,8,False,0.005,4,adam,15,0.0001,0.3721,0.1487
496,256,75,0.5,8,False,0.01,1,adam,15,0.0001,0.3721,0.1294
977,1024,75,0.5,8,True,0.01,1,adam,15,0.01,0.372,0.1163
113,256,30,0.1,8,False,0.01,1,adam,15,0.01,0.371,0.1731
197,256,30,0.5,8,True,0.005,1,sgd,15,0.01,0.371,0.1619
212,256,30,0.5,8,True,0.01,1,sgd,15,0.0001,0.3706,0.17
328,256,75,0.1,8,True,0.005,4,adam,15,0.0001,0.3706,0.1338
504,256,75,0.5,8,False,0.01,4,adam,15,0.0001,0.3704,0.1268
20,256,30,0.1,2,True,0.01,1,sgd,15,0.0001,0.3693,0.1587
118,256,30,0.1,8,False,0.01,1,sgd,45,0.0001,0.3692,0.1544
369,256,75,0.1,8,False,0.01,1,adam,15,0.01,0.3691,0.1275
215,256,30,0.5,8,True,0.01,1,sgd,45,0.01,0.3689,0.1637
1016,1024,75,0.5,8,False,0.01,4,adam,15,0.0001,0.3683,0.1752
102,256,30,0.1,8,False,0.005,1,sgd,45,0.0001,0.3683,0.1484
978,1024,75,0.5,8,True,0.01,1,adam,45,0.0001,0.3681,0.1259
531,1024,30,0.1,2,True,0.01,1,adam,45,0.01,0.3679,0.1424
323,256,75,0.1,8,True,0.005,1,adam,45,0.01,0.3678,0.1115
194,256,30,0.5,8,True,0.005,1,adam,45,0.0001,0.3674,0.1925
389,256,75,0.5,2,True,0.005,1,sgd,15,0.01,0.3672,0.0745
884,1024,75,0.1,8,False,0.01,1,sgd,15,0.0001,0.367,0.1096
738,1024,30,0.5,8,False,0.005,1,adam,45,0.0001,0.3668,0.1755
81,256,30,0.1,8,True,0.01,1,adam,15,0.01,0.3667,0.1635
501,256,75,0.5,8,False,0.01,1,sgd,15,0.01,0.3664,0.1056
658,1024,30,0.5,2,True,0.01,1,adam,45,0.0001,0.3662,0.1934
721,1024,30,0.5,8,True,0.01,1,adam,15,0.01,0.3662,0.1625
296,256,75,0.1,2,False,0.005,4,adam,15,0.0001,0.3662,0.1161
736,1024,30,0.5,8,False,0.005,1,adam,15,0.0001,0.3658,0.174
849,1024,75,0.1,8,True,0.01,1,adam,15,0.01,0.3658,0.1179
723,1024,30,0.5,8,True,0.01,1,adam,45,0.01,0.3653,0.1463
489,256,75,0.5,8,False,0.005,4,adam,15,0.01,0.3651,0.143
224,256,30,0.5,8,False,0.005,1,adam,15,0.0001,0.3649,0.1801
40,256,30,0.1,2,False,0.005,4,adam,15,0.0001,0.3649,0.1674
83,256,30,0.1,8,True,0.01,1,adam,45,0.01,0.3648,0.17
55,256,30,0.1,2,False,0.01,1,sgd,45,0.01,0.3647,0.1297
16,256,30,0.1,2,True,0.01,1,adam,15,0.0001,0.3645,0.1747
576,1024,30,0.1,8,True,0.005,1,adam,15,0.0001,0.3645,0.1642
100,256,30,0.1,8,False,0.005,1,sgd,15,0.0001,0.3642,0.1658
85,256,30,0.1,8,True,0.01,1,sgd,15,0.01,0.3642,0.1647
375,256,75,0.1,8,False,0.01,1,sgd,45,0.01,0.3642,0.1195
272,256,75,0.1,2,True,0.01,1,adam,15,0.0001,0.3642,0.0978
449,256,75,0.5,8,True,0.005,1,adam,15,0.01,0.364,0.1181
378,256,75,0.1,8,False,0.01,4,adam,45,0.0001,0.3639,0.1582
363,256,75,0.1,8,False,0.005,4,adam,45,0.01,0.3636,0.1533
624,1024,30,0.1,8,False,0.01,1,adam,15,0.0001,0.3632,0.1893
53,256,30,0.1,2,False,0.01,1,sgd,15,0.01,0.3632,0.1325
880,1024,75,0.1,8,False,0.01,1,adam,15,0.0001,0.3627,0.1409
145,256,30,0.5,2,True,0.01,1,adam,15,0.01,0.3626,0.1572
101,256,30,0.1,8,False,0.005,1,sgd,15,0.01,0.3626,0.1552
608,1024,30,0.1,8,False,0.005,1,adam,15,0.0001,0.3623,0.166
144,256,30,0.5,2,True,0.01,1,adam,15,0.0001,0.3622,0.1729
528,1024,30,0.1,2,True,0.01,1,adam,15,0.0001,0.3619,0.17
593,1024,30,0.1,8,True,0.01,1,adam,15,0.01,0.3619,0.1511
339,256,75,0.1,8,True,0.01,1,adam,45,0.01,0.3617,0.1123
466,256,75,0.5,8,True,0.01,1,adam,45,0.0001,0.3613,0.1107
208,256,30,0.5,8,True,0.01,1,adam,15,0.0001,0.3612,0.1758
228,256,30,0.5,8,False,0.005,1,sgd,15,0.0001,0.3611,0.1629
488,256,75,0.5,8,False,0.005,4,adam,15,0.0001,0.3605,0.1557
291,256,75,0.1,2,False,0.005,1,adam,45,0.01,0.3603,0.0898
672,1024,30,0.5,2,False,0.005,1,adam,15,0.0001,0.36,0.154
112,256,30,0.1,8,False,0.01,1,adam,15,0.0001,0.3595,0.1859
602,1024,30,0.1,8,True,0.01,4,adam,45,0.0001,0.3595,0.1621
629,1024,30,0.1,8,False,0.01,1,sgd,15,0.01,0.3594,0.1468
578,1024,30,0.1,8,True,0.005,1,adam,45,0.0001,0.3591,0.1642
579,1024,30,0.1,8,True,0.005,1,adam,45,0.01,0.3591,0.1454
195,256,30,0.5,8,True,0.005,1,adam,45,0.01,0.3589,0.14
356,256,75,0.1,8,False,0.005,1,sgd,15,0.0001,0.3584,0.1218
833,1024,75,0.1,8,True,0.005,1,adam,15,0.01,0.3584,0.1085
705,1024,30,0.5,8,True,0.005,1,adam,15,0.01,0.3583,0.1518
178,256,30,0.5,2,False,0.01,1,adam,45,0.0001,0.3579,0.1837
120,256,30,0.1,8,False,0.01,4,adam,15,0.0001,0.3579,0.1538
280,256,75,0.1,2,True,0.01,4,adam,15,0.0001,0.3577,0.1135
471,256,75,0.5,8,True,0.01,1,sgd,45,0.01,0.3577,0.0979
324,256,75,0.1,8,True,0.005,1,sgd,15,0.0001,0.3576,0.1098
618,1024,30,0.1,8,False,0.005,4,adam,45,0.0001,0.3575,0.1404
420,256,75,0.5,2,False,0.005,1,sgd,15,0.0001,0.3573,0.0871
714,1024,30,0.5,8,True,0.005,4,adam,45,0.0001,0.3567,0.142
503,256,75,0.5,8,False,0.01,1,sgd,45,0.01,0.3563,0.112
706,1024,30,0.5,8,True,0.005,1,adam,45,0.0001,0.3561,0.1581
248,256,30,0.5,8,False,0.01,4,adam,15,0.0001,0.3559,0.1645
72,256,30,0.1,8,True,0.005,4,adam,15,0.0001,0.3558,0.1582
358,256,75,0.1,8,False,0.005,1,sgd,45,0.0001,0.3556,0.1018
730,1024,30,0.5,8,True,0.01,4,adam,45,0.0001,0.3555,0.1387
307,256,75,0.1,2,False,0.01,1,adam,45,0.01,0.3555,0.1171
1,256,30,0.1,2,True,0.005,1,adam,15,0.01,0.3554,0.1677
0,256,30,0.1,2,True,0.005,1,adam,15,0.0001,0.3554,0.1676
707,1024,30,0.5,8,True,0.005,1,adam,45,0.01,0.3554,0.1544
322,256,75,0.1,8,True,0.005,1,adam,45,0.0001,0.3554,0.1177
362,256,75,0.1,8,False,0.005,4,adam,45,0.0001,0.3552,0.1397
147,256,30,0.5,2,True,0.01,1,adam,45,0.01,0.3552,0.1319
226,256,30,0.5,8,False,0.005,1,adam,45,0.0001,0.3545,0.1719
18,256,30,0.1,2,True,0.01,1,adam,45,0.0001,0.3545,0.1699
986,1024,75,0.5,8,True,0.01,4,adam,45,0.0001,0.354,0.1252
866,1024,75,0.1,8,False,0.005,1,adam,45,0.0001,0.3539,0.1061
451,256,75,0.5,8,True,0.005,1,adam,45,0.01,0.3526,0.1204
250,256,30,0.5,8,False,0.01,4,adam,45,0.0001,0.3525,0.1589
560,1024,30,0.1,2,False,0.01,1,adam,15,0.0001,0.3522,0.146
240,256,30,0.5,8,False,0.01,1,adam,15,0.0001,0.352,0.1584
888,1024,75,0.1,8,False,0.01,4,adam,15,0.0001,0.3519,0.1503
342,256,75,0.1,8,True,0.01,1,sgd,45,0.0001,0.3519,0.0956
277,256,75,0.1,2,True,0.01,1,sgd,15,0.01,0.3517,0.0943
114,256,30,0.1,8,False,0.01,1,adam,45,0.0001,0.3515,0.1751
234,256,30,0.5,8,False,0.005,4,adam,45,0.0001,0.3508,0.1936
634,1024,30,0.1,8,False,0.01,4,adam,45,0.0001,0.3507,0.1445
432,256,75,0.5,2,False,0.01,1,adam,15,0.0001,0.3507,0.0849
246,256,30,0.5,8,False,0.01,1,sgd,45,0.0001,0.3506,0.1613
691,1024,30,0.5,2,False,0.01,1,adam,45,0.01,0.3504,0.152
762,1024,30,0.5,8,False,0.01,4,adam,45,0.0001,0.3503,0.1562
873,1024,75,0.1,8,False,0.005,4,adam,15,0.01,0.3503,0.1387
66,256,30,0.1,8,True,0.005,1,adam,45,0.0001,0.3501,0.1719
885,1024,75,0.1,8,False,0.01,1,sgd,15,0.01,0.35,0.107
840,1024,75,0.1,8,True,0.005,4,adam,15,0.0001,0.3497,0.1306
80,256,30,0.1,8,True,0.01,1,adam,15,0.0001,0.3493,0.1769
696,1024,30,0.5,2,False,0.01,4,adam,15,0.0001,0.3493,0.1583
152,256,30,0.5,2,True,0.01,4,adam,15,0.0001,0.3492,0.1359
470,256,75,0.5,8,True,0.01,1,sgd,45,0.0001,0.3488,0.0955
360,256,75,0.1,8,False,0.005,4,adam,15,0.0001,0.3484,0.1473
756,1024,30,0.5,8,False,0.01,1,sgd,15,0.0001,0.348,0.1492
832,1024,75,0.1,8,True,0.005,1,adam,15,0.0001,0.3478,0.106
242,256,30,0.5,8,False,0.01,1,adam,45,0.0001,0.3476,0.1796
106,256,30,0.1,8,False,0.005,4,adam,45,0.0001,0.3476,0.1757
184,256,30,0.5,2,False,0.01,4,adam,15,0.0001,0.3467,0.1445
196,256,30,0.5,8,True,0.005,1,sgd,15,0.0001,0.3463,0.1507
56,256,30,0.1,2,False,0.01,4,adam,15,0.0001,0.3458,0.1738
746,1024,30,0.5,8,False,0.005,4,adam,45,0.0001,0.3453,0.1414
474,256,75,0.5,8,True,0.01,4,adam,45,0.0001,0.3451,0.1415
86,256,30,0.1,8,True,0.01,1,sgd,45,0.0001,0.3449,0.1606
628,1024,30,0.1,8,False,0.01,1,sgd,15,0.0001,0.3448,0.1354
2,256,30,0.1,2,True,0.005,1,adam,45,0.0001,0.3448,0.1341
448,256,75,0.5,8,True,0.005,1,adam,15,0.0001,0.3448,0.1296
850,1024,75,0.1,8,True,0.01,1,adam,45,0.0001,0.3447,0.1253
290,256,75,0.1,2,False,0.005,1,adam,45,0.0001,0.3444,0.0789
842,1024,75,0.1,8,True,0.005,4,adam,45,0.0001,0.3442,0.1289
325,256,75,0.1,8,True,0.005,1,sgd,15,0.01,0.3441,0.097
984,1024,75,0.5,8,True,0.01,4,adam,15,0.0001,0.3439,0.1625
864,1024,75,0.1,8,False,0.005,1,adam,15,0.0001,0.3438,0.1166
368,256,75,0.1,8,False,0.01,1,adam,15,0.0001,0.3437,0.1163
344,256,75,0.1,8,True,0.01,4,adam,15,0.0001,0.3435,0.1312
218,256,30,0.5,8,True,0.01,4,adam,45,0.0001,0.3428,0.1457
506,256,75,0.5,8,False,0.01,4,adam,45,0.0001,0.3426,0.1423
529,1024,30,0.1,2,True,0.01,1,adam,15,0.01,0.3425,0.1348
192,256,30,0.5,8,True,0.005,1,adam,15,0.0001,0.3423,0.1543
464,256,75,0.5,8,True,0.01,1,adam,15,0.0001,0.3423,0.1155
214,256,30,0.5,8,True,0.01,1,sgd,45,0.0001,0.3422,0.1664
657,1024,30,0.5,2,True,0.01,1,adam,15,0.01,0.3422,0.1625
336,256,75,0.1,8,True,0.01,1,adam,15,0.0001,0.3418,0.1366
64,256,30,0.1,8,True,0.005,1,adam,15,0.0001,0.3416,0.1685
337,256,75,0.1,8,True,0.01,1,adam,15,0.01,0.3412,0.0952
757,1024,30,0.5,8,False,0.01,1,sgd,15,0.01,0.3411,0.1541
594,1024,30,0.1,8,True,0.01,1,adam,45,0.0001,0.3411,0.1499
962,1024,75,0.5,8,True,0.005,1,adam,45,0.0001,0.3411,0.0864
103,256,30,0.1,8,False,0.005,1,sgd,45,0.01,0.3408,0.162
856,1024,75,0.1,8,True,0.01,4,adam,15,0.0001,0.3408,0.1454
1013,1024,75,0.5,8,False,0.01,1,sgd,15,0.01,0.3408,0.1013
230,256,30,0.5,8,False,0.005,1,sgd,45,0.0001,0.3406,0.1389
264,256,75,0.1,2,True,0.005,4,adam,15,0.0001,0.3406,0.1106
945,1024,75,0.5,2,False,0.01,1,adam,15,0.01,0.3404,0.1061
595,1024,30,0.1,8,True,0.01,1,adam,45,0.01,0.3402,0.1792
260,256,75,0.1,2,True,0.005,1,sgd,15,0.0001,0.3401,0.1077
632,1024,30,0.1,8,False,0.01,4,adam,15,0.0001,0.3393,0.1582
200,256,30,0.5,8,True,0.005,4,adam,15,0.0001,0.3392,0.1484
165,256,30,0.5,2,False,0.005,1,sgd,15,0.01,0.3391,0.163
487,256,75,0.5,8,False,0.005,1,sgd,45,0.01,0.3391,0.0872
896,1024,75,0.5,2,True,0.005,1,adam,15,0.0001,0.3391,0.0692
848,1024,75,0.1,8,True,0.01,1,adam,15,0.0001,0.3386,0.1332
568,1024,30,0.1,2,False,0.01,4,adam,15,0.0001,0.3383,0.1554
293,256,75,0.1,2,False,0.005,1,sgd,15,0.01,0.3383,0.0844
148,256,30,0.5,2,True,0.01,1,sgd,15,0.0001,0.3382,0.1512
963,1024,75,0.5,8,True,0.005,1,adam,45,0.01,0.3382,0.0893
787,1024,75,0.1,2,True,0.01,1,adam,45,0.01,0.3377,0.0952
67,256,30,0.1,8,True,0.005,1,adam,45,0.01,0.3376,0.1626
577,1024,30,0.1,8,True,0.005,1,adam,15,0.01,0.3375,0.1577
744,1024,30,0.5,8,False,0.005,4,adam,15,0.0001,0.3373,0.1749
490,256,75,0.5,8,False,0.005,4,adam,45,0.0001,0.337,0.1298
500,256,75,0.5,8,False,0.01,1,sgd,15,0.0001,0.337,0.097
853,1024,75,0.1,8,True,0.01,1,sgd,15,0.01,0.3369,0.1029
74,256,30,0.1,8,True,0.005,4,adam,45,0.0001,0.3368,0.1651
979,1024,75,0.5,8,True,0.01,1,adam,45,0.01,0.3368,0.1122
305,256,75,0.1,2,False,0.01,1,adam,15,0.01,0.3366,0.1053
384,256,75,0.5,2,True,0.005,1,adam,15,0.0001,0.3365,0.089
852,1024,75,0.1,8,True,0.01,1,sgd,15,0.0001,0.3364,0.0913
259,256,75,0.1,2,True,0.005,1,adam,45,0.01,0.3361,0.0802
725,1024,30,0.5,8,True,0.01,1,sgd,15,0.01,0.336,0.1221
357,256,75,0.1,8,False,0.005,1,sgd,15,0.01,0.3357,0.1109
720,1024,30,0.5,8,True,0.01,1,adam,15,0.0001,0.3356,0.1584
186,256,30,0.5,2,False,0.01,4,adam,45,0.0001,0.3356,0.1541
128,256,30,0.5,2,True,0.005,1,adam,15,0.0001,0.3356,0.1489
231,256,30,0.5,8,False,0.005,1,sgd,45,0.01,0.3352,0.1508
374,256,75,0.1,8,False,0.01,1,sgd,45,0.0001,0.3351,0.1139
149,256,30,0.5,2,True,0.01,1,sgd,15,0.01,0.3344,0.1725
887,1024,75,0.1,8,False,0.01,1,sgd,45,0.01,0.3343,0.066
704,1024,30,0.5,8,True,0.005,1,adam,15,0.0001,0.3338,0.1488
122,256,30,0.1,8,False,0.01,4,adam,45,0.0001,0.3335,0.1774
154,256,30,0.5,2,True,0.01,4,adam,45,0.0001,0.3332,0.1844
486,256,75,0.5,8,False,0.005,1,sgd,45,0.0001,0.3331,0.0773
724,1024,30,0.5,8,True,0.01,1,sgd,15,0.0001,0.3321,0.1304
435,256,75,0.5,2,False,0.01,1,adam,45,0.01,0.3319,0.1009
592,1024,30,0.1,8,True,0.01,1,adam,15,0.0001,0.3316,0.1624
408,256,75,0.5,2,True,0.01,4,adam,15,0.0001,0.3316,0.1036
426,256,75,0.5,2,False,0.005,4,adam,45,0.0001,0.3315,0.1151
889,1024,75,0.1,8,False,0.01,4,adam,15,0.01,0.3306,0.1279
210,256,30,0.5,8,True,0.01,1,adam,45,0.0001,0.3297,0.1556
176,256,30,0.5,2,False,0.01,1,adam,15,0.0001,0.3296,0.1684
338,256,75,0.1,8,True,0.01,1,adam,45,0.0001,0.3296,0.1157
