,batch_size,bce_pos_class_weight,cnn_filters,dropout_p,fc_size,lr,optimizer_type,sequence_length,weight_decay,tss,hss
440,4096,20,64,0.3,512,0.005,sgd,120,0.001,0.2814,0.1329
405,4096,20,64,0.1,512,0.05,sgd,120,0.01,0.2812,0.1642
679,4096,60,256,0.1,512,0.005,sgd,60,0.01,0.2803,0.1014
626,4096,60,64,0.3,512,0.005,adam,120,0.001,0.2803,0.0817
522,4096,20,256,0.1,2048,0.05,sgd,60,0.001,0.2801,0.153
657,4096,60,64,0.3,2048,0.005,sgd,120,0.01,0.28,0.115
432,4096,20,64,0.3,512,0.005,adam,60,0.001,0.2798,0.1464
408,4096,20,64,0.1,2048,0.005,adam,60,0.001,0.2794,0.1368
558,4096,20,256,0.3,2048,0.005,sgd,60,0.001,0.2786,0.1412
464,4096,20,64,0.3,2048,0.005,sgd,120,0.001,0.2786,0.1356
429,4096,20,64,0.1,2048,0.05,sgd,120,0.01,0.2785,0.1477
386,4096,20,64,0.1,512,0.005,adam,120,0.001,0.2782,0.1663
465,4096,20,64,0.3,2048,0.005,sgd,120,0.01,0.2782,0.1361
414,4096,20,64,0.1,2048,0.005,sgd,60,0.001,0.2775,0.1763
476,4096,20,64,0.3,2048,0.05,sgd,120,0.001,0.2774,0.1589
702,4096,60,256,0.1,2048,0.005,sgd,60,0.001,0.2772,0.144
701,4096,60,256,0.1,2048,0.005,adam,300,0.01,0.2766,0.1433
630,4096,60,64,0.3,512,0.005,sgd,60,0.001,0.2763,0.1193
578,4096,60,64,0.1,512,0.005,adam,120,0.001,0.2763,0.1081
634,4096,60,64,0.3,512,0.005,sgd,300,0.001,0.2763,0.0983
585,4096,60,64,0.1,512,0.005,sgd,120,0.01,0.2761,0.1405
225,1024,60,64,0.1,2048,0.005,sgd,120,0.01,0.2759,0.1036
681,4096,60,256,0.1,512,0.005,sgd,120,0.01,0.2757,0.1193
511,4096,20,256,0.1,2048,0.005,sgd,60,0.01,0.2756,0.197
618,4096,60,64,0.1,2048,0.05,sgd,60,0.001,0.2756,0.0836
666,4096,60,64,0.3,2048,0.05,sgd,60,0.001,0.2752,0.1277
584,4096,60,64,0.1,512,0.005,sgd,120,0.001,0.2747,0.1379
609,4096,60,64,0.1,2048,0.005,sgd,120,0.01,0.2746,0.1287
434,4096,20,64,0.3,512,0.005,adam,120,0.001,0.2745,0.1662
474,4096,20,64,0.3,2048,0.05,sgd,60,0.001,0.2742,0.1576
703,4096,60,256,0.1,2048,0.005,sgd,60,0.01,0.2741,0.1224
538,4096,20,256,0.3,512,0.005,sgd,300,0.001,0.2733,0.1279
499,4096,20,256,0.1,512,0.05,sgd,60,0.01,0.2717,0.1708
488,4096,20,256,0.1,512,0.005,sgd,120,0.001,0.2705,0.1856
247,1024,60,64,0.3,512,0.005,sgd,60,0.01,0.2702,0.0783
560,4096,20,256,0.3,2048,0.005,sgd,120,0.001,0.2683,0.1564
426,4096,20,64,0.1,2048,0.05,sgd,60,0.001,0.268,0.1525
50,1024,20,64,0.3,512,0.005,adam,120,0.001,0.2679,0.1535
555,4096,20,256,0.3,2048,0.005,adam,120,0.01,0.2677,0.1051
403,4096,20,64,0.1,512,0.05,sgd,60,0.01,0.2672,0.1572
582,4096,60,64,0.1,512,0.005,sgd,60,0.001,0.2668,0.1305
573,4096,20,256,0.3,2048,0.05,sgd,120,0.01,0.2666,0.1337
500,4096,20,256,0.1,512,0.05,sgd,120,0.001,0.2648,0.1534
416,4096,20,64,0.1,2048,0.005,sgd,120,0.001,0.2647,0.1891
248,1024,60,64,0.3,512,0.005,sgd,120,0.001,0.2647,0.1115
668,4096,60,64,0.3,2048,0.05,sgd,120,0.001,0.2645,0.1018
390,4096,20,64,0.1,512,0.005,sgd,60,0.001,0.2633,0.1336
570,4096,20,256,0.3,2048,0.05,sgd,60,0.001,0.2633,0.1324
682,4096,60,256,0.1,512,0.005,sgd,300,0.001,0.2628,0.0868
295,1024,60,256,0.1,512,0.005,sgd,60,0.01,0.2625,0.0975
428,4096,20,64,0.1,2048,0.05,sgd,120,0.001,0.2624,0.1727
477,4096,20,64,0.3,2048,0.05,sgd,120,0.01,0.2623,0.1371
343,1024,60,256,0.3,512,0.005,sgd,60,0.01,0.2616,0.0788
484,4096,20,256,0.1,512,0.005,adam,300,0.001,0.261,0.1795
535,4096,20,256,0.3,512,0.005,sgd,60,0.01,0.2598,0.1331
554,4096,20,256,0.3,2048,0.005,adam,120,0.001,0.2591,0.1234
442,4096,20,64,0.3,512,0.005,sgd,300,0.001,0.2582,0.1248
547,4096,20,256,0.3,512,0.05,sgd,60,0.01,0.2582,0.1203
704,4096,60,256,0.1,2048,0.005,sgd,120,0.001,0.2577,0.0906
272,1024,60,64,0.3,2048,0.005,sgd,120,0.001,0.2573,0.1058
534,4096,20,256,0.3,512,0.005,sgd,60,0.001,0.257,0.1148
562,4096,20,256,0.3,2048,0.005,sgd,300,0.001,0.2566,0.1814
81,1024,20,64,0.3,2048,0.005,sgd,120,0.01,0.2565,0.1361
427,4096,20,64,0.1,2048,0.05,sgd,60,0.01,0.2563,0.1381
583,4096,60,64,0.1,512,0.005,sgd,60,0.01,0.2562,0.1151
526,4096,20,256,0.1,2048,0.05,sgd,300,0.001,0.2562,0.0868
175,1024,20,256,0.3,2048,0.005,sgd,60,0.01,0.2559,0.1633
513,4096,20,256,0.1,2048,0.005,sgd,120,0.01,0.2547,0.1674
168,1024,20,256,0.3,2048,0.005,adam,60,0.001,0.2545,0.1055
127,1024,20,256,0.1,2048,0.005,sgd,60,0.01,0.2543,0.1582
506,4096,20,256,0.1,2048,0.005,adam,120,0.001,0.2535,0.066
152,1024,20,256,0.3,512,0.005,sgd,120,0.001,0.2527,0.1301
628,4096,60,64,0.3,512,0.005,adam,300,0.001,0.2519,0.0628
600,4096,60,64,0.1,2048,0.005,adam,60,0.001,0.2516,0.0819
417,4096,20,64,0.1,2048,0.005,sgd,120,0.01,0.2514,0.1624
512,4096,20,256,0.1,2048,0.005,sgd,120,0.001,0.2513,0.1612
9,1024,20,64,0.1,512,0.005,sgd,120,0.01,0.2508,0.1453
575,4096,20,256,0.3,2048,0.05,sgd,300,0.01,0.2506,0.1003
57,1024,20,64,0.3,512,0.005,sgd,120,0.01,0.2503,0.1042
733,4096,60,256,0.3,512,0.05,adam,60,0.01,0.2503,0.0432
721,4096,60,256,0.3,512,0.005,adam,60,0.01,0.2501,0.0706
705,4096,60,256,0.1,2048,0.005,sgd,120,0.01,0.2496,0.0974
224,1024,60,64,0.1,2048,0.005,sgd,120,0.001,0.2485,0.0863
151,1024,20,256,0.3,512,0.005,sgd,60,0.01,0.2482,0.1823
764,4096,60,256,0.3,2048,0.05,sgd,120,0.001,0.2477,0.0605
709,4096,60,256,0.1,2048,0.05,adam,60,0.01,0.2472,0.0389
420,4096,20,64,0.1,2048,0.05,adam,60,0.001,0.2469,0.0731
549,4096,20,256,0.3,512,0.05,sgd,120,0.01,0.2463,0.1516
483,4096,20,256,0.1,512,0.005,adam,120,0.01,0.2461,0.1209
720,4096,60,256,0.3,512,0.005,adam,60,0.001,0.2458,0.0732
430,4096,20,64,0.1,2048,0.05,sgd,300,0.001,0.2456,0.1442
637,4096,60,64,0.3,512,0.05,adam,60,0.01,0.245,0.044
411,4096,20,64,0.1,2048,0.005,adam,120,0.01,0.2448,0.1075
393,4096,20,64,0.1,512,0.005,sgd,120,0.01,0.2445,0.1323
391,4096,20,64,0.1,512,0.005,sgd,60,0.01,0.244,0.1296
336,1024,60,256,0.3,512,0.005,adam,60,0.001,0.244,0.0717
608,4096,60,64,0.1,2048,0.005,sgd,120,0.001,0.2437,0.145
318,1024,60,256,0.1,2048,0.005,sgd,60,0.001,0.2434,0.0805
273,1024,60,64,0.3,2048,0.005,sgd,120,0.01,0.2433,0.1092
266,1024,60,64,0.3,2048,0.005,adam,120,0.001,0.2426,0.0632
153,1024,20,256,0.3,512,0.005,sgd,120,0.01,0.2421,0.1281
747,4096,60,256,0.3,2048,0.005,adam,120,0.01,0.242,0.0811
577,4096,60,64,0.1,512,0.005,adam,60,0.01,0.2413,0.0715
611,4096,60,64,0.1,2048,0.005,sgd,300,0.01,0.2411,0.1343
576,4096,60,64,0.1,512,0.005,adam,60,0.001,0.2408,0.0909
498,4096,20,256,0.1,512,0.05,sgd,60,0.001,0.2405,0.1812
588,4096,60,64,0.1,512,0.05,adam,60,0.001,0.2405,0.0479
757,4096,60,256,0.3,2048,0.05,adam,60,0.01,0.2398,0.0432
415,4096,20,64,0.1,2048,0.005,sgd,60,0.01,0.2394,0.1582
523,4096,20,256,0.1,2048,0.05,sgd,60,0.01,0.2393,0.1499
574,4096,20,256,0.3,2048,0.05,sgd,300,0.001,0.2392,0.0979
42,1024,20,64,0.1,2048,0.05,sgd,60,0.001,0.2388,0.0974
7,1024,20,64,0.1,512,0.005,sgd,60,0.01,0.2386,0.1061
80,1024,20,64,0.3,2048,0.005,sgd,120,0.001,0.2385,0.1298
454,4096,20,64,0.3,512,0.05,sgd,300,0.001,0.2383,0.1262
601,4096,60,64,0.1,2048,0.005,adam,60,0.01,0.2383,0.0609
475,4096,20,64,0.3,2048,0.05,sgd,60,0.01,0.2382,0.1543
492,4096,20,256,0.1,512,0.05,adam,60,0.001,0.238,0.0534
20,1024,20,64,0.1,512,0.05,sgd,120,0.001,0.2377,0.1215
222,1024,60,64,0.1,2048,0.005,sgd,60,0.001,0.2377,0.0866
564,4096,20,256,0.3,2048,0.05,adam,60,0.001,0.2375,0.0556
731,4096,60,256,0.3,512,0.005,sgd,300,0.01,0.2374,0.1073
402,4096,20,64,0.1,512,0.05,sgd,60,0.001,0.2369,0.1359
406,4096,20,64,0.1,512,0.05,sgd,300,0.001,0.2368,0.1709
249,1024,60,64,0.3,512,0.005,sgd,120,0.01,0.2368,0.0911
418,4096,20,64,0.1,2048,0.005,sgd,300,0.001,0.2365,0.1135
613,4096,60,64,0.1,2048,0.05,adam,60,0.01,0.2364,0.045
619,4096,60,64,0.1,2048,0.05,sgd,60,0.01,0.2362,0.0992
407,4096,20,64,0.1,512,0.05,sgd,300,0.01,0.2359,0.1579
610,4096,60,64,0.1,2048,0.005,sgd,300,0.001,0.2359,0.1375
270,1024,60,64,0.3,2048,0.005,sgd,60,0.001,0.2359,0.0558
629,4096,60,64,0.3,512,0.005,adam,300,0.01,0.2353,0.0868
92,1024,20,64,0.3,2048,0.05,sgd,120,0.001,0.2343,0.1535
12,1024,20,64,0.1,512,0.05,adam,60,0.001,0.2337,0.0512
591,4096,60,64,0.1,512,0.05,adam,120,0.01,0.2328,0.037
508,4096,20,256,0.1,2048,0.005,adam,300,0.001,0.2326,0.1457
90,1024,20,64,0.3,2048,0.05,sgd,60,0.001,0.2326,0.1266
192,1024,60,64,0.1,512,0.005,adam,60,0.001,0.2317,0.053
509,4096,20,256,0.1,2048,0.005,adam,300,0.01,0.2315,0.0914
3,1024,20,64,0.1,512,0.005,adam,120,0.01,0.2313,0.1122
450,4096,20,64,0.3,512,0.05,sgd,60,0.001,0.2312,0.1358
384,4096,20,64,0.1,512,0.005,adam,60,0.001,0.2306,0.1441
696,4096,60,256,0.1,2048,0.005,adam,60,0.001,0.2305,0.0608
699,4096,60,256,0.1,2048,0.005,adam,120,0.01,0.2302,0.0608
627,4096,60,64,0.3,512,0.005,adam,120,0.01,0.2302,0.0495
617,4096,60,64,0.1,2048,0.05,adam,300,0.01,0.2287,0.0599
339,1024,60,256,0.3,512,0.005,adam,120,0.01,0.2285,0.0771
672,4096,60,256,0.1,512,0.005,adam,60,0.001,0.2283,0.0638
612,4096,60,64,0.1,2048,0.05,adam,60,0.001,0.2282,0.0441
395,4096,20,64,0.1,512,0.005,sgd,300,0.01,0.2277,0.1527
684,4096,60,256,0.1,512,0.05,adam,60,0.001,0.2262,0.0489
642,4096,60,64,0.3,512,0.05,sgd,60,0.001,0.2261,0.1044
505,4096,20,256,0.1,2048,0.005,adam,60,0.01,0.2255,0.0821
752,4096,60,256,0.3,2048,0.005,sgd,120,0.001,0.2243,0.0747
419,4096,20,64,0.1,2048,0.005,sgd,300,0.01,0.2236,0.1254
453,4096,20,64,0.3,512,0.05,sgd,120,0.01,0.223,0.1636
68,1024,20,64,0.3,512,0.05,sgd,120,0.001,0.223,0.1146
660,4096,60,64,0.3,2048,0.05,adam,60,0.001,0.2227,0.049
590,4096,60,64,0.1,512,0.05,adam,120,0.001,0.2222,0.042
435,4096,20,64,0.3,512,0.005,adam,120,0.01,0.2213,0.1214
264,1024,60,64,0.3,2048,0.005,adam,60,0.001,0.2208,0.0473
708,4096,60,256,0.1,2048,0.05,adam,60,0.001,0.2203,0.0356
537,4096,20,256,0.3,512,0.005,sgd,120,0.01,0.22,0.1149
218,1024,60,64,0.1,2048,0.005,adam,120,0.001,0.2199,0.0702
186,1024,20,256,0.3,2048,0.05,sgd,60,0.001,0.2198,0.0787
589,4096,60,64,0.1,512,0.05,adam,60,0.01,0.2198,0.0527
744,4096,60,256,0.3,2048,0.005,adam,60,0.001,0.2197,0.0646
542,4096,20,256,0.3,512,0.05,adam,120,0.001,0.2196,0.0663
514,4096,20,256,0.1,2048,0.005,sgd,300,0.001,0.219,0.1626
199,1024,60,64,0.1,512,0.005,sgd,60,0.01,0.2189,0.0876
319,1024,60,256,0.1,2048,0.005,sgd,60,0.01,0.2184,0.0758
72,1024,20,64,0.3,2048,0.005,adam,60,0.001,0.217,0.1082
126,1024,20,256,0.1,2048,0.005,sgd,60,0.001,0.2169,0.1364
195,1024,60,64,0.1,512,0.005,adam,120,0.01,0.2169,0.0594
706,4096,60,256,0.1,2048,0.005,sgd,300,0.001,0.2162,0.1086
367,1024,60,256,0.3,2048,0.005,sgd,60,0.01,0.215,0.0552
461,4096,20,64,0.3,2048,0.005,adam,300,0.01,0.2148,0.1001
103,1024,20,256,0.1,512,0.005,sgd,60,0.01,0.2147,0.1468
150,1024,20,256,0.3,512,0.005,sgd,60,0.001,0.2147,0.1282
530,4096,20,256,0.3,512,0.005,adam,120,0.001,0.2141,0.0956
170,1024,20,256,0.3,2048,0.005,adam,120,0.001,0.214,0.087
392,4096,20,64,0.1,512,0.005,sgd,120,0.001,0.2138,0.19
96,1024,20,256,0.1,512,0.005,adam,60,0.001,0.2138,0.1191
482,4096,20,256,0.1,512,0.005,adam,120,0.001,0.2136,0.1255
48,1024,20,64,0.3,512,0.005,adam,60,0.001,0.2131,0.1091
675,4096,60,256,0.1,512,0.005,adam,120,0.01,0.2123,0.0632
669,4096,60,64,0.3,2048,0.05,sgd,120,0.01,0.2109,0.0419
687,4096,60,256,0.1,512,0.05,adam,120,0.01,0.2109,0.037
713,4096,60,256,0.1,2048,0.05,adam,300,0.01,0.2098,0.0538
8,1024,20,64,0.1,512,0.005,sgd,120,0.001,0.2093,0.1176
580,4096,60,64,0.1,512,0.005,adam,300,0.001,0.2093,0.0952
265,1024,60,64,0.3,2048,0.005,adam,60,0.01,0.2093,0.0747
604,4096,60,64,0.1,2048,0.005,adam,300,0.001,0.209,0.0861
404,4096,20,64,0.1,512,0.05,sgd,120,0.001,0.2081,0.1495
24,1024,20,64,0.1,2048,0.005,adam,60,0.001,0.2077,0.0843
315,1024,60,256,0.1,2048,0.005,adam,120,0.01,0.2076,0.0857
26,1024,20,64,0.1,2048,0.005,adam,120,0.001,0.2075,0.0789
242,1024,60,64,0.3,512,0.005,adam,120,0.001,0.2074,0.0722
735,4096,60,256,0.3,512,0.05,adam,120,0.01,0.207,0.0348
676,4096,60,256,0.1,512,0.005,adam,300,0.001,0.2066,0.0835
219,1024,60,64,0.1,2048,0.005,adam,120,0.01,0.2058,0.049
485,4096,20,256,0.1,512,0.005,adam,300,0.01,0.2056,0.0714
517,4096,20,256,0.1,2048,0.05,adam,60,0.01,0.2053,0.0462
645,4096,60,64,0.3,512,0.05,sgd,120,0.01,0.2048,0.0594
338,1024,60,256,0.3,512,0.005,adam,120,0.001,0.2047,0.0589
288,1024,60,256,0.1,512,0.005,adam,60,0.001,0.2046,0.07
203,1024,60,64,0.1,512,0.005,sgd,300,0.01,0.2045,0.0484
25,1024,20,64,0.1,2048,0.005,adam,60,0.01,0.2044,0.1103
587,4096,60,64,0.1,512,0.005,sgd,300,0.01,0.2043,0.1008
636,4096,60,64,0.3,512,0.05,adam,60,0.001,0.2042,0.0421
122,1024,20,256,0.1,2048,0.005,adam,120,0.001,0.204,0.0653
73,1024,20,64,0.3,2048,0.005,adam,60,0.01,0.2036,0.1023
361,1024,60,256,0.3,2048,0.005,adam,60,0.01,0.2024,0.057
198,1024,60,64,0.1,512,0.005,sgd,60,0.001,0.2011,0.0639
102,1024,20,256,0.1,512,0.005,sgd,60,0.001,0.2,0.1784
216,1024,60,64,0.1,2048,0.005,adam,60,0.001,0.1999,0.0563
30,1024,20,64,0.1,2048,0.005,sgd,60,0.001,0.1983,0.1341
385,4096,20,64,0.1,512,0.005,adam,60,0.01,0.198,0.1126
623,4096,60,64,0.1,2048,0.05,sgd,300,0.01,0.1978,0.1126
532,4096,20,256,0.3,512,0.005,adam,300,0.001,0.1976,0.1383
176,1024,20,256,0.3,2048,0.005,sgd,120,0.001,0.1969,0.0669
18,1024,20,64,0.1,512,0.05,sgd,60,0.001,0.1961,0.1221
27,1024,20,64,0.1,2048,0.005,adam,120,0.01,0.1957,0.0942
431,4096,20,64,0.1,2048,0.05,sgd,300,0.01,0.195,0.1543
470,4096,20,64,0.3,2048,0.05,adam,120,0.001,0.195,0.0396
452,4096,20,64,0.3,512,0.05,sgd,120,0.001,0.1947,0.1144
553,4096,20,256,0.3,2048,0.005,adam,60,0.01,0.194,0.0507
466,4096,20,64,0.3,2048,0.005,sgd,300,0.001,0.1935,0.0815
144,1024,20,256,0.3,512,0.005,adam,60,0.001,0.1929,0.109
344,1024,60,256,0.3,512,0.005,sgd,120,0.001,0.1926,0.1323
412,4096,20,64,0.1,2048,0.005,adam,300,0.001,0.1924,0.0795
746,4096,60,256,0.3,2048,0.005,adam,120,0.001,0.1915,0.0438
32,1024,20,64,0.1,2048,0.005,sgd,120,0.001,0.1911,0.1359
55,1024,20,64,0.3,512,0.005,sgd,60,0.01,0.1908,0.1311
342,1024,60,256,0.3,512,0.005,sgd,60,0.001,0.1908,0.1
389,4096,20,64,0.1,512,0.005,adam,300,0.01,0.1902,0.098
639,4096,60,64,0.3,512,0.05,adam,120,0.01,0.1896,0.0327
490,4096,20,256,0.1,512,0.005,sgd,300,0.001,0.1894,0.1057
220,1024,60,64,0.1,2048,0.005,adam,300,0.001,0.1894,0.0708
520,4096,20,256,0.1,2048,0.05,adam,300,0.001,0.1894,0.0342
550,4096,20,256,0.3,512,0.05,sgd,300,0.001,0.1891,0.0734
243,1024,60,64,0.3,512,0.005,adam,120,0.01,0.1886,0.0506
177,1024,20,256,0.3,2048,0.005,sgd,120,0.01,0.188,0.0937
563,4096,20,256,0.3,2048,0.005,sgd,300,0.01,0.1878,0.0757
722,4096,60,256,0.3,512,0.005,adam,120,0.001,0.1873,0.0395
362,1024,60,256,0.3,2048,0.005,adam,120,0.001,0.187,0.0441
56,1024,20,64,0.3,512,0.005,sgd,120,0.001,0.1862,0.1268
221,1024,60,64,0.1,2048,0.005,adam,300,0.01,0.1859,0.0461
718,4096,60,256,0.1,2048,0.05,sgd,300,0.001,0.1858,0.0669
399,4096,20,64,0.1,512,0.05,adam,120,0.01,0.1855,0.0581
313,1024,60,256,0.1,2048,0.005,adam,60,0.01,0.1854,0.0605
599,4096,60,64,0.1,512,0.05,sgd,300,0.01,0.1846,0.1178
54,1024,20,64,0.3,512,0.005,sgd,60,0.001,0.1845,0.098
480,4096,20,256,0.1,512,0.005,adam,60,0.001,0.1845,0.0841
586,4096,60,64,0.1,512,0.005,sgd,300,0.001,0.1844,0.0698
546,4096,20,256,0.3,512,0.05,sgd,60,0.001,0.1839,0.1056
516,4096,20,256,0.1,2048,0.05,adam,60,0.001,0.1837,0.0367
33,1024,20,64,0.1,2048,0.005,sgd,120,0.01,0.1835,0.1294
539,4096,20,256,0.3,512,0.005,sgd,300,0.01,0.1827,0.0493
765,4096,60,256,0.3,2048,0.05,sgd,120,0.01,0.1824,0.0455
397,4096,20,64,0.1,512,0.05,adam,60,0.01,0.1818,0.0551
698,4096,60,256,0.1,2048,0.005,adam,120,0.001,0.1818,0.0357
174,1024,20,256,0.3,2048,0.005,sgd,60,0.001,0.1812,0.1509
739,4096,60,256,0.3,512,0.05,sgd,60,0.01,0.1811,0.0705
