,batch_size,bce_pos_class_weight,dropout_p,hidden_layer_size,input_layer_norm,lr,num_layers,optimizer_type,sequence_length,weight_decay,tss,hss
53,128,30,0.1,4,False,0.005,2,adam,30,0.01,0.423,0.1931
226,128,75,0.1,4,True,0.005,1,adam,45,0.0001,0.4229,0.102
17,128,30,0.1,2,False,0.005,1,adam,30,0.01,0.422,0.2144
754,256,75,0.5,12,False,0.005,1,adam,45,0.0001,0.4214,0.1466
592,256,75,0.1,2,False,0.005,1,adam,30,0.0001,0.4195,0.1165
711,256,75,0.5,4,True,0.005,2,adam,45,0.01,0.4181,0.1238
145,128,30,0.5,4,False,0.005,1,adam,30,0.01,0.4177,0.1827
155,128,30,0.5,4,False,0.01,1,adam,45,0.01,0.4171,0.2116
210,128,75,0.1,2,False,0.005,1,adam,45,0.0001,0.4171,0.1183
347,128,75,0.5,4,False,0.01,1,adam,45,0.01,0.4158,0.1251
575,256,30,0.5,12,False,0.01,2,adam,45,0.01,0.4148,0.2148
747,256,75,0.5,12,True,0.01,1,adam,45,0.01,0.4134,0.1337
255,128,75,0.1,4,False,0.01,2,adam,45,0.01,0.4133,0.1388
237,128,75,0.1,4,True,0.01,2,adam,30,0.01,0.413,0.1517
243,128,75,0.1,4,False,0.005,1,adam,45,0.01,0.4126,0.1258
342,128,75,0.5,4,False,0.005,2,adam,45,0.0001,0.4125,0.1672
122,128,30,0.5,2,False,0.01,1,adam,45,0.0001,0.4123,0.1675
634,256,75,0.1,4,False,0.01,1,adam,45,0.0001,0.4122,0.1388
130,128,30,0.5,4,True,0.005,1,adam,45,0.0001,0.4111,0.1652
363,128,75,0.5,12,True,0.01,1,adam,45,0.01,0.411,0.1097
223,128,75,0.1,2,False,0.01,2,adam,45,0.01,0.4103,0.1444
24,128,30,0.1,2,False,0.01,1,adam,30,0.0001,0.4098,0.1853
662,256,75,0.1,12,False,0.005,2,adam,45,0.0001,0.4097,0.1922
735,256,75,0.5,4,False,0.01,2,adam,45,0.01,0.4097,0.1695
715,256,75,0.5,4,True,0.01,1,adam,45,0.01,0.4081,0.1309
325,128,75,0.5,4,True,0.005,2,adam,30,0.01,0.4068,0.1165
49,128,30,0.1,4,False,0.005,1,adam,30,0.01,0.4059,0.2077
707,256,75,0.5,4,True,0.005,1,adam,45,0.01,0.4052,0.1092
632,256,75,0.1,4,False,0.01,1,adam,30,0.0001,0.4049,0.1782
719,256,75,0.5,4,True,0.01,2,adam,45,0.01,0.4049,0.1332
499,256,30,0.5,2,False,0.005,1,adam,45,0.01,0.4042,0.1827
529,256,30,0.5,4,False,0.005,1,adam,30,0.01,0.4034,0.193
639,256,75,0.1,4,False,0.01,2,adam,45,0.01,0.4032,0.16
254,128,75,0.1,4,False,0.01,2,adam,45,0.0001,0.402,0.1194
313,128,75,0.5,2,False,0.01,1,adam,30,0.01,0.4015,0.1032
177,128,30,0.5,12,False,0.005,1,adam,30,0.01,0.4012,0.1702
619,256,75,0.1,4,True,0.01,1,adam,45,0.01,0.4009,0.1289
259,128,75,0.1,12,True,0.005,1,adam,45,0.01,0.4007,0.132
330,128,75,0.5,4,True,0.01,1,adam,45,0.0001,0.4001,0.1268
253,128,75,0.1,4,False,0.01,2,adam,30,0.01,0.3994,0.1349
464,256,30,0.1,12,False,0.005,1,adam,30,0.0001,0.3992,0.1878
671,256,75,0.1,12,False,0.01,2,adam,45,0.01,0.3991,0.1453
328,128,75,0.5,4,True,0.01,1,adam,30,0.0001,0.3989,0.125
279,128,75,0.1,12,False,0.005,2,adam,45,0.01,0.3984,0.1408
507,256,30,0.5,2,False,0.01,1,adam,45,0.01,0.398,0.2004
341,128,75,0.5,4,False,0.005,2,adam,30,0.01,0.3974,0.1383
410,256,30,0.1,2,False,0.01,1,adam,45,0.0001,0.3973,0.1966
202,128,75,0.1,2,True,0.01,1,adam,45,0.0001,0.3971,0.1493
709,256,75,0.5,4,True,0.005,2,adam,30,0.01,0.3964,0.1358
721,256,75,0.5,4,False,0.005,1,adam,30,0.01,0.3963,0.1258
228,128,75,0.1,4,True,0.005,2,adam,30,0.0001,0.3958,0.1238
269,128,75,0.1,12,True,0.01,2,adam,30,0.01,0.3957,0.1207
187,128,30,0.5,12,False,0.01,1,adam,45,0.01,0.3945,0.1818
219,128,75,0.1,2,False,0.01,1,adam,45,0.01,0.3944,0.1378
437,256,30,0.1,4,False,0.005,2,adam,30,0.01,0.394,0.2005
344,128,75,0.5,4,False,0.01,1,adam,30,0.0001,0.3937,0.1173
207,128,75,0.1,2,True,0.01,2,adam,45,0.01,0.3937,0.116
633,256,75,0.1,4,False,0.01,1,adam,30,0.01,0.3931,0.1167
99,128,30,0.5,2,True,0.005,1,adam,45,0.01,0.3925,0.1743
221,128,75,0.1,2,False,0.01,2,adam,30,0.01,0.3925,0.1362
257,128,75,0.1,12,True,0.005,1,adam,30,0.01,0.3924,0.1342
631,256,75,0.1,4,False,0.005,2,adam,45,0.01,0.3918,0.1803
717,256,75,0.5,4,True,0.01,2,adam,30,0.01,0.3916,0.1146
431,256,30,0.1,4,True,0.01,2,adam,45,0.01,0.3903,0.1602
609,256,75,0.1,4,True,0.005,1,adam,30,0.01,0.3901,0.1254
617,256,75,0.1,4,True,0.01,1,adam,30,0.01,0.3899,0.0983
247,128,75,0.1,4,False,0.005,2,adam,45,0.01,0.3898,0.1721
229,128,75,0.1,4,True,0.005,2,adam,30,0.01,0.3898,0.1223
505,256,30,0.5,2,False,0.01,1,adam,30,0.01,0.3897,0.1849
159,128,30,0.5,4,False,0.01,2,adam,45,0.01,0.3893,0.2171
117,128,30,0.5,2,False,0.005,2,adam,30,0.01,0.3891,0.1729
276,128,75,0.1,12,False,0.005,2,adam,30,0.0001,0.3888,0.1438
667,256,75,0.1,12,False,0.01,1,adam,45,0.01,0.3885,0.1521
146,128,30,0.5,4,False,0.005,1,adam,45,0.0001,0.3882,0.1736
105,128,30,0.5,2,True,0.01,1,adam,30,0.01,0.3877,0.1545
256,128,75,0.1,12,True,0.005,1,adam,30,0.0001,0.3877,0.1063
107,128,30,0.5,2,True,0.01,1,adam,45,0.01,0.3876,0.1796
393,256,30,0.1,2,True,0.01,1,adam,30,0.01,0.3875,0.1669
47,128,30,0.1,4,True,0.01,2,adam,45,0.01,0.3875,0.1578
523,256,30,0.5,4,True,0.01,1,adam,45,0.01,0.387,0.1544
708,256,75,0.5,4,True,0.005,2,adam,30,0.0001,0.3866,0.1231
129,128,30,0.5,4,True,0.005,1,adam,30,0.01,0.3865,0.1613
59,128,30,0.1,4,False,0.01,1,adam,45,0.01,0.3861,0.1709
370,128,75,0.5,12,False,0.005,1,adam,45,0.0001,0.3857,0.1496
548,256,30,0.5,12,True,0.005,2,adam,30,0.0001,0.385,0.1801
729,256,75,0.5,4,False,0.01,1,adam,30,0.01,0.3847,0.115
151,128,30,0.5,4,False,0.005,2,adam,45,0.01,0.3846,0.1952
142,128,30,0.5,4,True,0.01,2,adam,45,0.0001,0.3844,0.1626
687,256,75,0.5,2,True,0.01,2,adam,45,0.01,0.3844,0.1224
204,128,75,0.1,2,True,0.01,2,adam,30,0.0001,0.3841,0.1301
345,128,75,0.5,4,False,0.01,1,adam,30,0.01,0.3838,0.1033
668,256,75,0.1,12,False,0.01,2,adam,30,0.0001,0.3836,0.1416
403,256,30,0.1,2,False,0.005,1,adam,45,0.01,0.3836,0.1412
252,128,75,0.1,4,False,0.01,2,adam,30,0.0001,0.3835,0.1321
234,128,75,0.1,4,True,0.01,1,adam,45,0.0001,0.3829,0.1465
27,128,30,0.1,2,False,0.01,1,adam,45,0.01,0.3828,0.156
563,256,30,0.5,12,False,0.005,1,adam,45,0.01,0.382,0.1815
411,256,30,0.1,2,False,0.01,1,adam,45,0.01,0.382,0.1641
57,128,30,0.1,4,False,0.01,1,adam,30,0.01,0.3819,0.1696
169,128,30,0.5,12,True,0.01,1,adam,30,0.01,0.3819,0.1512
537,256,30,0.5,4,False,0.01,1,adam,30,0.01,0.3818,0.1901
246,128,75,0.1,4,False,0.005,2,adam,45,0.0001,0.3815,0.1731
171,128,30,0.5,12,True,0.01,1,adam,45,0.01,0.3815,0.1429
323,128,75,0.5,4,True,0.005,1,adam,45,0.01,0.3813,0.1232
753,256,75,0.5,12,False,0.005,1,adam,30,0.01,0.3811,0.1263
245,128,75,0.1,4,False,0.005,2,adam,30,0.01,0.381,0.1339
249,128,75,0.1,4,False,0.01,1,adam,30,0.01,0.3806,0.1271
589,256,75,0.1,2,True,0.01,2,adam,30,0.01,0.3801,0.118
320,128,75,0.5,4,True,0.005,1,adam,30,0.0001,0.3798,0.1182
181,128,30,0.5,12,False,0.005,2,adam,30,0.01,0.3794,0.1709
121,128,30,0.5,2,False,0.01,1,adam,30,0.01,0.3793,0.1838
140,128,30,0.5,4,True,0.01,2,adam,30,0.0001,0.3792,0.1769
630,256,75,0.1,4,False,0.005,2,adam,45,0.0001,0.3785,0.1139
685,256,75,0.5,2,True,0.01,2,adam,30,0.01,0.3785,0.0905
52,128,30,0.1,4,False,0.005,2,adam,30,0.0001,0.3782,0.1527
695,256,75,0.5,2,False,0.005,2,adam,45,0.01,0.3781,0.1252
470,256,30,0.1,12,False,0.005,2,adam,45,0.0001,0.3771,0.2087
63,128,30,0.1,4,False,0.01,2,adam,45,0.01,0.377,0.1753
139,128,30,0.5,4,True,0.01,1,adam,45,0.01,0.3769,0.1447
351,128,75,0.5,4,False,0.01,2,adam,45,0.01,0.3769,0.1215
31,128,30,0.1,2,False,0.01,2,adam,45,0.01,0.3767,0.158
75,128,30,0.1,12,True,0.01,1,adam,45,0.01,0.3764,0.1518
387,256,30,0.1,2,True,0.005,1,adam,45,0.01,0.3764,0.1464
451,256,30,0.1,12,True,0.005,1,adam,45,0.01,0.376,0.183
163,128,30,0.5,12,True,0.005,1,adam,45,0.01,0.3759,0.1451
433,256,30,0.1,4,False,0.005,1,adam,30,0.01,0.3758,0.1831
643,256,75,0.1,12,True,0.005,1,adam,45,0.01,0.3757,0.1432
90,128,30,0.1,12,False,0.01,1,adam,45,0.0001,0.3755,0.1906
562,256,30,0.5,12,False,0.005,1,adam,45,0.0001,0.3754,0.1742
35,128,30,0.1,4,True,0.005,1,adam,45,0.01,0.3752,0.1845
176,128,30,0.5,12,False,0.005,1,adam,30,0.0001,0.3751,0.1903
7,128,30,0.1,2,True,0.005,2,adam,45,0.01,0.3748,0.1597
746,256,75,0.5,12,True,0.01,1,adam,45,0.0001,0.3746,0.1405
515,256,30,0.5,4,True,0.005,1,adam,45,0.01,0.3745,0.1607
274,128,75,0.1,12,False,0.005,1,adam,45,0.0001,0.3744,0.1418
629,256,75,0.1,4,False,0.005,2,adam,30,0.01,0.3744,0.1306
483,256,30,0.5,2,True,0.005,1,adam,45,0.01,0.3743,0.1734
376,128,75,0.5,12,False,0.01,1,adam,30,0.0001,0.3743,0.1218
489,256,30,0.5,2,True,0.01,1,adam,30,0.01,0.3739,0.1768
23,128,30,0.1,2,False,0.005,2,adam,45,0.01,0.3735,0.191
561,256,30,0.5,12,False,0.005,1,adam,30,0.01,0.3734,0.1838
50,128,30,0.1,4,False,0.005,1,adam,45,0.0001,0.3733,0.1687
115,128,30,0.5,2,False,0.005,1,adam,45,0.01,0.3731,0.1961
310,128,75,0.5,2,False,0.005,2,adam,45,0.0001,0.3731,0.1202
0,128,30,0.1,2,True,0.005,1,adam,30,0.0001,0.373,0.1746
338,128,75,0.5,4,False,0.005,1,adam,45,0.0001,0.373,0.1248
296,128,75,0.5,2,True,0.01,1,adam,30,0.0001,0.373,0.0914
416,256,30,0.1,4,True,0.005,1,adam,30,0.0001,0.3722,0.1664
126,128,30,0.5,2,False,0.01,2,adam,45,0.0001,0.3721,0.1602
1,128,30,0.1,2,True,0.005,1,adam,30,0.01,0.372,0.1763
183,128,30,0.5,12,False,0.005,2,adam,45,0.01,0.372,0.1689
16,128,30,0.1,2,False,0.005,1,adam,30,0.0001,0.3717,0.1631
519,256,30,0.5,4,True,0.005,2,adam,45,0.01,0.3716,0.1618
628,256,75,0.1,4,False,0.005,2,adam,30,0.0001,0.3716,0.1264
571,256,30,0.5,12,False,0.01,1,adam,45,0.01,0.3714,0.1775
530,256,30,0.5,4,False,0.005,1,adam,45,0.0001,0.3714,0.1722
763,256,75,0.5,12,False,0.01,1,adam,45,0.01,0.3714,0.1539
3,128,30,0.1,2,True,0.005,1,adam,45,0.01,0.3714,0.1301
670,256,75,0.1,12,False,0.01,2,adam,45,0.0001,0.3713,0.1432
55,128,30,0.1,4,False,0.005,2,adam,45,0.01,0.3712,0.1812
173,128,30,0.5,12,True,0.01,2,adam,30,0.01,0.3704,0.1611
250,128,75,0.1,4,False,0.01,1,adam,45,0.0001,0.3702,0.1155
683,256,75,0.5,2,True,0.01,1,adam,45,0.01,0.3701,0.1088
37,128,30,0.1,4,True,0.005,2,adam,30,0.01,0.3699,0.17
491,256,30,0.5,2,True,0.01,1,adam,45,0.01,0.3699,0.1541
666,256,75,0.1,12,False,0.01,1,adam,45,0.0001,0.3699,0.1452
61,128,30,0.1,4,False,0.01,2,adam,30,0.01,0.3697,0.1768
9,128,30,0.1,2,True,0.01,1,adam,30,0.01,0.3697,0.1408
435,256,30,0.1,4,False,0.005,1,adam,45,0.01,0.3696,0.1641
144,128,30,0.5,4,False,0.005,1,adam,30,0.0001,0.3696,0.1429
734,256,75,0.5,4,False,0.01,2,adam,45,0.0001,0.3695,0.1537
420,256,30,0.1,4,True,0.005,2,adam,30,0.0001,0.3694,0.1621
225,128,75,0.1,4,True,0.005,1,adam,30,0.01,0.3693,0.115
428,256,30,0.1,4,True,0.01,2,adam,30,0.0001,0.369,0.1515
425,256,30,0.1,4,True,0.01,1,adam,30,0.01,0.369,0.1496
196,128,75,0.1,2,True,0.005,2,adam,30,0.0001,0.369,0.0939
81,128,30,0.1,12,False,0.005,1,adam,30,0.01,0.3689,0.1828
154,128,30,0.5,4,False,0.01,1,adam,45,0.0001,0.3687,0.19
317,128,75,0.5,2,False,0.01,2,adam,30,0.01,0.3685,0.1296
5,128,30,0.1,2,True,0.005,2,adam,30,0.01,0.3684,0.164
291,128,75,0.5,2,True,0.005,1,adam,45,0.01,0.3682,0.1133
134,128,30,0.5,4,True,0.005,2,adam,45,0.0001,0.3681,0.1995
224,128,75,0.1,4,True,0.005,1,adam,30,0.0001,0.368,0.1147
346,128,75,0.5,4,False,0.01,1,adam,45,0.0001,0.368,0.1025
82,128,30,0.1,12,False,0.005,1,adam,45,0.0001,0.3679,0.1787
727,256,75,0.5,4,False,0.005,2,adam,45,0.01,0.3677,0.1634
236,128,75,0.1,4,True,0.01,2,adam,30,0.0001,0.3676,0.1313
125,128,30,0.5,2,False,0.01,2,adam,30,0.01,0.3675,0.211
185,128,30,0.5,12,False,0.01,1,adam,30,0.01,0.3675,0.165
448,256,30,0.1,12,True,0.005,1,adam,30,0.0001,0.3674,0.1505
513,256,30,0.5,4,True,0.005,1,adam,30,0.01,0.3673,0.1586
615,256,75,0.1,4,True,0.005,2,adam,45,0.01,0.3673,0.1271
552,256,30,0.5,12,True,0.01,1,adam,30,0.0001,0.3671,0.1503
92,128,30,0.1,12,False,0.01,2,adam,30,0.0001,0.3666,0.1781
440,256,30,0.1,4,False,0.01,1,adam,30,0.0001,0.3666,0.1772
331,128,75,0.5,4,True,0.01,1,adam,45,0.01,0.3665,0.1106
371,128,75,0.5,12,False,0.005,1,adam,45,0.01,0.3664,0.1243
407,256,30,0.1,2,False,0.005,2,adam,45,0.01,0.3663,0.1563
111,128,30,0.5,2,True,0.01,2,adam,45,0.01,0.3662,0.1674
79,128,30,0.1,12,True,0.01,2,adam,45,0.01,0.3662,0.1504
280,128,75,0.1,12,False,0.01,1,adam,30,0.0001,0.3662,0.1414
584,256,75,0.1,2,True,0.01,1,adam,30,0.0001,0.3662,0.1091
69,128,30,0.1,12,True,0.005,2,adam,30,0.01,0.3661,0.1415
556,256,30,0.5,12,True,0.01,2,adam,30,0.0001,0.3661,0.128
474,256,30,0.1,12,False,0.01,1,adam,45,0.0001,0.3657,0.1775
585,256,75,0.1,2,True,0.01,1,adam,30,0.01,0.3656,0.1099
192,128,75,0.1,2,True,0.005,1,adam,30,0.0001,0.3656,0.1036
569,256,30,0.5,12,False,0.01,1,adam,30,0.01,0.3655,0.1659
71,128,30,0.1,12,True,0.005,2,adam,45,0.01,0.3655,0.1578
481,256,30,0.5,2,True,0.005,1,adam,30,0.01,0.3655,0.1476
728,256,75,0.5,4,False,0.01,1,adam,30,0.0001,0.3655,0.1151
41,128,30,0.1,4,True,0.01,1,adam,30,0.01,0.3654,0.1488
531,256,30,0.5,4,False,0.005,1,adam,45,0.01,0.365,0.1879
555,256,30,0.5,12,True,0.01,1,adam,45,0.01,0.365,0.1726
273,128,75,0.1,12,False,0.005,1,adam,30,0.01,0.365,0.131
601,256,75,0.1,2,False,0.01,1,adam,30,0.01,0.3647,0.119
136,128,30,0.5,4,True,0.01,1,adam,30,0.0001,0.3646,0.1782
83,128,30,0.1,12,False,0.005,1,adam,45,0.01,0.3646,0.1648
33,128,30,0.1,4,True,0.005,1,adam,30,0.01,0.3644,0.1501
757,256,75,0.5,12,False,0.005,2,adam,30,0.01,0.3644,0.1411
565,256,30,0.5,12,False,0.005,2,adam,30,0.01,0.3643,0.158
153,128,30,0.5,4,False,0.01,1,adam,30,0.01,0.3641,0.1726
607,256,75,0.1,2,False,0.01,2,adam,45,0.01,0.3641,0.1335
705,256,75,0.5,4,True,0.005,1,adam,30,0.01,0.3639,0.1029
594,256,75,0.1,2,False,0.005,1,adam,45,0.0001,0.3638,0.0936
305,128,75,0.5,2,False,0.005,1,adam,30,0.01,0.3637,0.1259
646,256,75,0.1,12,True,0.005,2,adam,45,0.0001,0.3635,0.1547
191,128,30,0.5,12,False,0.01,2,adam,45,0.01,0.3635,0.1539
511,256,30,0.5,2,False,0.01,2,adam,45,0.01,0.3633,0.1826
343,128,75,0.5,4,False,0.005,2,adam,45,0.01,0.3633,0.142
455,256,30,0.1,12,True,0.005,2,adam,45,0.01,0.3631,0.1673
32,128,30,0.1,4,True,0.005,1,adam,30,0.0001,0.363,0.1585
737,256,75,0.5,12,True,0.005,1,adam,30,0.01,0.3629,0.1186
248,128,75,0.1,4,False,0.01,1,adam,30,0.0001,0.3626,0.1167
303,128,75,0.5,2,True,0.01,2,adam,45,0.01,0.3626,0.0972
194,128,75,0.1,2,True,0.005,1,adam,45,0.0001,0.3624,0.1004
558,256,30,0.5,12,True,0.01,2,adam,45,0.0001,0.3623,0.1738
135,128,30,0.5,4,True,0.005,2,adam,45,0.01,0.3623,0.1571
167,128,30,0.5,12,True,0.005,2,adam,45,0.01,0.3621,0.1588
418,256,30,0.1,4,True,0.005,1,adam,45,0.0001,0.362,0.1726
66,128,30,0.1,12,True,0.005,1,adam,45,0.0001,0.362,0.1691
357,128,75,0.5,12,True,0.005,2,adam,30,0.01,0.3617,0.1463
133,128,30,0.5,4,True,0.005,2,adam,30,0.01,0.3617,0.1354
605,256,75,0.1,2,False,0.01,2,adam,30,0.01,0.3617,0.1302
618,256,75,0.1,4,True,0.01,1,adam,45,0.0001,0.3616,0.1163
197,128,75,0.1,2,True,0.005,2,adam,30,0.01,0.3615,0.1041
85,128,30,0.1,12,False,0.005,2,adam,30,0.01,0.3614,0.1539
606,256,75,0.1,2,False,0.01,2,adam,45,0.0001,0.3614,0.1319
725,256,75,0.5,4,False,0.005,2,adam,30,0.01,0.3613,0.1458
240,128,75,0.1,4,False,0.005,1,adam,30,0.0001,0.3613,0.1208
297,128,75,0.5,2,True,0.01,1,adam,30,0.01,0.3613,0.1049
543,256,30,0.5,4,False,0.01,2,adam,45,0.01,0.3612,0.1582
512,256,30,0.5,4,True,0.005,1,adam,30,0.0001,0.3612,0.1557
415,256,30,0.1,2,False,0.01,2,adam,45,0.01,0.3611,0.1738
493,256,30,0.5,2,True,0.01,2,adam,30,0.01,0.3611,0.1698
262,128,75,0.1,12,True,0.005,2,adam,45,0.0001,0.3611,0.1456
663,256,75,0.1,12,False,0.005,2,adam,45,0.01,0.3609,0.1356
599,256,75,0.1,2,False,0.005,2,adam,45,0.01,0.3608,0.1159
710,256,75,0.5,4,True,0.005,2,adam,45,0.0001,0.3607,0.1447
652,256,75,0.1,12,True,0.01,2,adam,30,0.0001,0.3607,0.1167
466,256,30,0.1,12,False,0.005,1,adam,45,0.0001,0.3606,0.1753
458,256,30,0.1,12,True,0.01,1,adam,45,0.0001,0.3604,0.2024
498,256,30,0.5,2,False,0.005,1,adam,45,0.0001,0.3604,0.1705
160,128,30,0.5,12,True,0.005,1,adam,30,0.0001,0.3604,0.1531
741,256,75,0.5,12,True,0.005,2,adam,30,0.01,0.3603,0.1278
95,128,30,0.1,12,False,0.01,2,adam,45,0.01,0.3602,0.1773
610,256,75,0.1,4,True,0.005,1,adam,45,0.0001,0.3602,0.108
732,256,75,0.5,4,False,0.01,2,adam,30,0.0001,0.36,0.1723
80,128,30,0.1,12,False,0.005,1,adam,30,0.0001,0.3599,0.1892
604,256,75,0.1,2,False,0.01,2,adam,30,0.0001,0.3598,0.121
54,128,30,0.1,4,False,0.005,2,adam,45,0.0001,0.3597,0.1848
149,128,30,0.5,4,False,0.005,2,adam,30,0.01,0.3597,0.1608
750,256,75,0.5,12,True,0.01,2,adam,45,0.0001,0.3596,0.1196
409,256,30,0.1,2,False,0.01,1,adam,30,0.01,0.3594,0.1563
381,128,75,0.5,12,False,0.01,2,adam,30,0.01,0.3594,0.1302
473,256,30,0.1,12,False,0.01,1,adam,30,0.01,0.3592,0.1929
322,128,75,0.5,4,True,0.005,1,adam,45,0.0001,0.3592,0.1158
162,128,30,0.5,12,True,0.005,1,adam,45,0.0001,0.3591,0.1789
496,256,30,0.5,2,False,0.005,1,adam,30,0.0001,0.359,0.1507
208,128,75,0.1,2,False,0.005,1,adam,30,0.0001,0.359,0.1101
766,256,75,0.5,12,False,0.01,2,adam,45,0.0001,0.3587,0.1586
324,128,75,0.5,4,True,0.005,2,adam,30,0.0001,0.3585,0.117
441,256,30,0.1,4,False,0.01,1,adam,30,0.01,0.3583,0.1709
29,128,30,0.1,2,False,0.01,2,adam,30,0.01,0.3583,0.1669
289,128,75,0.5,2,True,0.005,1,adam,30,0.01,0.3583,0.106
42,128,30,0.1,4,True,0.01,1,adam,45,0.0001,0.3582,0.1504
740,256,75,0.5,12,True,0.005,2,adam,30,0.0001,0.358,0.1381
39,128,30,0.1,4,True,0.005,2,adam,45,0.01,0.3577,0.1214
116,128,30,0.5,2,False,0.005,2,adam,30,0.0001,0.3576,0.1696
442,256,30,0.1,4,False,0.01,1,adam,45,0.0001,0.3575,0.1906
143,128,30,0.5,4,True,0.01,2,adam,45,0.01,0.3575,0.1473
600,256,75,0.1,2,False,0.01,1,adam,30,0.0001,0.3574,0.1029
180,128,30,0.5,12,False,0.005,2,adam,30,0.0001,0.3573,0.1913
587,256,75,0.1,2,True,0.01,1,adam,45,0.01,0.3573,0.1015
503,256,30,0.5,2,False,0.005,2,adam,45,0.01,0.357,0.1686
157,128,30,0.5,4,False,0.01,2,adam,30,0.01,0.357,0.1678
742,256,75,0.5,12,True,0.005,2,adam,45,0.0001,0.357,0.1551
446,256,30,0.1,4,False,0.01,2,adam,45,0.0001,0.3565,0.1924
40,128,30,0.1,4,True,0.01,1,adam,30,0.0001,0.3563,0.1563
469,256,30,0.1,12,False,0.005,2,adam,30,0.01,0.3562,0.1811
389,256,30,0.1,2,True,0.005,2,adam,30,0.01,0.3562,0.1488
288,128,75,0.5,2,True,0.005,1,adam,30,0.0001,0.356,0.0835
58,128,30,0.1,4,False,0.01,1,adam,45,0.0001,0.3559,0.1599
730,256,75,0.5,4,False,0.01,1,adam,45,0.0001,0.3557,0.1186
299,128,75,0.5,2,True,0.01,1,adam,45,0.01,0.3557,0.1045
739,256,75,0.5,12,True,0.005,1,adam,45,0.01,0.3556,0.101
118,128,30,0.5,2,False,0.005,2,adam,45,0.0001,0.3555,0.1546
271,128,75,0.1,12,True,0.01,2,adam,45,0.01,0.3555,0.1263
