,batch_size,bce_pos_class_weight,cnn_filters,dropout_p,fc_size,lr,optimizer_type,sequence_length,weight_decay,tss,hss
196,512,60,512,0.2,768,0.0025,adam,40,0.0075,0.635,0.1658
413,1024,60,320,0.2,1280,0.075,adam,40,0.075,0.634,0.1175
162,512,60,320,0.4,768,0.0025,sgd,45,0.0075,0.6336,0.1349
215,512,60,512,0.2,1280,0.0025,adam,45,0.075,0.6333,0.1125
154,512,60,320,0.2,1280,0.075,sgd,45,0.0075,0.6332,0.1486
304,1024,15,320,0.4,1280,0.0025,sgd,40,0.0075,0.6324,0.2412
420,1024,60,320,0.4,768,0.0025,adam,40,0.0075,0.632,0.1798
368,1024,15,512,0.4,1280,0.0025,sgd,40,0.0075,0.6316,0.2418
241,512,60,512,0.4,1280,0.0025,sgd,40,0.075,0.6316,0.1201
135,512,60,320,0.2,768,0.0025,adam,45,0.075,0.6316,0.1195
391,1024,60,320,0.2,768,0.0025,adam,45,0.075,0.6316,0.1118
35,512,15,320,0.4,768,0.0025,sgd,45,0.075,0.6315,0.2477
113,512,15,512,0.4,1280,0.0025,sgd,40,0.075,0.6313,0.2409
423,1024,60,320,0.4,768,0.0025,adam,45,0.075,0.6312,0.1567
246,512,60,512,0.4,1280,0.0025,adam,45,0.0075,0.6309,0.158
51,512,15,320,0.4,1280,0.0025,sgd,45,0.075,0.6305,0.2494
288,1024,15,320,0.4,768,0.0025,sgd,40,0.0075,0.6296,0.2431
198,512,60,512,0.2,768,0.0025,adam,45,0.0075,0.6296,0.1374
458,1024,60,512,0.2,768,0.075,sgd,45,0.0075,0.6295,0.1893
163,512,60,320,0.4,768,0.0025,sgd,45,0.075,0.6293,0.1261
389,1024,60,320,0.2,768,0.0025,adam,40,0.075,0.6292,0.1269
160,512,60,320,0.4,768,0.0025,sgd,40,0.0075,0.6292,0.1227
452,1024,60,512,0.2,768,0.0025,adam,40,0.0075,0.6289,0.1733
49,512,15,320,0.4,1280,0.0025,sgd,40,0.075,0.6284,0.2477
373,1024,15,512,0.4,1280,0.0025,adam,40,0.075,0.6282,0.2215
97,512,15,512,0.4,768,0.0025,sgd,40,0.075,0.6281,0.238
170,512,60,320,0.4,768,0.075,sgd,45,0.0075,0.6281,0.171
33,512,15,320,0.4,768,0.0025,sgd,40,0.075,0.6279,0.2405
455,1024,60,512,0.2,768,0.0025,adam,45,0.075,0.6275,0.1384
248,512,60,512,0.4,1280,0.075,sgd,40,0.0075,0.6274,0.1831
375,1024,15,512,0.4,1280,0.0025,adam,45,0.075,0.6273,0.2548
471,1024,60,512,0.2,1280,0.0025,adam,45,0.075,0.6271,0.1766
487,1024,60,512,0.4,768,0.0025,adam,45,0.075,0.6271,0.1149
290,1024,15,320,0.4,768,0.0025,sgd,45,0.0075,0.6269,0.2459
229,512,60,512,0.4,768,0.0025,adam,40,0.075,0.6268,0.1223
161,512,60,320,0.4,768,0.0025,sgd,40,0.075,0.6268,0.1145
353,1024,15,512,0.4,768,0.0025,sgd,40,0.075,0.6261,0.2494
138,512,60,320,0.2,768,0.075,sgd,45,0.0075,0.6259,0.1847
354,1024,15,512,0.4,768,0.0025,sgd,45,0.0075,0.6251,0.2416
243,512,60,512,0.4,1280,0.0025,sgd,45,0.075,0.625,0.1218
176,512,60,320,0.4,1280,0.0025,sgd,40,0.0075,0.625,0.1206
306,1024,15,320,0.4,1280,0.0025,sgd,45,0.0075,0.6244,0.2435
305,1024,15,320,0.4,1280,0.0025,sgd,40,0.075,0.624,0.2564
202,512,60,512,0.2,768,0.075,sgd,45,0.0075,0.624,0.1611
0,512,15,320,0.2,768,0.0025,sgd,40,0.0075,0.6237,0.2642
234,512,60,512,0.4,768,0.075,sgd,45,0.0075,0.6234,0.1799
370,1024,15,512,0.4,1280,0.0025,sgd,45,0.0075,0.6229,0.2431
371,1024,15,512,0.4,1280,0.0025,sgd,45,0.075,0.6227,0.2581
369,1024,15,512,0.4,1280,0.0025,sgd,40,0.075,0.6226,0.2554
392,1024,60,320,0.2,768,0.075,sgd,40,0.0075,0.6226,0.1861
240,512,60,512,0.4,1280,0.0025,sgd,40,0.0075,0.6226,0.1253
232,512,60,512,0.4,768,0.075,sgd,40,0.0075,0.6219,0.1689
388,1024,60,320,0.2,768,0.0025,adam,40,0.0075,0.6216,0.2186
235,512,60,512,0.4,768,0.075,sgd,45,0.075,0.6215,0.1433
488,1024,60,512,0.4,768,0.075,sgd,40,0.0075,0.6212,0.1829
289,1024,15,320,0.4,768,0.0025,sgd,40,0.075,0.6211,0.2542
129,512,60,320,0.2,768,0.0025,sgd,40,0.075,0.6204,0.1141
83,512,15,512,0.2,1280,0.0025,sgd,45,0.075,0.6202,0.2776
469,1024,60,512,0.2,1280,0.0025,adam,40,0.075,0.6201,0.1038
355,1024,15,512,0.4,768,0.0025,sgd,45,0.075,0.62,0.2583
230,512,60,512,0.4,768,0.0025,adam,45,0.0075,0.6191,0.1358
336,1024,15,512,0.2,1280,0.0025,sgd,40,0.0075,0.619,0.2692
484,1024,60,512,0.4,768,0.0025,adam,40,0.0075,0.619,0.1736
185,512,60,320,0.4,1280,0.075,sgd,40,0.075,0.619,0.135
66,512,15,512,0.2,768,0.0025,sgd,45,0.0075,0.6189,0.2674
277,1024,15,320,0.2,1280,0.0025,adam,40,0.075,0.6186,0.2247
156,512,60,320,0.2,1280,0.075,adam,40,0.0075,0.6183,0.1113
19,512,15,320,0.2,1280,0.0025,sgd,45,0.075,0.6182,0.2807
2,512,15,320,0.2,768,0.0025,sgd,45,0.0075,0.6182,0.2683
1,512,15,320,0.2,768,0.0025,sgd,40,0.075,0.6182,0.2644
320,1024,15,512,0.2,768,0.0025,sgd,40,0.0075,0.6176,0.2694
407,1024,60,320,0.2,1280,0.0025,adam,45,0.075,0.6173,0.1645
18,512,15,320,0.2,1280,0.0025,sgd,45,0.0075,0.6171,0.2669
425,1024,60,320,0.4,768,0.075,sgd,40,0.075,0.6171,0.1094
183,512,60,320,0.4,1280,0.0025,adam,45,0.075,0.6171,0.103
80,512,15,512,0.2,1280,0.0025,sgd,40,0.0075,0.617,0.2644
67,512,15,512,0.2,768,0.0025,sgd,45,0.075,0.6168,0.2781
81,512,15,512,0.2,1280,0.0025,sgd,40,0.075,0.6166,0.2563
456,1024,60,512,0.2,768,0.075,sgd,40,0.0075,0.6166,0.2355
256,1024,15,320,0.2,768,0.0025,sgd,40,0.0075,0.6165,0.2722
16,512,15,320,0.2,1280,0.0025,sgd,40,0.0075,0.616,0.2653
291,1024,15,320,0.4,768,0.0025,sgd,45,0.075,0.616,0.2573
3,512,15,320,0.2,768,0.0025,sgd,45,0.075,0.6159,0.2845
82,512,15,512,0.2,1280,0.0025,sgd,45,0.0075,0.6159,0.2707
307,1024,15,320,0.4,1280,0.0025,sgd,45,0.075,0.6159,0.2567
309,1024,15,320,0.4,1280,0.0025,adam,40,0.075,0.6156,0.2677
151,512,60,320,0.2,1280,0.0025,adam,45,0.075,0.6146,0.1077
457,1024,60,512,0.2,768,0.075,sgd,40,0.075,0.6139,0.113
272,1024,15,320,0.2,1280,0.0025,sgd,40,0.0075,0.6138,0.2764
411,1024,60,320,0.2,1280,0.075,sgd,45,0.075,0.6134,0.1251
165,512,60,320,0.4,768,0.0025,adam,40,0.075,0.6134,0.1049
149,512,60,320,0.2,1280,0.0025,adam,40,0.075,0.6134,0.1027
214,512,60,512,0.2,1280,0.0025,adam,45,0.0075,0.6127,0.1783
453,1024,60,512,0.2,768,0.0025,adam,40,0.075,0.6124,0.1149
167,512,60,320,0.4,768,0.0025,adam,45,0.075,0.6123,0.1044
17,512,15,320,0.2,1280,0.0025,sgd,40,0.075,0.6116,0.2875
64,512,15,512,0.2,768,0.0025,sgd,40,0.0075,0.6101,0.2644
253,512,60,512,0.4,1280,0.075,adam,40,0.075,0.6099,0.1116
225,512,60,512,0.4,768,0.0025,sgd,40,0.075,0.6096,0.1154
182,512,60,320,0.4,1280,0.0025,adam,45,0.0075,0.6092,0.1612
437,1024,60,320,0.4,1280,0.0025,adam,40,0.075,0.609,0.108
485,1024,60,512,0.4,768,0.0025,adam,40,0.075,0.6087,0.0945
134,512,60,320,0.2,768,0.0025,adam,45,0.0075,0.6085,0.1381
273,1024,15,320,0.2,1280,0.0025,sgd,40,0.075,0.6074,0.2794
321,1024,15,512,0.2,768,0.0025,sgd,40,0.075,0.6071,0.2859
274,1024,15,320,0.2,1280,0.0025,sgd,45,0.0075,0.6068,0.2734
65,512,15,512,0.2,768,0.0025,sgd,40,0.075,0.6059,0.2857
258,1024,15,320,0.2,768,0.0025,sgd,45,0.0075,0.6059,0.2738
293,1024,15,320,0.4,768,0.0025,adam,40,0.075,0.6059,0.2517
421,1024,60,320,0.4,768,0.0025,adam,40,0.075,0.6055,0.1038
337,1024,15,512,0.2,1280,0.0025,sgd,40,0.075,0.6053,0.2826
133,512,60,320,0.2,768,0.0025,adam,40,0.075,0.6052,0.1034
140,512,60,320,0.2,768,0.075,adam,40,0.0075,0.6049,0.1021
438,1024,60,320,0.4,1280,0.0025,adam,45,0.0075,0.6047,0.1762
322,1024,15,512,0.2,768,0.0025,sgd,45,0.0075,0.6025,0.2781
446,1024,60,320,0.4,1280,0.075,adam,45,0.0075,0.6025,0.1108
338,1024,15,512,0.2,1280,0.0025,sgd,45,0.0075,0.602,0.2797
395,1024,60,320,0.2,768,0.075,sgd,45,0.075,0.6016,0.1497
275,1024,15,320,0.2,1280,0.0025,sgd,45,0.075,0.6011,0.286
397,1024,60,320,0.2,768,0.075,adam,40,0.075,0.6011,0.1088
339,1024,15,512,0.2,1280,0.0025,sgd,45,0.075,0.6009,0.2867
323,1024,15,512,0.2,768,0.0025,sgd,45,0.075,0.6004,0.288
412,1024,60,320,0.2,1280,0.075,adam,40,0.0075,0.6001,0.1062
181,512,60,320,0.4,1280,0.0025,adam,40,0.075,0.6,0.0936
199,512,60,512,0.2,768,0.0025,adam,45,0.075,0.5997,0.0998
509,1024,60,512,0.4,1280,0.075,adam,40,0.075,0.5991,0.1335
408,1024,60,320,0.2,1280,0.075,sgd,40,0.0075,0.5986,0.2127
231,512,60,512,0.4,768,0.0025,adam,45,0.075,0.5981,0.0979
247,512,60,512,0.4,1280,0.0025,adam,45,0.075,0.5981,0.0941
507,1024,60,512,0.4,1280,0.075,sgd,45,0.075,0.5975,0.1812
441,1024,60,320,0.4,1280,0.075,sgd,40,0.075,0.597,0.1178
22,512,15,320,0.2,1280,0.0025,adam,45,0.0075,0.5954,0.276
171,512,60,320,0.4,768,0.075,sgd,45,0.075,0.5953,0.1331
259,1024,15,320,0.2,768,0.0025,sgd,45,0.075,0.5952,0.2845
257,1024,15,320,0.2,768,0.0025,sgd,40,0.075,0.5952,0.2788
491,1024,60,512,0.4,768,0.075,sgd,45,0.075,0.5946,0.1392
374,1024,15,512,0.4,1280,0.0025,adam,45,0.0075,0.5939,0.259
409,1024,60,320,0.2,1280,0.075,sgd,40,0.075,0.5939,0.1424
42,512,15,320,0.4,768,0.075,sgd,45,0.0075,0.5933,0.2767
38,512,15,320,0.4,768,0.0025,adam,45,0.0075,0.5926,0.2894
431,1024,60,320,0.4,768,0.075,adam,45,0.075,0.5926,0.1059
311,1024,15,320,0.4,1280,0.0025,adam,45,0.075,0.5922,0.2913
26,512,15,320,0.2,1280,0.075,sgd,45,0.0075,0.5921,0.2594
461,1024,60,512,0.2,768,0.075,adam,40,0.075,0.591,0.144
197,512,60,512,0.2,768,0.0025,adam,40,0.075,0.5908,0.0977
23,512,15,320,0.2,1280,0.0025,adam,45,0.075,0.5897,0.2726
263,1024,15,320,0.2,768,0.0025,adam,45,0.075,0.5885,0.2858
191,512,60,320,0.4,1280,0.075,adam,45,0.075,0.5885,0.1327
186,512,60,320,0.4,1280,0.075,sgd,45,0.0075,0.5879,0.1302
298,1024,15,320,0.4,768,0.075,sgd,45,0.0075,0.5871,0.2705
237,512,60,512,0.4,768,0.075,adam,40,0.075,0.5869,0.0913
166,512,60,320,0.4,768,0.0025,adam,45,0.0075,0.5855,0.1573
56,512,15,320,0.4,1280,0.075,sgd,40,0.0075,0.5849,0.3178
295,1024,15,320,0.4,768,0.0025,adam,45,0.075,0.5846,0.236
217,512,60,512,0.2,1280,0.075,sgd,40,0.075,0.5843,0.119
206,512,60,512,0.2,768,0.075,adam,45,0.0075,0.5836,0.0961
87,512,15,512,0.2,1280,0.0025,adam,45,0.075,0.5832,0.2436
68,512,15,512,0.2,768,0.0025,adam,40,0.0075,0.5827,0.2731
327,1024,15,512,0.2,768,0.0025,adam,45,0.075,0.5827,0.2275
261,1024,15,320,0.2,768,0.0025,adam,40,0.075,0.5811,0.2914
189,512,60,320,0.4,1280,0.075,adam,40,0.075,0.5805,0.1232
428,1024,60,320,0.4,768,0.075,adam,40,0.0075,0.5802,0.1253
245,512,60,512,0.4,1280,0.0025,adam,40,0.075,0.5802,0.0815
39,512,15,320,0.4,768,0.0025,adam,45,0.075,0.5788,0.2636
187,512,60,320,0.4,1280,0.075,sgd,45,0.075,0.5776,0.1007
40,512,15,320,0.4,768,0.075,sgd,40,0.0075,0.5775,0.2865
141,512,60,320,0.2,768,0.075,adam,40,0.075,0.576,0.17
313,1024,15,320,0.4,1280,0.075,sgd,40,0.075,0.5757,0.2226
137,512,60,320,0.2,768,0.075,sgd,40,0.075,0.5752,0.105
106,512,15,512,0.4,768,0.075,sgd,45,0.0075,0.575,0.2835
399,1024,60,320,0.2,768,0.075,adam,45,0.075,0.5748,0.0942
7,512,15,320,0.2,768,0.0025,adam,45,0.075,0.5738,0.2841
122,512,15,512,0.4,1280,0.075,sgd,45,0.0075,0.5729,0.2962
139,512,60,320,0.2,768,0.075,sgd,45,0.075,0.5727,0.1318
5,512,15,320,0.2,768,0.0025,adam,40,0.075,0.5723,0.2725
276,1024,15,320,0.2,1280,0.0025,adam,40,0.0075,0.572,0.2598
233,512,60,512,0.4,768,0.075,sgd,40,0.075,0.5716,0.1209
378,1024,15,512,0.4,1280,0.075,sgd,45,0.0075,0.5698,0.286
213,512,60,512,0.2,1280,0.0025,adam,40,0.075,0.5692,0.079
84,512,15,512,0.2,1280,0.0025,adam,40,0.0075,0.5691,0.3161
155,512,60,320,0.2,1280,0.075,sgd,45,0.075,0.5691,0.1267
88,512,15,512,0.2,1280,0.075,sgd,40,0.0075,0.5689,0.2916
54,512,15,320,0.4,1280,0.0025,adam,45,0.0075,0.5683,0.3079
118,512,15,512,0.4,1280,0.0025,adam,45,0.0075,0.5677,0.3141
20,512,15,320,0.2,1280,0.0025,adam,40,0.0075,0.5676,0.3147
173,512,60,320,0.4,768,0.075,adam,40,0.075,0.5669,0.1017
314,1024,15,320,0.4,1280,0.075,sgd,45,0.0075,0.5668,0.284
52,512,15,320,0.4,1280,0.0025,adam,40,0.0075,0.5656,0.2939
294,1024,15,320,0.4,768,0.0025,adam,45,0.0075,0.5649,0.2938
489,1024,60,512,0.4,768,0.075,sgd,40,0.075,0.5649,0.0788
74,512,15,512,0.2,768,0.075,sgd,45,0.0075,0.5644,0.2971
376,1024,15,512,0.4,1280,0.075,sgd,40,0.0075,0.5633,0.3237
86,512,15,512,0.2,1280,0.0025,adam,45,0.0075,0.5632,0.3113
159,512,60,320,0.2,1280,0.075,adam,45,0.075,0.5624,0.0892
445,1024,60,320,0.4,1280,0.075,adam,40,0.075,0.5616,0.1269
24,512,15,320,0.2,1280,0.075,sgd,40,0.0075,0.5611,0.3199
6,512,15,320,0.2,768,0.0025,adam,45,0.0075,0.5594,0.3235
473,1024,60,512,0.2,1280,0.075,sgd,40,0.075,0.5591,0.0923
479,1024,60,512,0.2,1280,0.075,adam,45,0.075,0.5589,0.1525
361,1024,15,512,0.4,768,0.075,sgd,40,0.075,0.5587,0.2823
296,1024,15,320,0.4,768,0.075,sgd,40,0.0075,0.5573,0.3071
116,512,15,512,0.4,1280,0.0025,adam,40,0.0075,0.557,0.3119
58,512,15,320,0.4,1280,0.075,sgd,45,0.0075,0.5569,0.2959
72,512,15,512,0.2,768,0.075,sgd,40,0.0075,0.5545,0.3274
343,1024,15,512,0.2,1280,0.0025,adam,45,0.075,0.5545,0.3053
37,512,15,320,0.4,768,0.0025,adam,40,0.075,0.5537,0.2786
362,1024,15,512,0.4,768,0.075,sgd,45,0.0075,0.5536,0.3333
346,1024,15,512,0.2,1280,0.075,sgd,45,0.0075,0.5536,0.3214
120,512,15,512,0.4,1280,0.075,sgd,40,0.0075,0.5536,0.3029
55,512,15,320,0.4,1280,0.0025,adam,45,0.075,0.5531,0.3016
203,512,60,512,0.2,768,0.075,sgd,45,0.075,0.5522,0.1368
502,1024,60,512,0.4,1280,0.0025,adam,45,0.0075,0.5521,0.1999
8,512,15,320,0.2,768,0.075,sgd,40,0.0075,0.5517,0.3017
475,1024,60,512,0.2,1280,0.075,sgd,45,0.075,0.5513,0.1559
236,512,60,512,0.4,768,0.075,adam,40,0.0075,0.5491,0.096
360,1024,15,512,0.4,768,0.075,sgd,40,0.0075,0.5486,0.3205
70,512,15,512,0.2,768,0.0025,adam,45,0.0075,0.5484,0.2871
90,512,15,512,0.2,1280,0.075,sgd,45,0.0075,0.548,0.3267
239,512,60,512,0.4,768,0.075,adam,45,0.075,0.5425,0.1425
4,512,15,320,0.2,768,0.0025,adam,40,0.0075,0.541,0.308
279,1024,15,320,0.2,1280,0.0025,adam,45,0.075,0.5401,0.2737
36,512,15,320,0.4,768,0.0025,adam,40,0.0075,0.5394,0.293
312,1024,15,320,0.4,1280,0.075,sgd,40,0.0075,0.539,0.2668
310,1024,15,320,0.4,1280,0.0025,adam,45,0.0075,0.5365,0.324
344,1024,15,512,0.2,1280,0.075,sgd,40,0.0075,0.5354,0.3377
262,1024,15,320,0.2,768,0.0025,adam,45,0.0075,0.5348,0.324
251,512,60,512,0.4,1280,0.075,sgd,45,0.075,0.533,0.0893
142,512,60,320,0.2,768,0.075,adam,45,0.0075,0.5309,0.0744
21,512,15,320,0.2,1280,0.0025,adam,40,0.075,0.5299,0.277
102,512,15,512,0.4,768,0.0025,adam,45,0.0075,0.5298,0.2869
280,1024,15,320,0.2,1280,0.075,sgd,40,0.0075,0.5296,0.3468
282,1024,15,320,0.2,1280,0.075,sgd,45,0.0075,0.5286,0.3323
324,1024,15,512,0.2,768,0.0025,adam,40,0.0075,0.5285,0.3171
53,512,15,320,0.4,1280,0.0025,adam,40,0.075,0.5269,0.2536
