,batch_size,bce_pos_class_weight,cnn_filters,dropout_p,fc_size,lr,optimizer_type,sequence_length,weight_decay,tss,hss
444,4096,30,4,0.3,2048,0.025,sgd,60,0.001,0.3151,0.0863
382,2048,60,64,0.3,2048,0.025,sgd,180,0.001,0.3147,0.0972
685,4096,60,16,0.3,128,0.025,sgd,60,0.01,0.3134,0.0871
643,4096,60,16,0.1,128,0.0075,adam,180,0.01,0.3132,0.1006
408,4096,30,4,0.1,2048,0.025,adam,60,0.001,0.3128,0.0966
121,2048,30,16,0.3,2048,0.025,adam,60,0.01,0.3124,0.068
576,4096,60,4,0.1,128,0.0075,adam,60,0.001,0.3123,0.0906
385,4096,30,4,0.1,128,0.0075,adam,60,0.01,0.3122,0.1111
359,2048,60,64,0.3,128,0.0075,sgd,180,0.01,0.3117,0.1161
12,2048,30,4,0.1,128,0.025,sgd,60,0.001,0.3117,0.097
604,4096,60,4,0.1,2048,0.025,sgd,60,0.001,0.3117,0.0669
417,4096,30,4,0.3,128,0.0075,adam,60,0.01,0.3109,0.1579
162,2048,30,64,0.3,128,0.0075,adam,180,0.001,0.3102,0.1395
744,4096,60,64,0.3,128,0.025,adam,60,0.001,0.3102,0.0789
675,4096,60,16,0.3,128,0.0075,adam,180,0.01,0.3096,0.1266
393,4096,30,4,0.1,128,0.025,adam,60,0.01,0.3095,0.0836
261,2048,60,16,0.1,128,0.0075,sgd,60,0.01,0.3092,0.0815
47,2048,30,4,0.3,128,0.025,sgd,180,0.01,0.3091,0.102
527,4096,30,64,0.1,128,0.025,sgd,180,0.01,0.3084,0.1284
17,2048,30,4,0.1,2048,0.0075,adam,60,0.01,0.3084,0.1079
45,2048,30,4,0.3,128,0.025,sgd,60,0.01,0.3079,0.0773
153,2048,30,64,0.1,2048,0.025,adam,60,0.01,0.3079,0.0686
44,2048,30,4,0.3,128,0.025,sgd,60,0.001,0.3078,0.1063
597,4096,60,4,0.1,2048,0.0075,sgd,60,0.01,0.3078,0.0805
215,2048,60,4,0.1,2048,0.0075,sgd,180,0.01,0.3074,0.1204
476,4096,30,16,0.1,2048,0.025,sgd,60,0.001,0.3072,0.1543
268,2048,60,16,0.1,128,0.025,sgd,60,0.001,0.3069,0.1059
462,4096,30,16,0.1,128,0.025,sgd,180,0.001,0.3066,0.1258
549,4096,30,64,0.3,128,0.0075,sgd,60,0.01,0.3064,0.1236
720,4096,60,64,0.1,2048,0.0075,adam,60,0.001,0.3062,0.113
0,2048,30,4,0.1,128,0.0075,adam,60,0.001,0.3056,0.1065
707,4096,60,64,0.1,128,0.0075,adam,180,0.01,0.305,0.0699
653,4096,60,16,0.1,128,0.025,sgd,60,0.01,0.3048,0.1213
631,4096,60,4,0.3,2048,0.0075,sgd,180,0.01,0.3043,0.121
439,4096,30,4,0.3,2048,0.0075,sgd,180,0.01,0.3041,0.1433
177,2048,30,64,0.3,2048,0.0075,adam,60,0.01,0.3041,0.0951
225,2048,60,4,0.3,128,0.0075,adam,60,0.01,0.3041,0.0659
274,2048,60,16,0.1,2048,0.0075,adam,180,0.001,0.3039,0.1074
125,2048,30,16,0.3,2048,0.025,sgd,60,0.01,0.3038,0.1154
295,2048,60,16,0.3,128,0.0075,sgd,180,0.01,0.3038,0.1131
693,4096,60,16,0.3,2048,0.0075,sgd,60,0.01,0.3038,0.1076
641,4096,60,16,0.1,128,0.0075,adam,60,0.01,0.3034,0.1148
489,4096,30,16,0.3,128,0.025,adam,60,0.01,0.3033,0.0923
485,4096,30,16,0.3,128,0.0075,sgd,60,0.01,0.3032,0.1409
538,4096,30,64,0.1,2048,0.025,adam,180,0.001,0.3032,0.0872
507,4096,30,16,0.3,2048,0.025,adam,180,0.01,0.303,0.0962
700,4096,60,16,0.3,2048,0.025,sgd,60,0.001,0.3029,0.0989
16,2048,30,4,0.1,2048,0.0075,adam,60,0.001,0.3027,0.1263
610,4096,60,4,0.3,128,0.0075,adam,180,0.001,0.3027,0.0785
513,4096,30,64,0.1,128,0.0075,adam,60,0.01,0.3026,0.1179
564,4096,30,64,0.3,2048,0.0075,sgd,60,0.001,0.3024,0.14
499,4096,30,16,0.3,2048,0.0075,adam,180,0.01,0.3019,0.0843
732,4096,60,64,0.1,2048,0.025,sgd,60,0.001,0.3018,0.0939
743,4096,60,64,0.3,128,0.0075,sgd,180,0.01,0.3014,0.1024
688,4096,60,16,0.3,2048,0.0075,adam,60,0.001,0.3009,0.0813
422,4096,30,4,0.3,128,0.0075,sgd,180,0.001,0.3006,0.1301
677,4096,60,16,0.3,128,0.0075,sgd,60,0.01,0.3004,0.1036
596,4096,60,4,0.1,2048,0.0075,sgd,60,0.001,0.3004,0.0939
450,4096,30,16,0.1,128,0.0075,adam,180,0.001,0.3003,0.1466
661,4096,60,16,0.1,2048,0.0075,sgd,60,0.01,0.3003,0.0913
9,2048,30,4,0.1,128,0.025,adam,60,0.01,0.3003,0.0782
699,4096,60,16,0.3,2048,0.025,adam,180,0.01,0.3003,0.0465
515,4096,30,64,0.1,128,0.0075,adam,180,0.01,0.3002,0.0829
756,4096,60,64,0.3,2048,0.0075,sgd,60,0.001,0.3001,0.1205
544,4096,30,64,0.3,128,0.0075,adam,60,0.001,0.2999,0.1423
737,4096,60,64,0.3,128,0.0075,adam,60,0.01,0.2998,0.0926
389,4096,30,4,0.1,128,0.0075,sgd,60,0.01,0.2996,0.1307
511,4096,30,16,0.3,2048,0.025,sgd,180,0.01,0.2995,0.1495
536,4096,30,64,0.1,2048,0.025,adam,60,0.001,0.2991,0.0837
468,4096,30,16,0.1,2048,0.0075,sgd,60,0.001,0.299,0.1561
547,4096,30,64,0.3,128,0.0075,adam,180,0.01,0.2987,0.0968
494,4096,30,16,0.3,128,0.025,sgd,180,0.001,0.2986,0.1401
432,4096,30,4,0.3,2048,0.0075,adam,60,0.001,0.2986,0.1076
541,4096,30,64,0.1,2048,0.025,sgd,60,0.01,0.2984,0.1585
474,4096,30,16,0.1,2048,0.025,adam,180,0.001,0.2984,0.0834
757,4096,60,64,0.3,2048,0.0075,sgd,60,0.01,0.2974,0.09
588,4096,60,4,0.1,128,0.025,sgd,60,0.001,0.2973,0.0852
264,2048,60,16,0.1,128,0.025,adam,60,0.001,0.2972,0.0743
159,2048,30,64,0.1,2048,0.025,sgd,180,0.01,0.2968,0.1512
504,4096,30,16,0.3,2048,0.025,adam,60,0.001,0.2964,0.0784
637,4096,60,4,0.3,2048,0.025,sgd,60,0.01,0.2962,0.1301
62,2048,30,4,0.3,2048,0.025,sgd,180,0.001,0.2962,0.1124
130,2048,30,64,0.1,128,0.0075,adam,180,0.001,0.2954,0.162
608,4096,60,4,0.3,128,0.0075,adam,60,0.001,0.2951,0.0924
423,4096,30,4,0.3,128,0.0075,sgd,180,0.01,0.295,0.1012
517,4096,30,64,0.1,128,0.0075,sgd,60,0.01,0.2949,0.1559
405,4096,30,4,0.1,2048,0.0075,sgd,60,0.01,0.2946,0.1446
629,4096,60,4,0.3,2048,0.0075,sgd,60,0.01,0.2946,0.1027
611,4096,60,4,0.3,128,0.0075,adam,180,0.01,0.2945,0.0744
242,2048,60,4,0.3,2048,0.0075,adam,180,0.001,0.2944,0.0648
662,4096,60,16,0.1,2048,0.0075,sgd,180,0.001,0.2942,0.1623
285,2048,60,16,0.1,2048,0.025,sgd,60,0.01,0.294,0.064
201,2048,60,4,0.1,128,0.025,adam,60,0.01,0.2938,0.0926
69,2048,30,16,0.1,128,0.0075,sgd,60,0.01,0.2935,0.1276
674,4096,60,16,0.3,128,0.0075,adam,180,0.001,0.2934,0.1021
472,4096,30,16,0.1,2048,0.025,adam,60,0.001,0.2932,0.0972
55,2048,30,4,0.3,2048,0.0075,sgd,180,0.01,0.293,0.1279
481,4096,30,16,0.3,128,0.0075,adam,60,0.01,0.293,0.1262
36,2048,30,4,0.3,128,0.0075,sgd,60,0.001,0.2929,0.1627
165,2048,30,64,0.3,128,0.0075,sgd,60,0.01,0.2929,0.1398
117,2048,30,16,0.3,2048,0.0075,sgd,60,0.01,0.2928,0.1264
39,2048,30,4,0.3,128,0.0075,sgd,180,0.01,0.2926,0.1498
101,2048,30,16,0.3,128,0.0075,sgd,60,0.01,0.2925,0.1173
465,4096,30,16,0.1,2048,0.0075,adam,60,0.01,0.2924,0.1079
208,2048,60,4,0.1,2048,0.0075,adam,60,0.001,0.2924,0.0781
692,4096,60,16,0.3,2048,0.0075,sgd,60,0.001,0.2921,0.1066
8,2048,30,4,0.1,128,0.025,adam,60,0.001,0.292,0.0991
593,4096,60,4,0.1,2048,0.0075,adam,60,0.01,0.2917,0.0932
67,2048,30,16,0.1,128,0.0075,adam,180,0.01,0.2916,0.1382
93,2048,30,16,0.1,2048,0.025,sgd,60,0.01,0.2916,0.1199
529,4096,30,64,0.1,2048,0.0075,adam,60,0.01,0.2916,0.0931
704,4096,60,64,0.1,128,0.0075,adam,60,0.001,0.2915,0.0981
227,2048,60,4,0.3,128,0.0075,adam,180,0.01,0.2915,0.0811
495,4096,30,16,0.3,128,0.025,sgd,180,0.01,0.2914,0.1102
64,2048,30,16,0.1,128,0.0075,adam,60,0.001,0.2912,0.1184
193,2048,60,4,0.1,128,0.0075,adam,60,0.01,0.2909,0.1221
759,4096,60,64,0.3,2048,0.0075,sgd,180,0.01,0.2907,0.1123
109,2048,30,16,0.3,128,0.025,sgd,60,0.01,0.2907,0.0883
336,2048,60,64,0.1,2048,0.0075,adam,60,0.001,0.2906,0.0747
565,4096,30,64,0.3,2048,0.0075,sgd,60,0.01,0.2904,0.153
617,4096,60,4,0.3,128,0.025,adam,60,0.01,0.2894,0.0853
28,2048,30,4,0.1,2048,0.025,sgd,60,0.001,0.2893,0.0982
279,2048,60,16,0.1,2048,0.0075,sgd,180,0.01,0.2892,0.0848
455,4096,30,16,0.1,128,0.0075,sgd,180,0.01,0.289,0.1634
566,4096,30,64,0.3,2048,0.0075,sgd,180,0.001,0.289,0.1368
540,4096,30,64,0.1,2048,0.025,sgd,60,0.001,0.2879,0.1333
482,4096,30,16,0.3,128,0.0075,adam,180,0.001,0.2878,0.1
29,2048,30,4,0.1,2048,0.025,sgd,60,0.01,0.2874,0.1177
429,4096,30,4,0.3,128,0.025,sgd,60,0.01,0.2873,0.1333
192,2048,60,4,0.1,128,0.0075,adam,60,0.001,0.2869,0.0798
584,4096,60,4,0.1,128,0.025,adam,60,0.001,0.2868,0.0631
277,2048,60,16,0.1,2048,0.0075,sgd,60,0.01,0.2867,0.1015
550,4096,30,64,0.3,128,0.0075,sgd,180,0.001,0.2865,0.1307
15,2048,30,4,0.1,128,0.025,sgd,180,0.01,0.2864,0.1325
73,2048,30,16,0.1,128,0.025,adam,60,0.01,0.2862,0.0984
535,4096,30,64,0.1,2048,0.0075,sgd,180,0.01,0.2861,0.1596
509,4096,30,16,0.3,2048,0.025,sgd,60,0.01,0.286,0.1613
46,2048,30,4,0.3,128,0.025,sgd,180,0.001,0.286,0.1242
368,2048,60,64,0.3,2048,0.0075,adam,60,0.001,0.286,0.0734
673,4096,60,16,0.3,128,0.0075,adam,60,0.01,0.2859,0.1165
401,4096,30,4,0.1,2048,0.0075,adam,60,0.01,0.2859,0.1113
548,4096,30,64,0.3,128,0.0075,sgd,60,0.001,0.2858,0.1047
552,4096,30,64,0.3,128,0.025,adam,60,0.001,0.2858,0.1044
765,4096,60,64,0.3,2048,0.025,sgd,60,0.01,0.2852,0.1101
451,4096,30,16,0.1,128,0.0075,adam,180,0.01,0.2851,0.1353
437,4096,30,4,0.3,2048,0.0075,sgd,60,0.01,0.2849,0.1377
278,2048,60,16,0.1,2048,0.0075,sgd,180,0.001,0.2849,0.1362
433,4096,30,4,0.3,2048,0.0075,adam,60,0.01,0.2846,0.1005
136,2048,30,64,0.1,128,0.025,adam,60,0.001,0.2844,0.0844
403,4096,30,4,0.1,2048,0.0075,adam,180,0.01,0.2842,0.0794
761,4096,60,64,0.3,2048,0.025,adam,60,0.01,0.2841,0.0676
652,4096,60,16,0.1,128,0.025,sgd,60,0.001,0.2839,0.0959
609,4096,60,4,0.3,128,0.0075,adam,60,0.01,0.2837,0.0675
205,2048,60,4,0.1,128,0.025,sgd,60,0.01,0.2837,0.0556
381,2048,60,64,0.3,2048,0.025,sgd,60,0.01,0.2834,0.0654
145,2048,30,64,0.1,2048,0.0075,adam,60,0.01,0.2833,0.113
567,4096,30,64,0.3,2048,0.0075,sgd,180,0.01,0.283,0.1023
555,4096,30,64,0.3,128,0.025,adam,180,0.01,0.2828,0.0859
452,4096,30,16,0.1,128,0.0075,sgd,60,0.001,0.2827,0.1307
230,2048,60,4,0.3,128,0.0075,sgd,180,0.001,0.2826,0.1139
447,4096,30,4,0.3,2048,0.025,sgd,180,0.01,0.2824,0.1108
613,4096,60,4,0.3,128,0.0075,sgd,60,0.01,0.2822,0.1113
644,4096,60,16,0.1,128,0.0075,sgd,60,0.001,0.2813,0.1018
272,2048,60,16,0.1,2048,0.0075,adam,60,0.001,0.2811,0.1144
213,2048,60,4,0.1,2048,0.0075,sgd,60,0.01,0.2807,0.0695
589,4096,60,4,0.1,128,0.025,sgd,60,0.01,0.2806,0.09
369,2048,60,64,0.3,2048,0.0075,adam,60,0.01,0.2806,0.0889
103,2048,30,16,0.3,128,0.0075,sgd,180,0.01,0.2799,0.1223
469,4096,30,16,0.1,2048,0.0075,sgd,60,0.01,0.2798,0.1486
324,2048,60,64,0.1,128,0.0075,sgd,60,0.001,0.2798,0.0855
112,2048,30,16,0.3,2048,0.0075,adam,60,0.001,0.2797,0.1162
296,2048,60,16,0.3,128,0.025,adam,60,0.001,0.2797,0.0575
681,4096,60,16,0.3,128,0.025,adam,60,0.01,0.2789,0.0595
197,2048,60,4,0.1,128,0.0075,sgd,60,0.01,0.2787,0.0911
649,4096,60,16,0.1,128,0.025,adam,60,0.01,0.2784,0.0707
505,4096,30,16,0.3,2048,0.025,adam,60,0.01,0.2781,0.0762
496,4096,30,16,0.3,2048,0.0075,adam,60,0.001,0.2779,0.1135
52,2048,30,4,0.3,2048,0.0075,sgd,60,0.001,0.2776,0.0912
297,2048,60,16,0.3,128,0.025,adam,60,0.01,0.2776,0.0659
95,2048,30,16,0.1,2048,0.025,sgd,180,0.01,0.2774,0.1351
406,4096,30,4,0.1,2048,0.0075,sgd,180,0.001,0.2765,0.1283
563,4096,30,64,0.3,2048,0.0075,adam,180,0.01,0.2763,0.0862
701,4096,60,16,0.3,2048,0.025,sgd,60,0.01,0.2755,0.0731
483,4096,30,16,0.3,128,0.0075,adam,180,0.01,0.275,0.1388
460,4096,30,16,0.1,128,0.025,sgd,60,0.001,0.2744,0.1567
500,4096,30,16,0.3,2048,0.0075,sgd,60,0.001,0.2743,0.1433
400,4096,30,4,0.1,2048,0.0075,adam,60,0.001,0.2743,0.1072
656,4096,60,16,0.1,2048,0.0075,adam,60,0.001,0.2741,0.0851
421,4096,30,4,0.3,128,0.0075,sgd,60,0.01,0.274,0.093
678,4096,60,16,0.3,128,0.0075,sgd,180,0.001,0.2739,0.0906
164,2048,30,64,0.3,128,0.0075,sgd,60,0.001,0.2736,0.118
144,2048,30,64,0.1,2048,0.0075,adam,60,0.001,0.2735,0.1234
598,4096,60,4,0.1,2048,0.0075,sgd,180,0.001,0.2733,0.1432
438,4096,30,4,0.3,2048,0.0075,sgd,180,0.001,0.2733,0.1176
659,4096,60,16,0.1,2048,0.0075,adam,180,0.01,0.2733,0.0758
419,4096,30,4,0.3,128,0.0075,adam,180,0.01,0.2732,0.1051
464,4096,30,16,0.1,2048,0.0075,adam,60,0.001,0.2731,0.1295
520,4096,30,64,0.1,128,0.025,adam,60,0.001,0.2731,0.0996
545,4096,30,64,0.3,128,0.0075,adam,60,0.01,0.2729,0.1078
51,2048,30,4,0.3,2048,0.0075,adam,180,0.01,0.2729,0.0929
237,2048,60,4,0.3,128,0.025,sgd,60,0.01,0.2728,0.0691
172,2048,30,64,0.3,128,0.025,sgd,60,0.001,0.2727,0.1222
728,4096,60,64,0.1,2048,0.025,adam,60,0.001,0.2726,0.064
578,4096,60,4,0.1,128,0.0075,adam,180,0.001,0.2724,0.0783
428,4096,30,4,0.3,128,0.025,sgd,60,0.001,0.2723,0.1432
753,4096,60,64,0.3,2048,0.0075,adam,60,0.01,0.2723,0.0502
521,4096,30,64,0.1,128,0.025,adam,60,0.01,0.272,0.0979
124,2048,30,16,0.3,2048,0.025,sgd,60,0.001,0.2718,0.117
561,4096,30,64,0.3,2048,0.0075,adam,60,0.01,0.2713,0.0776
349,2048,60,64,0.1,2048,0.025,sgd,60,0.01,0.271,0.0743
404,4096,30,4,0.1,2048,0.0075,sgd,60,0.001,0.2709,0.1263
118,2048,30,16,0.3,2048,0.0075,sgd,180,0.001,0.2704,0.1187
4,2048,30,4,0.1,128,0.0075,sgd,60,0.001,0.2703,0.1317
445,4096,30,4,0.3,2048,0.025,sgd,60,0.01,0.2703,0.0885
1,2048,30,4,0.1,128,0.0075,adam,60,0.01,0.2701,0.1359
491,4096,30,16,0.3,128,0.025,adam,180,0.01,0.27,0.1006
694,4096,60,16,0.3,2048,0.0075,sgd,180,0.001,0.2697,0.1271
680,4096,60,16,0.3,128,0.025,adam,60,0.001,0.2697,0.0749
440,4096,30,4,0.3,2048,0.025,adam,60,0.001,0.2697,0.058
454,4096,30,16,0.1,128,0.0075,sgd,180,0.001,0.2696,0.1318
755,4096,60,64,0.3,2048,0.0075,adam,180,0.01,0.2696,0.0621
206,2048,60,4,0.1,128,0.025,sgd,180,0.001,0.2695,0.0669
441,4096,30,4,0.3,2048,0.025,adam,60,0.01,0.2693,0.1091
68,2048,30,16,0.1,128,0.0075,sgd,60,0.001,0.2691,0.1187
228,2048,60,4,0.3,128,0.0075,sgd,60,0.001,0.2687,0.0684
726,4096,60,64,0.1,2048,0.0075,sgd,180,0.001,0.2686,0.1383
99,2048,30,16,0.3,128,0.0075,adam,180,0.01,0.2685,0.0987
355,2048,60,64,0.3,128,0.0075,adam,180,0.01,0.2685,0.0777
375,2048,60,64,0.3,2048,0.0075,sgd,180,0.01,0.2684,0.1114
449,4096,30,16,0.1,128,0.0075,adam,60,0.01,0.2683,0.1208
357,2048,60,64,0.3,128,0.0075,sgd,60,0.01,0.2683,0.1161
409,4096,30,4,0.1,2048,0.025,adam,60,0.01,0.2681,0.0651
501,4096,30,16,0.3,2048,0.0075,sgd,60,0.01,0.268,0.1241
424,4096,30,4,0.3,128,0.025,adam,60,0.001,0.2679,0.0806
594,4096,60,4,0.1,2048,0.0075,adam,180,0.001,0.2677,0.0932
711,4096,60,64,0.1,128,0.0075,sgd,180,0.01,0.2676,0.1203
627,4096,60,4,0.3,2048,0.0075,adam,180,0.01,0.2676,0.0919
325,2048,60,64,0.1,128,0.0075,sgd,60,0.01,0.2675,0.125
21,2048,30,4,0.1,2048,0.0075,sgd,60,0.01,0.2673,0.1184
160,2048,30,64,0.3,128,0.0075,adam,60,0.001,0.2671,0.1476
492,4096,30,16,0.3,128,0.025,sgd,60,0.001,0.267,0.1205
127,2048,30,16,0.3,2048,0.025,sgd,180,0.01,0.2667,0.1374
630,4096,60,4,0.3,2048,0.0075,sgd,180,0.001,0.2667,0.0816
372,2048,60,64,0.3,2048,0.0075,sgd,60,0.001,0.2662,0.0939
2,2048,30,4,0.1,128,0.0075,adam,180,0.001,0.266,0.1351
738,4096,60,64,0.3,128,0.0075,adam,180,0.001,0.266,0.0806
729,4096,60,64,0.1,2048,0.025,adam,60,0.01,0.2657,0.0587
679,4096,60,16,0.3,128,0.0075,sgd,180,0.01,0.2654,0.123
131,2048,30,64,0.1,128,0.0075,adam,180,0.01,0.2651,0.0891
305,2048,60,16,0.3,2048,0.0075,adam,60,0.01,0.265,0.087
241,2048,60,4,0.3,2048,0.0075,adam,60,0.01,0.2649,0.0578
181,2048,30,64,0.3,2048,0.0075,sgd,60,0.01,0.2648,0.1208
354,2048,60,64,0.3,128,0.0075,adam,180,0.001,0.2646,0.1098
560,4096,30,64,0.3,2048,0.0075,adam,60,0.001,0.2644,0.096
176,2048,30,64,0.3,2048,0.0075,adam,60,0.001,0.2641,0.1119
695,4096,60,16,0.3,2048,0.0075,sgd,180,0.01,0.2633,0.1138
461,4096,30,16,0.1,128,0.025,sgd,60,0.01,0.2627,0.1376
260,2048,60,16,0.1,128,0.0075,sgd,60,0.001,0.2627,0.1168
636,4096,60,4,0.3,2048,0.025,sgd,60,0.001,0.2617,0.0586
525,4096,30,64,0.1,128,0.025,sgd,60,0.01,0.2615,0.1009
573,4096,30,64,0.3,2048,0.025,sgd,60,0.01,0.2614,0.1322
196,2048,60,4,0.1,128,0.0075,sgd,60,0.001,0.2611,0.0796
442,4096,30,4,0.3,2048,0.025,adam,180,0.001,0.2611,0.0695
374,2048,60,64,0.3,2048,0.0075,sgd,180,0.001,0.2609,0.1078
14,2048,30,4,0.1,128,0.025,sgd,180,0.001,0.2607,0.0864
163,2048,30,64,0.3,128,0.0075,adam,180,0.01,0.2603,0.1598
537,4096,30,64,0.1,2048,0.025,adam,60,0.01,0.2603,0.0616
356,2048,60,64,0.3,128,0.0075,sgd,60,0.001,0.2602,0.0869
387,4096,30,4,0.1,128,0.0075,adam,180,0.01,0.2601,0.1424
399,4096,30,4,0.1,128,0.025,sgd,180,0.01,0.2601,0.1238
587,4096,60,4,0.1,128,0.025,adam,180,0.01,0.26,0.0708
740,4096,60,64,0.3,128,0.0075,sgd,60,0.001,0.2599,0.0737
551,4096,30,64,0.3,128,0.0075,sgd,180,0.01,0.2598,0.1018
214,2048,60,4,0.1,2048,0.0075,sgd,180,0.001,0.2594,0.1126
