,batch_size,bce_pos_class_weight,cnn_filters,dropout_p,fc_size,lr,optimizer_type,sequence_length,weight_decay,tss,hss
79,512,35,64,0.1,256,0.01,adam,45,0.01,0.6601,0.1793
303,1024,35,16,0.5,256,0.01,adam,45,0.01,0.66,0.1923
142,512,65,16,0.1,256,0.01,adam,45,0.001,0.66,0.1854
122,512,35,64,0.5,1048,0.01,sgd,45,0.001,0.66,0.1495
299,1024,35,16,0.5,256,0.01,sgd,45,0.01,0.6598,0.1858
443,1024,65,16,0.5,1048,0.01,sgd,45,0.01,0.6598,0.1427
115,512,35,64,0.5,1048,0.001,sgd,45,0.01,0.6595,0.1441
328,1024,35,64,0.1,256,0.01,sgd,30,0.001,0.659,0.1981
423,1024,65,16,0.5,256,0.001,adam,45,0.01,0.6589,0.1345
411,1024,65,16,0.1,1048,0.01,sgd,45,0.01,0.6583,0.1477
298,1024,35,16,0.5,256,0.01,sgd,45,0.001,0.6582,0.1779
263,1024,35,16,0.1,256,0.001,adam,45,0.01,0.6581,0.2147
506,1024,65,64,0.5,1048,0.01,sgd,45,0.001,0.658,0.1437
282,1024,35,16,0.1,1048,0.01,sgd,45,0.001,0.6577,0.2117
292,1024,35,16,0.5,256,0.001,adam,30,0.001,0.6577,0.1589
390,1024,65,16,0.1,256,0.001,adam,45,0.001,0.6576,0.1493
166,512,65,16,0.5,256,0.001,adam,45,0.001,0.6573,0.14
27,512,35,16,0.1,1048,0.01,sgd,45,0.01,0.656,0.2056
43,512,35,16,0.5,256,0.01,sgd,45,0.01,0.656,0.1613
427,1024,65,16,0.5,256,0.01,sgd,45,0.01,0.6558,0.1299
410,1024,65,16,0.1,1048,0.01,sgd,45,0.001,0.6557,0.1425
315,1024,35,16,0.5,1048,0.01,sgd,45,0.01,0.6555,0.1965
283,1024,35,16,0.1,1048,0.01,sgd,45,0.01,0.6554,0.1868
361,1024,35,64,0.5,256,0.01,sgd,30,0.01,0.6553,0.1762
279,1024,35,16,0.1,1048,0.001,adam,45,0.01,0.6549,0.1941
441,1024,65,16,0.5,1048,0.01,sgd,30,0.01,0.6547,0.1515
267,1024,35,16,0.1,256,0.01,sgd,45,0.01,0.6546,0.1888
26,512,35,16,0.1,1048,0.01,sgd,45,0.001,0.6538,0.1791
358,1024,35,64,0.5,256,0.001,adam,45,0.001,0.6538,0.1759
442,1024,65,16,0.5,1048,0.01,sgd,45,0.001,0.6534,0.1274
59,512,35,16,0.5,1048,0.01,sgd,45,0.01,0.6533,0.1656
99,512,35,64,0.5,256,0.001,sgd,45,0.01,0.6532,0.1415
375,1024,35,64,0.5,1048,0.001,adam,45,0.01,0.6529,0.1642
170,512,65,16,0.5,256,0.01,sgd,45,0.001,0.6529,0.1428
381,1024,35,64,0.5,1048,0.01,adam,30,0.01,0.6525,0.2041
98,512,35,64,0.5,256,0.001,sgd,45,0.001,0.6525,0.1426
456,1024,65,64,0.1,256,0.01,sgd,30,0.001,0.6524,0.1636
458,1024,65,64,0.1,256,0.01,sgd,45,0.001,0.6518,0.1512
490,1024,65,64,0.5,256,0.01,sgd,45,0.001,0.6518,0.1346
447,1024,65,16,0.5,1048,0.01,adam,45,0.01,0.6516,0.1484
234,512,65,64,0.5,256,0.01,sgd,45,0.001,0.6512,0.1177
171,512,65,16,0.5,256,0.01,sgd,45,0.01,0.6511,0.131
330,1024,35,64,0.1,256,0.01,sgd,45,0.001,0.651,0.2226
360,1024,35,64,0.5,256,0.01,sgd,30,0.001,0.6509,0.1624
421,1024,65,16,0.5,256,0.001,adam,30,0.01,0.6509,0.1298
55,512,35,16,0.5,1048,0.001,adam,45,0.01,0.6507,0.148
511,1024,65,64,0.5,1048,0.01,adam,45,0.01,0.6504,0.1492
487,1024,65,64,0.5,256,0.001,adam,45,0.01,0.6504,0.1465
502,1024,65,64,0.5,1048,0.001,adam,45,0.001,0.6503,0.1429
383,1024,35,64,0.5,1048,0.01,adam,45,0.01,0.65,0.2016
111,512,35,64,0.5,256,0.01,adam,45,0.01,0.6498,0.1542
135,512,65,16,0.1,256,0.001,adam,45,0.01,0.6498,0.1472
91,512,35,64,0.1,1048,0.01,sgd,45,0.01,0.6497,0.2093
229,512,65,64,0.5,256,0.001,adam,30,0.01,0.6497,0.1431
90,512,35,64,0.1,1048,0.01,sgd,45,0.001,0.6496,0.2268
479,1024,65,64,0.1,1048,0.01,adam,45,0.01,0.6496,0.157
251,512,65,64,0.5,1048,0.01,sgd,45,0.01,0.6496,0.1153
478,1024,65,64,0.1,1048,0.01,adam,45,0.001,0.6495,0.1839
63,512,35,16,0.5,1048,0.01,adam,45,0.01,0.6495,0.1645
66,512,35,64,0.1,256,0.001,sgd,45,0.001,0.6495,0.1434
439,1024,65,16,0.5,1048,0.001,adam,45,0.01,0.6494,0.1329
510,1024,65,64,0.5,1048,0.01,adam,45,0.001,0.6492,0.179
318,1024,35,16,0.5,1048,0.01,adam,45,0.001,0.6491,0.185
446,1024,65,16,0.5,1048,0.01,adam,45,0.001,0.6491,0.1412
455,1024,65,64,0.1,256,0.001,adam,45,0.01,0.6489,0.1704
376,1024,35,64,0.5,1048,0.01,sgd,30,0.001,0.6486,0.1718
359,1024,35,64,0.5,256,0.001,adam,45,0.01,0.6483,0.1651
38,512,35,16,0.5,256,0.001,adam,45,0.001,0.6483,0.1542
262,1024,35,16,0.1,256,0.001,adam,45,0.001,0.6477,0.2254
407,1024,65,16,0.1,1048,0.001,adam,45,0.01,0.6477,0.1529
47,512,35,16,0.5,256,0.01,adam,45,0.01,0.6473,0.1542
266,1024,35,16,0.1,256,0.01,sgd,45,0.001,0.6471,0.1976
309,1024,35,16,0.5,1048,0.001,adam,30,0.01,0.6471,0.1585
82,512,35,64,0.1,1048,0.001,sgd,45,0.001,0.647,0.1561
265,1024,35,16,0.1,256,0.01,sgd,30,0.01,0.6469,0.191
415,1024,65,16,0.1,1048,0.01,adam,45,0.01,0.6468,0.1416
312,1024,35,16,0.5,1048,0.01,sgd,30,0.001,0.6466,0.1776
40,512,35,16,0.5,256,0.01,sgd,30,0.001,0.6463,0.1436
187,512,65,16,0.5,1048,0.01,sgd,45,0.01,0.6463,0.1334
121,512,35,64,0.5,1048,0.01,sgd,30,0.01,0.6462,0.1527
31,512,35,16,0.1,1048,0.01,adam,45,0.01,0.6459,0.1853
505,1024,65,64,0.5,1048,0.01,sgd,30,0.01,0.6459,0.1319
106,512,35,64,0.5,256,0.01,sgd,45,0.001,0.6456,0.1387
75,512,35,64,0.1,256,0.01,sgd,45,0.01,0.6452,0.1833
261,1024,35,16,0.1,256,0.001,adam,30,0.01,0.6451,0.1996
438,1024,65,16,0.5,1048,0.001,adam,45,0.001,0.6448,0.1295
154,512,65,16,0.1,1048,0.01,sgd,45,0.001,0.6447,0.1457
344,1024,35,64,0.1,1048,0.01,sgd,30,0.001,0.6444,0.1974
159,512,65,16,0.1,1048,0.01,adam,45,0.01,0.6442,0.1396
133,512,65,16,0.1,256,0.001,adam,30,0.01,0.644,0.1541
108,512,35,64,0.5,256,0.01,adam,30,0.001,0.6439,0.1727
388,1024,65,16,0.1,256,0.001,adam,30,0.001,0.6439,0.1478
201,512,65,64,0.1,256,0.01,sgd,30,0.01,0.6438,0.1765
85,512,35,64,0.1,1048,0.001,adam,30,0.01,0.6436,0.2246
495,1024,65,64,0.5,256,0.01,adam,45,0.01,0.6435,0.1617
406,1024,65,16,0.1,1048,0.001,adam,45,0.001,0.6434,0.1726
374,1024,35,64,0.5,1048,0.001,adam,45,0.001,0.6432,0.1681
83,512,35,64,0.1,1048,0.001,sgd,45,0.01,0.6431,0.1581
167,512,65,16,0.5,256,0.001,adam,45,0.01,0.6431,0.1242
425,1024,65,16,0.5,256,0.01,sgd,30,0.01,0.643,0.1418
331,1024,35,64,0.1,256,0.01,sgd,45,0.01,0.6429,0.2026
431,1024,65,16,0.5,256,0.01,adam,45,0.01,0.6429,0.1476
114,512,35,64,0.5,1048,0.001,sgd,45,0.001,0.6429,0.1435
46,512,35,16,0.5,256,0.01,adam,45,0.001,0.6427,0.163
471,1024,65,64,0.1,1048,0.001,adam,45,0.01,0.6426,0.1761
245,512,65,64,0.5,1048,0.001,adam,30,0.01,0.6424,0.1338
297,1024,35,16,0.5,256,0.01,sgd,30,0.01,0.6423,0.1984
125,512,35,64,0.5,1048,0.01,adam,30,0.01,0.6422,0.1672
175,512,65,16,0.5,256,0.01,adam,45,0.01,0.6419,0.1439
15,512,35,16,0.1,256,0.01,adam,45,0.01,0.6417,0.1748
503,1024,65,64,0.5,1048,0.001,adam,45,0.01,0.6417,0.1349
367,1024,35,64,0.5,256,0.01,adam,45,0.01,0.6415,0.2082
13,512,35,16,0.1,256,0.01,adam,30,0.01,0.6413,0.1641
293,1024,35,16,0.5,256,0.001,adam,30,0.01,0.6413,0.1571
138,512,65,16,0.1,256,0.01,sgd,45,0.001,0.6411,0.1454
87,512,35,64,0.1,1048,0.001,adam,45,0.01,0.641,0.2003
5,512,35,16,0.1,256,0.001,adam,30,0.01,0.641,0.193
395,1024,65,16,0.1,256,0.01,sgd,45,0.01,0.641,0.1244
153,512,65,16,0.1,1048,0.01,sgd,30,0.01,0.6409,0.1377
223,512,65,64,0.1,1048,0.01,adam,45,0.01,0.6405,0.1321
422,1024,65,16,0.5,256,0.001,adam,45,0.001,0.6405,0.1211
72,512,35,64,0.1,256,0.01,sgd,30,0.001,0.6404,0.1854
39,512,35,16,0.5,256,0.001,adam,45,0.01,0.6403,0.1506
351,1024,35,64,0.1,1048,0.01,adam,45,0.01,0.6401,0.1983
7,512,35,16,0.1,256,0.001,adam,45,0.01,0.6401,0.1917
457,1024,65,64,0.1,256,0.01,sgd,30,0.01,0.64,0.161
197,512,65,64,0.1,256,0.001,adam,30,0.01,0.6399,0.1715
484,1024,65,64,0.5,256,0.001,adam,30,0.001,0.6399,0.1447
436,1024,65,16,0.5,1048,0.001,adam,30,0.001,0.6398,0.1321
296,1024,35,16,0.5,256,0.01,sgd,30,0.001,0.6397,0.1747
143,512,65,16,0.1,256,0.01,adam,45,0.01,0.6395,0.1323
217,512,65,64,0.1,1048,0.01,sgd,30,0.01,0.6392,0.1647
394,1024,65,16,0.1,256,0.01,sgd,45,0.001,0.6389,0.1349
113,512,35,64,0.5,1048,0.001,sgd,30,0.01,0.6388,0.1428
389,1024,65,16,0.1,256,0.001,adam,30,0.01,0.6388,0.1384
134,512,65,16,0.1,256,0.001,adam,45,0.001,0.6386,0.1644
88,512,35,64,0.1,1048,0.01,sgd,30,0.001,0.6385,0.2089
409,1024,65,16,0.1,1048,0.01,sgd,30,0.01,0.6384,0.1542
308,1024,35,16,0.5,1048,0.001,adam,30,0.001,0.6383,0.1593
239,512,65,64,0.5,256,0.01,adam,45,0.01,0.6381,0.1407
117,512,35,64,0.5,1048,0.001,adam,30,0.01,0.6378,0.1815
377,1024,35,64,0.5,1048,0.01,sgd,30,0.01,0.6377,0.1658
183,512,65,16,0.5,1048,0.001,adam,45,0.01,0.6376,0.118
89,512,35,64,0.1,1048,0.01,sgd,30,0.01,0.6374,0.1921
509,1024,65,64,0.5,1048,0.01,adam,30,0.01,0.6374,0.1275
93,512,35,64,0.1,1048,0.01,adam,30,0.01,0.6371,0.1674
42,512,35,16,0.5,256,0.01,sgd,45,0.001,0.637,0.1627
473,1024,65,64,0.1,1048,0.01,sgd,30,0.01,0.637,0.1485
485,1024,65,64,0.5,256,0.001,adam,30,0.01,0.637,0.1337
25,512,35,16,0.1,1048,0.01,sgd,30,0.01,0.6369,0.1915
8,512,35,16,0.1,256,0.01,sgd,30,0.001,0.6368,0.1948
420,1024,65,16,0.5,256,0.001,adam,30,0.001,0.6367,0.1238
440,1024,65,16,0.5,1048,0.01,sgd,30,0.001,0.6366,0.1322
200,512,65,64,0.1,256,0.01,sgd,30,0.001,0.6363,0.1597
120,512,35,64,0.5,1048,0.01,sgd,30,0.001,0.6362,0.1403
313,1024,35,16,0.5,1048,0.01,sgd,30,0.01,0.6361,0.1822
45,512,35,16,0.5,256,0.01,adam,30,0.01,0.636,0.1572
103,512,35,64,0.5,256,0.001,adam,45,0.01,0.6358,0.1969
127,512,35,64,0.5,1048,0.01,adam,45,0.01,0.6358,0.1716
139,512,65,16,0.1,256,0.01,sgd,45,0.01,0.6358,0.1175
97,512,35,64,0.5,256,0.001,sgd,30,0.01,0.6357,0.1352
203,512,65,64,0.1,256,0.01,sgd,45,0.01,0.6351,0.1759
109,512,35,64,0.5,256,0.01,adam,30,0.01,0.6346,0.15
254,512,65,64,0.5,1048,0.01,adam,45,0.001,0.6345,0.164
249,512,65,64,0.5,1048,0.01,sgd,30,0.01,0.6343,0.1198
405,1024,65,16,0.1,1048,0.001,adam,30,0.01,0.6342,0.1547
494,1024,65,64,0.5,256,0.01,adam,45,0.001,0.6342,0.1516
253,512,65,64,0.5,1048,0.01,adam,30,0.01,0.6342,0.1285
414,1024,65,16,0.1,1048,0.01,adam,45,0.001,0.6339,0.1568
136,512,65,16,0.1,256,0.01,sgd,30,0.001,0.6334,0.1512
218,512,65,64,0.1,1048,0.01,sgd,45,0.001,0.6332,0.1857
67,512,35,64,0.1,256,0.001,sgd,45,0.01,0.6332,0.143
408,1024,65,16,0.1,1048,0.01,sgd,30,0.001,0.633,0.1399
248,512,65,64,0.5,1048,0.01,sgd,30,0.001,0.6329,0.1147
112,512,35,64,0.5,1048,0.001,sgd,30,0.001,0.6326,0.142
29,512,35,16,0.1,1048,0.01,adam,30,0.01,0.6325,0.2038
372,1024,35,64,0.5,1048,0.001,adam,30,0.001,0.6325,0.1676
357,1024,35,64,0.5,256,0.001,adam,30,0.01,0.6321,0.1871
102,512,35,64,0.5,256,0.001,adam,45,0.001,0.6321,0.1673
56,512,35,16,0.5,1048,0.01,sgd,30,0.001,0.6321,0.1438
504,1024,65,64,0.5,1048,0.01,sgd,30,0.001,0.6321,0.1324
231,512,65,64,0.5,256,0.001,adam,45,0.01,0.6321,0.1294
382,1024,35,64,0.5,1048,0.01,adam,45,0.001,0.632,0.2093
206,512,65,64,0.1,256,0.01,adam,45,0.001,0.632,0.1886
501,1024,65,64,0.5,1048,0.001,adam,30,0.01,0.632,0.1296
232,512,65,64,0.5,256,0.01,sgd,30,0.001,0.6319,0.1114
349,1024,35,64,0.1,1048,0.01,adam,30,0.01,0.6318,0.1823
373,1024,35,64,0.5,1048,0.001,adam,30,0.01,0.6316,0.1853
236,512,65,64,0.5,256,0.01,adam,30,0.001,0.6316,0.1495
250,512,65,64,0.5,1048,0.01,sgd,45,0.001,0.6316,0.1118
169,512,65,16,0.5,256,0.01,sgd,30,0.01,0.6315,0.1319
356,1024,35,64,0.5,256,0.001,adam,30,0.001,0.6314,0.1875
81,512,35,64,0.1,1048,0.001,sgd,30,0.01,0.6314,0.1514
238,512,65,64,0.5,256,0.01,adam,45,0.001,0.6314,0.1475
398,1024,65,16,0.1,256,0.01,adam,45,0.001,0.6312,0.1736
57,512,35,16,0.5,1048,0.01,sgd,30,0.01,0.6312,0.1653
500,1024,65,64,0.5,1048,0.001,adam,30,0.001,0.6312,0.143
469,1024,65,64,0.1,1048,0.001,adam,30,0.01,0.6311,0.1748
104,512,35,64,0.5,256,0.01,sgd,30,0.001,0.6308,0.1272
280,1024,35,16,0.1,1048,0.01,sgd,30,0.001,0.6306,0.217
216,512,65,64,0.1,1048,0.01,sgd,30,0.001,0.6305,0.1543
321,1024,35,64,0.1,256,0.001,sgd,30,0.01,0.6305,0.1405
41,512,35,16,0.5,256,0.01,sgd,30,0.01,0.6302,0.1528
110,512,35,64,0.5,256,0.01,adam,45,0.001,0.6301,0.2246
392,1024,65,16,0.1,256,0.01,sgd,30,0.001,0.6301,0.1461
164,512,65,16,0.5,256,0.001,adam,30,0.001,0.6301,0.1124
301,1024,35,16,0.5,256,0.01,adam,30,0.01,0.63,0.181
399,1024,65,16,0.1,256,0.01,adam,45,0.01,0.6299,0.157
80,512,35,64,0.1,1048,0.001,sgd,30,0.001,0.6297,0.1521
428,1024,65,16,0.5,256,0.01,adam,30,0.001,0.6295,0.1386
191,512,65,16,0.5,1048,0.01,adam,45,0.01,0.6294,0.1273
437,1024,65,16,0.5,1048,0.001,adam,30,0.01,0.6293,0.1287
396,1024,65,16,0.1,256,0.01,adam,30,0.001,0.6292,0.167
61,512,35,16,0.5,1048,0.01,adam,30,0.01,0.6291,0.1668
137,512,65,16,0.1,256,0.01,sgd,30,0.01,0.629,0.1323
393,1024,65,16,0.1,256,0.01,sgd,30,0.01,0.629,0.1253
281,1024,35,16,0.1,1048,0.01,sgd,30,0.01,0.6289,0.2084
463,1024,65,64,0.1,256,0.01,adam,45,0.01,0.6289,0.1766
9,512,35,16,0.1,256,0.01,sgd,30,0.01,0.6287,0.1875
105,512,35,64,0.5,256,0.01,sgd,30,0.01,0.6286,0.1491
199,512,65,64,0.1,256,0.001,adam,45,0.01,0.6285,0.1881
207,512,65,64,0.1,256,0.01,adam,45,0.01,0.6285,0.1315
50,512,35,16,0.5,1048,0.001,sgd,45,0.001,0.6285,0.1294
429,1024,65,16,0.5,256,0.01,adam,30,0.01,0.6285,0.125
472,1024,65,64,0.1,1048,0.01,sgd,30,0.001,0.6284,0.1732
424,1024,65,16,0.5,256,0.01,sgd,30,0.001,0.6283,0.1253
269,1024,35,16,0.1,256,0.01,adam,30,0.01,0.6281,0.2012
44,512,35,16,0.5,256,0.01,adam,30,0.001,0.6279,0.1613
219,512,65,64,0.1,1048,0.01,sgd,45,0.01,0.6279,0.1477
53,512,35,16,0.5,1048,0.001,adam,30,0.01,0.6279,0.1382
101,512,35,64,0.5,256,0.001,adam,30,0.01,0.6278,0.1655
247,512,65,64,0.5,1048,0.001,adam,45,0.01,0.6277,0.1218
397,1024,65,16,0.1,256,0.01,adam,30,0.01,0.6276,0.1297
48,512,35,16,0.5,1048,0.001,sgd,30,0.001,0.6275,0.1415
96,512,35,64,0.5,256,0.001,sgd,30,0.001,0.6269,0.1401
65,512,35,64,0.1,256,0.001,sgd,30,0.01,0.6268,0.1528
149,512,65,16,0.1,1048,0.001,adam,30,0.01,0.6268,0.1465
64,512,35,64,0.1,256,0.001,sgd,30,0.001,0.6262,0.1531
186,512,65,16,0.5,1048,0.01,sgd,45,0.001,0.6262,0.1219
6,512,35,16,0.1,256,0.001,adam,45,0.001,0.6259,0.2026
453,1024,65,64,0.1,256,0.001,adam,30,0.01,0.6258,0.193
100,512,35,64,0.5,256,0.001,adam,30,0.001,0.6258,0.153
118,512,35,64,0.5,1048,0.001,adam,45,0.001,0.6257,0.167
488,1024,65,64,0.5,256,0.01,sgd,30,0.001,0.6251,0.126
24,512,35,16,0.1,1048,0.01,sgd,30,0.001,0.625,0.2112
277,1024,35,16,0.1,1048,0.001,adam,30,0.01,0.6249,0.1942
336,1024,35,64,0.1,1048,0.001,sgd,30,0.001,0.6244,0.1444
365,1024,35,64,0.5,256,0.01,adam,30,0.01,0.6243,0.1919
19,512,35,16,0.1,1048,0.001,sgd,45,0.01,0.6241,0.1191
226,512,65,64,0.5,256,0.001,sgd,45,0.001,0.6241,0.1083
276,1024,35,16,0.1,1048,0.001,adam,30,0.001,0.6239,0.2012
264,1024,35,16,0.1,256,0.01,sgd,30,0.001,0.6238,0.1861
152,512,65,16,0.1,1048,0.01,sgd,30,0.001,0.6236,0.1313
141,512,65,16,0.1,256,0.01,adam,30,0.01,0.6234,0.124
20,512,35,16,0.1,1048,0.001,adam,30,0.001,0.6233,0.1925
486,1024,65,64,0.5,256,0.001,adam,45,0.001,0.6233,0.1359
202,512,65,64,0.1,256,0.01,sgd,45,0.001,0.6229,0.1569
185,512,65,16,0.5,1048,0.01,sgd,30,0.01,0.6228,0.1217
190,512,65,16,0.5,1048,0.01,adam,45,0.001,0.6226,0.1224
3,512,35,16,0.1,256,0.001,sgd,45,0.01,0.6225,0.1106
492,1024,65,64,0.5,256,0.01,adam,30,0.001,0.6224,0.156
77,512,35,64,0.1,256,0.01,adam,30,0.01,0.6222,0.1621
260,1024,35,16,0.1,256,0.001,adam,30,0.001,0.6221,0.2085
233,512,65,64,0.5,256,0.01,sgd,30,0.01,0.6221,0.1062
37,512,35,16,0.5,256,0.001,adam,30,0.01,0.622,0.1266
343,1024,35,64,0.1,1048,0.001,adam,45,0.01,0.6218,0.2172
36,512,35,16,0.5,256,0.001,adam,30,0.001,0.6217,0.1416
23,512,35,16,0.1,1048,0.001,adam,45,0.01,0.6215,0.2194
300,1024,35,16,0.5,256,0.01,adam,30,0.001,0.6215,0.1627
493,1024,65,64,0.5,256,0.01,adam,30,0.01,0.6214,0.1277
140,512,65,16,0.1,256,0.01,adam,30,0.001,0.6211,0.1717
172,512,65,16,0.5,256,0.01,adam,30,0.001,0.6209,0.1128
461,1024,65,64,0.1,256,0.01,adam,30,0.01,0.6208,0.1325
317,1024,35,16,0.5,1048,0.01,adam,30,0.01,0.6207,0.1668
230,512,65,64,0.5,256,0.001,adam,45,0.001,0.6206,0.1439
124,512,35,64,0.5,1048,0.01,adam,30,0.001,0.6205,0.1726
49,512,35,16,0.5,1048,0.001,sgd,30,0.01,0.6205,0.1333
369,1024,35,64,0.5,1048,0.001,sgd,30,0.01,0.6203,0.139
51,512,35,16,0.5,1048,0.001,sgd,45,0.01,0.6201,0.1204
445,1024,65,16,0.5,1048,0.01,adam,30,0.01,0.62,0.1154
366,1024,35,64,0.5,256,0.01,adam,45,0.001,0.6199,0.2241
18,512,35,16,0.1,1048,0.001,sgd,45,0.001,0.6198,0.1248
52,512,35,16,0.5,1048,0.001,adam,30,0.001,0.6193,0.1397
126,512,35,64,0.5,1048,0.01,adam,45,0.001,0.6191,0.1975
319,1024,35,16,0.5,1048,0.01,adam,45,0.01,0.6188,0.1935
496,1024,65,64,0.5,1048,0.001,sgd,30,0.001,0.6188,0.109
116,512,35,64,0.5,1048,0.001,adam,30,0.001,0.6184,0.1668
184,512,65,16,0.5,1048,0.01,sgd,30,0.001,0.6183,0.123
174,512,65,16,0.5,256,0.01,adam,45,0.001,0.6179,0.1381
33,512,35,16,0.5,256,0.001,sgd,30,0.01,0.6175,0.1242
32,512,35,16,0.5,256,0.001,sgd,30,0.001,0.6174,0.1255
14,512,35,16,0.1,256,0.01,adam,45,0.001,0.6173,0.2258
62,512,35,16,0.5,1048,0.01,adam,45,0.001,0.6172,0.1981
78,512,35,64,0.1,256,0.01,adam,45,0.001,0.6171,0.2284
34,512,35,16,0.5,256,0.001,sgd,45,0.001,0.6165,0.1108
368,1024,35,64,0.5,1048,0.001,sgd,30,0.001,0.6163,0.1391
132,512,65,16,0.1,256,0.001,adam,30,0.001,0.6161,0.1409
227,512,65,64,0.5,256,0.001,sgd,45,0.01,0.6159,0.1006
243,512,65,64,0.5,1048,0.001,sgd,45,0.01,0.6156,0.1012
452,1024,65,64,0.1,256,0.001,adam,30,0.001,0.6152,0.1753
157,512,65,16,0.1,1048,0.01,adam,30,0.01,0.6152,0.1183
242,512,65,64,0.5,1048,0.001,sgd,45,0.001,0.6149,0.1048
404,1024,65,16,0.1,1048,0.001,adam,30,0.001,0.6147,0.1651
286,1024,35,16,0.1,1048,0.01,adam,45,0.001,0.6143,0.2579
156,512,65,16,0.1,1048,0.01,adam,30,0.001,0.6141,0.108
305,1024,35,16,0.5,1048,0.001,sgd,30,0.01,0.6132,0.1277
333,1024,35,64,0.1,256,0.01,adam,30,0.01,0.6131,0.2121
320,1024,35,64,0.1,256,0.001,sgd,30,0.001,0.613,0.1428
337,1024,35,64,0.1,1048,0.001,sgd,30,0.01,0.6129,0.1389
246,512,65,64,0.5,1048,0.001,adam,45,0.001,0.6128,0.144
16,512,35,16,0.1,1048,0.001,sgd,30,0.001,0.612,0.1261
380,1024,35,64,0.5,1048,0.01,adam,30,0.001,0.6118,0.186
180,512,65,16,0.5,1048,0.001,adam,30,0.001,0.6117,0.1055
350,1024,35,64,0.1,1048,0.01,adam,45,0.001,0.6115,0.2135
489,1024,65,64,0.5,256,0.01,sgd,30,0.01,0.6115,0.1171
220,512,65,64,0.1,1048,0.01,adam,30,0.001,0.6114,0.1617
205,512,65,64,0.1,256,0.01,adam,30,0.01,0.6112,0.121
189,512,65,16,0.5,1048,0.01,adam,30,0.01,0.6112,0.1054
240,512,65,64,0.5,1048,0.001,sgd,30,0.001,0.6107,0.1012
222,512,65,64,0.1,1048,0.01,adam,45,0.001,0.6101,0.1625
4,512,35,16,0.1,256,0.001,adam,30,0.001,0.61,0.2049
221,512,65,64,0.1,1048,0.01,adam,30,0.01,0.6098,0.1073
481,1024,65,64,0.5,256,0.001,sgd,30,0.01,0.6098,0.0986
345,1024,35,64,0.1,1048,0.01,sgd,30,0.01,0.6096,0.2443
35,512,35,16,0.5,256,0.001,sgd,45,0.01,0.6096,0.109
198,512,65,64,0.1,256,0.001,adam,45,0.001,0.6091,0.1953
28,512,35,16,0.1,1048,0.01,adam,30,0.001,0.609,0.1768
215,512,65,64,0.1,1048,0.001,adam,45,0.01,0.609,0.1554
213,512,65,64,0.1,1048,0.001,adam,30,0.01,0.6088,0.1799
12,512,35,16,0.1,256,0.01,adam,30,0.001,0.6081,0.1745
17,512,35,16,0.1,1048,0.001,sgd,30,0.01,0.608,0.1422
