,batch_size,bce_pos_class_weight,cnn_filters,dropout_p,fc_size,lr,optimizer_type,sequence_length,weight_decay,tss,hss
19,128,25,8,0.1,2048,0.001,adam,45,0.05,0.3979,0.1928
175,128,25,128,0.5,512,0.025,sgd,45,0.05,0.3977,0.1988
225,128,50,8,0.5,512,0.001,adam,15,0.05,0.3974,0.1501
675,256,50,64,0.5,512,0.001,adam,45,0.05,0.3973,0.1662
579,256,50,8,0.1,512,0.001,adam,45,0.05,0.3973,0.1521
431,256,25,8,0.5,512,0.025,sgd,45,0.05,0.3971,0.1867
212,128,50,8,0.1,2048,0.001,sgd,15,0.005,0.397,0.1339
687,256,50,64,0.5,512,0.025,sgd,45,0.05,0.3969,0.1705
699,256,50,64,0.5,2048,0.025,adam,45,0.05,0.396,0.1298
547,256,25,128,0.5,512,0.001,adam,45,0.05,0.3958,0.2488
665,256,50,64,0.1,2048,0.025,adam,15,0.05,0.3952,0.1153
255,128,50,8,0.5,2048,0.025,sgd,45,0.05,0.3951,0.1402
387,256,25,8,0.1,512,0.001,adam,45,0.05,0.3949,0.1961
303,128,50,64,0.5,512,0.025,sgd,45,0.05,0.3948,0.1394
742,256,50,128,0.5,512,0.001,sgd,45,0.005,0.3942,0.0948
139,128,25,128,0.1,512,0.025,adam,45,0.05,0.3941,0.2062
362,128,50,128,0.5,512,0.025,adam,45,0.005,0.3938,0.1392
455,256,25,64,0.1,512,0.001,sgd,45,0.05,0.3938,0.1255
739,256,50,128,0.5,512,0.001,adam,45,0.05,0.3936,0.2048
164,128,25,128,0.5,512,0.001,sgd,15,0.005,0.3933,0.1434
195,128,50,8,0.1,512,0.001,adam,45,0.05,0.3924,0.1478
596,256,50,8,0.1,2048,0.001,sgd,15,0.005,0.3923,0.1371
483,256,25,64,0.5,512,0.001,adam,45,0.05,0.3921,0.2065
591,256,50,8,0.1,512,0.025,sgd,45,0.05,0.3918,0.1339
269,128,50,64,0.1,512,0.025,sgd,15,0.05,0.3912,0.1436
315,128,50,64,0.5,2048,0.025,adam,45,0.05,0.3911,0.1135
47,128,25,8,0.5,512,0.025,sgd,45,0.05,0.391,0.163
701,256,50,64,0.5,2048,0.025,sgd,15,0.05,0.391,0.1254
566,256,25,128,0.5,2048,0.001,sgd,45,0.005,0.3909,0.145
487,256,25,64,0.5,512,0.001,sgd,45,0.05,0.39,0.1081
319,128,50,64,0.5,2048,0.025,sgd,45,0.05,0.3898,0.1166
413,256,25,8,0.1,2048,0.025,sgd,15,0.05,0.3897,0.1687
42,128,25,8,0.5,512,0.025,adam,45,0.005,0.3897,0.159
694,256,50,64,0.5,2048,0.001,sgd,45,0.005,0.3894,0.0812
751,256,50,128,0.5,512,0.025,sgd,45,0.05,0.3893,0.1514
509,256,25,64,0.5,2048,0.025,sgd,15,0.05,0.3887,0.1687
227,128,50,8,0.5,512,0.001,adam,45,0.05,0.3886,0.1359
307,128,50,64,0.5,2048,0.001,adam,45,0.05,0.3879,0.1479
285,128,50,64,0.1,2048,0.025,sgd,15,0.05,0.3878,0.1294
115,128,25,64,0.5,2048,0.001,adam,45,0.05,0.3871,0.2
381,128,50,128,0.5,2048,0.025,sgd,15,0.05,0.3868,0.1161
555,256,25,128,0.5,512,0.025,adam,45,0.05,0.3865,0.1677
758,256,50,128,0.5,2048,0.001,sgd,45,0.005,0.3864,0.0949
414,256,25,8,0.1,2048,0.025,sgd,45,0.005,0.3862,0.2029
586,256,50,8,0.1,512,0.025,adam,45,0.005,0.3858,0.1583
682,256,50,64,0.5,512,0.025,adam,45,0.005,0.3855,0.1749
99,128,25,64,0.5,512,0.001,adam,45,0.05,0.3854,0.1664
434,256,25,8,0.5,2048,0.001,adam,45,0.005,0.3853,0.1536
610,256,50,8,0.5,512,0.001,adam,45,0.005,0.3852,0.1322
294,128,50,64,0.5,512,0.001,sgd,45,0.005,0.3848,0.1069
291,128,50,64,0.5,512,0.001,adam,45,0.05,0.3842,0.1533
51,128,25,8,0.5,2048,0.001,adam,45,0.05,0.3841,0.167
667,256,50,64,0.1,2048,0.025,adam,45,0.05,0.3831,0.1291
278,128,50,64,0.1,2048,0.001,sgd,45,0.005,0.3822,0.1428
247,128,50,8,0.5,2048,0.001,sgd,45,0.05,0.382,0.0927
250,128,50,8,0.5,2048,0.025,adam,45,0.005,0.3818,0.1677
663,256,50,64,0.1,2048,0.001,sgd,45,0.05,0.3815,0.0845
3,128,25,8,0.1,512,0.001,adam,45,0.05,0.3811,0.1956
356,128,50,128,0.5,512,0.001,sgd,15,0.005,0.3811,0.1179
346,128,50,128,0.1,2048,0.025,adam,45,0.005,0.3808,0.1277
116,128,25,64,0.5,2048,0.001,sgd,15,0.005,0.3804,0.1399
214,128,50,8,0.1,2048,0.001,sgd,45,0.005,0.3801,0.1019
470,256,25,64,0.1,2048,0.001,sgd,45,0.005,0.3795,0.1547
755,256,50,128,0.5,2048,0.001,adam,45,0.05,0.3787,0.1857
662,256,50,64,0.1,2048,0.001,sgd,45,0.005,0.3787,0.0874
589,256,50,8,0.1,512,0.025,sgd,15,0.05,0.3786,0.1261
398,256,25,8,0.1,512,0.025,sgd,45,0.005,0.3785,0.1968
745,256,50,128,0.5,512,0.025,adam,15,0.05,0.3785,0.1156
215,128,50,8,0.1,2048,0.001,sgd,45,0.05,0.3782,0.1106
522,256,25,128,0.1,512,0.025,adam,45,0.005,0.3781,0.1734
49,128,25,8,0.5,2048,0.001,adam,15,0.05,0.3776,0.1724
477,256,25,64,0.1,2048,0.025,sgd,15,0.05,0.3776,0.1569
587,256,50,8,0.1,512,0.025,adam,45,0.05,0.3775,0.1291
63,128,25,8,0.5,2048,0.025,sgd,45,0.05,0.3769,0.2221
394,256,25,8,0.1,512,0.025,adam,45,0.005,0.3769,0.1761
31,128,25,8,0.1,2048,0.025,sgd,45,0.05,0.3768,0.2034
686,256,50,64,0.5,512,0.025,sgd,45,0.005,0.3767,0.1726
326,128,50,128,0.1,512,0.001,sgd,45,0.005,0.3767,0.1537
331,128,50,128,0.1,512,0.025,adam,45,0.05,0.3766,0.1096
695,256,50,64,0.5,2048,0.001,sgd,45,0.05,0.3764,0.0683
206,128,50,8,0.1,512,0.025,sgd,45,0.005,0.3761,0.1808
471,256,25,64,0.1,2048,0.001,sgd,45,0.05,0.3761,0.1496
295,128,50,64,0.5,512,0.001,sgd,45,0.05,0.376,0.0974
223,128,50,8,0.1,2048,0.025,sgd,45,0.05,0.3756,0.137
567,256,25,128,0.5,2048,0.001,sgd,45,0.05,0.3752,0.1424
240,128,50,8,0.5,2048,0.001,adam,15,0.005,0.375,0.1147
743,256,50,128,0.5,512,0.001,sgd,45,0.05,0.375,0.0794
342,128,50,128,0.1,2048,0.001,sgd,45,0.005,0.3745,0.1582
311,128,50,64,0.5,2048,0.001,sgd,45,0.05,0.3745,0.1038
357,128,50,128,0.5,512,0.001,sgd,15,0.05,0.3738,0.1112
702,256,50,64,0.5,2048,0.025,sgd,45,0.005,0.3737,0.1659
107,128,25,64,0.5,512,0.025,adam,45,0.05,0.3735,0.2013
287,128,50,64,0.1,2048,0.025,sgd,45,0.05,0.3733,0.1226
590,256,50,8,0.1,512,0.025,sgd,45,0.005,0.3731,0.1753
263,128,50,64,0.1,512,0.001,sgd,45,0.05,0.3731,0.1128
391,256,25,8,0.1,512,0.001,sgd,45,0.05,0.3729,0.1025
110,128,25,64,0.5,512,0.025,sgd,45,0.005,0.3728,0.1994
374,128,50,128,0.5,2048,0.001,sgd,45,0.005,0.3726,0.1182
595,256,50,8,0.1,2048,0.001,adam,45,0.05,0.3721,0.1425
351,128,50,128,0.1,2048,0.025,sgd,45,0.05,0.3721,0.1123
170,128,25,128,0.5,512,0.025,adam,45,0.005,0.372,0.1735
226,128,50,8,0.5,512,0.001,adam,45,0.005,0.372,0.1459
493,256,25,64,0.5,512,0.025,sgd,15,0.05,0.3715,0.18
359,128,50,128,0.5,512,0.001,sgd,45,0.05,0.3715,0.1135
363,128,50,128,0.5,512,0.025,adam,45,0.05,0.3713,0.1307
74,128,25,64,0.1,512,0.025,adam,45,0.005,0.3712,0.1811
101,128,25,64,0.5,512,0.001,sgd,15,0.05,0.3712,0.141
618,256,50,8,0.5,512,0.025,adam,45,0.005,0.3709,0.1556
710,256,50,128,0.1,512,0.001,sgd,45,0.005,0.3706,0.1157
418,256,25,8,0.5,512,0.001,adam,45,0.005,0.3697,0.1619
179,128,25,128,0.5,2048,0.001,adam,45,0.05,0.3696,0.208
585,256,50,8,0.1,512,0.025,adam,15,0.05,0.3693,0.1341
265,128,50,64,0.1,512,0.025,adam,15,0.05,0.3693,0.1169
639,256,50,8,0.5,2048,0.025,sgd,45,0.05,0.3692,0.1601
242,128,50,8,0.5,2048,0.001,adam,45,0.005,0.369,0.1644
417,256,25,8,0.5,512,0.001,adam,15,0.05,0.3689,0.1829
262,128,50,64,0.1,512,0.001,sgd,45,0.005,0.3683,0.1333
697,256,50,64,0.5,2048,0.025,adam,15,0.05,0.3682,0.1182
314,128,50,64,0.5,2048,0.025,adam,45,0.005,0.3682,0.1107
14,128,25,8,0.1,512,0.025,sgd,45,0.005,0.3679,0.2236
71,128,25,64,0.1,512,0.001,sgd,45,0.05,0.3679,0.1768
690,256,50,64,0.5,2048,0.001,adam,45,0.005,0.3676,0.1804
550,256,25,128,0.5,512,0.001,sgd,45,0.005,0.3676,0.1309
603,256,50,8,0.1,2048,0.025,adam,45,0.05,0.3675,0.0975
698,256,50,64,0.5,2048,0.025,adam,45,0.005,0.3674,0.1213
171,128,25,128,0.5,512,0.025,adam,45,0.05,0.3673,0.1853
6,128,25,8,0.1,512,0.001,sgd,45,0.005,0.3673,0.121
651,256,50,64,0.1,512,0.025,adam,45,0.05,0.3669,0.154
378,128,50,128,0.5,2048,0.025,adam,45,0.005,0.3669,0.1129
486,256,25,64,0.5,512,0.001,sgd,45,0.005,0.3669,0.1117
335,128,50,128,0.1,512,0.025,sgd,45,0.05,0.3667,0.1569
327,128,50,128,0.1,512,0.001,sgd,45,0.05,0.3667,0.1411
358,128,50,128,0.5,512,0.001,sgd,45,0.005,0.3667,0.1115
308,128,50,64,0.5,2048,0.001,sgd,15,0.005,0.3666,0.1218
563,256,25,128,0.5,2048,0.001,adam,45,0.05,0.3663,0.1951
433,256,25,8,0.5,2048,0.001,adam,15,0.05,0.3662,0.1778
4,128,25,8,0.1,512,0.001,sgd,15,0.005,0.3662,0.1628
419,256,25,8,0.5,512,0.001,adam,45,0.05,0.3661,0.1587
12,128,25,8,0.1,512,0.025,sgd,15,0.005,0.366,0.1454
474,256,25,64,0.1,2048,0.025,adam,45,0.005,0.3656,0.1699
11,128,25,8,0.1,512,0.025,adam,45,0.05,0.3655,0.1769
310,128,50,64,0.5,2048,0.001,sgd,45,0.005,0.3651,0.1118
126,128,25,64,0.5,2048,0.025,sgd,45,0.005,0.3647,0.1989
259,128,50,64,0.1,512,0.001,adam,45,0.05,0.3646,0.2249
181,128,25,128,0.5,2048,0.001,sgd,15,0.05,0.3645,0.137
205,128,50,8,0.1,512,0.025,sgd,15,0.05,0.3645,0.1147
343,128,50,128,0.1,2048,0.001,sgd,45,0.05,0.3644,0.1416
571,256,25,128,0.5,2048,0.025,adam,45,0.05,0.3642,0.1654
436,256,25,8,0.5,2048,0.001,sgd,15,0.005,0.3641,0.1435
637,256,50,8,0.5,2048,0.025,sgd,15,0.05,0.3641,0.1183
22,128,25,8,0.1,2048,0.001,sgd,45,0.005,0.3639,0.1538
750,256,50,128,0.5,512,0.025,sgd,45,0.005,0.3636,0.1873
279,128,50,64,0.1,2048,0.001,sgd,45,0.05,0.3634,0.1264
679,256,50,64,0.5,512,0.001,sgd,45,0.05,0.3633,0.0671
254,128,50,8,0.5,2048,0.025,sgd,45,0.005,0.3631,0.1415
426,256,25,8,0.5,512,0.025,adam,45,0.005,0.363,0.1572
197,128,50,8,0.1,512,0.001,sgd,15,0.05,0.3628,0.1062
574,256,25,128,0.5,2048,0.025,sgd,45,0.005,0.3627,0.1787
103,128,25,64,0.5,512,0.001,sgd,45,0.05,0.3625,0.1323
715,256,50,128,0.1,512,0.025,adam,45,0.05,0.3624,0.1294
666,256,50,64,0.1,2048,0.025,adam,45,0.005,0.3621,0.137
219,128,50,8,0.1,2048,0.025,adam,45,0.05,0.3621,0.1231
231,128,50,8,0.5,512,0.001,sgd,45,0.05,0.362,0.0841
681,256,50,64,0.5,512,0.025,adam,15,0.05,0.3617,0.1333
301,128,50,64,0.5,512,0.025,sgd,15,0.05,0.3617,0.1239
747,256,50,128,0.5,512,0.025,adam,45,0.05,0.3615,0.1406
519,256,25,128,0.1,512,0.001,sgd,45,0.05,0.3614,0.159
187,128,25,128,0.5,2048,0.025,adam,45,0.05,0.3613,0.176
241,128,50,8,0.5,2048,0.001,adam,15,0.05,0.3613,0.1315
554,256,25,128,0.5,512,0.025,adam,45,0.005,0.3608,0.1712
646,256,50,64,0.1,512,0.001,sgd,45,0.005,0.3605,0.0718
117,128,25,64,0.5,2048,0.001,sgd,15,0.05,0.3602,0.1426
238,128,50,8,0.5,512,0.025,sgd,45,0.005,0.3601,0.1541
202,128,50,8,0.1,512,0.025,adam,45,0.005,0.3601,0.1506
395,256,25,8,0.1,512,0.025,adam,45,0.05,0.36,0.1559
619,256,50,8,0.5,512,0.025,adam,45,0.05,0.36,0.123
558,256,25,128,0.5,512,0.025,sgd,45,0.005,0.3599,0.1788
150,128,25,128,0.1,2048,0.001,sgd,45,0.005,0.3596,0.1866
271,128,50,64,0.1,512,0.025,sgd,45,0.05,0.3595,0.1411
564,256,25,128,0.5,2048,0.001,sgd,15,0.005,0.3595,0.1331
605,256,50,8,0.1,2048,0.025,sgd,15,0.05,0.3592,0.0997
165,128,25,128,0.5,512,0.001,sgd,15,0.05,0.359,0.1302
645,256,50,64,0.1,512,0.001,sgd,15,0.05,0.359,0.1278
135,128,25,128,0.1,512,0.001,sgd,45,0.05,0.3588,0.1869
454,256,25,64,0.1,512,0.001,sgd,45,0.005,0.3587,0.1271
746,256,50,128,0.5,512,0.025,adam,45,0.005,0.3585,0.1441
100,128,25,64,0.5,512,0.001,sgd,15,0.005,0.3585,0.1297
638,256,50,8,0.5,2048,0.025,sgd,45,0.005,0.3579,0.1484
573,256,25,128,0.5,2048,0.025,sgd,15,0.05,0.3579,0.1426
191,128,25,128,0.5,2048,0.025,sgd,45,0.05,0.3579,0.1385
597,256,50,8,0.1,2048,0.001,sgd,15,0.05,0.3579,0.1149
30,128,25,8,0.1,2048,0.025,sgd,45,0.005,0.3576,0.2167
708,256,50,128,0.1,512,0.001,sgd,15,0.005,0.3576,0.1388
86,128,25,64,0.1,2048,0.001,sgd,45,0.005,0.3574,0.1819
446,256,25,8,0.5,2048,0.025,sgd,45,0.005,0.3574,0.172
282,128,50,64,0.1,2048,0.025,adam,45,0.005,0.3571,0.1454
119,128,25,64,0.5,2048,0.001,sgd,45,0.05,0.3571,0.1367
580,256,50,8,0.1,512,0.001,sgd,15,0.005,0.3571,0.1204
246,128,50,8,0.5,2048,0.001,sgd,45,0.005,0.3571,0.1087
151,128,25,128,0.1,2048,0.001,sgd,45,0.05,0.357,0.1837
180,128,25,128,0.5,2048,0.001,sgd,15,0.005,0.3569,0.1305
728,256,50,128,0.1,2048,0.025,adam,15,0.005,0.3569,0.1207
134,128,25,128,0.1,512,0.001,sgd,45,0.005,0.3568,0.1809
399,256,25,8,0.1,512,0.025,sgd,45,0.05,0.3568,0.1546
186,128,25,128,0.5,2048,0.025,adam,45,0.005,0.3568,0.1466
766,256,50,128,0.5,2048,0.025,sgd,45,0.005,0.3567,0.1761
244,128,50,8,0.5,2048,0.001,sgd,15,0.005,0.3566,0.1223
548,256,25,128,0.5,512,0.001,sgd,15,0.005,0.3564,0.1326
678,256,50,64,0.5,512,0.001,sgd,45,0.005,0.3563,0.0699
452,256,25,64,0.1,512,0.001,sgd,15,0.005,0.3561,0.1645
500,256,25,64,0.5,2048,0.001,sgd,15,0.005,0.3561,0.1345
209,128,50,8,0.1,2048,0.001,adam,15,0.05,0.356,0.1392
435,256,25,8,0.5,2048,0.001,adam,45,0.05,0.3557,0.1385
757,256,50,128,0.5,2048,0.001,sgd,15,0.05,0.3556,0.1132
458,256,25,64,0.1,512,0.025,adam,45,0.005,0.3555,0.1794
625,256,50,8,0.5,2048,0.001,adam,15,0.05,0.3554,0.1281
482,256,25,64,0.5,512,0.001,adam,45,0.005,0.3553,0.1916
468,256,25,64,0.1,2048,0.001,sgd,15,0.005,0.355,0.1766
87,128,25,64,0.1,2048,0.001,sgd,45,0.05,0.3548,0.1774
428,256,25,8,0.5,512,0.025,sgd,15,0.005,0.3548,0.1566
713,256,50,128,0.1,512,0.025,adam,15,0.05,0.3547,0.1446
373,128,50,128,0.5,2048,0.001,sgd,15,0.05,0.3546,0.1116
375,128,50,128,0.5,2048,0.001,sgd,45,0.05,0.3545,0.1132
183,128,25,128,0.5,2048,0.001,sgd,45,0.05,0.3544,0.1408
39,128,25,8,0.5,512,0.001,sgd,45,0.05,0.3542,0.1382
717,256,50,128,0.1,512,0.025,sgd,15,0.05,0.3542,0.1017
102,128,25,64,0.5,512,0.001,sgd,45,0.005,0.3541,0.1343
24,128,25,8,0.1,2048,0.025,adam,15,0.005,0.3541,0.1203
578,256,50,8,0.1,512,0.001,adam,45,0.005,0.354,0.1738
330,128,50,128,0.1,512,0.025,adam,45,0.005,0.3539,0.1532
261,128,50,64,0.1,512,0.001,sgd,15,0.05,0.3539,0.1396
182,128,25,128,0.5,2048,0.001,sgd,45,0.005,0.3538,0.1424
405,256,25,8,0.1,2048,0.001,sgd,15,0.05,0.3537,0.1604
525,256,25,128,0.1,512,0.025,sgd,15,0.05,0.3537,0.1284
527,256,25,128,0.1,512,0.025,sgd,45,0.05,0.3535,0.2106
190,128,25,128,0.5,2048,0.025,sgd,45,0.005,0.3533,0.1813
371,128,50,128,0.5,2048,0.001,adam,45,0.05,0.3533,0.1694
70,128,25,64,0.1,512,0.001,sgd,45,0.005,0.3532,0.1658
495,256,25,64,0.5,512,0.025,sgd,45,0.05,0.3532,0.1483
570,256,25,128,0.5,2048,0.025,adam,45,0.005,0.3532,0.1395
95,128,25,64,0.1,2048,0.025,sgd,45,0.05,0.3531,0.186
727,256,50,128,0.1,2048,0.001,sgd,45,0.05,0.3531,0.1074
730,256,50,128,0.1,2048,0.025,adam,45,0.005,0.353,0.155
709,256,50,128,0.1,512,0.001,sgd,15,0.05,0.3529,0.1339
397,256,25,8,0.1,512,0.025,sgd,15,0.05,0.3527,0.1447
167,128,25,128,0.5,512,0.001,sgd,45,0.05,0.3527,0.1387
604,256,50,8,0.1,2048,0.025,sgd,15,0.005,0.3523,0.1687
725,256,50,128,0.1,2048,0.001,sgd,15,0.05,0.3523,0.1446
506,256,25,64,0.5,2048,0.025,adam,45,0.005,0.3522,0.1272
606,256,50,8,0.1,2048,0.025,sgd,45,0.005,0.3521,0.1771
516,256,25,128,0.1,512,0.001,sgd,15,0.005,0.3519,0.1706
650,256,50,64,0.1,512,0.025,adam,45,0.005,0.3517,0.1558
332,128,50,128,0.1,512,0.025,sgd,15,0.005,0.3517,0.1256
372,128,50,128,0.5,2048,0.001,sgd,15,0.005,0.3515,0.1048
523,256,25,128,0.1,512,0.025,adam,45,0.05,0.3512,0.1982
79,128,25,64,0.1,512,0.025,sgd,45,0.05,0.3512,0.1916
622,256,50,8,0.5,512,0.025,sgd,45,0.005,0.3508,0.1471
762,256,50,128,0.5,2048,0.025,adam,45,0.005,0.3508,0.1242
562,256,25,128,0.5,2048,0.001,adam,45,0.005,0.3505,0.2116
518,256,25,128,0.1,512,0.001,sgd,45,0.005,0.3505,0.1549
510,256,25,64,0.5,2048,0.025,sgd,45,0.005,0.3502,0.1782
118,128,25,64,0.5,2048,0.001,sgd,45,0.005,0.3502,0.1329
535,256,25,128,0.1,2048,0.001,sgd,45,0.05,0.35,0.1607
635,256,50,8,0.5,2048,0.025,adam,45,0.05,0.35,0.1092
498,256,25,64,0.5,2048,0.001,adam,45,0.005,0.3498,0.1884
549,256,25,128,0.5,512,0.001,sgd,15,0.05,0.3498,0.1291
644,256,50,64,0.1,512,0.001,sgd,15,0.005,0.3493,0.1257
726,256,50,128,0.1,2048,0.001,sgd,45,0.005,0.3493,0.1171
309,128,50,64,0.5,2048,0.001,sgd,15,0.05,0.3489,0.1176
661,256,50,64,0.1,2048,0.001,sgd,15,0.05,0.3488,0.1351
599,256,50,8,0.1,2048,0.001,sgd,45,0.05,0.3486,0.058
533,256,25,128,0.1,2048,0.001,sgd,15,0.05,0.3484,0.1704
568,256,25,128,0.5,2048,0.025,adam,15,0.005,0.3484,0.1648
166,128,25,128,0.5,512,0.001,sgd,45,0.005,0.3483,0.135
415,256,25,8,0.1,2048,0.025,sgd,45,0.05,0.3482,0.217
277,128,50,64,0.1,2048,0.001,sgd,15,0.05,0.3482,0.157
565,256,25,128,0.5,2048,0.001,sgd,15,0.05,0.3481,0.1282
404,256,25,8,0.1,2048,0.001,sgd,15,0.005,0.3478,0.1683
648,256,50,64,0.1,512,0.025,adam,15,0.005,0.3476,0.1312
445,256,25,8,0.5,2048,0.025,sgd,15,0.05,0.3474,0.1725
207,128,50,8,0.1,512,0.025,sgd,45,0.05,0.3472,0.1259
756,256,50,128,0.5,2048,0.001,sgd,15,0.005,0.347,0.107
613,256,50,8,0.5,512,0.001,sgd,15,0.05,0.3468,0.0925
23,128,25,8,0.1,2048,0.001,sgd,45,0.05,0.3466,0.1496
52,128,25,8,0.5,2048,0.001,sgd,15,0.005,0.3465,0.1604
260,128,50,64,0.1,512,0.001,sgd,15,0.005,0.3463,0.1603
711,256,50,128,0.1,512,0.001,sgd,45,0.05,0.3463,0.0871
753,256,50,128,0.5,2048,0.001,adam,15,0.05,0.3461,0.1689
724,256,50,128,0.1,2048,0.001,sgd,15,0.005,0.3461,0.1451
653,256,50,64,0.1,512,0.025,sgd,15,0.05,0.3461,0.1256
581,256,50,8,0.1,512,0.001,sgd,15,0.05,0.3461,0.1028
674,256,50,64,0.5,512,0.001,adam,45,0.005,0.346,0.1772
46,128,25,8,0.5,512,0.025,sgd,45,0.005,0.3458,0.2065
341,128,50,128,0.1,2048,0.001,sgd,15,0.05,0.3456,0.1411
228,128,50,8,0.5,512,0.001,sgd,15,0.005,0.3455,0.1066
738,256,50,128,0.5,512,0.001,adam,45,0.005,0.3454,0.1912
660,256,50,64,0.1,2048,0.001,sgd,15,0.005,0.3454,0.1405
56,128,25,8,0.5,2048,0.025,adam,15,0.005,0.345,0.0954
122,128,25,64,0.5,2048,0.025,adam,45,0.005,0.3449,0.1219
429,256,25,8,0.5,512,0.025,sgd,15,0.05,0.3447,0.1589
714,256,50,128,0.1,512,0.025,adam,45,0.005,0.3446,0.1538
83,128,25,64,0.1,2048,0.001,adam,45,0.05,0.3444,0.2244
437,256,25,8,0.5,2048,0.001,sgd,15,0.05,0.3443,0.1413
479,256,25,64,0.1,2048,0.025,sgd,45,0.05,0.3442,0.154
106,128,25,64,0.5,512,0.025,adam,45,0.005,0.3436,0.1641
469,256,25,64,0.1,2048,0.001,sgd,15,0.05,0.3433,0.1627
293,128,50,64,0.5,512,0.001,sgd,15,0.05,0.3433,0.1081
740,256,50,128,0.5,512,0.001,sgd,15,0.005,0.3432,0.1037
626,256,50,8,0.5,2048,0.001,adam,45,0.005,0.3431,0.1218
719,256,50,128,0.1,512,0.025,sgd,45,0.05,0.343,0.1262
532,256,25,128,0.1,2048,0.001,sgd,15,0.005,0.3425,0.1773
333,128,50,128,0.1,512,0.025,sgd,15,0.05,0.3425,0.1052
266,128,50,64,0.1,512,0.025,adam,45,0.005,0.3423,0.0985
529,256,25,128,0.1,2048,0.001,adam,15,0.05,0.3418,0.2102
318,128,50,64,0.5,2048,0.025,sgd,45,0.005,0.3418,0.1731
676,256,50,64,0.5,512,0.001,sgd,15,0.005,0.3418,0.1091
213,128,50,8,0.1,2048,0.001,sgd,15,0.05,0.3415,0.1255
692,256,50,64,0.5,2048,0.001,sgd,15,0.005,0.3414,0.1094
484,256,25,64,0.5,512,0.001,sgd,15,0.005,0.3409,0.1343
647,256,50,64,0.1,512,0.001,sgd,45,0.05,0.3408,0.0731
58,128,25,8,0.5,2048,0.025,adam,45,0.005,0.3407,0.1436
472,256,25,64,0.1,2048,0.025,adam,15,0.005,0.3407,0.1242
629,256,50,8,0.5,2048,0.001,sgd,15,0.05,0.3406,0.1142
534,256,25,128,0.1,2048,0.001,sgd,45,0.005,0.3405,0.1661
353,128,50,128,0.5,512,0.001,adam,15,0.05,0.3405,0.165
737,256,50,128,0.5,512,0.001,adam,15,0.05,0.3403,0.1698
408,256,25,8,0.1,2048,0.025,adam,15,0.005,0.3403,0.1645
453,256,25,64,0.1,512,0.001,sgd,15,0.05,0.34,0.1594
292,128,50,64,0.5,512,0.001,sgd,15,0.005,0.3398,0.11
133,128,25,128,0.1,512,0.001,sgd,15,0.05,0.3397,0.1715
517,256,25,128,0.1,512,0.001,sgd,15,0.05,0.3393,0.1671
461,256,25,64,0.1,512,0.025,sgd,15,0.05,0.3391,0.197
131,128,25,128,0.1,512,0.001,adam,45,0.05,0.339,0.1689
467,256,25,64,0.1,2048,0.001,adam,45,0.05,0.3389,0.231
210,128,50,8,0.1,2048,0.001,adam,45,0.005,0.3389,0.1803
323,128,50,128,0.1,512,0.001,adam,45,0.05,0.3388,0.183
2,128,25,8,0.1,512,0.001,adam,45,0.005,0.3387,0.1817
264,128,50,64,0.1,512,0.025,adam,15,0.005,0.3382,0.0961
48,128,25,8,0.5,2048,0.001,adam,15,0.005,0.338,0.1707
113,128,25,64,0.5,2048,0.001,adam,15,0.05,0.3378,0.1845
485,256,25,64,0.5,512,0.001,sgd,15,0.05,0.3377,0.1306
515,256,25,128,0.1,512,0.001,adam,45,0.05,0.3373,0.2122
275,128,50,64,0.1,2048,0.001,adam,45,0.05,0.3373,0.2026
456,256,25,64,0.1,512,0.025,adam,15,0.005,0.3371,0.2053
741,256,50,128,0.5,512,0.001,sgd,15,0.05,0.3371,0.1054
168,128,25,128,0.5,512,0.025,adam,15,0.005,0.3369,0.1552
490,256,25,64,0.5,512,0.025,adam,45,0.005,0.3367,0.1542
196,128,50,8,0.1,512,0.001,sgd,15,0.005,0.3361,0.1302
612,256,50,8,0.5,512,0.001,sgd,15,0.005,0.3359,0.1017
163,128,25,128,0.5,512,0.001,adam,45,0.05,0.3358,0.2015
601,256,50,8,0.1,2048,0.025,adam,15,0.05,0.3358,0.1102
451,256,25,64,0.1,512,0.001,adam,45,0.05,0.3352,0.2014
120,128,25,64,0.5,2048,0.025,adam,15,0.005,0.3352,0.1052
129,128,25,128,0.1,512,0.001,adam,15,0.05,0.3349,0.1807
316,128,50,64,0.5,2048,0.025,sgd,15,0.005,0.3348,0.127
306,128,50,64,0.5,2048,0.001,adam,45,0.005,0.3347,0.1773
174,128,25,128,0.5,512,0.025,sgd,45,0.005,0.3346,0.1735
680,256,50,64,0.5,512,0.025,adam,15,0.005,0.3339,0.0973
104,128,25,64,0.5,512,0.025,adam,15,0.005,0.3334,0.1302
385,256,25,8,0.1,512,0.001,adam,15,0.05,0.3332,0.1852
693,256,50,64,0.5,2048,0.001,sgd,15,0.05,0.333,0.107
643,256,50,64,0.1,512,0.001,adam,45,0.05,0.3321,0.1936
28,128,25,8,0.1,2048,0.025,sgd,15,0.005,0.3319,0.1864
235,128,50,8,0.5,512,0.025,adam,45,0.05,0.3317,0.1311
630,256,50,8,0.5,2048,0.001,sgd,45,0.005,0.3317,0.0608
290,128,50,64,0.5,512,0.001,adam,45,0.005,0.3315,0.1864
177,128,25,128,0.5,2048,0.001,adam,15,0.05,0.3311,0.1746
