,batch_size,bce_pos_class_weight,dropout_p,hidden_layer_size,input_layer_norm,lr,num_layers,optimizer_type,sequence_length,weight_decay,tss,hss
364,128,45,0.5,2,False,0.005,1,adam,45,0.01,0.5122,0.2218
758,256,45,0.1,4,False,0.0075,1,adam,40,0.01,0.5079,0.1986
389,128,45,0.5,4,False,0.005,1,adam,45,0.05,0.4861,0.217
173,128,30,0.1,4,False,0.005,1,adam,45,0.05,0.4859,0.2358
699,256,30,0.5,32,False,0.005,1,adam,40,0.05,0.4854,0.2665
627,256,30,0.1,32,False,0.005,1,adam,40,0.05,0.4849,0.2544
713,256,30,0.5,32,False,0.0075,1,adam,45,0.05,0.481,0.2495
257,128,30,0.5,4,False,0.0075,1,adam,45,0.05,0.481,0.2384
761,256,45,0.1,4,False,0.0075,1,adam,45,0.05,0.4771,0.236
711,256,30,0.5,32,False,0.0075,1,adam,40,0.05,0.4766,0.2388
267,128,30,0.5,32,False,0.005,1,adam,40,0.05,0.476,0.2421
639,256,30,0.1,32,False,0.0075,1,adam,40,0.05,0.4755,0.2332
217,128,30,0.5,2,False,0.005,1,adam,15,0.05,0.4754,0.2706
377,128,45,0.5,2,False,0.0075,1,adam,45,0.05,0.4753,0.2059
401,128,45,0.5,4,False,0.0075,1,adam,45,0.05,0.475,0.2068
385,128,45,0.5,4,False,0.005,1,adam,15,0.05,0.4742,0.1993
327,128,45,0.1,4,False,0.0075,1,adam,40,0.05,0.4739,0.2195
399,128,45,0.5,4,False,0.0075,1,adam,40,0.05,0.4736,0.2003
361,128,45,0.5,2,False,0.005,1,adam,15,0.05,0.4725,0.2449
843,256,45,0.5,32,False,0.005,1,adam,40,0.05,0.4721,0.2159
701,256,30,0.5,32,False,0.005,1,adam,45,0.05,0.472,0.2412
241,128,30,0.5,4,False,0.005,1,adam,15,0.05,0.4701,0.2538
773,256,45,0.1,32,False,0.005,1,adam,45,0.05,0.4701,0.1989
253,128,30,0.5,4,False,0.0075,1,adam,15,0.05,0.47,0.2379
160,128,30,0.1,2,False,0.0075,1,adam,45,0.01,0.4699,0.2122
255,128,30,0.5,4,False,0.0075,1,adam,40,0.05,0.4687,0.2219
195,128,30,0.1,32,False,0.005,1,adam,40,0.05,0.4681,0.2259
650,256,30,0.5,2,False,0.005,1,adam,40,0.01,0.4676,0.1922
857,256,45,0.5,32,False,0.0075,1,adam,45,0.05,0.465,0.1932
194,128,30,0.1,32,False,0.005,1,adam,40,0.01,0.465,0.1853
629,256,30,0.1,32,False,0.005,1,adam,45,0.05,0.4648,0.239
855,256,45,0.5,32,False,0.0075,1,adam,40,0.05,0.4644,0.2159
771,256,45,0.1,32,False,0.005,1,adam,40,0.05,0.4631,0.2066
183,128,30,0.1,4,False,0.0075,1,adam,40,0.05,0.4627,0.2353
351,128,45,0.1,32,False,0.0075,1,adam,40,0.05,0.4627,0.1818
398,128,45,0.5,4,False,0.0075,1,adam,40,0.01,0.4623,0.2077
232,128,30,0.5,2,False,0.0075,1,adam,45,0.01,0.4621,0.2613
301,128,45,0.1,2,False,0.0075,1,adam,15,0.05,0.4612,0.1937
783,256,45,0.1,32,False,0.0075,1,adam,40,0.05,0.4602,0.2096
169,128,30,0.1,4,False,0.005,1,adam,15,0.05,0.4584,0.2314
345,128,45,0.1,32,False,0.005,2,adam,40,0.05,0.4584,0.1811
360,128,45,0.5,2,False,0.005,1,adam,15,0.01,0.458,0.1808
641,256,30,0.1,32,False,0.0075,1,adam,45,0.05,0.4575,0.2336
832,256,45,0.5,4,False,0.0075,1,adam,45,0.01,0.457,0.189
423,128,45,0.5,32,False,0.0075,1,adam,40,0.05,0.4564,0.1924
386,128,45,0.5,4,False,0.005,1,adam,40,0.01,0.4563,0.17
185,128,30,0.1,4,False,0.0075,1,adam,45,0.05,0.4562,0.2127
287,128,30,0.5,32,False,0.0075,2,adam,45,0.05,0.4548,0.2514
285,128,30,0.5,32,False,0.0075,2,adam,40,0.05,0.4546,0.2206
181,128,30,0.1,4,False,0.0075,1,adam,15,0.05,0.4536,0.2141
789,256,45,0.1,32,False,0.0075,2,adam,40,0.05,0.4523,0.2
279,128,30,0.5,32,False,0.0075,1,adam,40,0.05,0.452,0.2173
233,128,30,0.5,2,False,0.0075,1,adam,45,0.05,0.4511,0.2619
252,128,30,0.5,4,False,0.0075,1,adam,15,0.01,0.4508,0.1984
203,128,30,0.1,32,False,0.005,2,adam,45,0.05,0.4502,0.2282
388,128,45,0.5,4,False,0.005,1,adam,45,0.01,0.4495,0.1878
785,256,45,0.1,32,False,0.0075,1,adam,45,0.05,0.4491,0.1716
317,128,45,0.1,4,False,0.005,1,adam,45,0.05,0.4485,0.1952
779,256,45,0.1,32,False,0.005,2,adam,45,0.05,0.4472,0.2154
405,128,45,0.5,4,False,0.0075,2,adam,40,0.05,0.4462,0.2274
704,256,30,0.5,32,False,0.005,2,adam,40,0.01,0.4458,0.2283
830,256,45,0.5,4,False,0.0075,1,adam,40,0.01,0.4458,0.1922
373,128,45,0.5,2,False,0.0075,1,adam,15,0.05,0.4458,0.1912
759,256,45,0.1,4,False,0.0075,1,adam,40,0.05,0.4452,0.1759
845,256,45,0.5,32,False,0.005,1,adam,45,0.05,0.445,0.1762
567,256,15,0.5,32,False,0.0075,1,adam,40,0.05,0.4449,0.2751
497,256,15,0.1,32,False,0.0075,1,adam,45,0.05,0.4445,0.2556
211,128,30,0.1,32,False,0.0075,2,adam,15,0.05,0.4445,0.2312
313,128,45,0.1,4,False,0.005,1,adam,15,0.05,0.4442,0.1841
125,128,15,0.5,32,False,0.005,1,adam,45,0.05,0.4439,0.2713
273,128,30,0.5,32,False,0.005,2,adam,40,0.05,0.4433,0.2287
199,128,30,0.1,32,False,0.005,2,adam,15,0.05,0.4432,0.2279
289,128,45,0.1,2,False,0.005,1,adam,15,0.05,0.4429,0.1938
569,256,15,0.5,32,False,0.0075,1,adam,45,0.05,0.4427,0.2788
615,256,30,0.1,4,False,0.0075,1,adam,40,0.05,0.4427,0.2676
123,128,15,0.5,32,False,0.005,1,adam,40,0.05,0.4426,0.261
788,256,45,0.1,32,False,0.0075,2,adam,40,0.01,0.4425,0.2022
291,128,45,0.1,2,False,0.005,1,adam,40,0.05,0.4422,0.2233
201,128,30,0.1,32,False,0.005,2,adam,40,0.05,0.4406,0.2433
157,128,30,0.1,2,False,0.0075,1,adam,15,0.05,0.4398,0.2271
644,256,30,0.1,32,False,0.0075,2,adam,40,0.01,0.4398,0.215
331,128,45,0.1,4,False,0.0075,2,adam,15,0.05,0.4397,0.1991
281,128,30,0.5,32,False,0.0075,1,adam,45,0.05,0.4393,0.2023
849,256,45,0.5,32,False,0.005,2,adam,40,0.05,0.439,0.2126
791,256,45,0.1,32,False,0.0075,2,adam,45,0.05,0.4388,0.2096
254,128,30,0.5,4,False,0.0075,1,adam,40,0.01,0.4382,0.2286
65,128,15,0.1,32,False,0.0075,1,adam,45,0.05,0.4379,0.2654
861,256,45,0.5,32,False,0.0075,2,adam,40,0.05,0.4376,0.2001
51,128,15,0.1,32,False,0.005,1,adam,40,0.05,0.4375,0.2881
197,128,30,0.1,32,False,0.005,1,adam,45,0.05,0.4375,0.2167
829,256,45,0.5,4,False,0.0075,1,adam,15,0.05,0.4371,0.1814
344,128,45,0.1,32,False,0.005,2,adam,40,0.01,0.4371,0.1735
229,128,30,0.5,2,False,0.0075,1,adam,15,0.05,0.4367,0.2307
403,128,45,0.5,4,False,0.0075,2,adam,15,0.05,0.4364,0.2071
844,256,45,0.5,32,False,0.005,1,adam,45,0.01,0.4364,0.1998
216,128,30,0.5,2,False,0.005,1,adam,15,0.01,0.4363,0.2298
158,128,30,0.1,2,False,0.0075,1,adam,40,0.01,0.4353,0.2091
632,256,30,0.1,32,False,0.005,2,adam,40,0.01,0.435,0.2225
303,128,45,0.1,2,False,0.0075,1,adam,40,0.05,0.4349,0.2162
315,128,45,0.1,4,False,0.005,1,adam,40,0.05,0.4349,0.1658
275,128,30,0.5,32,False,0.005,2,adam,45,0.05,0.4344,0.2222
831,256,45,0.5,4,False,0.0075,1,adam,40,0.05,0.4344,0.2218
411,128,45,0.5,32,False,0.005,1,adam,40,0.05,0.4343,0.1677
68,128,15,0.1,32,False,0.0075,2,adam,40,0.01,0.4341,0.2464
560,256,15,0.5,32,False,0.005,2,adam,40,0.01,0.4334,0.2657
145,128,30,0.1,2,False,0.005,1,adam,15,0.05,0.4334,0.2177
162,128,30,0.1,2,False,0.0075,2,adam,15,0.01,0.4333,0.198
673,256,30,0.5,4,False,0.005,1,adam,15,0.05,0.4321,0.2079
271,128,30,0.5,32,False,0.005,2,adam,15,0.05,0.4316,0.2287
716,256,30,0.5,32,False,0.0075,2,adam,40,0.01,0.4314,0.2359
170,128,30,0.1,4,False,0.005,1,adam,40,0.01,0.4306,0.2486
748,256,45,0.1,4,False,0.005,1,adam,45,0.01,0.4306,0.1652
374,128,45,0.5,2,False,0.0075,1,adam,40,0.01,0.4305,0.1677
782,256,45,0.1,32,False,0.0075,1,adam,40,0.01,0.43,0.2099
328,128,45,0.1,4,False,0.0075,1,adam,45,0.01,0.43,0.1995
244,128,30,0.5,4,False,0.005,1,adam,45,0.01,0.4299,0.2128
425,128,45,0.5,32,False,0.0075,1,adam,45,0.05,0.4297,0.1549
703,256,30,0.5,32,False,0.005,2,adam,15,0.05,0.4296,0.2324
804,256,45,0.5,2,False,0.0075,1,adam,15,0.01,0.4291,0.1711
862,256,45,0.5,32,False,0.0075,2,adam,45,0.01,0.4287,0.2071
744,256,45,0.1,4,False,0.005,1,adam,15,0.01,0.4284,0.1493
634,256,30,0.1,32,False,0.005,2,adam,45,0.01,0.4283,0.2142
736,256,45,0.1,2,False,0.0075,1,adam,45,0.01,0.4281,0.1618
784,256,45,0.1,32,False,0.0075,1,adam,45,0.01,0.4279,0.2079
790,256,45,0.1,32,False,0.0075,2,adam,45,0.01,0.4278,0.1979
243,128,30,0.5,4,False,0.005,1,adam,40,0.05,0.4267,0.2208
721,256,45,0.1,2,False,0.005,1,adam,15,0.05,0.4267,0.1647
652,256,30,0.5,2,False,0.005,1,adam,45,0.01,0.4266,0.2369
698,256,30,0.5,32,False,0.005,1,adam,40,0.01,0.4266,0.1964
626,256,30,0.1,32,False,0.005,1,adam,40,0.01,0.4262,0.1941
856,256,45,0.5,32,False,0.0075,1,adam,45,0.01,0.4253,0.2037
220,128,30,0.5,2,False,0.005,1,adam,45,0.01,0.4242,0.1972
566,256,15,0.5,32,False,0.0075,1,adam,40,0.01,0.4241,0.2608
719,256,30,0.5,32,False,0.0075,2,adam,45,0.05,0.424,0.2131
617,256,30,0.1,4,False,0.0075,1,adam,45,0.05,0.4238,0.2217
284,128,30,0.5,32,False,0.0075,2,adam,40,0.01,0.4228,0.1998
428,128,45,0.5,32,False,0.0075,2,adam,40,0.01,0.4226,0.1758
638,256,30,0.1,32,False,0.0075,1,adam,40,0.01,0.4223,0.2166
63,128,15,0.1,32,False,0.0075,1,adam,40,0.05,0.4221,0.2342
505,256,15,0.5,2,False,0.005,1,adam,15,0.05,0.4215,0.2813
415,128,45,0.5,32,False,0.005,2,adam,15,0.05,0.4215,0.1797
562,256,15,0.5,32,False,0.005,2,adam,45,0.01,0.4214,0.2812
294,128,45,0.1,2,False,0.005,2,adam,15,0.01,0.4211,0.1685
149,128,30,0.1,2,False,0.005,1,adam,45,0.05,0.4208,0.1779
339,128,45,0.1,32,False,0.005,1,adam,40,0.05,0.4206,0.17
325,128,45,0.1,4,False,0.0075,1,adam,15,0.05,0.4205,0.1616
490,256,15,0.1,32,False,0.005,2,adam,45,0.01,0.4204,0.2658
269,128,30,0.5,32,False,0.005,1,adam,45,0.05,0.4199,0.1913
842,256,45,0.5,32,False,0.005,1,adam,40,0.01,0.4198,0.1803
304,128,45,0.1,2,False,0.0075,1,adam,45,0.01,0.4197,0.2074
664,256,30,0.5,2,False,0.0075,1,adam,45,0.01,0.4197,0.2028
500,256,15,0.1,32,False,0.0075,2,adam,40,0.01,0.4193,0.2608
416,128,45,0.5,32,False,0.005,2,adam,40,0.01,0.419,0.1887
53,128,15,0.1,32,False,0.005,1,adam,45,0.05,0.4188,0.2914
397,128,45,0.5,4,False,0.0075,1,adam,15,0.05,0.4188,0.1718
213,128,30,0.1,32,False,0.0075,2,adam,40,0.05,0.4187,0.2089
209,128,30,0.1,32,False,0.0075,1,adam,45,0.05,0.4183,0.185
387,128,45,0.5,4,False,0.005,1,adam,40,0.05,0.418,0.1892
417,128,45,0.5,32,False,0.005,2,adam,40,0.05,0.418,0.1659
495,256,15,0.1,32,False,0.0075,1,adam,40,0.05,0.4176,0.2588
718,256,30,0.5,32,False,0.0075,2,adam,45,0.01,0.4176,0.2135
770,256,45,0.1,32,False,0.005,1,adam,40,0.01,0.4176,0.1912
137,128,15,0.5,32,False,0.0075,1,adam,45,0.05,0.4175,0.2673
860,256,45,0.5,32,False,0.0075,2,adam,40,0.01,0.417,0.1902
182,128,30,0.1,4,False,0.0075,1,adam,40,0.01,0.4163,0.1902
246,128,30,0.5,4,False,0.005,2,adam,15,0.01,0.4158,0.1943
690,256,30,0.5,4,False,0.0075,2,adam,15,0.01,0.4157,0.1848
207,128,30,0.1,32,False,0.0075,1,adam,40,0.05,0.4156,0.1838
735,256,45,0.1,2,False,0.0075,1,adam,40,0.05,0.4155,0.1739
272,128,30,0.5,32,False,0.005,2,adam,40,0.01,0.4149,0.2175
37,128,15,0.1,4,False,0.0075,1,adam,15,0.05,0.4147,0.2494
576,256,30,0.1,2,False,0.005,1,adam,15,0.01,0.4146,0.1885
368,128,45,0.5,2,False,0.005,2,adam,40,0.01,0.4146,0.1742
494,256,15,0.1,32,False,0.0075,1,adam,40,0.01,0.4144,0.2695
660,256,30,0.5,2,False,0.0075,1,adam,15,0.01,0.4144,0.2362
837,256,45,0.5,4,False,0.0075,2,adam,40,0.05,0.4143,0.1757
557,256,15,0.5,32,False,0.005,1,adam,45,0.05,0.4139,0.2476
419,128,45,0.5,32,False,0.005,2,adam,45,0.05,0.4133,0.1717
555,256,15,0.5,32,False,0.005,1,adam,40,0.05,0.4132,0.2415
396,128,45,0.5,4,False,0.0075,1,adam,15,0.01,0.4131,0.1469
413,128,45,0.5,32,False,0.005,1,adam,45,0.05,0.4128,0.1705
200,128,30,0.1,32,False,0.005,2,adam,40,0.01,0.4126,0.2013
215,128,30,0.1,32,False,0.0075,2,adam,45,0.05,0.4122,0.2008
221,128,30,0.5,2,False,0.005,1,adam,45,0.05,0.4117,0.2245
620,256,30,0.1,4,False,0.0075,2,adam,40,0.01,0.4117,0.1827
747,256,45,0.1,4,False,0.005,1,adam,40,0.05,0.4117,0.1618
372,128,45,0.5,2,False,0.0075,1,adam,15,0.01,0.4114,0.1551
686,256,30,0.5,4,False,0.0075,1,adam,40,0.01,0.4113,0.215
334,128,45,0.1,4,False,0.0075,2,adam,45,0.01,0.4113,0.1649
135,128,15,0.5,32,False,0.0075,1,adam,40,0.05,0.4112,0.2491
496,256,15,0.1,32,False,0.0075,1,adam,45,0.01,0.411,0.256
367,128,45,0.5,2,False,0.005,2,adam,15,0.05,0.4109,0.1709
601,256,30,0.1,4,False,0.005,1,adam,15,0.05,0.4108,0.1976
293,128,45,0.1,2,False,0.005,1,adam,45,0.05,0.4108,0.1649
640,256,30,0.1,32,False,0.0075,1,adam,45,0.01,0.4106,0.1995
177,128,30,0.1,4,False,0.005,2,adam,40,0.05,0.4104,0.1793
756,256,45,0.1,4,False,0.0075,1,adam,15,0.01,0.4098,0.1586
675,256,30,0.5,4,False,0.005,1,adam,40,0.05,0.4094,0.2137
628,256,30,0.1,32,False,0.005,1,adam,45,0.01,0.4091,0.1857
290,128,45,0.1,2,False,0.005,1,adam,40,0.01,0.4088,0.1903
375,128,45,0.5,2,False,0.0075,1,adam,40,0.05,0.4087,0.1776
144,128,30,0.1,2,False,0.005,1,adam,15,0.01,0.408,0.2018
212,128,30,0.1,32,False,0.0075,2,adam,40,0.01,0.4079,0.2032
298,128,45,0.1,2,False,0.005,2,adam,45,0.01,0.4078,0.1588
447,256,15,0.1,2,False,0.0075,1,adam,40,0.05,0.4077,0.2199
689,256,30,0.5,4,False,0.0075,1,adam,45,0.05,0.4073,0.1965
332,128,45,0.1,4,False,0.0075,2,adam,40,0.01,0.4072,0.1782
77,128,15,0.5,2,False,0.005,1,adam,45,0.05,0.407,0.2844
733,256,45,0.1,2,False,0.0075,1,adam,15,0.05,0.4068,0.1577
184,128,30,0.1,4,False,0.0075,1,adam,45,0.01,0.4066,0.1774
365,128,45,0.5,2,False,0.005,1,adam,45,0.05,0.4065,0.1599
429,128,45,0.5,32,False,0.0075,2,adam,40,0.05,0.4063,0.1573
663,256,30,0.5,2,False,0.0075,1,adam,40,0.05,0.4062,0.1901
193,128,30,0.1,32,False,0.005,1,adam,15,0.05,0.406,0.1813
390,128,45,0.5,4,False,0.005,2,adam,15,0.01,0.406,0.1769
242,128,30,0.5,4,False,0.005,1,adam,40,0.01,0.4059,0.1937
710,256,30,0.5,32,False,0.0075,1,adam,40,0.01,0.4053,0.1863
805,256,45,0.5,2,False,0.0075,1,adam,15,0.05,0.4053,0.1536
542,256,15,0.5,4,False,0.0075,1,adam,40,0.01,0.4052,0.2564
219,128,30,0.5,2,False,0.005,1,adam,40,0.05,0.4052,0.1932
156,128,30,0.1,2,False,0.0075,1,adam,15,0.01,0.4052,0.1914
778,256,45,0.1,32,False,0.005,2,adam,45,0.01,0.4051,0.1909
851,256,45,0.5,32,False,0.005,2,adam,45,0.05,0.405,0.1989
780,256,45,0.1,32,False,0.0075,1,adam,15,0.01,0.405,0.1558
813,256,45,0.5,2,False,0.0075,2,adam,40,0.05,0.4048,0.1705
649,256,30,0.5,2,False,0.005,1,adam,15,0.05,0.4047,0.1839
319,128,45,0.1,4,False,0.005,2,adam,15,0.05,0.4046,0.1588
745,256,45,0.1,4,False,0.005,1,adam,15,0.05,0.4046,0.1578
307,128,45,0.1,2,False,0.0075,2,adam,15,0.05,0.4035,0.1633
72,128,15,0.5,2,False,0.005,1,adam,15,0.01,0.4034,0.2737
863,256,45,0.5,32,False,0.0075,2,adam,45,0.05,0.403,0.1686
113,128,15,0.5,4,False,0.0075,1,adam,45,0.05,0.4028,0.2413
712,256,30,0.5,32,False,0.0075,1,adam,45,0.01,0.4026,0.1899
625,256,30,0.1,32,False,0.005,1,adam,15,0.05,0.4024,0.1792
302,128,45,0.1,2,False,0.0075,1,adam,40,0.01,0.4023,0.1646
583,256,30,0.1,2,False,0.005,2,adam,15,0.05,0.4021,0.1882
109,128,15,0.5,4,False,0.0075,1,adam,15,0.05,0.402,0.2423
661,256,30,0.5,2,False,0.0075,1,adam,15,0.05,0.4018,0.202
338,128,45,0.1,32,False,0.005,1,adam,40,0.01,0.4018,0.1759
613,256,30,0.1,4,False,0.0075,1,adam,15,0.05,0.4017,0.1698
823,256,45,0.5,4,False,0.005,2,adam,15,0.05,0.4017,0.1692
833,256,45,0.5,4,False,0.0075,1,adam,45,0.05,0.4017,0.1686
578,256,30,0.1,2,False,0.005,1,adam,40,0.01,0.4012,0.2038
172,128,30,0.1,4,False,0.005,1,adam,45,0.01,0.4011,0.2069
225,128,30,0.5,2,False,0.005,2,adam,40,0.05,0.4009,0.1717
666,256,30,0.5,2,False,0.0075,2,adam,15,0.01,0.4008,0.2064
817,256,45,0.5,4,False,0.005,1,adam,15,0.05,0.4007,0.1597
84,128,15,0.5,2,False,0.0075,1,adam,15,0.01,0.4005,0.2503
637,256,30,0.1,32,False,0.0075,1,adam,15,0.05,0.4005,0.1888
603,256,30,0.1,4,False,0.005,1,adam,40,0.05,0.4004,0.1939
427,128,45,0.5,32,False,0.0075,2,adam,15,0.05,0.4003,0.1398
41,128,15,0.1,4,False,0.0075,1,adam,45,0.05,0.4002,0.2458
231,128,30,0.5,2,False,0.0075,1,adam,40,0.05,0.4001,0.179
488,256,15,0.1,32,False,0.005,2,adam,40,0.01,0.4,0.2494
697,256,30,0.5,32,False,0.005,1,adam,15,0.05,0.4,0.1797
760,256,45,0.1,4,False,0.0075,1,adam,45,0.01,0.4,0.1701
318,128,45,0.1,4,False,0.005,2,adam,15,0.01,0.3997,0.1646
205,128,30,0.1,32,False,0.0075,1,adam,15,0.05,0.3995,0.167
347,128,45,0.1,32,False,0.005,2,adam,45,0.05,0.3995,0.1581
353,128,45,0.1,32,False,0.0075,1,adam,45,0.05,0.3995,0.1387
314,128,45,0.1,4,False,0.005,1,adam,40,0.01,0.399,0.188
295,128,45,0.1,2,False,0.005,2,adam,15,0.05,0.3988,0.1721
412,128,45,0.5,32,False,0.005,1,adam,45,0.01,0.3987,0.1397
687,256,30,0.5,4,False,0.0075,1,adam,40,0.05,0.3986,0.2003
421,128,45,0.5,32,False,0.0075,1,adam,15,0.05,0.3986,0.1499
685,256,30,0.5,4,False,0.0075,1,adam,15,0.05,0.3982,0.1848
811,256,45,0.5,2,False,0.0075,2,adam,15,0.05,0.3982,0.1573
819,256,45,0.5,4,False,0.005,1,adam,40,0.05,0.3981,0.1739
643,256,30,0.1,32,False,0.0075,2,adam,15,0.05,0.398,0.1808
793,256,45,0.5,2,False,0.005,1,adam,15,0.05,0.3979,0.162
97,128,15,0.5,4,False,0.005,1,adam,15,0.05,0.3975,0.2526
775,256,45,0.1,32,False,0.005,2,adam,15,0.05,0.3975,0.1553
335,128,45,0.1,4,False,0.0075,2,adam,45,0.05,0.3974,0.1771
277,128,30,0.5,32,False,0.0075,1,adam,15,0.05,0.3968,0.1782
483,256,15,0.1,32,False,0.005,1,adam,40,0.05,0.3966,0.2596
240,128,30,0.5,4,False,0.005,1,adam,15,0.01,0.3964,0.192
369,128,45,0.5,2,False,0.005,2,adam,40,0.05,0.3963,0.1672
406,128,45,0.5,4,False,0.0075,2,adam,45,0.01,0.3963,0.1578
0,128,15,0.1,2,False,0.005,1,adam,15,0.01,0.3961,0.2486
247,128,30,0.5,4,False,0.005,2,adam,15,0.05,0.3961,0.1831
568,256,15,0.5,32,False,0.0075,1,adam,45,0.01,0.396,0.2159
349,128,45,0.1,32,False,0.0075,1,adam,15,0.05,0.3958,0.154
30,128,15,0.1,4,False,0.005,2,adam,15,0.01,0.3957,0.2451
187,128,30,0.1,4,False,0.0075,2,adam,15,0.05,0.3955,0.1805
821,256,45,0.5,4,False,0.005,1,adam,45,0.05,0.3955,0.16
672,256,30,0.5,4,False,0.005,1,adam,15,0.01,0.3954,0.1955
265,128,30,0.5,32,False,0.005,1,adam,15,0.05,0.395,0.1774
468,256,15,0.1,4,False,0.0075,1,adam,15,0.01,0.3947,0.238
709,256,30,0.5,32,False,0.0075,1,adam,15,0.05,0.3947,0.1772
808,256,45,0.5,2,False,0.0075,1,adam,45,0.01,0.3947,0.1592
356,128,45,0.1,32,False,0.0075,2,adam,40,0.01,0.3946,0.1549
825,256,45,0.5,4,False,0.005,2,adam,40,0.05,0.3945,0.1685
751,256,45,0.1,4,False,0.005,2,adam,15,0.05,0.3945,0.1592
168,128,30,0.1,4,False,0.005,1,adam,15,0.01,0.3939,0.1957
228,128,30,0.5,2,False,0.0075,1,adam,15,0.01,0.3937,0.1988
706,256,30,0.5,32,False,0.005,2,adam,45,0.01,0.3937,0.1988
847,256,45,0.5,32,False,0.005,2,adam,15,0.05,0.3937,0.1515
688,256,30,0.5,4,False,0.0075,1,adam,45,0.01,0.3932,0.1838
283,128,30,0.5,32,False,0.0075,2,adam,15,0.05,0.3932,0.1715
391,128,45,0.5,4,False,0.005,2,adam,15,0.05,0.393,0.158
147,128,30,0.1,2,False,0.005,1,adam,40,0.05,0.3928,0.1801
723,256,45,0.1,2,False,0.005,1,adam,40,0.05,0.3928,0.1487
853,256,45,0.5,32,False,0.0075,1,adam,15,0.05,0.3928,0.1462
665,256,30,0.5,2,False,0.0075,1,adam,45,0.05,0.3926,0.1934
245,128,30,0.5,4,False,0.005,1,adam,45,0.05,0.3926,0.1895
343,128,45,0.1,32,False,0.005,2,adam,15,0.05,0.3926,0.139
726,256,45,0.1,2,False,0.005,2,adam,15,0.01,0.3924,0.1723
409,128,45,0.5,32,False,0.005,1,adam,15,0.05,0.3924,0.1529
29,128,15,0.1,4,False,0.005,1,adam,45,0.05,0.3923,0.2311
259,128,30,0.5,4,False,0.0075,2,adam,15,0.05,0.3923,0.1839
835,256,45,0.5,4,False,0.0075,2,adam,15,0.05,0.3922,0.1531
230,128,30,0.5,2,False,0.0075,1,adam,40,0.01,0.3921,0.1949
337,128,45,0.1,32,False,0.005,1,adam,15,0.05,0.3921,0.1395
300,128,45,0.1,2,False,0.0075,1,adam,15,0.01,0.392,0.1718
807,256,45,0.5,2,False,0.0075,1,adam,40,0.05,0.3918,0.1647
820,256,45,0.5,4,False,0.005,1,adam,45,0.01,0.3911,0.1524
732,256,45,0.1,2,False,0.0075,1,adam,15,0.01,0.3909,0.1534
607,256,30,0.1,4,False,0.005,2,adam,15,0.05,0.3908,0.1843
696,256,30,0.5,32,False,0.005,1,adam,15,0.01,0.3907,0.1908
776,256,45,0.1,32,False,0.005,2,adam,40,0.01,0.3907,0.1702
262,128,30,0.5,4,False,0.0075,2,adam,45,0.01,0.3905,0.2154
579,256,30,0.1,2,False,0.005,1,adam,40,0.05,0.3905,0.178
765,256,45,0.1,4,False,0.0075,2,adam,40,0.05,0.3902,0.1651
708,256,30,0.5,32,False,0.0075,1,adam,15,0.01,0.3901,0.1775
737,256,45,0.1,2,False,0.0075,1,adam,45,0.05,0.3901,0.1375
565,256,15,0.5,32,False,0.0075,1,adam,15,0.05,0.3896,0.2073
316,128,45,0.1,4,False,0.005,1,adam,45,0.01,0.3896,0.1684
767,256,45,0.1,4,False,0.0075,2,adam,45,0.05,0.3896,0.1638
175,128,30,0.1,4,False,0.005,2,adam,15,0.05,0.3894,0.1756
384,128,45,0.5,4,False,0.005,1,adam,15,0.01,0.3893,0.1652
481,256,15,0.1,32,False,0.005,1,adam,15,0.05,0.3892,0.21
757,256,45,0.1,4,False,0.0075,1,adam,15,0.05,0.3887,0.1478
580,256,30,0.1,2,False,0.005,1,adam,45,0.01,0.3884,0.1881
326,128,45,0.1,4,False,0.0075,1,adam,40,0.01,0.3884,0.1671
163,128,30,0.1,2,False,0.0075,2,adam,15,0.05,0.388,0.1463
621,256,30,0.1,4,False,0.0075,2,adam,40,0.05,0.3878,0.1685
584,256,30,0.1,2,False,0.005,2,adam,40,0.01,0.3878,0.1654
795,256,45,0.5,2,False,0.005,1,adam,40,0.05,0.3878,0.1482
605,256,30,0.1,4,False,0.005,1,adam,45,0.05,0.3877,0.188
677,256,30,0.5,4,False,0.005,1,adam,45,0.05,0.3877,0.1759
574,256,15,0.5,32,False,0.0075,2,adam,45,0.01,0.3876,0.2373
150,128,30,0.1,2,False,0.005,2,adam,15,0.01,0.3875,0.1979
812,256,45,0.5,2,False,0.0075,2,adam,40,0.01,0.3875,0.1586
676,256,30,0.5,4,False,0.005,1,adam,45,0.01,0.3874,0.2038
355,128,45,0.1,32,False,0.0075,2,adam,15,0.05,0.3874,0.1353
61,128,15,0.1,32,False,0.0075,1,adam,15,0.05,0.3871,0.2205
695,256,30,0.5,4,False,0.0075,2,adam,45,0.05,0.3871,0.1888
667,256,30,0.5,2,False,0.0075,2,adam,15,0.05,0.3871,0.1739
600,256,30,0.1,4,False,0.005,1,adam,15,0.01,0.3869,0.1817
348,128,45,0.1,32,False,0.0075,1,adam,15,0.01,0.3869,0.1679
777,256,45,0.1,32,False,0.005,2,adam,40,0.05,0.3866,0.1703
755,256,45,0.1,4,False,0.005,2,adam,45,0.05,0.3865,0.1687
840,256,45,0.5,32,False,0.005,1,adam,15,0.01,0.3865,0.1668
648,256,30,0.5,2,False,0.005,1,adam,15,0.01,0.3864,0.1864
