,batch_size,bce_pos_class_weight,cnn_filters,dropout_p,fc_size,lr,optimizer_type,sequence_length,weight_decay,tss,hss
500,1024,70,512,0.25,2048,0.005,adam,35,0.01,0.5957,0.1336
94,512,10,512,0.1,2048,0.01,adam,45,0.01,0.5956,0.2578
363,1024,10,512,0.25,1536,0.01,sgd,45,0.05,0.5939,0.3282
378,1024,10,512,0.25,2048,0.01,sgd,45,0.01,0.591,0.3163
237,512,70,512,0.25,1536,0.01,adam,35,0.05,0.5909,0.0894
298,1024,10,32,0.25,1536,0.01,sgd,45,0.01,0.5882,0.3061
370,1024,10,512,0.25,2048,0.005,sgd,45,0.01,0.586,0.3125
396,1024,70,32,0.1,1536,0.01,adam,35,0.01,0.5857,0.1368
245,512,70,512,0.25,2048,0.005,adam,35,0.05,0.5856,0.0967
354,1024,10,512,0.25,1536,0.005,sgd,45,0.01,0.5847,0.3134
97,512,10,512,0.25,1536,0.005,sgd,35,0.05,0.5847,0.28
42,512,10,32,0.25,1536,0.01,sgd,45,0.01,0.5844,0.2944
113,512,10,512,0.25,2048,0.005,sgd,35,0.05,0.5841,0.2764
26,512,10,32,0.1,2048,0.01,sgd,45,0.01,0.5837,0.3196
239,512,70,512,0.25,1536,0.01,adam,45,0.05,0.5837,0.0822
468,1024,70,512,0.1,2048,0.005,adam,35,0.01,0.5836,0.1128
50,512,10,32,0.25,2048,0.005,sgd,45,0.01,0.5832,0.3087
32,512,10,32,0.25,1536,0.005,sgd,35,0.01,0.5831,0.2836
229,512,70,512,0.25,1536,0.005,adam,35,0.05,0.5795,0.0935
255,512,70,512,0.25,2048,0.01,adam,45,0.05,0.5792,0.0968
420,1024,70,32,0.25,1536,0.005,adam,35,0.01,0.5788,0.1474
115,512,10,512,0.25,2048,0.005,sgd,45,0.05,0.5775,0.332
238,512,70,512,0.25,1536,0.01,adam,45,0.01,0.5754,0.1213
223,512,70,512,0.1,2048,0.01,adam,45,0.05,0.5742,0.0847
371,1024,10,512,0.25,2048,0.005,sgd,45,0.05,0.5741,0.3233
355,1024,10,512,0.25,1536,0.005,sgd,45,0.05,0.5733,0.323
40,512,10,32,0.25,1536,0.01,sgd,35,0.01,0.573,0.2818
27,512,10,32,0.1,2048,0.01,sgd,45,0.05,0.5723,0.2959
314,1024,10,32,0.25,2048,0.01,sgd,45,0.01,0.5722,0.3234
46,512,10,32,0.25,1536,0.01,adam,45,0.01,0.572,0.3336
376,1024,10,512,0.25,2048,0.01,sgd,35,0.01,0.5705,0.2782
306,1024,10,32,0.25,2048,0.005,sgd,45,0.01,0.5704,0.2934
231,512,70,512,0.25,1536,0.005,adam,45,0.05,0.5695,0.0861
48,512,10,32,0.25,2048,0.005,sgd,35,0.01,0.5689,0.2835
123,512,10,512,0.25,2048,0.01,sgd,45,0.05,0.5684,0.3284
254,512,70,512,0.25,2048,0.01,adam,45,0.01,0.5681,0.103
334,1024,10,512,0.1,1536,0.01,adam,45,0.01,0.5679,0.3022
368,1024,10,512,0.25,2048,0.005,sgd,35,0.01,0.5675,0.2909
344,1024,10,512,0.1,2048,0.01,sgd,35,0.01,0.5673,0.3023
290,1024,10,32,0.25,1536,0.005,sgd,45,0.01,0.567,0.3001
346,1024,10,512,0.1,2048,0.01,sgd,45,0.01,0.5667,0.344
18,512,10,32,0.1,2048,0.005,sgd,45,0.01,0.566,0.3357
82,512,10,512,0.1,2048,0.005,sgd,45,0.01,0.5655,0.3282
64,512,10,512,0.1,1536,0.005,sgd,35,0.01,0.5654,0.2945
350,1024,10,512,0.1,2048,0.01,adam,45,0.01,0.5636,0.2591
104,512,10,512,0.25,1536,0.01,sgd,35,0.01,0.5628,0.2775
253,512,70,512,0.25,2048,0.01,adam,35,0.05,0.5628,0.0823
90,512,10,512,0.1,2048,0.01,sgd,45,0.01,0.5626,0.3054
56,512,10,32,0.25,2048,0.01,sgd,35,0.01,0.5625,0.2865
282,1024,10,32,0.1,2048,0.01,sgd,45,0.01,0.5622,0.349
35,512,10,32,0.25,1536,0.005,sgd,45,0.05,0.5621,0.3021
352,1024,10,512,0.25,1536,0.005,sgd,35,0.01,0.5621,0.2889
369,1024,10,512,0.25,2048,0.005,sgd,35,0.05,0.5603,0.3119
78,512,10,512,0.1,1536,0.01,adam,45,0.01,0.5599,0.3245
2,512,10,32,0.1,1536,0.005,sgd,45,0.01,0.5594,0.3194
66,512,10,512,0.1,1536,0.005,sgd,45,0.01,0.5593,0.3361
288,1024,10,32,0.25,1536,0.005,sgd,35,0.01,0.5583,0.3075
91,512,10,512,0.1,2048,0.01,sgd,45,0.05,0.5566,0.3014
16,512,10,32,0.1,2048,0.005,sgd,35,0.01,0.5552,0.3166
51,512,10,32,0.25,2048,0.005,sgd,45,0.05,0.5552,0.3082
304,1024,10,32,0.25,2048,0.005,sgd,35,0.01,0.5548,0.3028
120,512,10,512,0.25,2048,0.01,sgd,35,0.01,0.5548,0.2933
379,1024,10,512,0.25,2048,0.01,sgd,45,0.05,0.5543,0.3473
24,512,10,32,0.1,2048,0.01,sgd,35,0.01,0.5542,0.3149
322,1024,10,512,0.1,1536,0.005,sgd,45,0.01,0.5533,0.3489
338,1024,10,512,0.1,2048,0.005,sgd,45,0.01,0.5527,0.3485
476,1024,70,512,0.1,2048,0.01,adam,35,0.01,0.5526,0.1269
10,512,10,32,0.1,1536,0.01,sgd,45,0.01,0.5525,0.3393
118,512,10,512,0.25,2048,0.005,adam,45,0.01,0.5514,0.3125
59,512,10,32,0.25,2048,0.01,sgd,45,0.05,0.5511,0.3313
81,512,10,512,0.1,2048,0.005,sgd,35,0.05,0.5502,0.3001
509,1024,70,512,0.25,2048,0.01,adam,35,0.05,0.5497,0.1104
8,512,10,32,0.1,1536,0.01,sgd,35,0.01,0.5491,0.3217
374,1024,10,512,0.25,2048,0.005,adam,45,0.01,0.5486,0.3184
80,512,10,512,0.1,2048,0.005,sgd,35,0.01,0.5485,0.2967
377,1024,10,512,0.25,2048,0.01,sgd,35,0.05,0.5481,0.3049
372,1024,10,512,0.25,2048,0.005,adam,35,0.01,0.5478,0.2932
258,1024,10,32,0.1,1536,0.005,sgd,45,0.01,0.5477,0.3317
291,1024,10,32,0.25,1536,0.005,sgd,45,0.05,0.5477,0.3226
280,1024,10,32,0.1,2048,0.01,sgd,35,0.01,0.5476,0.2971
100,512,10,512,0.25,1536,0.005,adam,35,0.01,0.5473,0.2817
83,512,10,512,0.1,2048,0.005,sgd,45,0.05,0.5469,0.3528
17,512,10,32,0.1,2048,0.005,sgd,35,0.05,0.5451,0.3029
86,512,10,512,0.1,2048,0.005,adam,45,0.01,0.5445,0.3261
470,1024,70,512,0.1,2048,0.005,adam,45,0.01,0.5442,0.1424
108,512,10,512,0.25,1536,0.01,adam,35,0.01,0.5438,0.2895
274,1024,10,32,0.1,2048,0.005,sgd,45,0.01,0.5432,0.3304
307,1024,10,32,0.25,2048,0.005,sgd,45,0.05,0.543,0.308
207,512,70,512,0.1,1536,0.01,adam,45,0.05,0.543,0.083
33,512,10,32,0.25,1536,0.005,sgd,35,0.05,0.5415,0.3133
259,1024,10,32,0.1,1536,0.005,sgd,45,0.05,0.5414,0.3328
463,1024,70,512,0.1,1536,0.01,adam,45,0.05,0.541,0.1029
275,1024,10,32,0.1,2048,0.005,sgd,45,0.05,0.5406,0.3342
353,1024,10,512,0.25,1536,0.005,sgd,35,0.05,0.5404,0.3211
296,1024,10,32,0.25,1536,0.01,sgd,35,0.01,0.5397,0.3165
323,1024,10,512,0.1,1536,0.005,sgd,45,0.05,0.5385,0.3547
49,512,10,32,0.25,2048,0.005,sgd,35,0.05,0.538,0.3154
339,1024,10,512,0.1,2048,0.005,sgd,45,0.05,0.5379,0.3571
312,1024,10,32,0.25,2048,0.01,sgd,35,0.01,0.5361,0.32
321,1024,10,512,0.1,1536,0.005,sgd,35,0.05,0.5347,0.3321
88,512,10,512,0.1,2048,0.01,sgd,35,0.01,0.5346,0.2767
330,1024,10,512,0.1,1536,0.01,sgd,45,0.01,0.5345,0.3649
380,1024,10,512,0.25,2048,0.01,adam,35,0.01,0.5337,0.2955
220,512,70,512,0.1,2048,0.01,adam,35,0.01,0.5335,0.09
57,512,10,32,0.25,2048,0.01,sgd,35,0.05,0.5334,0.2944
272,1024,10,32,0.1,2048,0.005,sgd,35,0.01,0.5321,0.327
315,1024,10,32,0.25,2048,0.01,sgd,45,0.05,0.532,0.3546
360,1024,10,512,0.25,1536,0.01,sgd,35,0.01,0.5313,0.2934
347,1024,10,512,0.1,2048,0.01,sgd,45,0.05,0.5311,0.3538
68,512,10,512,0.1,1536,0.005,adam,35,0.01,0.5297,0.3318
126,512,10,512,0.25,2048,0.01,adam,45,0.01,0.5297,0.2391
54,512,10,32,0.25,2048,0.005,adam,45,0.01,0.5287,0.332
320,1024,10,512,0.1,1536,0.005,sgd,35,0.01,0.5276,0.3246
38,512,10,32,0.25,1536,0.005,adam,45,0.01,0.5269,0.3396
0,512,10,32,0.1,1536,0.005,sgd,35,0.01,0.5263,0.3079
65,512,10,512,0.1,1536,0.005,sgd,35,0.05,0.5261,0.3078
266,1024,10,32,0.1,1536,0.01,sgd,45,0.01,0.5253,0.3597
73,512,10,512,0.1,1536,0.01,sgd,35,0.05,0.5249,0.2868
289,1024,10,32,0.25,1536,0.005,sgd,35,0.05,0.5243,0.3185
105,512,10,512,0.25,1536,0.01,sgd,35,0.05,0.5236,0.2947
107,512,10,512,0.25,1536,0.01,sgd,45,0.05,0.523,0.3275
