,batch_size,bce_pos_class_weight,dropout_p,hidden_layer_size,input_layer_norm,lr,num_layers,optimizer_type,sequence_length,weight_decay,tss,hss
147,32,30,0.5,4,True,0.01,2,adam,45,0.01,0.3838,0.1311
888,512,75,0.1,16,False,0.01,4,adam,15,0.0001,0.3837,0.1778
885,512,75,0.1,16,False,0.01,2,sgd,15,0.01,0.3835,0.1322
96,32,30,0.1,16,False,0.0001,2,adam,15,0.0001,0.3828,0.1508
980,512,75,0.5,16,True,0.01,2,sgd,15,0.0001,0.3826,0.109
224,32,30,0.5,16,False,0.0001,2,adam,15,0.0001,0.3825,0.1789
337,32,75,0.1,16,True,0.01,2,adam,15,0.01,0.3823,0.0975
81,32,30,0.1,16,True,0.01,2,adam,15,0.01,0.3821,0.1404
435,32,75,0.5,4,False,0.01,2,adam,45,0.01,0.3813,0.1427
64,32,30,0.1,16,True,0.0001,2,adam,15,0.0001,0.3811,0.1549
433,32,75,0.5,4,False,0.01,2,adam,15,0.01,0.381,0.1264
913,512,75,0.5,4,True,0.01,2,adam,15,0.01,0.3805,0.1091
177,32,30,0.5,4,False,0.01,2,adam,15,0.01,0.3799,0.131
55,32,30,0.1,4,False,0.01,2,sgd,45,0.01,0.3793,0.1542
912,512,75,0.5,4,True,0.01,2,adam,15,0.0001,0.3792,0.1449
502,32,75,0.5,16,False,0.01,2,sgd,45,0.0001,0.3781,0.1394
26,32,30,0.1,4,True,0.01,4,adam,45,0.0001,0.3769,0.1862
308,32,75,0.1,4,False,0.01,2,sgd,15,0.0001,0.3769,0.1233
126,32,30,0.1,16,False,0.01,4,sgd,45,0.0001,0.3766,0.1705
627,512,30,0.1,16,False,0.01,2,adam,45,0.01,0.3764,0.1876
629,512,30,0.1,16,False,0.01,2,sgd,15,0.01,0.3764,0.1582
211,32,30,0.5,16,True,0.01,2,adam,45,0.01,0.3763,0.1577
1011,512,75,0.5,16,False,0.01,2,adam,45,0.01,0.3762,0.135
342,32,75,0.1,16,True,0.01,2,sgd,45,0.0001,0.3759,0.1414
244,32,30,0.5,16,False,0.01,2,sgd,15,0.0001,0.3758,0.1709
306,32,75,0.1,4,False,0.01,2,adam,45,0.0001,0.3746,0.1281
273,32,75,0.1,4,True,0.01,2,adam,15,0.01,0.3746,0.1105
407,32,75,0.5,4,True,0.01,2,sgd,45,0.01,0.3745,0.0733
56,32,30,0.1,4,False,0.01,4,adam,15,0.0001,0.3742,0.181
481,32,75,0.5,16,False,0.0001,2,adam,15,0.01,0.3741,0.0953
241,32,30,0.5,16,False,0.01,2,adam,15,0.01,0.374,0.1372
352,32,75,0.1,16,False,0.0001,2,adam,15,0.0001,0.3736,0.1039
278,32,75,0.1,4,True,0.01,2,sgd,45,0.0001,0.3736,0.0953
405,32,75,0.5,4,True,0.01,2,sgd,15,0.01,0.3733,0.0694
914,512,75,0.5,4,True,0.01,2,adam,45,0.0001,0.373,0.1649
119,32,30,0.1,16,False,0.01,2,sgd,45,0.01,0.3727,0.1559
691,512,30,0.5,4,False,0.01,2,adam,45,0.01,0.3721,0.1876
400,32,75,0.5,4,True,0.01,2,adam,15,0.0001,0.3721,0.1067
634,512,30,0.1,16,False,0.01,4,adam,45,0.0001,0.3712,0.183
97,32,30,0.1,16,False,0.0001,2,adam,15,0.01,0.37,0.1743
628,512,30,0.1,16,False,0.01,2,sgd,15,0.0001,0.3698,0.1828
232,32,30,0.5,16,False,0.0001,4,adam,15,0.0001,0.3696,0.16
946,512,75,0.5,4,False,0.01,2,adam,45,0.0001,0.3686,0.1402
730,512,30,0.5,16,True,0.01,4,adam,45,0.0001,0.3677,0.1425
760,512,30,0.5,16,False,0.01,4,adam,15,0.0001,0.3675,0.2027
215,32,30,0.5,16,True,0.01,2,sgd,45,0.01,0.3674,0.1585
952,512,75,0.5,4,False,0.01,4,adam,15,0.0001,0.367,0.1672
626,512,30,0.1,16,False,0.01,2,adam,45,0.0001,0.3667,0.1938
181,32,30,0.5,4,False,0.01,2,sgd,15,0.01,0.3667,0.1092
474,32,75,0.5,16,True,0.01,4,adam,45,0.0001,0.3665,0.1377
756,512,30,0.5,16,False,0.01,2,sgd,15,0.0001,0.3664,0.1785
920,512,75,0.5,4,True,0.01,4,adam,15,0.0001,0.3664,0.145
531,512,30,0.1,4,True,0.01,2,adam,45,0.01,0.3663,0.1691
917,512,75,0.5,4,True,0.01,2,sgd,15,0.01,0.3661,0.1032
887,512,75,0.1,16,False,0.01,2,sgd,45,0.01,0.3658,0.1019
54,32,30,0.1,4,False,0.01,2,sgd,45,0.0001,0.3657,0.1598
150,32,30,0.5,4,True,0.01,2,sgd,45,0.0001,0.3655,0.1605
438,32,75,0.5,4,False,0.01,2,sgd,45,0.0001,0.3654,0.1145
562,512,30,0.1,4,False,0.01,2,adam,45,0.0001,0.3648,0.1499
442,32,75,0.5,4,False,0.01,4,adam,45,0.0001,0.3645,0.1319
124,32,30,0.1,16,False,0.01,4,sgd,15,0.0001,0.3641,0.161
375,32,75,0.1,16,False,0.01,2,sgd,45,0.01,0.3631,0.1112
225,32,30,0.5,16,False,0.0001,2,adam,15,0.01,0.3629,0.1601
180,32,30,0.5,4,False,0.01,2,sgd,15,0.0001,0.3628,0.1389
497,32,75,0.5,16,False,0.01,2,adam,15,0.01,0.3619,0.108
368,32,75,0.1,16,False,0.01,2,adam,15,0.0001,0.3618,0.139
309,32,75,0.1,4,False,0.01,2,sgd,15,0.01,0.3608,0.1042
596,512,30,0.1,16,True,0.01,2,sgd,15,0.0001,0.3607,0.164
656,512,30,0.5,4,True,0.01,2,adam,15,0.0001,0.3605,0.147
602,512,30,0.1,16,True,0.01,4,adam,45,0.0001,0.3602,0.1555
757,512,30,0.5,16,False,0.01,2,sgd,15,0.01,0.36,0.1699
785,512,75,0.1,4,True,0.01,2,adam,15,0.01,0.3598,0.1326
116,32,30,0.1,16,False,0.01,2,sgd,15,0.0001,0.3594,0.144
314,32,75,0.1,4,False,0.01,4,adam,45,0.0001,0.3594,0.1053
1019,512,75,0.5,16,False,0.01,4,adam,45,0.01,0.359,0.1336
245,32,30,0.5,16,False,0.01,2,sgd,15,0.01,0.359,0.1238
83,32,30,0.1,16,True,0.01,2,adam,45,0.01,0.3587,0.1226
561,512,30,0.1,4,False,0.01,2,adam,15,0.01,0.3585,0.1701
659,512,30,0.5,4,True,0.01,2,adam,45,0.01,0.3584,0.1838
184,32,30,0.5,4,False,0.01,4,adam,15,0.0001,0.358,0.193
468,32,75,0.5,16,True,0.01,2,sgd,15,0.0001,0.3579,0.121
753,512,30,0.5,16,False,0.01,2,adam,15,0.01,0.3577,0.1574
466,32,75,0.5,16,True,0.01,2,adam,45,0.0001,0.3575,0.1404
432,32,75,0.5,4,False,0.01,2,adam,15,0.0001,0.3575,0.1379
856,512,75,0.1,16,True,0.01,4,adam,15,0.0001,0.3574,0.1334
373,32,75,0.1,16,False,0.01,2,sgd,15,0.01,0.3574,0.1012
380,32,75,0.1,16,False,0.01,4,sgd,15,0.0001,0.3572,0.1186
467,32,75,0.5,16,True,0.01,2,adam,45,0.01,0.3569,0.0937
826,512,75,0.1,4,False,0.01,4,adam,45,0.0001,0.3563,0.1599
977,512,75,0.5,16,True,0.01,2,adam,15,0.01,0.3562,0.1128
563,512,30,0.1,4,False,0.01,2,adam,45,0.01,0.3553,0.1757
1012,512,75,0.5,16,False,0.01,2,sgd,15,0.0001,0.3553,0.1195
213,32,30,0.5,16,True,0.01,2,sgd,15,0.01,0.3552,0.1174
1016,512,75,0.5,16,False,0.01,4,adam,15,0.0001,0.3551,0.1435
595,512,30,0.1,16,True,0.01,2,adam,45,0.01,0.355,0.1719
247,32,30,0.5,16,False,0.01,2,sgd,45,0.01,0.3549,0.1683
880,512,75,0.1,16,False,0.01,2,adam,15,0.0001,0.3546,0.1414
817,512,75,0.1,4,False,0.01,2,adam,15,0.01,0.3544,0.1299
242,32,30,0.5,16,False,0.01,2,adam,45,0.0001,0.3539,0.1828
724,512,30,0.5,16,True,0.01,2,sgd,15,0.0001,0.3537,0.1585
179,32,30,0.5,4,False,0.01,2,adam,45,0.01,0.3535,0.1558
209,32,30,0.5,16,True,0.01,2,adam,15,0.01,0.3535,0.1367
820,512,75,0.1,4,False,0.01,2,sgd,15,0.0001,0.3534,0.1282
254,32,30,0.5,16,False,0.01,4,sgd,45,0.0001,0.3531,0.1353
311,32,75,0.1,4,False,0.01,2,sgd,45,0.01,0.3528,0.106
24,32,30,0.1,4,True,0.01,4,adam,15,0.0001,0.3525,0.1382
212,32,30,0.5,16,True,0.01,2,sgd,15,0.0001,0.3514,0.168
53,32,30,0.1,4,False,0.01,2,sgd,15,0.01,0.3514,0.115
51,32,30,0.1,4,False,0.01,2,adam,45,0.01,0.3513,0.1421
824,512,75,0.1,4,False,0.01,4,adam,15,0.0001,0.3513,0.1246
383,32,75,0.1,16,False,0.01,4,sgd,45,0.01,0.3508,0.1087
360,32,75,0.1,16,False,0.0001,4,adam,15,0.0001,0.3503,0.1008
915,512,75,0.5,4,True,0.01,2,adam,45,0.01,0.35,0.1281
944,512,75,0.5,4,False,0.01,2,adam,15,0.0001,0.3499,0.1609
340,32,75,0.1,16,True,0.01,2,sgd,15,0.0001,0.3499,0.1291
376,32,75,0.1,16,False,0.01,4,adam,15,0.0001,0.3498,0.1175
689,512,30,0.5,4,False,0.01,2,adam,15,0.01,0.3497,0.1535
471,32,75,0.5,16,True,0.01,2,sgd,45,0.01,0.3497,0.1124
382,32,75,0.1,16,False,0.01,4,sgd,45,0.0001,0.3494,0.1252
480,32,75,0.5,16,False,0.0001,2,adam,15,0.0001,0.3491,0.0966
98,32,30,0.1,16,False,0.0001,2,adam,45,0.0001,0.349,0.144
696,512,30,0.5,4,False,0.01,4,adam,15,0.0001,0.3487,0.1764
657,512,30,0.5,4,True,0.01,2,adam,15,0.01,0.3482,0.1609
369,32,75,0.1,16,False,0.01,2,adam,15,0.01,0.3481,0.1154
528,512,30,0.1,4,True,0.01,2,adam,15,0.0001,0.3479,0.1368
853,512,75,0.1,16,True,0.01,2,sgd,15,0.01,0.3479,0.1097
624,512,30,0.1,16,False,0.01,2,adam,15,0.0001,0.3478,0.1735
954,512,75,0.5,4,False,0.01,4,adam,45,0.0001,0.347,0.1474
192,32,30,0.5,16,True,0.0001,2,adam,15,0.0001,0.3467,0.1616
625,512,30,0.1,16,False,0.01,2,adam,15,0.01,0.3465,0.1615
246,32,30,0.5,16,False,0.01,2,sgd,45,0.0001,0.3463,0.1524
216,32,30,0.5,16,True,0.01,4,adam,15,0.0001,0.3462,0.1586
850,512,75,0.1,16,True,0.01,2,adam,45,0.0001,0.3459,0.1373
1013,512,75,0.5,16,False,0.01,2,sgd,15,0.01,0.3459,0.1191
501,32,75,0.5,16,False,0.01,2,sgd,15,0.01,0.3459,0.0889
490,32,75,0.5,16,False,0.0001,4,adam,45,0.0001,0.3457,0.1193
498,32,75,0.5,16,False,0.01,2,adam,45,0.0001,0.3451,0.1373
193,32,30,0.5,16,True,0.0001,2,adam,15,0.01,0.345,0.147
320,32,75,0.1,16,True,0.0001,2,adam,15,0.0001,0.3448,0.0877
465,32,75,0.5,16,True,0.01,2,adam,15,0.01,0.3448,0.0863
85,32,30,0.1,16,True,0.01,2,sgd,15,0.01,0.344,0.122
23,32,30,0.1,4,True,0.01,2,sgd,45,0.01,0.344,0.1201
692,512,30,0.5,4,False,0.01,2,sgd,15,0.0001,0.3439,0.1641
593,512,30,0.1,16,True,0.01,2,adam,15,0.01,0.3439,0.1456
529,512,30,0.1,4,True,0.01,2,adam,15,0.01,0.3437,0.1548
499,32,75,0.5,16,False,0.01,2,adam,45,0.01,0.343,0.1036
372,32,75,0.1,16,False,0.01,2,sgd,15,0.0001,0.3429,0.1318
279,32,75,0.1,4,True,0.01,2,sgd,45,0.01,0.3426,0.09
688,512,30,0.5,4,False,0.01,2,adam,15,0.0001,0.3419,0.1637
852,512,75,0.1,16,True,0.01,2,sgd,15,0.0001,0.3416,0.1109
353,32,75,0.1,16,False,0.0001,2,adam,15,0.01,0.3416,0.0881
723,512,30,0.5,16,True,0.01,2,adam,45,0.01,0.3415,0.1703
945,512,75,0.5,4,False,0.01,2,adam,15,0.01,0.3415,0.1445
218,32,30,0.5,16,True,0.01,4,adam,45,0.0001,0.3414,0.1595
86,32,30,0.1,16,True,0.01,2,sgd,45,0.0001,0.3413,0.1732
630,512,30,0.1,16,False,0.01,2,sgd,45,0.0001,0.3413,0.142
568,512,30,0.1,4,False,0.01,4,adam,15,0.0001,0.3411,0.1563
470,32,75,0.5,16,True,0.01,2,sgd,45,0.0001,0.341,0.1295
488,32,75,0.5,16,False,0.0001,4,adam,15,0.0001,0.3404,0.1023
277,32,75,0.1,4,True,0.01,2,sgd,15,0.01,0.3402,0.0687
304,32,75,0.1,4,False,0.01,2,adam,15,0.0001,0.3401,0.1338
307,32,75,0.1,4,False,0.01,2,adam,45,0.01,0.34,0.1232
234,32,30,0.5,16,False,0.0001,4,adam,45,0.0001,0.3398,0.1489
148,32,30,0.5,4,True,0.01,2,sgd,15,0.0001,0.3398,0.1254
410,32,75,0.5,4,True,0.01,4,adam,45,0.0001,0.3398,0.0959
976,512,75,0.5,16,True,0.01,2,adam,15,0.0001,0.3397,0.1309
404,32,75,0.5,4,True,0.01,2,sgd,15,0.0001,0.3397,0.106
146,32,30,0.5,4,True,0.01,2,adam,45,0.0001,0.3394,0.1547
65,32,30,0.1,16,True,0.0001,2,adam,15,0.01,0.3393,0.1411
310,32,75,0.1,4,False,0.01,2,sgd,45,0.0001,0.3393,0.0958
336,32,75,0.1,16,True,0.01,2,adam,15,0.0001,0.3388,0.1545
280,32,75,0.1,4,True,0.01,4,adam,15,0.0001,0.3388,0.121
851,512,75,0.1,16,True,0.01,2,adam,45,0.01,0.3382,0.1218
152,32,30,0.5,4,True,0.01,4,adam,15,0.0001,0.3381,0.1622
84,32,30,0.1,16,True,0.01,2,sgd,15,0.0001,0.3379,0.1883
448,32,75,0.5,16,True,0.0001,2,adam,15,0.0001,0.3372,0.1055
1009,512,75,0.5,16,False,0.01,2,adam,15,0.01,0.3371,0.1273
816,512,75,0.1,4,False,0.01,2,adam,15,0.0001,0.336,0.1628
115,32,30,0.1,16,False,0.01,2,adam,45,0.01,0.336,0.1387
986,512,75,0.5,16,True,0.01,4,adam,45,0.0001,0.3353,0.1222
469,32,75,0.5,16,True,0.01,2,sgd,15,0.01,0.3351,0.0825
104,32,30,0.1,16,False,0.0001,4,adam,15,0.0001,0.335,0.1617
52,32,30,0.1,4,False,0.01,2,sgd,15,0.0001,0.3344,0.1551
16,32,30,0.1,4,True,0.01,2,adam,15,0.0001,0.3343,0.1667
186,32,30,0.5,4,False,0.01,4,adam,45,0.0001,0.3342,0.1304
50,32,30,0.1,4,False,0.01,2,adam,45,0.0001,0.334,0.1704
849,512,75,0.1,16,True,0.01,2,adam,15,0.01,0.334,0.1166
21,32,30,0.1,4,True,0.01,2,sgd,15,0.01,0.3339,0.1086
881,512,75,0.1,16,False,0.01,2,adam,15,0.01,0.3337,0.1337
87,32,30,0.1,16,True,0.01,2,sgd,45,0.01,0.3337,0.1322
752,512,30,0.5,16,False,0.01,2,adam,15,0.0001,0.3336,0.1796
725,512,30,0.5,16,True,0.01,2,sgd,15,0.01,0.3333,0.15
728,512,30,0.5,16,True,0.01,4,adam,15,0.0001,0.3331,0.1985
632,512,30,0.1,16,False,0.01,4,adam,15,0.0001,0.3325,0.1661
339,32,75,0.1,16,True,0.01,2,adam,45,0.01,0.3325,0.1036
88,32,30,0.1,16,True,0.01,4,adam,15,0.0001,0.3323,0.1392
979,512,75,0.5,16,True,0.01,2,adam,45,0.01,0.3318,0.1144
789,512,75,0.1,4,True,0.01,2,sgd,15,0.01,0.3316,0.0877
19,32,30,0.1,4,True,0.01,2,adam,45,0.01,0.3313,0.1304
916,512,75,0.5,4,True,0.01,2,sgd,15,0.0001,0.3313,0.0848
276,32,75,0.1,4,True,0.01,2,sgd,15,0.0001,0.3311,0.1161
350,32,75,0.1,16,True,0.01,4,sgd,45,0.0001,0.3307,0.0951
151,32,30,0.5,4,True,0.01,2,sgd,45,0.01,0.3294,0.122
17,32,30,0.1,4,True,0.01,2,adam,15,0.01,0.329,0.1196
690,512,30,0.5,4,False,0.01,2,adam,45,0.0001,0.3288,0.1551
464,32,75,0.5,16,True,0.01,2,adam,15,0.0001,0.3288,0.1159
252,32,30,0.5,16,False,0.01,4,sgd,15,0.0001,0.3287,0.1268
496,32,75,0.5,16,False,0.01,2,adam,15,0.0001,0.3286,0.1543
984,512,75,0.5,16,True,0.01,4,adam,15,0.0001,0.3285,0.1196
884,512,75,0.1,16,False,0.01,2,sgd,15,0.0001,0.328,0.1165
274,32,75,0.1,4,True,0.01,2,adam,45,0.0001,0.3274,0.125
240,32,30,0.5,16,False,0.01,2,adam,15,0.0001,0.3272,0.1721
1010,512,75,0.5,16,False,0.01,2,adam,45,0.0001,0.327,0.1468
305,32,75,0.1,4,False,0.01,2,adam,15,0.01,0.3267,0.1015
503,32,75,0.5,16,False,0.01,2,sgd,45,0.01,0.3265,0.0963
560,512,30,0.1,4,False,0.01,2,adam,15,0.0001,0.3259,0.1874
341,32,75,0.1,16,True,0.01,2,sgd,15,0.01,0.3252,0.083
344,32,75,0.1,16,True,0.01,4,adam,15,0.0001,0.3242,0.1232
374,32,75,0.1,16,False,0.01,2,sgd,45,0.0001,0.3238,0.1212
371,32,75,0.1,16,False,0.01,2,adam,45,0.01,0.3235,0.1034
58,32,30,0.1,4,False,0.01,4,adam,45,0.0001,0.3228,0.1854
882,512,75,0.1,16,False,0.01,2,adam,45,0.0001,0.3225,0.1308
482,32,75,0.5,16,False,0.0001,2,adam,45,0.0001,0.3225,0.0879
848,512,75,0.1,16,True,0.01,2,adam,15,0.0001,0.3222,0.1151
456,32,75,0.5,16,True,0.0001,4,adam,15,0.0001,0.3221,0.0927
698,512,30,0.5,4,False,0.01,4,adam,45,0.0001,0.3218,0.1803
343,32,75,0.1,16,True,0.01,2,sgd,45,0.01,0.3218,0.0996
592,512,30,0.1,16,True,0.01,2,adam,15,0.0001,0.3216,0.1651
200,32,30,0.5,16,True,0.0001,4,adam,15,0.0001,0.3213,0.1417
74,32,30,0.1,16,True,0.0001,4,adam,45,0.0001,0.321,0.1334
858,512,75,0.1,16,True,0.01,4,adam,45,0.0001,0.3207,0.1217
594,512,30,0.1,16,True,0.01,2,adam,45,0.0001,0.3206,0.1739
378,32,75,0.1,16,False,0.01,4,adam,45,0.0001,0.3202,0.0972
66,32,30,0.1,16,True,0.0001,2,adam,45,0.0001,0.3201,0.1658
922,512,75,0.5,4,True,0.01,4,adam,45,0.0001,0.3198,0.1266
1015,512,75,0.5,16,False,0.01,2,sgd,45,0.01,0.3196,0.0741
408,32,75,0.5,4,True,0.01,4,adam,15,0.0001,0.3193,0.1195
891,512,75,0.1,16,False,0.01,4,adam,45,0.01,0.3187,0.1096
721,512,30,0.5,16,True,0.01,2,adam,15,0.01,0.3178,0.1334
722,512,30,0.5,16,True,0.01,2,adam,45,0.0001,0.3172,0.1464
597,512,30,0.1,16,True,0.01,2,sgd,15,0.01,0.3166,0.1563
90,32,30,0.1,16,True,0.01,4,adam,45,0.0001,0.3162,0.1757
72,32,30,0.1,16,True,0.0001,4,adam,15,0.0001,0.3161,0.1495
787,512,75,0.1,4,True,0.01,2,adam,45,0.01,0.316,0.1017
510,32,75,0.5,16,False,0.01,4,sgd,45,0.0001,0.316,0.09
784,512,75,0.1,4,True,0.01,2,adam,15,0.0001,0.3143,0.09
112,32,30,0.1,16,False,0.01,2,adam,15,0.0001,0.314,0.1561
403,32,75,0.5,4,True,0.01,2,adam,45,0.01,0.3135,0.1069
1008,512,75,0.5,16,False,0.01,2,adam,15,0.0001,0.3133,0.1312
282,32,75,0.1,4,True,0.01,4,adam,45,0.0001,0.3124,0.1285
530,512,30,0.1,4,True,0.01,2,adam,45,0.0001,0.3123,0.1569
149,32,30,0.5,4,True,0.01,2,sgd,15,0.01,0.3123,0.0847
600,512,30,0.1,16,True,0.01,4,adam,15,0.0001,0.3108,0.158
99,32,30,0.1,16,False,0.0001,2,adam,45,0.01,0.3092,0.1666
434,32,75,0.5,4,False,0.01,2,adam,45,0.0001,0.3088,0.0989
250,32,30,0.5,16,False,0.01,4,adam,45,0.0001,0.3087,0.1458
355,32,75,0.1,16,False,0.0001,2,adam,45,0.01,0.3075,0.0647
154,32,30,0.5,4,True,0.01,4,adam,45,0.0001,0.3068,0.1052
22,32,30,0.1,4,True,0.01,2,sgd,45,0.0001,0.3056,0.1121
144,32,30,0.5,4,True,0.01,2,adam,15,0.0001,0.3053,0.1403
370,32,75,0.1,16,False,0.01,2,adam,45,0.0001,0.305,0.1468
406,32,75,0.5,4,True,0.01,2,sgd,45,0.0001,0.3046,0.0993
472,32,75,0.5,16,True,0.01,4,adam,15,0.0001,0.3039,0.1143
720,512,30,0.5,16,True,0.01,2,adam,15,0.0001,0.3035,0.1387
338,32,75,0.1,16,True,0.01,2,adam,45,0.0001,0.3024,0.1312
18,32,30,0.1,4,True,0.01,2,adam,45,0.0001,0.3014,0.177
437,32,75,0.5,4,False,0.01,2,sgd,15,0.01,0.3014,0.0627
114,32,30,0.1,16,False,0.01,2,adam,45,0.0001,0.3013,0.1624
794,512,75,0.1,4,True,0.01,4,adam,45,0.0001,0.3012,0.1216
178,32,30,0.5,4,False,0.01,2,adam,45,0.0001,0.3,0.1502
439,32,75,0.5,4,False,0.01,2,sgd,45,0.01,0.2977,0.083
658,512,30,0.5,4,True,0.01,2,adam,45,0.0001,0.2967,0.1639
664,512,30,0.5,4,True,0.01,4,adam,15,0.0001,0.2944,0.1202
483,32,75,0.5,16,False,0.0001,2,adam,45,0.01,0.2919,0.1036
214,32,30,0.5,16,True,0.01,2,sgd,45,0.0001,0.2916,0.1406
222,32,30,0.5,16,True,0.01,4,sgd,45,0.0001,0.2907,0.0913
210,32,30,0.5,16,True,0.01,2,adam,45,0.0001,0.2896,0.16
1018,512,75,0.5,16,False,0.01,4,adam,45,0.0001,0.2888,0.1384
506,32,75,0.5,16,False,0.01,4,adam,45,0.0001,0.2887,0.1266
106,32,30,0.1,16,False,0.0001,4,adam,45,0.0001,0.2885,0.1332
80,32,30,0.1,16,True,0.01,2,adam,15,0.0001,0.2874,0.1483
536,512,30,0.1,4,True,0.01,4,adam,15,0.0001,0.2874,0.1248
538,512,30,0.1,4,True,0.01,4,adam,45,0.0001,0.2872,0.1317
449,32,75,0.5,16,True,0.0001,2,adam,15,0.01,0.2863,0.0609
346,32,75,0.1,16,True,0.01,4,adam,45,0.0001,0.2857,0.1026
402,32,75,0.5,4,True,0.01,2,adam,45,0.0001,0.284,0.088
328,32,75,0.1,16,True,0.0001,4,adam,15,0.0001,0.2834,0.0878
94,32,30,0.1,16,True,0.01,4,sgd,45,0.0001,0.2833,0.126
208,32,30,0.5,16,True,0.01,2,adam,15,0.0001,0.2825,0.1594
758,512,30,0.5,16,False,0.01,2,sgd,45,0.0001,0.2817,0.1378
759,512,30,0.5,16,False,0.01,2,sgd,45,0.01,0.2816,0.1351
272,32,75,0.1,4,True,0.01,2,adam,15,0.0001,0.2813,0.1123
227,32,30,0.5,16,False,0.0001,2,adam,45,0.01,0.2799,0.1348
321,32,75,0.1,16,True,0.0001,2,adam,15,0.01,0.2788,0.0672
82,32,30,0.1,16,True,0.01,2,adam,45,0.0001,0.2779,0.1682
92,32,30,0.1,16,True,0.01,4,sgd,15,0.0001,0.2775,0.1138
323,32,75,0.1,16,True,0.0001,2,adam,45,0.01,0.2774,0.0605
754,512,30,0.5,16,False,0.01,2,adam,45,0.0001,0.277,0.1278
1014,512,75,0.5,16,False,0.01,2,sgd,45,0.0001,0.2702,0.0579
322,32,75,0.1,16,True,0.0001,2,adam,45,0.0001,0.2672,0.0518
476,32,75,0.5,16,True,0.01,4,sgd,15,0.0001,0.263,0.0615
949,512,75,0.5,4,False,0.01,2,sgd,15,0.01,0.2606,0.0725
982,512,75,0.5,16,True,0.01,2,sgd,45,0.0001,0.259,0.0566
348,32,75,0.1,16,True,0.01,4,sgd,15,0.0001,0.2588,0.0836
330,32,75,0.1,16,True,0.0001,4,adam,45,0.0001,0.2582,0.0715
859,512,75,0.1,16,True,0.01,4,adam,45,0.01,0.256,0.0774
660,512,30,0.5,4,True,0.01,2,sgd,15,0.0001,0.2555,0.1009
451,32,75,0.5,16,True,0.0001,2,adam,45,0.01,0.2546,0.0479
948,512,75,0.5,4,False,0.01,2,sgd,15,0.0001,0.2515,0.0593
