,batch_size,bce_pos_class_weight,cnn_filters,dropout_p,fc_size,lr,optimizer_type,sequence_length,weight_decay,tss,hss
178,2048,15,32,0.3,512,0.0075,sgd,120,0.001,0.3121,0.1504
723,4096,50,32,0.3,128,0.0075,adam,60,0.05,0.3115,0.1254
244,2048,50,8,0.3,128,0.0075,adam,120,0.001,0.3113,0.0964
642,4096,50,8,0.3,128,0.03,sgd,30,0.001,0.3112,0.1068
713,4096,50,32,0.1,512,0.03,adam,120,0.05,0.3109,0.0766
595,4096,50,8,0.1,128,0.03,sgd,30,0.05,0.3106,0.0946
603,4096,50,8,0.1,512,0.0075,adam,60,0.05,0.3104,0.1216
655,4096,50,8,0.3,512,0.0075,sgd,30,0.05,0.3095,0.1279
672,4096,50,32,0.1,128,0.0075,adam,30,0.001,0.3094,0.109
594,4096,50,8,0.1,128,0.03,sgd,30,0.001,0.3093,0.0809
728,4096,50,32,0.3,128,0.0075,sgd,60,0.001,0.309,0.1069
414,4096,15,8,0.1,512,0.0075,sgd,30,0.001,0.3084,0.1681
468,4096,15,8,0.3,512,0.03,adam,30,0.001,0.3082,0.1148
227,2048,50,8,0.1,512,0.0075,sgd,120,0.05,0.3082,0.1031
715,4096,50,32,0.1,512,0.03,sgd,30,0.05,0.3082,0.0721
402,4096,15,8,0.1,128,0.03,sgd,30,0.001,0.3077,0.1574
584,4096,50,8,0.1,128,0.0075,sgd,60,0.001,0.3077,0.1253
297,2048,50,32,0.1,128,0.0075,sgd,60,0.05,0.3075,0.1438
578,4096,50,8,0.1,128,0.0075,adam,60,0.001,0.3068,0.123
692,4096,50,32,0.1,128,0.03,sgd,60,0.001,0.3057,0.1363
48,2048,15,8,0.3,128,0.0075,adam,30,0.001,0.3054,0.1376
658,4096,50,8,0.3,512,0.0075,sgd,120,0.001,0.3051,0.121
243,2048,50,8,0.3,128,0.0075,adam,60,0.05,0.305,0.1281
619,4096,50,8,0.1,512,0.03,sgd,30,0.05,0.3047,0.0874
503,4096,15,32,0.1,128,0.03,sgd,120,0.05,0.3044,0.207
463,4096,15,8,0.3,512,0.0075,sgd,30,0.05,0.3043,0.1621
579,4096,50,8,0.1,128,0.0075,adam,60,0.05,0.3043,0.1247
295,2048,50,32,0.1,128,0.0075,sgd,30,0.05,0.3042,0.1267
270,2048,50,8,0.3,512,0.0075,sgd,30,0.001,0.304,0.1295
753,4096,50,32,0.3,512,0.0075,sgd,60,0.05,0.3039,0.1284
504,4096,15,32,0.1,512,0.0075,adam,30,0.001,0.3038,0.1795
724,4096,50,32,0.3,128,0.0075,adam,120,0.001,0.3036,0.1078
410,4096,15,8,0.1,512,0.0075,adam,60,0.001,0.3034,0.1582
666,4096,50,8,0.3,512,0.03,sgd,30,0.001,0.3034,0.0953
687,4096,50,32,0.1,128,0.03,adam,60,0.05,0.3034,0.0835
208,2048,50,8,0.1,128,0.03,adam,120,0.001,0.3033,0.0759
4,2048,15,8,0.1,128,0.0075,adam,120,0.001,0.3032,0.2057
32,2048,15,8,0.1,512,0.0075,sgd,60,0.001,0.3031,0.1409
598,4096,50,8,0.1,128,0.03,sgd,120,0.001,0.303,0.0977
749,4096,50,32,0.3,512,0.0075,adam,120,0.05,0.303,0.09
649,4096,50,8,0.3,512,0.0075,adam,30,0.05,0.3022,0.0988
606,4096,50,8,0.1,512,0.0075,sgd,30,0.001,0.302,0.1108
198,2048,50,8,0.1,128,0.0075,sgd,30,0.001,0.3015,0.1286
729,4096,50,32,0.3,128,0.0075,sgd,60,0.05,0.3011,0.1146
668,4096,50,8,0.3,512,0.03,sgd,60,0.001,0.3011,0.0918
59,2048,15,8,0.3,128,0.0075,sgd,120,0.05,0.3008,0.2043
530,4096,15,32,0.3,128,0.0075,adam,60,0.001,0.3006,0.1799
203,2048,50,8,0.1,128,0.0075,sgd,120,0.05,0.3005,0.0988
370,2048,50,32,0.3,512,0.0075,sgd,120,0.001,0.2993,0.1205
271,2048,50,8,0.3,512,0.0075,sgd,30,0.05,0.2993,0.0876
395,4096,15,8,0.1,128,0.0075,sgd,120,0.05,0.2989,0.1785
393,4096,15,8,0.1,128,0.0075,sgd,60,0.05,0.2981,0.1664
664,4096,50,8,0.3,512,0.03,adam,120,0.001,0.2981,0.0958
646,4096,50,8,0.3,128,0.03,sgd,120,0.001,0.2979,0.1123
636,4096,50,8,0.3,128,0.03,adam,30,0.001,0.2973,0.0649
748,4096,50,32,0.3,512,0.0075,adam,120,0.001,0.2969,0.0917
462,4096,15,8,0.3,512,0.0075,sgd,30,0.001,0.2961,0.1528
451,4096,15,8,0.3,128,0.03,sgd,30,0.05,0.2958,0.1333
548,4096,15,32,0.3,128,0.03,sgd,60,0.001,0.2955,0.1545
106,2048,15,32,0.1,128,0.0075,sgd,120,0.001,0.2954,0.1699
236,2048,50,8,0.1,512,0.03,sgd,60,0.001,0.2953,0.1231
265,2048,50,8,0.3,512,0.0075,adam,30,0.05,0.2948,0.1052
274,2048,50,8,0.3,512,0.0075,sgd,120,0.001,0.2943,0.1157
758,4096,50,32,0.3,512,0.03,adam,60,0.001,0.2939,0.0683
392,4096,15,8,0.1,128,0.0075,sgd,60,0.001,0.2937,0.1604
465,4096,15,8,0.3,512,0.0075,sgd,60,0.05,0.2936,0.1273
470,4096,15,8,0.3,512,0.03,adam,60,0.001,0.2935,0.1112
585,4096,50,8,0.1,128,0.0075,sgd,60,0.05,0.2933,0.1319
415,4096,15,8,0.1,512,0.0075,sgd,30,0.05,0.293,0.1697
495,4096,15,32,0.1,128,0.03,adam,60,0.05,0.2929,0.1831
502,4096,15,32,0.1,128,0.03,sgd,120,0.001,0.2927,0.1793
403,4096,15,8,0.1,128,0.03,sgd,30,0.05,0.2926,0.1764
552,4096,15,32,0.3,512,0.0075,adam,30,0.001,0.2926,0.1648
706,4096,50,32,0.1,512,0.0075,sgd,120,0.001,0.2925,0.1334
33,2048,15,8,0.1,512,0.0075,sgd,60,0.05,0.2924,0.1661
717,4096,50,32,0.1,512,0.03,sgd,60,0.05,0.2922,0.1073
300,2048,50,32,0.1,128,0.03,adam,30,0.001,0.2921,0.084
380,2048,50,32,0.3,512,0.03,sgd,60,0.001,0.2917,0.1019
541,4096,15,32,0.3,128,0.03,adam,30,0.05,0.2915,0.1557
354,2048,50,32,0.3,128,0.03,sgd,30,0.001,0.2914,0.1019
572,4096,15,32,0.3,512,0.03,sgd,60,0.001,0.2912,0.1266
193,2048,50,8,0.1,128,0.0075,adam,30,0.05,0.291,0.0923
736,4096,50,32,0.3,128,0.03,adam,120,0.001,0.2909,0.0921
361,2048,50,32,0.3,512,0.0075,adam,30,0.05,0.2909,0.0864
231,2048,50,8,0.1,512,0.03,adam,60,0.05,0.2909,0.0701
312,2048,50,32,0.1,512,0.0075,adam,30,0.001,0.2908,0.1156
9,2048,15,8,0.1,128,0.0075,sgd,60,0.05,0.2906,0.1646
767,4096,50,32,0.3,512,0.03,sgd,120,0.05,0.2906,0.1127
545,4096,15,32,0.3,128,0.03,adam,120,0.05,0.2905,0.1154
571,4096,15,32,0.3,512,0.03,sgd,30,0.05,0.2902,0.1401
378,2048,50,32,0.3,512,0.03,sgd,30,0.001,0.2896,0.0863
439,4096,15,8,0.3,128,0.0075,sgd,30,0.05,0.2895,0.149
24,2048,15,8,0.1,512,0.0075,adam,30,0.001,0.2895,0.1486
340,2048,50,32,0.3,128,0.0075,adam,120,0.001,0.2887,0.1215
313,2048,50,32,0.1,512,0.0075,adam,30,0.05,0.2887,0.1182
586,4096,50,8,0.1,128,0.0075,sgd,120,0.001,0.2882,0.1248
750,4096,50,32,0.3,512,0.0075,sgd,30,0.001,0.288,0.134
202,2048,50,8,0.1,128,0.0075,sgd,120,0.001,0.288,0.1148
539,4096,15,32,0.3,128,0.0075,sgd,120,0.05,0.2879,0.1688
759,4096,50,32,0.3,512,0.03,adam,60,0.05,0.2877,0.0683
633,4096,50,8,0.3,128,0.0075,sgd,60,0.05,0.2876,0.1022
708,4096,50,32,0.1,512,0.03,adam,30,0.001,0.2876,0.079
569,4096,15,32,0.3,512,0.03,adam,120,0.05,0.2875,0.1692
6,2048,15,8,0.1,128,0.0075,sgd,30,0.001,0.2875,0.1437
722,4096,50,32,0.3,128,0.0075,adam,60,0.001,0.2874,0.1185
144,2048,15,32,0.3,128,0.0075,adam,30,0.001,0.2872,0.1463
316,2048,50,32,0.1,512,0.0075,adam,120,0.001,0.2872,0.1131
614,4096,50,8,0.1,512,0.03,adam,60,0.001,0.2871,0.0867
68,2048,15,8,0.3,128,0.03,sgd,60,0.001,0.2869,0.1775
343,2048,50,32,0.3,128,0.0075,sgd,30,0.05,0.2869,0.0869
551,4096,15,32,0.3,128,0.03,sgd,120,0.05,0.2864,0.1615
455,4096,15,8,0.3,128,0.03,sgd,120,0.05,0.2864,0.1582
527,4096,15,32,0.1,512,0.03,sgd,120,0.05,0.2858,0.1829
648,4096,50,8,0.3,512,0.0075,adam,30,0.001,0.2858,0.0945
131,2048,15,32,0.1,512,0.0075,sgd,120,0.05,0.2857,0.1647
330,2048,50,32,0.1,512,0.03,sgd,30,0.001,0.2857,0.0873
107,2048,15,32,0.1,128,0.0075,sgd,120,0.05,0.2855,0.1658
290,2048,50,32,0.1,128,0.0075,adam,60,0.001,0.2855,0.1241
589,4096,50,8,0.1,128,0.03,adam,30,0.05,0.2855,0.0731
661,4096,50,8,0.3,512,0.03,adam,30,0.05,0.2855,0.0656
273,2048,50,8,0.3,512,0.0075,sgd,60,0.05,0.2853,0.0987
371,2048,50,32,0.3,512,0.0075,sgd,120,0.05,0.285,0.1178
8,2048,15,8,0.1,128,0.0075,sgd,60,0.001,0.2847,0.1731
405,4096,15,8,0.1,128,0.03,sgd,60,0.05,0.2843,0.1679
391,4096,15,8,0.1,128,0.0075,sgd,30,0.05,0.2842,0.1571
70,2048,15,8,0.3,128,0.03,sgd,120,0.001,0.2842,0.1466
258,2048,50,8,0.3,128,0.03,sgd,30,0.001,0.284,0.0673
474,4096,15,8,0.3,512,0.03,sgd,30,0.001,0.2839,0.1149
669,4096,50,8,0.3,512,0.03,sgd,60,0.05,0.2838,0.0684
143,2048,15,32,0.1,512,0.03,sgd,120,0.05,0.2834,0.1701
525,4096,15,32,0.1,512,0.03,sgd,60,0.05,0.2832,0.1601
740,4096,50,32,0.3,128,0.03,sgd,60,0.001,0.2831,0.1105
155,2048,15,32,0.3,128,0.0075,sgd,120,0.05,0.2822,0.1636
537,4096,15,32,0.3,128,0.0075,sgd,60,0.05,0.2816,0.1975
681,4096,50,32,0.1,128,0.0075,sgd,60,0.05,0.2815,0.1148
299,2048,50,32,0.1,128,0.0075,sgd,120,0.05,0.2814,0.1221
653,4096,50,8,0.3,512,0.0075,adam,120,0.05,0.2814,0.0952
394,4096,15,8,0.1,128,0.0075,sgd,120,0.001,0.2813,0.1422
153,2048,15,32,0.3,128,0.0075,sgd,60,0.05,0.2812,0.1574
103,2048,15,32,0.1,128,0.0075,sgd,30,0.05,0.2812,0.1233
407,4096,15,8,0.1,128,0.03,sgd,120,0.05,0.2808,0.1439
679,4096,50,32,0.1,128,0.0075,sgd,30,0.05,0.2803,0.0918
206,2048,50,8,0.1,128,0.03,adam,60,0.001,0.2802,0.0724
702,4096,50,32,0.1,512,0.0075,sgd,30,0.001,0.2797,0.1172
119,2048,15,32,0.1,128,0.03,sgd,120,0.05,0.2792,0.18
196,2048,50,8,0.1,128,0.0075,adam,120,0.001,0.2791,0.1422
695,4096,50,32,0.1,128,0.03,sgd,120,0.05,0.2787,0.0729
511,4096,15,32,0.1,512,0.0075,sgd,30,0.05,0.2785,0.1828
28,2048,15,8,0.1,512,0.0075,adam,120,0.001,0.2785,0.1598
592,4096,50,8,0.1,128,0.03,adam,120,0.001,0.2782,0.104
130,2048,15,32,0.1,512,0.0075,sgd,120,0.001,0.278,0.1744
168,2048,15,32,0.3,512,0.0075,adam,30,0.001,0.2779,0.1669
344,2048,50,32,0.3,128,0.0075,sgd,60,0.001,0.2779,0.1181
467,4096,15,8,0.3,512,0.0075,sgd,120,0.05,0.2769,0.1467
716,4096,50,32,0.1,512,0.03,sgd,60,0.001,0.2769,0.0933
703,4096,50,32,0.1,512,0.0075,sgd,30,0.05,0.2766,0.1177
686,4096,50,32,0.1,128,0.03,adam,60,0.001,0.2765,0.0827
498,4096,15,32,0.1,128,0.03,sgd,30,0.001,0.276,0.1681
700,4096,50,32,0.1,512,0.0075,adam,120,0.001,0.2758,0.0996
554,4096,15,32,0.3,512,0.0075,adam,60,0.001,0.2757,0.1539
544,4096,15,32,0.3,128,0.03,adam,120,0.001,0.2756,0.1144
464,4096,15,8,0.3,512,0.0075,sgd,60,0.001,0.2755,0.158
307,2048,50,32,0.1,128,0.03,sgd,30,0.05,0.2753,0.0662
386,4096,15,8,0.1,128,0.0075,adam,60,0.001,0.2748,0.1697
22,2048,15,8,0.1,128,0.03,sgd,120,0.001,0.2748,0.1491
549,4096,15,32,0.3,128,0.03,sgd,60,0.05,0.2746,0.1477
623,4096,50,8,0.1,512,0.03,sgd,120,0.05,0.2744,0.1086
644,4096,50,8,0.3,128,0.03,sgd,60,0.001,0.2743,0.1096
186,2048,15,32,0.3,512,0.03,sgd,30,0.001,0.2742,0.1282
385,4096,15,8,0.1,128,0.0075,adam,30,0.05,0.2741,0.1765
10,2048,15,8,0.1,128,0.0075,sgd,120,0.001,0.274,0.1681
492,4096,15,32,0.1,128,0.03,adam,30,0.001,0.2736,0.1387
680,4096,50,32,0.1,128,0.0075,sgd,60,0.001,0.2732,0.147
66,2048,15,8,0.3,128,0.03,sgd,30,0.001,0.2729,0.141
349,2048,50,32,0.3,128,0.03,adam,30,0.05,0.2728,0.0561
240,2048,50,8,0.3,128,0.0075,adam,30,0.001,0.2724,0.1117
500,4096,15,32,0.1,128,0.03,sgd,60,0.001,0.2723,0.1642
125,2048,15,32,0.1,512,0.0075,adam,120,0.05,0.2722,0.1592
151,2048,15,32,0.3,128,0.0075,sgd,30,0.05,0.2716,0.1386
604,4096,50,8,0.1,512,0.0075,adam,120,0.001,0.2716,0.0923
369,2048,50,32,0.3,512,0.0075,sgd,60,0.05,0.2714,0.1006
634,4096,50,8,0.3,128,0.0075,sgd,120,0.001,0.271,0.128
678,4096,50,32,0.1,128,0.0075,sgd,30,0.001,0.2708,0.1255
546,4096,15,32,0.3,128,0.03,sgd,30,0.001,0.2707,0.1306
337,2048,50,32,0.3,128,0.0075,adam,30,0.05,0.2706,0.0863
254,2048,50,8,0.3,128,0.03,adam,60,0.001,0.2705,0.0543
528,4096,15,32,0.3,128,0.0075,adam,30,0.001,0.2704,0.1745
176,2048,15,32,0.3,512,0.0075,sgd,60,0.001,0.2703,0.1269
247,2048,50,8,0.3,128,0.0075,sgd,30,0.05,0.2702,0.1013
608,4096,50,8,0.1,512,0.0075,sgd,60,0.001,0.27,0.0998
252,2048,50,8,0.3,128,0.03,adam,30,0.001,0.27,0.0675
752,4096,50,32,0.3,512,0.0075,sgd,60,0.001,0.2699,0.1009
732,4096,50,32,0.3,128,0.03,adam,30,0.001,0.2699,0.0834
701,4096,50,32,0.1,512,0.0075,adam,120,0.05,0.2697,0.0574
108,2048,15,32,0.1,128,0.03,adam,30,0.001,0.2696,0.1138
368,2048,50,32,0.3,512,0.0075,sgd,60,0.001,0.2694,0.1098
431,4096,15,8,0.1,512,0.03,sgd,120,0.05,0.2691,0.2144
308,2048,50,32,0.1,128,0.03,sgd,60,0.001,0.2691,0.1385
225,2048,50,8,0.1,512,0.0075,sgd,60,0.05,0.269,0.1202
534,4096,15,32,0.3,128,0.0075,sgd,30,0.001,0.269,0.1162
574,4096,15,32,0.3,512,0.03,sgd,120,0.001,0.2689,0.1478
194,2048,50,8,0.1,128,0.0075,adam,60,0.001,0.2687,0.1011
570,4096,15,32,0.3,512,0.03,sgd,30,0.001,0.2686,0.1325
486,4096,15,32,0.1,128,0.0075,sgd,30,0.001,0.2686,0.1323
322,2048,50,32,0.1,512,0.0075,sgd,120,0.001,0.2683,0.1037
80,2048,15,8,0.3,512,0.0075,sgd,60,0.001,0.2681,0.1285
293,2048,50,32,0.1,128,0.0075,adam,120,0.05,0.2681,0.092
210,2048,50,8,0.1,128,0.03,sgd,30,0.001,0.268,0.06
72,2048,15,8,0.3,512,0.0075,adam,30,0.001,0.2678,0.1532
641,4096,50,8,0.3,128,0.03,adam,120,0.05,0.2675,0.0636
120,2048,15,32,0.1,512,0.0075,adam,30,0.001,0.2674,0.1463
536,4096,15,32,0.3,128,0.0075,sgd,60,0.001,0.2674,0.1414
650,4096,50,8,0.3,512,0.0075,adam,60,0.001,0.2674,0.1001
501,4096,15,32,0.1,128,0.03,sgd,60,0.05,0.2673,0.1351
682,4096,50,32,0.1,128,0.0075,sgd,120,0.001,0.267,0.1287
688,4096,50,32,0.1,128,0.03,adam,120,0.001,0.2669,0.0815
426,4096,15,8,0.1,512,0.03,sgd,30,0.001,0.2668,0.1616
177,2048,15,32,0.3,512,0.0075,sgd,60,0.05,0.2667,0.1493
743,4096,50,32,0.3,128,0.03,sgd,120,0.05,0.2663,0.0937
523,4096,15,32,0.1,512,0.03,sgd,30,0.05,0.2659,0.153
562,4096,15,32,0.3,512,0.0075,sgd,120,0.001,0.2658,0.1588
372,2048,50,32,0.3,512,0.03,adam,30,0.001,0.2657,0.0496
573,4096,15,32,0.3,512,0.03,sgd,60,0.05,0.2653,0.1393
115,2048,15,32,0.1,128,0.03,sgd,30,0.05,0.265,0.1518
605,4096,50,8,0.1,512,0.0075,adam,120,0.05,0.265,0.1018
286,2048,50,8,0.3,512,0.03,sgd,120,0.001,0.265,0.0726
469,4096,15,8,0.3,512,0.03,adam,30,0.05,0.2647,0.0912
559,4096,15,32,0.3,512,0.0075,sgd,30,0.05,0.2641,0.1066
741,4096,50,32,0.3,128,0.03,sgd,60,0.05,0.2639,0.0869
339,2048,50,32,0.3,128,0.0075,adam,60,0.05,0.2639,0.0781
491,4096,15,32,0.1,128,0.0075,sgd,120,0.05,0.2638,0.172
638,4096,50,8,0.3,128,0.03,adam,60,0.001,0.2634,0.0688
191,2048,15,32,0.3,512,0.03,sgd,120,0.05,0.2632,0.1164
165,2048,15,32,0.3,128,0.03,sgd,60,0.05,0.2629,0.1533
704,4096,50,32,0.1,512,0.0075,sgd,60,0.001,0.2628,0.1255
212,2048,50,8,0.1,128,0.03,sgd,60,0.001,0.2628,0.0945
406,4096,15,8,0.1,128,0.03,sgd,120,0.001,0.2625,0.1631
515,4096,15,32,0.1,512,0.0075,sgd,120,0.05,0.2621,0.1691
