,batch_size,bce_pos_class_weight,cnn_filters,dropout_p,fc_size,lr,optimizer_type,sequence_length,weight_decay,tss,hss
219,128,70,4,0.05,1024,0.015,adam,45,0.06,0.4314,0.1307
209,128,70,4,0.05,1024,0.0075,adam,20,0.06,0.4308,0.168
7,128,40,4,0.05,768,0.0075,sgd,45,0.06,0.4307,0.1671
151,128,40,12,0.05,1024,0.0075,sgd,45,0.06,0.4297,0.1765
24,128,40,4,0.05,1024,0.015,adam,20,0.025,0.4295,0.1696
713,256,70,12,0.05,768,0.015,adam,20,0.06,0.4294,0.187
18,128,40,4,0.05,1024,0.0075,adam,45,0.025,0.4292,0.1947
255,128,70,4,0.2,1024,0.015,sgd,45,0.06,0.4292,0.1078
53,128,40,4,0.2,1024,0.0075,sgd,20,0.06,0.4289,0.2129
115,128,40,8,0.2,1024,0.0075,adam,45,0.06,0.4284,0.1833
717,256,70,12,0.05,768,0.015,sgd,20,0.06,0.4283,0.1258
645,256,70,8,0.05,768,0.0075,sgd,20,0.06,0.4276,0.1812
328,128,70,12,0.05,768,0.015,adam,20,0.025,0.4274,0.1078
549,256,40,12,0.2,768,0.0075,sgd,20,0.06,0.4273,0.1683
761,256,70,12,0.2,1024,0.015,adam,20,0.06,0.427,0.1616
192,128,70,4,0.05,768,0.0075,adam,20,0.025,0.427,0.1352
499,256,40,8,0.2,1024,0.0075,adam,45,0.06,0.4267,0.1743
88,128,40,8,0.05,1024,0.015,adam,20,0.025,0.4261,0.1878
538,256,40,12,0.05,1024,0.015,adam,45,0.025,0.4253,0.1822
649,256,70,8,0.05,768,0.015,adam,20,0.06,0.425,0.1586
19,128,40,4,0.05,1024,0.0075,adam,45,0.06,0.4248,0.1367
496,256,40,8,0.2,1024,0.0075,adam,20,0.025,0.4235,0.1912
757,256,70,12,0.2,1024,0.0075,sgd,20,0.06,0.4233,0.1231
134,128,40,12,0.05,768,0.0075,sgd,45,0.025,0.4232,0.1779
586,256,70,4,0.05,768,0.015,adam,45,0.025,0.423,0.1256
158,128,40,12,0.05,1024,0.015,sgd,45,0.025,0.4229,0.1633
311,128,70,8,0.2,1024,0.0075,sgd,45,0.06,0.4229,0.1447
470,256,40,8,0.05,1024,0.0075,sgd,45,0.025,0.4227,0.1753
518,256,40,12,0.05,768,0.0075,sgd,45,0.025,0.4227,0.172
367,128,70,12,0.2,768,0.015,sgd,45,0.06,0.4226,0.1548
759,256,70,12,0.2,1024,0.0075,sgd,45,0.06,0.4223,0.1214
740,256,70,12,0.2,768,0.0075,sgd,20,0.025,0.4217,0.1656
205,128,70,4,0.05,768,0.015,sgd,20,0.06,0.4217,0.1334
435,256,40,4,0.2,1024,0.0075,adam,45,0.06,0.4212,0.2003
477,256,40,8,0.05,1024,0.015,sgd,20,0.06,0.4212,0.1651
671,256,70,8,0.05,1024,0.015,sgd,45,0.06,0.4212,0.0744
642,256,70,8,0.05,768,0.0075,adam,45,0.025,0.4211,0.1588
510,256,40,8,0.2,1024,0.015,sgd,45,0.025,0.4208,0.1752
479,256,40,8,0.05,1024,0.015,sgd,45,0.06,0.4208,0.1643
501,256,40,8,0.2,1024,0.0075,sgd,20,0.06,0.4208,0.1593
335,128,70,12,0.05,768,0.015,sgd,45,0.06,0.4208,0.1478
583,256,70,4,0.05,768,0.0075,sgd,45,0.06,0.4201,0.1063
443,256,40,4,0.2,1024,0.015,adam,45,0.06,0.4198,0.1687
719,256,70,12,0.05,768,0.015,sgd,45,0.06,0.4198,0.1364
64,128,40,8,0.05,768,0.0075,adam,20,0.025,0.4194,0.2422
70,128,40,8,0.05,768,0.0075,sgd,45,0.025,0.4193,0.1734
407,256,40,4,0.05,1024,0.0075,sgd,45,0.06,0.4193,0.1645
221,128,70,4,0.05,1024,0.015,sgd,20,0.06,0.4189,0.1663
654,256,70,8,0.05,768,0.015,sgd,45,0.025,0.4189,0.1344
743,256,70,12,0.2,768,0.0075,sgd,45,0.06,0.4188,0.114
550,256,40,12,0.2,768,0.0075,sgd,45,0.025,0.4184,0.1695
570,256,40,12,0.2,1024,0.015,adam,45,0.025,0.4182,0.1968
74,128,40,8,0.05,768,0.015,adam,45,0.025,0.4182,0.1776
615,256,70,4,0.2,768,0.0075,sgd,45,0.06,0.4182,0.0943
278,128,70,8,0.05,1024,0.0075,sgd,45,0.025,0.4181,0.1527
471,256,40,8,0.05,1024,0.0075,sgd,45,0.06,0.418,0.1657
114,128,40,8,0.2,1024,0.0075,adam,45,0.025,0.4177,0.1721
366,128,70,12,0.2,768,0.015,sgd,45,0.025,0.4174,0.143
262,128,70,8,0.05,768,0.0075,sgd,45,0.025,0.417,0.1649
444,256,40,4,0.2,1024,0.015,sgd,20,0.025,0.4167,0.1824
590,256,70,4,0.05,768,0.015,sgd,45,0.025,0.4166,0.1453
373,128,70,12,0.2,1024,0.0075,sgd,20,0.06,0.4165,0.1446
473,256,40,8,0.05,1024,0.015,adam,20,0.06,0.4162,0.1865
76,128,40,8,0.05,768,0.015,sgd,20,0.025,0.4161,0.1959
593,256,70,4,0.05,1024,0.0075,adam,20,0.06,0.4161,0.1846
575,256,40,12,0.2,1024,0.015,sgd,45,0.06,0.4161,0.1745
309,128,70,8,0.2,1024,0.0075,sgd,20,0.06,0.4161,0.1433
103,128,40,8,0.2,768,0.0075,sgd,45,0.06,0.4159,0.1524
94,128,40,8,0.05,1024,0.015,sgd,45,0.025,0.4157,0.1678
63,128,40,4,0.2,1024,0.015,sgd,45,0.06,0.4156,0.1901
608,256,70,4,0.2,768,0.0075,adam,20,0.025,0.4154,0.141
527,256,40,12,0.05,768,0.015,sgd,45,0.06,0.4152,0.1803
617,256,70,4,0.2,768,0.015,adam,20,0.06,0.4151,0.1267
698,256,70,8,0.2,1024,0.015,adam,45,0.025,0.4149,0.1868
324,128,70,12,0.05,768,0.0075,sgd,20,0.025,0.4147,0.1428
755,256,70,12,0.2,1024,0.0075,adam,45,0.06,0.4147,0.121
708,256,70,12,0.05,768,0.0075,sgd,20,0.025,0.4145,0.1756
716,256,70,12,0.05,768,0.015,sgd,20,0.025,0.4144,0.1785
312,128,70,8,0.2,1024,0.015,adam,20,0.025,0.4141,0.1167
198,128,70,4,0.05,768,0.0075,sgd,45,0.025,0.4139,0.1428
656,256,70,8,0.05,1024,0.0075,adam,20,0.025,0.4138,0.1872
762,256,70,12,0.2,1024,0.015,adam,45,0.025,0.4138,0.1491
731,256,70,12,0.05,1024,0.015,adam,45,0.06,0.4137,0.1742
594,256,70,4,0.05,1024,0.0075,adam,45,0.025,0.4135,0.1954
386,256,40,4,0.05,768,0.0075,adam,45,0.025,0.4135,0.1752
358,128,70,12,0.2,768,0.0075,sgd,45,0.025,0.4135,0.1468
75,128,40,8,0.05,768,0.015,adam,45,0.06,0.4134,0.1765
294,128,70,8,0.2,768,0.0075,sgd,45,0.025,0.4132,0.1416
662,256,70,8,0.05,1024,0.0075,sgd,45,0.025,0.413,0.1282
535,256,40,12,0.05,1024,0.0075,sgd,45,0.06,0.4126,0.1595
397,256,40,4,0.05,768,0.015,sgd,20,0.06,0.4125,0.1768
273,128,70,8,0.05,1024,0.0075,adam,20,0.06,0.4119,0.1612
503,256,40,8,0.2,1024,0.0075,sgd,45,0.06,0.4118,0.147
631,256,70,4,0.2,1024,0.0075,sgd,45,0.06,0.4117,0.1124
512,256,40,12,0.05,768,0.0075,adam,20,0.025,0.4116,0.202
522,256,40,12,0.05,768,0.015,adam,45,0.025,0.4116,0.1793
558,256,40,12,0.2,768,0.015,sgd,45,0.025,0.4112,0.1776
599,256,70,4,0.05,1024,0.0075,sgd,45,0.06,0.411,0.1111
230,128,70,4,0.2,768,0.0075,sgd,45,0.025,0.4106,0.1398
54,128,40,4,0.2,1024,0.0075,sgd,45,0.025,0.4095,0.1884
670,256,70,8,0.05,1024,0.015,sgd,45,0.025,0.4095,0.1452
453,256,40,8,0.05,768,0.0075,sgd,20,0.06,0.4092,0.2029
605,256,70,4,0.05,1024,0.015,sgd,20,0.06,0.4092,0.1283
318,128,70,8,0.2,1024,0.015,sgd,45,0.025,0.4091,0.1328
543,256,40,12,0.05,1024,0.015,sgd,45,0.06,0.4088,0.1809
637,256,70,4,0.2,1024,0.015,sgd,20,0.06,0.4087,0.1205
541,256,40,12,0.05,1024,0.015,sgd,20,0.06,0.4086,0.2018
364,128,70,12,0.2,768,0.015,sgd,20,0.025,0.4084,0.1451
542,256,40,12,0.05,1024,0.015,sgd,45,0.025,0.4082,0.1977
442,256,40,4,0.2,1024,0.015,adam,45,0.025,0.4082,0.1654
23,128,40,4,0.05,1024,0.0075,sgd,45,0.06,0.4081,0.1764
260,128,70,8,0.05,768,0.0075,sgd,20,0.025,0.408,0.1498
242,128,70,4,0.2,1024,0.0075,adam,45,0.025,0.4077,0.1321
478,256,40,8,0.05,1024,0.015,sgd,45,0.025,0.4076,0.1868
100,128,40,8,0.2,768,0.0075,sgd,20,0.025,0.4076,0.1515
314,128,70,8,0.2,1024,0.015,adam,45,0.025,0.4073,0.1362
112,128,40,8,0.2,1024,0.0075,adam,20,0.025,0.4072,0.2051
659,256,70,8,0.05,1024,0.0075,adam,45,0.06,0.4071,0.1224
45,128,40,4,0.2,768,0.015,sgd,20,0.06,0.4069,0.1788
766,256,70,12,0.2,1024,0.015,sgd,45,0.025,0.4069,0.1234
493,256,40,8,0.2,768,0.015,sgd,20,0.06,0.4068,0.1398
215,128,70,4,0.05,1024,0.0075,sgd,45,0.06,0.4068,0.1212
181,128,40,12,0.2,1024,0.0075,sgd,20,0.06,0.4067,0.1539
646,256,70,8,0.05,768,0.0075,sgd,45,0.025,0.4065,0.1154
765,256,70,12,0.2,1024,0.015,sgd,20,0.06,0.4064,0.1056
449,256,40,8,0.05,768,0.0075,adam,20,0.06,0.4059,0.1962
118,128,40,8,0.2,1024,0.0075,sgd,45,0.025,0.4059,0.1942
650,256,70,8,0.05,768,0.015,adam,45,0.025,0.4059,0.1466
536,256,40,12,0.05,1024,0.015,adam,20,0.025,0.4057,0.1757
119,128,40,8,0.2,1024,0.0075,sgd,45,0.06,0.4051,0.157
419,256,40,4,0.2,768,0.0075,adam,45,0.06,0.4049,0.1995
190,128,40,12,0.2,1024,0.015,sgd,45,0.025,0.4048,0.1903
567,256,40,12,0.2,1024,0.0075,sgd,45,0.06,0.4048,0.153
630,256,70,4,0.2,1024,0.0075,sgd,45,0.025,0.4047,0.1242
428,256,40,4,0.2,768,0.015,sgd,20,0.025,0.4046,0.164
491,256,40,8,0.2,768,0.015,adam,45,0.06,0.4045,0.162
174,128,40,12,0.2,768,0.015,sgd,45,0.025,0.4045,0.1346
47,128,40,4,0.2,768,0.015,sgd,45,0.06,0.4043,0.1765
606,256,70,4,0.05,1024,0.015,sgd,45,0.025,0.4043,0.1537
374,128,70,12,0.2,1024,0.0075,sgd,45,0.025,0.404,0.1558
110,128,40,8,0.2,768,0.015,sgd,45,0.025,0.4039,0.1554
38,128,40,4,0.2,768,0.0075,sgd,45,0.025,0.4037,0.1722
686,256,70,8,0.2,768,0.015,sgd,45,0.025,0.4037,0.1473
331,128,70,12,0.05,768,0.015,adam,45,0.06,0.4037,0.0926
566,256,40,12,0.2,1024,0.0075,sgd,45,0.025,0.4036,0.1651
223,128,70,4,0.05,1024,0.015,sgd,45,0.06,0.4036,0.1399
685,256,70,8,0.2,768,0.015,sgd,20,0.06,0.4036,0.1206
286,128,70,8,0.05,1024,0.015,sgd,45,0.025,0.4034,0.1359
378,128,70,12,0.2,1024,0.015,adam,45,0.025,0.4033,0.1246
721,256,70,12,0.05,1024,0.0075,adam,20,0.06,0.4032,0.1923
640,256,70,8,0.05,768,0.0075,adam,20,0.025,0.4032,0.1631
746,256,70,12,0.2,768,0.015,adam,45,0.025,0.4029,0.1659
183,128,40,12,0.2,1024,0.0075,sgd,45,0.06,0.4026,0.1744
692,256,70,8,0.2,1024,0.0075,sgd,20,0.025,0.4025,0.1683
661,256,70,8,0.05,1024,0.0075,sgd,20,0.06,0.4025,0.1668
426,256,40,4,0.2,768,0.015,adam,45,0.025,0.4023,0.1448
511,256,40,8,0.2,1024,0.015,sgd,45,0.06,0.4022,0.189
701,256,70,8,0.2,1024,0.015,sgd,20,0.06,0.4022,0.1102
350,128,70,12,0.05,1024,0.015,sgd,45,0.025,0.4021,0.1504
610,256,70,4,0.2,768,0.0075,adam,45,0.025,0.4021,0.1465
175,128,40,12,0.2,768,0.015,sgd,45,0.06,0.4021,0.144
764,256,70,12,0.2,1024,0.015,sgd,20,0.025,0.4019,0.152
427,256,40,4,0.2,768,0.015,adam,45,0.06,0.4018,0.1635
30,128,40,4,0.05,1024,0.015,sgd,45,0.025,0.4018,0.1398
454,256,40,8,0.05,768,0.0075,sgd,45,0.025,0.4017,0.1667
697,256,70,8,0.2,1024,0.015,adam,20,0.06,0.4017,0.1401
170,128,40,12,0.2,768,0.015,adam,45,0.025,0.4013,0.1502
738,256,70,12,0.2,768,0.0075,adam,45,0.025,0.4011,0.1709
710,256,70,12,0.05,768,0.0075,sgd,45,0.025,0.4009,0.1263
179,128,40,12,0.2,1024,0.0075,adam,45,0.06,0.4008,0.1621
546,256,40,12,0.2,768,0.0075,adam,45,0.025,0.4005,0.1788
554,256,40,12,0.2,768,0.015,adam,45,0.025,0.4005,0.1565
638,256,70,4,0.2,1024,0.015,sgd,45,0.025,0.4004,0.1201
531,256,40,12,0.05,1024,0.0075,adam,45,0.06,0.4003,0.1557
187,128,40,12,0.2,1024,0.015,adam,45,0.06,0.4,0.1605
111,128,40,8,0.2,768,0.015,sgd,45,0.06,0.3999,0.1675
127,128,40,8,0.2,1024,0.015,sgd,45,0.06,0.3997,0.1791
736,256,70,12,0.2,768,0.0075,adam,20,0.025,0.3997,0.1655
702,256,70,8,0.2,1024,0.015,sgd,45,0.025,0.3997,0.1399
349,128,70,12,0.05,1024,0.015,sgd,20,0.06,0.3996,0.1804
131,128,40,12,0.05,768,0.0075,adam,45,0.06,0.3995,0.1606
523,256,40,12,0.05,768,0.015,adam,45,0.06,0.3995,0.1415
264,128,70,8,0.05,768,0.015,adam,20,0.025,0.3991,0.1256
751,256,70,12,0.2,768,0.015,sgd,45,0.06,0.3989,0.1356
90,128,40,8,0.05,1024,0.015,adam,45,0.025,0.3981,0.1535
355,128,70,12,0.2,768,0.0075,adam,45,0.06,0.398,0.1505
222,128,70,4,0.05,1024,0.015,sgd,45,0.025,0.398,0.1222
727,256,70,12,0.05,1024,0.0075,sgd,45,0.06,0.3979,0.1076
469,256,40,8,0.05,1024,0.0075,sgd,20,0.06,0.3978,0.1814
290,128,70,8,0.2,768,0.0075,adam,45,0.025,0.3977,0.1268
332,128,70,12,0.05,768,0.015,sgd,20,0.025,0.3976,0.1325
580,256,70,4,0.05,768,0.0075,sgd,20,0.025,0.3973,0.1548
581,256,70,4,0.05,768,0.0075,sgd,20,0.06,0.3973,0.102
579,256,70,4,0.05,768,0.0075,adam,45,0.06,0.3971,0.1207
388,256,40,4,0.05,768,0.0075,sgd,20,0.025,0.397,0.1681
730,256,70,12,0.05,1024,0.015,adam,45,0.025,0.3968,0.1369
463,256,40,8,0.05,768,0.015,sgd,45,0.06,0.3968,0.1367
592,256,70,4,0.05,1024,0.0075,adam,20,0.025,0.3967,0.1565
706,256,70,12,0.05,768,0.0075,adam,45,0.025,0.3965,0.1804
612,256,70,4,0.2,768,0.0075,sgd,20,0.025,0.3964,0.1534
144,128,40,12,0.05,1024,0.0075,adam,20,0.025,0.3961,0.2134
326,128,70,12,0.05,768,0.0075,sgd,45,0.025,0.3961,0.1559
750,256,70,12,0.2,768,0.015,sgd,45,0.025,0.396,0.1322
405,256,40,4,0.05,1024,0.0075,sgd,20,0.06,0.3959,0.1768
667,256,70,8,0.05,1024,0.015,adam,45,0.06,0.3959,0.1138
102,128,40,8,0.2,768,0.0075,sgd,45,0.025,0.3957,0.1822
653,256,70,8,0.05,768,0.015,sgd,20,0.06,0.3957,0.1189
515,256,40,12,0.05,768,0.0075,adam,45,0.06,0.3956,0.1688
167,128,40,12,0.2,768,0.0075,sgd,45,0.06,0.3956,0.1681
660,256,70,8,0.05,1024,0.0075,sgd,20,0.025,0.3956,0.1364
551,256,40,12,0.2,768,0.0075,sgd,45,0.06,0.3955,0.1443
348,128,70,12,0.05,1024,0.015,sgd,20,0.025,0.3955,0.1349
589,256,70,4,0.05,768,0.015,sgd,20,0.06,0.3955,0.1299
359,128,70,12,0.2,768,0.0075,sgd,45,0.06,0.3955,0.123
614,256,70,4,0.2,768,0.0075,sgd,45,0.025,0.3955,0.1129
251,128,70,4,0.2,1024,0.015,adam,45,0.06,0.3955,0.0957
334,128,70,12,0.05,768,0.015,sgd,45,0.025,0.3953,0.1856
259,128,70,8,0.05,768,0.0075,adam,45,0.06,0.3953,0.1067
147,128,40,12,0.05,1024,0.0075,adam,45,0.06,0.3952,0.1527
678,256,70,8,0.2,768,0.0075,sgd,45,0.025,0.3951,0.1046
445,256,40,4,0.2,1024,0.015,sgd,20,0.06,0.395,0.1635
588,256,70,4,0.05,768,0.015,sgd,20,0.025,0.3949,0.1485
369,128,70,12,0.2,1024,0.0075,adam,20,0.06,0.3949,0.148
224,128,70,4,0.2,768,0.0075,adam,20,0.025,0.3949,0.1344
406,256,40,4,0.05,1024,0.0075,sgd,45,0.025,0.3945,0.1671
422,256,40,4,0.2,768,0.0075,sgd,45,0.025,0.3944,0.1374
228,128,70,4,0.2,768,0.0075,sgd,20,0.025,0.3943,0.1893
557,256,40,12,0.2,768,0.015,sgd,20,0.06,0.3943,0.1503
279,128,70,8,0.05,1024,0.0075,sgd,45,0.06,0.3943,0.1273
462,256,40,8,0.05,768,0.015,sgd,45,0.025,0.3942,0.1903
285,128,70,8,0.05,1024,0.015,sgd,20,0.06,0.3941,0.1438
446,256,40,4,0.2,1024,0.015,sgd,45,0.025,0.3939,0.1747
760,256,70,12,0.2,1024,0.015,adam,20,0.025,0.3936,0.1781
603,256,70,4,0.05,1024,0.015,adam,45,0.06,0.3936,0.1153
468,256,40,8,0.05,1024,0.0075,sgd,20,0.025,0.3934,0.1812
450,256,40,8,0.05,768,0.0075,adam,45,0.025,0.3932,0.1883
526,256,40,12,0.05,768,0.015,sgd,45,0.025,0.3931,0.1569
423,256,40,4,0.2,768,0.0075,sgd,45,0.06,0.3931,0.1345
365,128,70,12,0.2,768,0.015,sgd,20,0.06,0.3931,0.1074
547,256,40,12,0.2,768,0.0075,adam,45,0.06,0.3929,0.1912
437,256,40,4,0.2,1024,0.0075,sgd,20,0.06,0.3929,0.1686
162,128,40,12,0.2,768,0.0075,adam,45,0.025,0.3927,0.172
180,128,40,12,0.2,1024,0.0075,sgd,20,0.025,0.3923,0.1848
498,256,40,8,0.2,1024,0.0075,adam,45,0.025,0.3921,0.1731
421,256,40,4,0.2,768,0.0075,sgd,20,0.06,0.392,0.2017
246,128,70,4,0.2,1024,0.0075,sgd,45,0.025,0.392,0.1515
681,256,70,8,0.2,768,0.015,adam,20,0.06,0.392,0.1422
116,128,40,8,0.2,1024,0.0075,sgd,20,0.025,0.3915,0.1783
490,256,40,8,0.2,768,0.015,adam,45,0.025,0.3914,0.153
682,256,70,8,0.2,768,0.015,adam,45,0.025,0.3914,0.1403
22,128,40,4,0.05,1024,0.0075,sgd,45,0.025,0.3913,0.1598
247,128,70,4,0.2,1024,0.0075,sgd,45,0.06,0.3913,0.1076
109,128,40,8,0.2,768,0.015,sgd,20,0.06,0.3911,0.1603
55,128,40,4,0.2,1024,0.0075,sgd,45,0.06,0.3911,0.1504
299,128,70,8,0.2,768,0.015,adam,45,0.06,0.391,0.112
532,256,40,12,0.05,1024,0.0075,sgd,20,0.025,0.3909,0.1886
32,128,40,4,0.2,768,0.0075,adam,20,0.025,0.3908,0.1569
8,128,40,4,0.05,768,0.015,adam,20,0.025,0.3906,0.2076
726,256,70,12,0.05,1024,0.0075,sgd,45,0.025,0.3905,0.1462
754,256,70,12,0.2,1024,0.0075,adam,45,0.025,0.3905,0.1369
725,256,70,12,0.05,1024,0.0075,sgd,20,0.06,0.3905,0.126
300,128,70,8,0.2,768,0.015,sgd,20,0.025,0.3903,0.1584
410,256,40,4,0.05,1024,0.015,adam,45,0.025,0.3901,0.1522
83,128,40,8,0.05,1024,0.0075,adam,45,0.06,0.39,0.1461
130,128,40,12,0.05,768,0.0075,adam,45,0.025,0.3896,0.1843
238,128,70,4,0.2,768,0.015,sgd,45,0.025,0.3896,0.1489
506,256,40,8,0.2,1024,0.015,adam,45,0.025,0.3895,0.1609
742,256,70,12,0.2,768,0.0075,sgd,45,0.025,0.3895,0.1315
269,128,70,8,0.05,768,0.015,sgd,20,0.06,0.3894,0.1599
451,256,40,8,0.05,768,0.0075,adam,45,0.06,0.3894,0.1519
211,128,70,4,0.05,1024,0.0075,adam,45,0.06,0.3893,0.1306
596,256,70,4,0.05,1024,0.0075,sgd,20,0.025,0.389,0.1383
206,128,70,4,0.05,768,0.015,sgd,45,0.025,0.3888,0.138
514,256,40,12,0.05,768,0.0075,adam,45,0.025,0.3886,0.2243
182,128,40,12,0.2,1024,0.0075,sgd,45,0.025,0.3885,0.1667
474,256,40,8,0.05,1024,0.015,adam,45,0.025,0.3884,0.2087
154,128,40,12,0.05,1024,0.015,adam,45,0.025,0.3882,0.1667
281,128,70,8,0.05,1024,0.015,adam,20,0.06,0.3882,0.1197
395,256,40,4,0.05,768,0.015,adam,45,0.06,0.3881,0.1237
393,256,40,4,0.05,768,0.015,adam,20,0.06,0.3879,0.1444
257,128,70,8,0.05,768,0.0075,adam,20,0.06,0.3878,0.1598
394,256,40,4,0.05,768,0.015,adam,45,0.025,0.3873,0.1539
609,256,70,4,0.2,768,0.0075,adam,20,0.06,0.3872,0.1658
403,256,40,4,0.05,1024,0.0075,adam,45,0.06,0.3869,0.1492
46,128,40,4,0.2,768,0.015,sgd,45,0.025,0.3868,0.1833
71,128,40,8,0.05,768,0.0075,sgd,45,0.06,0.3868,0.1626
178,128,40,12,0.2,1024,0.0075,adam,45,0.025,0.3865,0.1734
156,128,40,12,0.05,1024,0.015,sgd,20,0.025,0.3863,0.1703
191,128,40,12,0.2,1024,0.015,sgd,45,0.06,0.3862,0.1569
274,128,70,8,0.05,1024,0.0075,adam,45,0.025,0.3862,0.143
363,128,70,12,0.2,768,0.015,adam,45,0.06,0.3862,0.1277
539,256,40,12,0.05,1024,0.015,adam,45,0.06,0.3858,0.1975
718,256,70,12,0.05,768,0.015,sgd,45,0.025,0.3858,0.1314
86,128,40,8,0.05,1024,0.0075,sgd,45,0.025,0.3855,0.1895
690,256,70,8,0.2,1024,0.0075,adam,45,0.025,0.3853,0.1731
176,128,40,12,0.2,1024,0.0075,adam,20,0.025,0.3852,0.239
6,128,40,4,0.05,768,0.0075,sgd,45,0.025,0.3851,0.1678
563,256,40,12,0.2,1024,0.0075,adam,45,0.06,0.385,0.1429
693,256,70,8,0.2,1024,0.0075,sgd,20,0.06,0.3848,0.1276
26,128,40,4,0.05,1024,0.015,adam,45,0.025,0.3846,0.1488
392,256,40,4,0.05,768,0.015,adam,20,0.025,0.3843,0.195
492,256,40,8,0.2,768,0.015,sgd,20,0.025,0.3843,0.1714
301,128,70,8,0.2,768,0.015,sgd,20,0.06,0.3841,0.1124
402,256,40,4,0.05,1024,0.0075,adam,45,0.025,0.3839,0.1811
598,256,70,4,0.05,1024,0.0075,sgd,45,0.025,0.3839,0.1307
248,128,70,4,0.2,1024,0.015,adam,20,0.025,0.3838,0.1224
61,128,40,4,0.2,1024,0.015,sgd,20,0.06,0.3838,0.1114
338,128,70,12,0.05,1024,0.0075,adam,45,0.025,0.3837,0.1542
157,128,40,12,0.05,1024,0.015,sgd,20,0.06,0.3836,0.1469
440,256,40,4,0.2,1024,0.015,adam,20,0.025,0.3835,0.2183
533,256,40,12,0.05,1024,0.0075,sgd,20,0.06,0.3834,0.1901
572,256,40,12,0.2,1024,0.015,sgd,20,0.025,0.3834,0.1749
97,128,40,8,0.2,768,0.0075,adam,20,0.06,0.3833,0.163
323,128,70,12,0.05,768,0.0075,adam,45,0.06,0.3832,0.1406
694,256,70,8,0.2,1024,0.0075,sgd,45,0.025,0.3831,0.1156
448,256,40,8,0.05,768,0.0075,adam,20,0.025,0.3828,0.1968
600,256,70,4,0.05,1024,0.015,adam,20,0.025,0.3828,0.145
530,256,40,12,0.05,1024,0.0075,adam,45,0.025,0.3827,0.1576
296,128,70,8,0.2,768,0.015,adam,20,0.025,0.3827,0.1367
540,256,40,12,0.05,1024,0.015,sgd,20,0.025,0.3825,0.1582
203,128,70,4,0.05,768,0.015,adam,45,0.06,0.3824,0.109
322,128,70,12,0.05,768,0.0075,adam,45,0.025,0.3823,0.1414
655,256,70,8,0.05,768,0.015,sgd,45,0.06,0.3821,0.1196
