,batch_size,bce_pos_class_weight,cnn_filters,dropout_p,fc_size,lr,optimizer_type,sequence_length,weight_decay,tss,hss
61,512,35,256,0.35,2048,0.01,sgd,45,0.05,0.6576,0.1756
201,1024,50,48,0.05,2048,0.005,sgd,45,0.05,0.6573,0.1492
46,512,35,256,0.05,2048,0.01,adam,45,0.03,0.657,0.2031
147,1024,35,48,0.35,1024,0.005,adam,45,0.05,0.6569,0.1906
243,1024,50,256,0.35,1024,0.005,adam,45,0.05,0.6569,0.1424
250,1024,50,256,0.35,2048,0.005,adam,45,0.03,0.6569,0.1406
114,512,50,256,0.35,1024,0.005,adam,45,0.03,0.6568,0.1375
20,512,35,48,0.35,1024,0.01,sgd,45,0.03,0.6562,0.192
51,512,35,256,0.35,1024,0.005,adam,45,0.05,0.6562,0.1613
10,512,35,48,0.05,2048,0.005,adam,45,0.03,0.6561,0.1916
50,512,35,256,0.35,1024,0.005,adam,45,0.03,0.6561,0.1612
25,512,35,48,0.35,2048,0.005,sgd,45,0.05,0.6561,0.1528
134,1024,35,48,0.05,1024,0.01,adam,45,0.03,0.6558,0.2096
198,1024,50,48,0.05,1024,0.01,adam,45,0.03,0.6558,0.1736
139,1024,35,48,0.05,2048,0.005,adam,45,0.05,0.6557,0.1964
194,1024,50,48,0.05,1024,0.005,adam,45,0.03,0.6553,0.1831
231,1024,50,256,0.05,1024,0.01,adam,45,0.05,0.6553,0.1519
13,512,35,48,0.05,2048,0.01,sgd,45,0.05,0.6548,0.1791
218,1024,50,48,0.35,2048,0.005,adam,45,0.03,0.6546,0.1729
232,1024,50,256,0.05,2048,0.005,sgd,45,0.03,0.6545,0.2059
212,1024,50,48,0.35,1024,0.01,sgd,45,0.03,0.6544,0.1571
161,1024,35,256,0.05,1024,0.005,sgd,45,0.05,0.6543,0.2224
35,512,35,256,0.05,1024,0.005,adam,45,0.05,0.6539,0.1877
2,512,35,48,0.05,1024,0.005,adam,45,0.03,0.6539,0.1811
133,1024,35,48,0.05,1024,0.01,sgd,45,0.05,0.6534,0.2201
171,1024,35,256,0.05,2048,0.005,adam,45,0.05,0.6534,0.1875
197,1024,50,48,0.05,1024,0.01,sgd,45,0.05,0.6534,0.1384
37,512,35,256,0.05,1024,0.01,sgd,45,0.05,0.653,0.1821
15,512,35,48,0.05,2048,0.01,adam,45,0.05,0.6527,0.171
9,512,35,48,0.05,2048,0.005,sgd,45,0.05,0.6526,0.1844
18,512,35,48,0.35,1024,0.005,adam,45,0.03,0.6526,0.1713
45,512,35,256,0.05,2048,0.01,sgd,45,0.05,0.6525,0.2016
12,512,35,48,0.05,2048,0.01,sgd,45,0.03,0.6523,0.1875
60,512,35,256,0.35,2048,0.01,sgd,45,0.03,0.6522,0.1741
188,1024,35,256,0.35,2048,0.01,sgd,45,0.03,0.652,0.1918
19,512,35,48,0.35,1024,0.005,adam,45,0.05,0.652,0.1689
86,512,50,48,0.35,1024,0.01,adam,45,0.03,0.652,0.1266
5,512,35,48,0.05,1024,0.01,sgd,45,0.05,0.6518,0.1811
75,512,50,48,0.05,2048,0.005,adam,45,0.05,0.6515,0.1419
128,1024,35,48,0.05,1024,0.005,sgd,45,0.03,0.651,0.1919
206,1024,50,48,0.05,2048,0.01,adam,45,0.03,0.651,0.1608
88,512,50,48,0.35,2048,0.005,sgd,45,0.03,0.6506,0.1515
80,512,50,48,0.35,1024,0.005,sgd,45,0.03,0.6501,0.1459
107,512,50,256,0.05,2048,0.005,adam,45,0.05,0.65,0.1592
121,512,50,256,0.35,2048,0.005,sgd,45,0.05,0.6496,0.1448
84,512,50,48,0.35,1024,0.01,sgd,45,0.03,0.6496,0.1434
168,1024,35,256,0.05,2048,0.005,sgd,45,0.03,0.6495,0.23
34,512,35,256,0.05,1024,0.005,adam,45,0.03,0.6495,0.1787
143,1024,35,48,0.05,2048,0.01,adam,45,0.05,0.6492,0.2425
169,1024,35,256,0.05,2048,0.005,sgd,45,0.05,0.6488,0.2384
83,512,50,48,0.35,1024,0.005,adam,45,0.05,0.6483,0.1336
219,1024,50,48,0.35,2048,0.005,adam,45,0.05,0.6481,0.1952
79,512,50,48,0.05,2048,0.01,adam,45,0.05,0.6479,0.1665
7,512,35,48,0.05,1024,0.01,adam,45,0.05,0.6477,0.1903
98,512,50,256,0.05,1024,0.005,adam,45,0.03,0.6477,0.1349
1,512,35,48,0.05,1024,0.005,sgd,45,0.05,0.6476,0.1881
76,512,50,48,0.05,2048,0.01,sgd,45,0.03,0.6476,0.1677
70,512,50,48,0.05,1024,0.01,adam,45,0.03,0.6475,0.1412
26,512,35,48,0.35,2048,0.005,adam,45,0.03,0.6473,0.1989
214,1024,50,48,0.35,1024,0.01,adam,45,0.03,0.6471,0.175
53,512,35,256,0.35,1024,0.01,sgd,45,0.05,0.647,0.1783
223,1024,50,48,0.35,2048,0.01,adam,45,0.05,0.6469,0.2012
202,1024,50,48,0.05,2048,0.005,adam,45,0.03,0.6468,0.1607
100,512,50,256,0.05,1024,0.01,sgd,45,0.03,0.6466,0.1482
187,1024,35,256,0.35,2048,0.005,adam,45,0.05,0.6465,0.1919
179,1024,35,256,0.35,1024,0.005,adam,45,0.05,0.6459,0.1774
74,512,50,48,0.05,2048,0.005,adam,45,0.03,0.6458,0.1694
92,512,50,48,0.35,2048,0.01,sgd,45,0.03,0.6456,0.1388
183,1024,35,256,0.35,1024,0.01,adam,45,0.05,0.6455,0.2321
36,512,35,256,0.05,1024,0.01,sgd,45,0.03,0.6455,0.2108
29,512,35,48,0.35,2048,0.01,sgd,45,0.05,0.6452,0.1584
253,1024,50,256,0.35,2048,0.01,sgd,45,0.05,0.6451,0.1448
82,512,50,48,0.35,1024,0.005,adam,45,0.03,0.645,0.1522
71,512,50,48,0.05,1024,0.01,adam,45,0.05,0.6444,0.1534
95,512,50,48,0.35,2048,0.01,adam,45,0.05,0.6442,0.1382
65,512,50,48,0.05,1024,0.005,sgd,45,0.05,0.6441,0.1286
90,512,50,48,0.35,2048,0.005,adam,45,0.03,0.644,0.1447
132,1024,35,48,0.05,1024,0.01,sgd,45,0.03,0.6438,0.2255
125,512,50,256,0.35,2048,0.01,sgd,45,0.05,0.6434,0.1338
67,512,50,48,0.05,1024,0.005,adam,45,0.05,0.6433,0.1392
110,512,50,256,0.05,2048,0.01,adam,45,0.03,0.6432,0.1705
222,1024,50,48,0.35,2048,0.01,adam,45,0.03,0.6431,0.181
93,512,50,48,0.35,2048,0.01,sgd,45,0.05,0.6424,0.1381
124,512,50,256,0.35,2048,0.01,sgd,45,0.03,0.6424,0.1303
44,512,35,256,0.05,2048,0.01,sgd,45,0.03,0.6422,0.231
6,512,35,48,0.05,1024,0.01,adam,45,0.03,0.642,0.1443
32,512,35,256,0.05,1024,0.005,sgd,45,0.03,0.6417,0.2132
237,1024,50,256,0.05,2048,0.01,sgd,45,0.05,0.6412,0.1934
89,512,50,48,0.35,2048,0.005,sgd,45,0.05,0.6403,0.1326
68,512,50,48,0.05,1024,0.01,sgd,45,0.03,0.6402,0.1339
109,512,50,256,0.05,2048,0.01,sgd,45,0.05,0.64,0.1495
21,512,35,48,0.35,1024,0.01,sgd,45,0.05,0.6399,0.1846
43,512,35,256,0.05,2048,0.005,adam,45,0.05,0.6398,0.182
130,1024,35,48,0.05,1024,0.005,adam,45,0.03,0.6397,0.2145
106,512,50,256,0.05,2048,0.005,adam,45,0.03,0.6397,0.1462
131,1024,35,48,0.05,1024,0.005,adam,45,0.05,0.6392,0.2306
158,1024,35,48,0.35,2048,0.01,adam,45,0.03,0.6391,0.2098
154,1024,35,48,0.35,2048,0.005,adam,45,0.03,0.6386,0.1982
52,512,35,256,0.35,1024,0.01,sgd,45,0.03,0.6382,0.1946
122,512,50,256,0.35,2048,0.005,adam,45,0.03,0.6379,0.1318
40,512,35,256,0.05,2048,0.005,sgd,45,0.03,0.6376,0.219
115,512,50,256,0.35,1024,0.005,adam,45,0.05,0.6375,0.1217
150,1024,35,48,0.35,1024,0.01,adam,45,0.03,0.6362,0.1995
213,1024,50,48,0.35,1024,0.01,sgd,45,0.05,0.6357,0.164
146,1024,35,48,0.35,1024,0.005,adam,45,0.03,0.6348,0.2091
164,1024,35,256,0.05,1024,0.01,sgd,45,0.03,0.6348,0.2023
151,1024,35,48,0.35,1024,0.01,adam,45,0.05,0.6335,0.2082
174,1024,35,256,0.05,2048,0.01,adam,45,0.03,0.6334,0.1919
42,512,35,256,0.05,2048,0.005,adam,45,0.03,0.6331,0.148
94,512,50,48,0.35,2048,0.01,adam,45,0.03,0.6326,0.1368
160,1024,35,256,0.05,1024,0.005,sgd,45,0.03,0.6323,0.2209
85,512,50,48,0.35,1024,0.01,sgd,45,0.05,0.6321,0.1209
78,512,50,48,0.05,2048,0.01,adam,45,0.03,0.6319,0.1195
0,512,35,48,0.05,1024,0.005,sgd,45,0.03,0.6318,0.1705
173,1024,35,256,0.05,2048,0.01,sgd,45,0.05,0.6317,0.2308
108,512,50,256,0.05,2048,0.01,sgd,45,0.03,0.6315,0.1338
101,512,50,256,0.05,1024,0.01,sgd,45,0.05,0.6309,0.1397
23,512,35,48,0.35,1024,0.01,adam,45,0.05,0.6297,0.1633
69,512,50,48,0.05,1024,0.01,sgd,45,0.05,0.6287,0.1143
207,1024,50,48,0.05,2048,0.01,adam,45,0.05,0.6286,0.1897
203,1024,50,48,0.05,2048,0.005,adam,45,0.05,0.628,0.1797
123,512,50,256,0.35,2048,0.005,adam,45,0.05,0.628,0.1311
255,1024,50,256,0.35,2048,0.01,adam,45,0.05,0.6269,0.1467
8,512,35,48,0.05,2048,0.005,sgd,45,0.03,0.6254,0.2328
244,1024,50,256,0.35,1024,0.01,sgd,45,0.03,0.6252,0.1496
103,512,50,256,0.05,1024,0.01,adam,45,0.05,0.6229,0.1012
81,512,50,48,0.35,1024,0.005,sgd,45,0.05,0.6222,0.1181
155,1024,35,48,0.35,2048,0.005,adam,45,0.05,0.6214,0.2109
172,1024,35,256,0.05,2048,0.01,sgd,45,0.03,0.6213,0.2236
163,1024,35,256,0.05,1024,0.005,adam,45,0.05,0.6208,0.2365
211,1024,50,48,0.35,1024,0.005,adam,45,0.05,0.6205,0.1653
87,512,50,48,0.35,1024,0.01,adam,45,0.05,0.6203,0.1446
247,1024,50,256,0.35,1024,0.01,adam,45,0.05,0.6203,0.1231
186,1024,35,256,0.35,2048,0.005,adam,45,0.03,0.6202,0.1802
117,512,50,256,0.35,1024,0.01,sgd,45,0.05,0.62,0.1212
99,512,50,256,0.05,1024,0.005,adam,45,0.05,0.6192,0.1128
182,1024,35,256,0.35,1024,0.01,adam,45,0.03,0.6189,0.1899
235,1024,50,256,0.05,2048,0.005,adam,45,0.05,0.6163,0.1289
159,1024,35,48,0.35,2048,0.01,adam,45,0.05,0.6135,0.2395
142,1024,35,48,0.05,2048,0.01,adam,45,0.03,0.6119,0.2621
178,1024,35,256,0.35,1024,0.005,adam,45,0.03,0.6098,0.1863
135,1024,35,48,0.05,1024,0.01,adam,45,0.05,0.6075,0.2354
170,1024,35,256,0.05,2048,0.005,adam,45,0.03,0.607,0.2269
254,1024,50,256,0.35,2048,0.01,adam,45,0.03,0.6058,0.1334
227,1024,50,256,0.05,1024,0.005,adam,45,0.05,0.6042,0.1054
111,512,50,256,0.05,2048,0.01,adam,45,0.05,0.6032,0.0933
118,512,50,256,0.35,1024,0.01,adam,45,0.03,0.5914,0.1081
119,512,50,256,0.35,1024,0.01,adam,45,0.05,0.5909,0.1272
167,1024,35,256,0.05,1024,0.01,adam,45,0.05,0.5901,0.1511
102,512,50,256,0.05,1024,0.01,adam,45,0.03,0.5889,0.1094
126,512,50,256,0.35,2048,0.01,adam,45,0.03,0.5762,0.0844
127,512,50,256,0.35,2048,0.01,adam,45,0.05,0.5605,0.0935
238,1024,50,256,0.05,2048,0.01,adam,45,0.03,0.5589,0.117
246,1024,50,256,0.35,1024,0.01,adam,45,0.03,0.5461,0.1234
251,1024,50,256,0.35,2048,0.005,adam,45,0.05,0.5449,0.1123
175,1024,35,256,0.05,2048,0.01,adam,45,0.05,0.5349,0.1536
190,1024,35,256,0.35,2048,0.01,adam,45,0.03,0.529,0.171
191,1024,35,256,0.35,2048,0.01,adam,45,0.05,0.5156,0.1332
239,1024,50,256,0.05,2048,0.01,adam,45,0.05,0.5085,0.0963
166,1024,35,256,0.05,1024,0.01,adam,45,0.03,0.4954,0.1454
