,batch_size,bce_pos_class_weight,cnn_filters,dropout_p,fc_size,lr,optimizer_type,sequence_length,weight_decay,tss,hss
352,1024,25,128,0.5,512,0.005,sgd,40,0.001,0.6622,0.1896
464,1024,50,128,0.1,2048,0.005,sgd,40,0.001,0.6622,0.1774
382,1024,25,128,0.5,2048,0.025,adam,45,0.001,0.6621,0.2031
498,1024,50,128,0.5,2048,0.005,sgd,45,0.001,0.662,0.153
441,1024,50,32,0.5,2048,0.025,sgd,40,0.025,0.6619,0.1631
163,512,50,32,0.5,512,0.005,sgd,45,0.025,0.6618,0.149
170,512,50,32,0.5,512,0.025,sgd,45,0.001,0.6618,0.1328
482,1024,50,128,0.5,512,0.005,sgd,45,0.001,0.6615,0.1455
18,512,25,32,0.1,2048,0.005,sgd,45,0.001,0.6613,0.2288
411,1024,50,32,0.1,2048,0.025,sgd,45,0.025,0.6613,0.1782
155,512,50,32,0.1,2048,0.025,sgd,45,0.025,0.6613,0.1728
429,1024,50,32,0.5,512,0.025,adam,40,0.025,0.6613,0.1559
241,512,50,128,0.5,2048,0.005,sgd,40,0.025,0.6613,0.1464
368,1024,25,128,0.5,2048,0.005,sgd,40,0.001,0.6609,0.1904
485,1024,50,128,0.5,512,0.005,adam,40,0.025,0.6606,0.1806
432,1024,50,32,0.5,2048,0.005,sgd,40,0.001,0.6606,0.1528
466,1024,50,128,0.1,2048,0.005,sgd,45,0.001,0.6605,0.1786
463,1024,50,128,0.1,512,0.025,adam,45,0.025,0.6603,0.176
227,512,50,128,0.5,512,0.005,sgd,45,0.025,0.66,0.1385
403,1024,50,32,0.1,2048,0.005,sgd,45,0.025,0.6599,0.157
450,1024,50,128,0.1,512,0.005,sgd,45,0.001,0.6597,0.1983
497,1024,50,128,0.5,2048,0.005,sgd,40,0.025,0.6597,0.1527
225,512,50,128,0.5,512,0.005,sgd,40,0.025,0.6596,0.1468
402,1024,50,32,0.1,2048,0.005,sgd,45,0.001,0.6595,0.1617
353,1024,25,128,0.5,512,0.005,sgd,40,0.025,0.6591,0.1924
434,1024,50,32,0.5,2048,0.005,sgd,45,0.001,0.6589,0.1495
369,1024,25,128,0.5,2048,0.005,sgd,40,0.025,0.6587,0.1943
419,1024,50,32,0.5,512,0.005,sgd,45,0.025,0.6583,0.1396
87,512,25,128,0.1,2048,0.005,adam,45,0.025,0.6581,0.209
192,512,50,128,0.1,512,0.005,sgd,40,0.001,0.6581,0.1587
465,1024,50,128,0.1,2048,0.005,sgd,40,0.025,0.658,0.1908
442,1024,50,32,0.5,2048,0.025,sgd,45,0.001,0.6579,0.1695
97,512,25,128,0.5,512,0.005,sgd,40,0.025,0.6578,0.1901
146,512,50,32,0.1,2048,0.005,sgd,45,0.001,0.6577,0.1656
37,512,25,32,0.5,512,0.005,adam,40,0.025,0.6575,0.1936
187,512,50,32,0.5,2048,0.025,sgd,45,0.025,0.6575,0.1442
361,1024,25,128,0.5,512,0.025,sgd,40,0.025,0.657,0.2221
418,1024,50,32,0.5,512,0.005,sgd,45,0.001,0.657,0.1332
179,512,50,32,0.5,2048,0.005,sgd,45,0.025,0.6568,0.1516
35,512,25,32,0.5,512,0.005,sgd,45,0.025,0.6567,0.1976
140,512,50,32,0.1,512,0.025,adam,40,0.001,0.6566,0.1716
135,512,50,32,0.1,512,0.005,adam,45,0.025,0.6565,0.1495
181,512,50,32,0.5,2048,0.005,adam,40,0.025,0.656,0.1417
121,512,25,128,0.5,2048,0.025,sgd,40,0.025,0.6559,0.1919
424,1024,50,32,0.5,512,0.025,sgd,40,0.001,0.6555,0.1613
417,1024,50,32,0.5,512,0.005,sgd,40,0.025,0.6555,0.1451
99,512,25,128,0.5,512,0.005,sgd,45,0.025,0.6554,0.2007
60,512,25,32,0.5,2048,0.025,adam,40,0.001,0.6553,0.1902
370,1024,25,128,0.5,2048,0.005,sgd,45,0.001,0.6552,0.1991
451,1024,50,128,0.1,512,0.005,sgd,45,0.025,0.6551,0.1662
67,512,25,128,0.1,512,0.005,sgd,45,0.025,0.6548,0.2154
355,1024,25,128,0.5,512,0.005,sgd,45,0.025,0.6547,0.2016
141,512,50,32,0.1,512,0.025,adam,40,0.025,0.6547,0.147
447,1024,50,32,0.5,2048,0.025,adam,45,0.025,0.6547,0.1356
48,512,25,32,0.5,2048,0.005,sgd,40,0.001,0.6546,0.1893
95,512,25,128,0.1,2048,0.025,adam,45,0.025,0.6545,0.1896
297,1024,25,32,0.5,512,0.025,sgd,40,0.025,0.6543,0.2224
168,512,50,32,0.5,512,0.025,sgd,40,0.001,0.6543,0.1547
446,1024,50,32,0.5,2048,0.025,adam,45,0.001,0.6543,0.1317
171,512,50,32,0.5,512,0.025,sgd,45,0.025,0.6542,0.1513
354,1024,25,128,0.5,512,0.005,sgd,45,0.001,0.654,0.1964
107,512,25,128,0.5,512,0.025,sgd,45,0.025,0.654,0.1885
213,512,50,128,0.1,2048,0.005,adam,40,0.025,0.654,0.1823
176,512,50,32,0.5,2048,0.005,sgd,40,0.001,0.654,0.1449
426,1024,50,32,0.5,512,0.025,sgd,45,0.001,0.6538,0.1733
288,1024,25,32,0.5,512,0.005,sgd,40,0.001,0.6537,0.1973
315,1024,25,32,0.5,2048,0.025,sgd,45,0.025,0.6536,0.2421
2,512,25,32,0.1,512,0.005,sgd,45,0.001,0.6535,0.2297
98,512,25,128,0.5,512,0.005,sgd,45,0.001,0.6534,0.1736
144,512,50,32,0.1,2048,0.005,sgd,40,0.001,0.6534,0.1674
386,1024,50,32,0.1,512,0.005,sgd,45,0.001,0.6534,0.1527
494,1024,50,128,0.5,512,0.025,adam,45,0.001,0.6532,0.1664
433,1024,50,32,0.5,2048,0.005,sgd,40,0.025,0.6531,0.1488
306,1024,25,32,0.5,2048,0.005,sgd,45,0.001,0.6529,0.1971
3,512,25,32,0.1,512,0.005,sgd,45,0.025,0.6527,0.2187
304,1024,25,32,0.5,2048,0.005,sgd,40,0.001,0.6527,0.1997
384,1024,50,32,0.1,512,0.005,sgd,40,0.001,0.6524,0.1581
62,512,25,32,0.5,2048,0.025,adam,45,0.001,0.6521,0.1848
114,512,25,128,0.5,2048,0.005,sgd,45,0.001,0.6521,0.183
510,1024,50,128,0.5,2048,0.025,adam,45,0.001,0.6521,0.1385
34,512,25,32,0.5,512,0.005,sgd,45,0.001,0.652,0.1833
50,512,25,32,0.5,2048,0.005,sgd,45,0.001,0.6517,0.1949
55,512,25,32,0.5,2048,0.005,adam,45,0.025,0.6517,0.1688
217,512,50,128,0.1,2048,0.025,sgd,40,0.025,0.6516,0.1841
193,512,50,128,0.1,512,0.005,sgd,40,0.025,0.6515,0.1636
113,512,25,128,0.5,2048,0.005,sgd,40,0.025,0.6513,0.1757
298,1024,25,32,0.5,512,0.025,sgd,45,0.001,0.6511,0.2179
362,1024,25,128,0.5,512,0.025,sgd,45,0.001,0.6511,0.2066
124,512,25,128,0.5,2048,0.025,adam,40,0.001,0.651,0.189
481,1024,50,128,0.5,512,0.005,sgd,40,0.025,0.651,0.1422
33,512,25,32,0.5,512,0.005,sgd,40,0.025,0.6508,0.1897
416,1024,50,32,0.5,512,0.005,sgd,40,0.001,0.6507,0.1431
256,1024,25,32,0.1,512,0.005,sgd,40,0.001,0.6506,0.2328
83,512,25,128,0.1,2048,0.005,sgd,45,0.025,0.6506,0.2199
506,1024,50,128,0.5,2048,0.025,sgd,45,0.001,0.6505,0.1519
96,512,25,128,0.5,512,0.005,sgd,40,0.001,0.6504,0.1665
505,1024,50,128,0.5,2048,0.025,sgd,40,0.025,0.6504,0.1469
439,1024,50,32,0.5,2048,0.005,adam,45,0.025,0.6502,0.1582
79,512,25,128,0.1,512,0.025,adam,45,0.025,0.6501,0.1642
151,512,50,32,0.1,2048,0.005,adam,45,0.025,0.6501,0.1421
379,1024,25,128,0.5,2048,0.025,sgd,45,0.025,0.65,0.2225
473,1024,50,128,0.1,2048,0.025,sgd,40,0.025,0.65,0.2203
389,1024,50,32,0.1,512,0.005,adam,40,0.025,0.65,0.1912
91,512,25,128,0.1,2048,0.025,sgd,45,0.025,0.6498,0.1948
495,1024,50,128,0.5,512,0.025,adam,45,0.025,0.6498,0.1682
131,512,50,32,0.1,512,0.005,sgd,45,0.025,0.6497,0.151
318,1024,25,32,0.5,2048,0.025,adam,45,0.001,0.6495,0.2188
178,512,50,32,0.5,2048,0.005,sgd,45,0.001,0.6495,0.1417
27,512,25,32,0.1,2048,0.025,sgd,45,0.025,0.6494,0.1791
206,512,50,128,0.1,512,0.025,adam,45,0.001,0.6493,0.184
291,1024,25,32,0.5,512,0.005,sgd,45,0.025,0.6492,0.1984
480,1024,50,128,0.5,512,0.005,sgd,40,0.001,0.6492,0.1439
493,1024,50,128,0.5,512,0.025,adam,40,0.025,0.6491,0.1797
208,512,50,128,0.1,2048,0.005,sgd,40,0.001,0.649,0.1501
75,512,25,128,0.1,512,0.025,sgd,45,0.025,0.6489,0.2074
128,512,50,32,0.1,512,0.005,sgd,40,0.001,0.6489,0.1695
219,512,50,128,0.1,2048,0.025,sgd,45,0.025,0.6489,0.1417
487,1024,50,128,0.5,512,0.005,adam,45,0.025,0.6488,0.1916
239,512,50,128,0.5,512,0.025,adam,45,0.025,0.6487,0.1352
307,1024,25,32,0.5,2048,0.005,sgd,45,0.025,0.6486,0.2105
158,512,50,32,0.1,2048,0.025,adam,45,0.001,0.6486,0.1781
428,1024,50,32,0.5,512,0.025,adam,40,0.001,0.6486,0.1535
314,1024,25,32,0.5,2048,0.025,sgd,45,0.001,0.6484,0.2342
85,512,25,128,0.1,2048,0.005,adam,40,0.025,0.6484,0.192
396,1024,50,32,0.1,512,0.025,adam,40,0.001,0.6483,0.1845
53,512,25,32,0.5,2048,0.005,adam,40,0.025,0.6482,0.1988
305,1024,25,32,0.5,2048,0.005,sgd,40,0.025,0.6481,0.205
399,1024,50,32,0.1,512,0.025,adam,45,0.025,0.6477,0.1454
400,1024,50,32,0.1,2048,0.005,sgd,40,0.001,0.6476,0.1633
445,1024,50,32,0.5,2048,0.025,adam,40,0.025,0.6475,0.1695
69,512,25,128,0.1,512,0.005,adam,40,0.025,0.6474,0.2092
313,1024,25,32,0.5,2048,0.025,sgd,40,0.025,0.6474,0.2077
129,512,50,32,0.1,512,0.005,sgd,40,0.025,0.6473,0.1591
496,1024,50,128,0.5,2048,0.005,sgd,40,0.001,0.6471,0.1407
194,512,50,128,0.1,512,0.005,sgd,45,0.001,0.647,0.1968
65,512,25,128,0.1,512,0.005,sgd,40,0.025,0.6467,0.2433
381,1024,25,128,0.5,2048,0.025,adam,40,0.025,0.6467,0.217
57,512,25,32,0.5,2048,0.025,sgd,40,0.025,0.6463,0.2115
203,512,50,128,0.1,512,0.025,sgd,45,0.025,0.6462,0.1608
469,1024,50,128,0.1,2048,0.005,adam,40,0.025,0.6461,0.1755
490,1024,50,128,0.5,512,0.025,sgd,45,0.001,0.646,0.1536
222,512,50,128,0.1,2048,0.025,adam,45,0.001,0.646,0.1483
81,512,25,128,0.1,2048,0.005,sgd,40,0.025,0.6459,0.2411
56,512,25,32,0.5,2048,0.025,sgd,40,0.001,0.6458,0.1915
316,1024,25,32,0.5,2048,0.025,adam,40,0.001,0.6458,0.1902
199,512,50,128,0.1,512,0.005,adam,45,0.025,0.6457,0.1479
103,512,25,128,0.5,512,0.005,adam,45,0.025,0.6453,0.209
42,512,25,32,0.5,512,0.025,sgd,45,0.001,0.6451,0.163
167,512,50,32,0.5,512,0.005,adam,45,0.025,0.6451,0.1473
290,1024,25,32,0.5,512,0.005,sgd,45,0.001,0.6446,0.1856
453,1024,50,128,0.1,512,0.005,adam,40,0.025,0.6445,0.2247
64,512,25,128,0.1,512,0.005,sgd,40,0.001,0.6445,0.2222
348,1024,25,128,0.1,2048,0.025,adam,40,0.001,0.6444,0.2185
119,512,25,128,0.5,2048,0.005,adam,45,0.025,0.6443,0.2174
289,1024,25,32,0.5,512,0.005,sgd,40,0.025,0.6443,0.1982
136,512,50,32,0.1,512,0.025,sgd,40,0.001,0.6442,0.2153
23,512,25,32,0.1,2048,0.005,adam,45,0.025,0.6439,0.2159
502,1024,50,128,0.5,2048,0.005,adam,45,0.001,0.6436,0.1811
427,1024,50,32,0.5,512,0.025,sgd,45,0.025,0.6436,0.1697
191,512,50,32,0.5,2048,0.025,adam,45,0.025,0.6436,0.1179
112,512,25,128,0.5,2048,0.005,sgd,40,0.001,0.6434,0.1672
142,512,50,32,0.1,512,0.025,adam,45,0.001,0.6432,0.1904
397,1024,50,32,0.1,512,0.025,adam,40,0.025,0.6432,0.1353
133,512,50,32,0.1,512,0.005,adam,40,0.025,0.6431,0.1816
312,1024,25,32,0.5,2048,0.025,sgd,40,0.001,0.6428,0.2249
226,512,50,128,0.5,512,0.005,sgd,45,0.001,0.6427,0.1338
235,512,50,128,0.5,512,0.025,sgd,45,0.025,0.6427,0.1334
17,512,25,32,0.1,2048,0.005,sgd,40,0.025,0.6426,0.2483
1,512,25,32,0.1,512,0.005,sgd,40,0.025,0.6425,0.2269
422,1024,50,32,0.5,512,0.005,adam,45,0.001,0.6422,0.172
161,512,50,32,0.5,512,0.005,sgd,40,0.025,0.6422,0.1474
43,512,25,32,0.5,512,0.025,sgd,45,0.025,0.6421,0.196
59,512,25,32,0.5,2048,0.025,sgd,45,0.025,0.642,0.2207
320,1024,25,128,0.1,512,0.005,sgd,40,0.001,0.6419,0.2452
39,512,25,32,0.5,512,0.005,adam,45,0.025,0.6418,0.2026
197,512,50,128,0.1,512,0.005,adam,40,0.025,0.6418,0.1641
16,512,25,32,0.1,2048,0.005,sgd,40,0.001,0.6415,0.2252
221,512,50,128,0.1,2048,0.025,adam,40,0.025,0.6415,0.1228
247,512,50,128,0.5,2048,0.005,adam,45,0.025,0.6414,0.1624
437,1024,50,32,0.5,2048,0.005,adam,40,0.025,0.6414,0.1574
184,512,50,32,0.5,2048,0.025,sgd,40,0.001,0.6414,0.1482
180,512,50,32,0.5,2048,0.005,adam,40,0.001,0.6414,0.1431
273,1024,25,32,0.1,2048,0.005,sgd,40,0.025,0.6412,0.2508
474,1024,50,128,0.1,2048,0.025,sgd,45,0.001,0.6412,0.2165
138,512,50,32,0.1,512,0.025,sgd,45,0.001,0.6412,0.1779
220,512,50,128,0.1,2048,0.025,adam,40,0.001,0.6411,0.1504
139,512,50,32,0.1,512,0.025,sgd,45,0.025,0.6407,0.1377
272,1024,25,32,0.1,2048,0.005,sgd,40,0.001,0.6406,0.2408
5,512,25,32,0.1,512,0.005,adam,40,0.025,0.6406,0.1911
231,512,50,128,0.5,512,0.005,adam,45,0.025,0.6406,0.1399
448,1024,50,128,0.1,512,0.005,sgd,40,0.001,0.6404,0.1641
254,512,50,128,0.5,2048,0.025,adam,45,0.001,0.6402,0.1424
323,1024,25,128,0.1,512,0.005,sgd,45,0.025,0.6401,0.2489
21,512,25,32,0.1,2048,0.005,adam,40,0.025,0.6401,0.2194
471,1024,50,128,0.1,2048,0.005,adam,45,0.025,0.6401,0.1714
89,512,25,128,0.1,2048,0.025,sgd,40,0.025,0.6398,0.2508
11,512,25,32,0.1,512,0.025,sgd,45,0.025,0.6398,0.2282
337,1024,25,128,0.1,2048,0.005,sgd,40,0.025,0.6398,0.226
153,512,50,32,0.1,2048,0.025,sgd,40,0.025,0.6396,0.1523
296,1024,25,32,0.5,512,0.025,sgd,40,0.001,0.6394,0.1887
0,512,25,32,0.1,512,0.005,sgd,40,0.001,0.6393,0.2378
117,512,25,128,0.5,2048,0.005,adam,40,0.025,0.6393,0.2262
210,512,50,128,0.1,2048,0.005,sgd,45,0.001,0.6393,0.1742
150,512,50,32,0.1,2048,0.005,adam,45,0.001,0.6391,0.2071
310,1024,25,32,0.5,2048,0.005,adam,45,0.001,0.6391,0.1841
421,1024,50,32,0.5,512,0.005,adam,40,0.025,0.639,0.1504
183,512,50,32,0.5,2048,0.005,adam,45,0.025,0.6388,0.136
259,1024,25,32,0.1,512,0.005,sgd,45,0.025,0.6387,0.2141
159,512,50,32,0.1,2048,0.025,adam,45,0.025,0.6387,0.1245
468,1024,50,128,0.1,2048,0.005,adam,40,0.001,0.6386,0.1903
162,512,50,32,0.5,512,0.005,sgd,45,0.001,0.6385,0.1399
188,512,50,32,0.5,2048,0.025,adam,40,0.001,0.6385,0.1143
377,1024,25,128,0.5,2048,0.025,sgd,40,0.025,0.6381,0.2192
173,512,50,32,0.5,512,0.025,adam,40,0.025,0.6381,0.1218
380,1024,25,128,0.5,2048,0.025,adam,40,0.001,0.6375,0.2204
77,512,25,128,0.1,512,0.025,adam,40,0.025,0.6374,0.1944
309,1024,25,32,0.5,2048,0.005,adam,40,0.025,0.6371,0.1895
106,512,25,128,0.5,512,0.025,sgd,45,0.001,0.6368,0.1752
479,1024,50,128,0.1,2048,0.025,adam,45,0.025,0.6367,0.1243
258,1024,25,32,0.1,512,0.005,sgd,45,0.001,0.6365,0.223
232,512,50,128,0.5,512,0.025,sgd,40,0.001,0.6365,0.1856
504,1024,50,128,0.5,2048,0.025,sgd,40,0.001,0.6365,0.1569
339,1024,25,128,0.1,2048,0.005,sgd,45,0.025,0.6364,0.2558
413,1024,50,32,0.1,2048,0.025,adam,40,0.025,0.6364,0.1543
251,512,50,128,0.5,2048,0.025,sgd,45,0.025,0.6364,0.1326
152,512,50,32,0.1,2048,0.025,sgd,40,0.001,0.6363,0.2214
293,1024,25,32,0.5,512,0.005,adam,40,0.025,0.636,0.2001
201,512,50,128,0.1,512,0.025,sgd,40,0.025,0.636,0.1627
430,1024,50,32,0.5,512,0.025,adam,45,0.001,0.636,0.1444
105,512,25,128,0.5,512,0.025,sgd,40,0.025,0.6359,0.2025
440,1024,50,32,0.5,2048,0.025,sgd,40,0.001,0.6357,0.1352
274,1024,25,32,0.1,2048,0.005,sgd,45,0.001,0.6353,0.2459
80,512,25,128,0.1,2048,0.005,sgd,40,0.001,0.6352,0.2319
376,1024,25,128,0.5,2048,0.025,sgd,40,0.001,0.6352,0.1923
412,1024,50,32,0.1,2048,0.025,adam,40,0.001,0.6352,0.1445
177,512,50,32,0.5,2048,0.005,sgd,40,0.025,0.6352,0.1352
472,1024,50,128,0.1,2048,0.025,sgd,40,0.001,0.6348,0.1464
489,1024,50,128,0.5,512,0.025,sgd,40,0.025,0.6346,0.1556
336,1024,25,128,0.1,2048,0.005,sgd,40,0.001,0.6345,0.2479
41,512,25,32,0.5,512,0.025,sgd,40,0.025,0.6343,0.1969
101,512,25,128,0.5,512,0.005,adam,40,0.025,0.6343,0.165
94,512,25,128,0.1,2048,0.025,adam,45,0.001,0.6342,0.2338
394,1024,50,32,0.1,512,0.025,sgd,45,0.001,0.634,0.2145
240,512,50,128,0.5,2048,0.005,sgd,40,0.001,0.6339,0.1266
378,1024,25,128,0.5,2048,0.025,sgd,45,0.001,0.6338,0.2085
462,1024,50,128,0.1,512,0.025,adam,45,0.001,0.6338,0.1858
224,512,50,128,0.5,512,0.005,sgd,40,0.001,0.6338,0.127
338,1024,25,128,0.1,2048,0.005,sgd,45,0.001,0.6333,0.2538
169,512,50,32,0.5,512,0.025,sgd,40,0.025,0.6333,0.1278
186,512,50,32,0.5,2048,0.025,sgd,45,0.001,0.6333,0.1264
175,512,50,32,0.5,512,0.025,adam,45,0.025,0.6329,0.1179
209,512,50,128,0.1,2048,0.005,sgd,40,0.025,0.6325,0.1975
149,512,50,32,0.1,2048,0.005,adam,40,0.025,0.6325,0.1765
249,512,50,128,0.5,2048,0.025,sgd,40,0.025,0.6321,0.1209
19,512,25,32,0.1,2048,0.005,sgd,45,0.025,0.6318,0.2599
364,1024,25,128,0.5,512,0.025,adam,40,0.001,0.6317,0.2184
452,1024,50,128,0.1,512,0.005,adam,40,0.001,0.6316,0.1903
242,512,50,128,0.5,2048,0.005,sgd,45,0.001,0.6314,0.1331
410,1024,50,32,0.1,2048,0.025,sgd,45,0.001,0.6313,0.21
126,512,25,128,0.5,2048,0.025,adam,45,0.001,0.6312,0.2144
347,1024,25,128,0.1,2048,0.025,sgd,45,0.025,0.6309,0.2193
252,512,50,128,0.5,2048,0.025,adam,40,0.001,0.6309,0.1278
245,512,50,128,0.5,2048,0.005,adam,40,0.025,0.6309,0.1244
360,1024,25,128,0.5,512,0.025,sgd,40,0.001,0.6304,0.1929
108,512,25,128,0.5,512,0.025,adam,40,0.001,0.6304,0.1836
143,512,50,32,0.1,512,0.025,adam,45,0.025,0.6304,0.1638
321,1024,25,128,0.1,512,0.005,sgd,40,0.025,0.6302,0.271
423,1024,50,32,0.5,512,0.005,adam,45,0.025,0.6301,0.1533
257,1024,25,32,0.1,512,0.005,sgd,40,0.025,0.63,0.2326
166,512,50,32,0.5,512,0.005,adam,45,0.001,0.6299,0.1532
228,512,50,128,0.5,512,0.005,adam,40,0.001,0.6298,0.1858
58,512,25,32,0.5,2048,0.025,sgd,45,0.001,0.6297,0.2096
236,512,50,128,0.5,512,0.025,adam,40,0.001,0.6297,0.1334
299,1024,25,32,0.5,512,0.025,sgd,45,0.025,0.6296,0.2355
52,512,25,32,0.5,2048,0.005,adam,40,0.001,0.6296,0.2301
275,1024,25,32,0.1,2048,0.005,sgd,45,0.025,0.6295,0.2391
44,512,25,32,0.5,512,0.025,adam,40,0.001,0.6295,0.2041
233,512,50,128,0.5,512,0.025,sgd,40,0.025,0.6294,0.1239
436,1024,50,32,0.5,2048,0.005,adam,40,0.001,0.629,0.1726
123,512,25,128,0.5,2048,0.025,sgd,45,0.025,0.6289,0.2273
329,1024,25,128,0.1,512,0.025,sgd,40,0.025,0.6289,0.2028
407,1024,50,32,0.1,2048,0.005,adam,45,0.025,0.6288,0.1923
40,512,25,32,0.5,512,0.025,sgd,40,0.001,0.6287,0.1948
255,512,50,128,0.5,2048,0.025,adam,45,0.025,0.6287,0.1325
237,512,50,128,0.5,512,0.025,adam,40,0.025,0.6285,0.1224
229,512,50,128,0.5,512,0.005,adam,40,0.025,0.6283,0.1227
156,512,50,32,0.1,2048,0.025,adam,40,0.001,0.6282,0.1439
164,512,50,32,0.5,512,0.005,adam,40,0.001,0.6278,0.1499
366,1024,25,128,0.5,512,0.025,adam,45,0.001,0.6277,0.2219
322,1024,25,128,0.1,512,0.005,sgd,45,0.001,0.6276,0.2488
207,512,50,128,0.1,512,0.025,adam,45,0.025,0.6276,0.105
190,512,50,32,0.5,2048,0.025,adam,45,0.001,0.6274,0.1251
250,512,50,128,0.5,2048,0.025,sgd,45,0.001,0.6271,0.1331
333,1024,25,128,0.1,512,0.025,adam,40,0.025,0.627,0.2269
488,1024,50,128,0.5,512,0.025,sgd,40,0.001,0.6268,0.1527
317,1024,25,32,0.5,2048,0.025,adam,40,0.025,0.6267,0.2092
408,1024,50,32,0.1,2048,0.025,sgd,40,0.001,0.6267,0.1812
500,1024,50,128,0.5,2048,0.005,adam,40,0.001,0.6265,0.1972
174,512,50,32,0.5,512,0.025,adam,45,0.001,0.6265,0.1368
301,1024,25,32,0.5,512,0.025,adam,40,0.025,0.6264,0.2084
460,1024,50,128,0.1,512,0.025,adam,40,0.001,0.6256,0.1708
283,1024,25,32,0.1,2048,0.025,sgd,45,0.025,0.6255,0.2704
414,1024,50,32,0.1,2048,0.025,adam,45,0.001,0.6254,0.1552
116,512,25,128,0.5,2048,0.005,adam,40,0.001,0.6253,0.2734
393,1024,50,32,0.1,512,0.025,sgd,40,0.025,0.6252,0.1855
279,1024,25,32,0.1,2048,0.005,adam,45,0.025,0.6251,0.262
456,1024,50,128,0.1,512,0.025,sgd,40,0.001,0.625,0.2349
109,512,25,128,0.5,512,0.025,adam,40,0.025,0.6245,0.207
125,512,25,128,0.5,2048,0.025,adam,40,0.025,0.6244,0.2062
157,512,50,32,0.1,2048,0.025,adam,40,0.025,0.6243,0.1412
398,1024,50,32,0.1,512,0.025,adam,45,0.001,0.6242,0.1999
271,1024,25,32,0.1,512,0.025,adam,45,0.025,0.624,0.2461
350,1024,25,128,0.1,2048,0.025,adam,45,0.001,0.624,0.2457
137,512,50,32,0.1,512,0.025,sgd,40,0.025,0.624,0.1443
160,512,50,32,0.5,512,0.005,sgd,40,0.001,0.624,0.1263
492,1024,50,128,0.5,512,0.025,adam,40,0.001,0.6235,0.1478
319,1024,25,32,0.5,2048,0.025,adam,45,0.025,0.6233,0.2211
165,512,50,32,0.5,512,0.005,adam,40,0.025,0.6233,0.1174
10,512,25,32,0.1,512,0.025,sgd,45,0.001,0.6227,0.2281
76,512,25,128,0.1,512,0.025,adam,40,0.001,0.6226,0.2427
431,1024,50,32,0.5,512,0.025,adam,45,0.025,0.6223,0.1615
30,512,25,32,0.1,2048,0.025,adam,45,0.001,0.622,0.2381
311,1024,25,32,0.5,2048,0.005,adam,45,0.025,0.6219,0.2447
66,512,25,128,0.1,512,0.005,sgd,45,0.001,0.6218,0.237
38,512,25,32,0.5,512,0.005,adam,45,0.001,0.6218,0.1977
