,batch_size,bce_pos_class_weight,cnn_filters,dropout_p,fc_size,lr,optimizer_type,sequence_length,weight_decay,tss,hss
288,512,30,16,0.5,64,0.0001,adam,15,0.0001,0.3288,0.1076
114,32,30,32,0.5,1048,0.0001,adam,45,0.0001,0.3287,0.1265
489,512,75,32,0.5,64,0.01,adam,15,0.01,0.3285,0.1327
195,32,75,32,0.1,64,0.0001,adam,45,0.01,0.328,0.1265
173,32,75,16,0.5,64,0.01,sgd,15,0.01,0.3277,0.079
203,32,75,32,0.1,64,0.01,adam,45,0.01,0.3272,0.1086
353,512,30,32,0.5,64,0.0001,adam,15,0.01,0.3271,0.1107
171,32,75,16,0.5,64,0.01,adam,45,0.01,0.3265,0.111
323,512,30,32,0.1,64,0.0001,adam,45,0.01,0.3261,0.1119
408,512,75,16,0.1,1048,0.01,adam,15,0.0001,0.3248,0.1691
274,512,30,16,0.1,1048,0.0001,adam,45,0.0001,0.3238,0.1761
235,32,75,32,0.5,64,0.01,adam,45,0.01,0.3232,0.0933
234,32,75,32,0.5,64,0.01,adam,45,0.0001,0.3225,0.0932
267,512,30,16,0.1,64,0.01,adam,45,0.01,0.3224,0.2261
459,512,75,32,0.1,64,0.01,adam,45,0.01,0.3224,0.1981
47,32,30,16,0.5,64,0.01,sgd,45,0.01,0.3221,0.1252
505,512,75,32,0.5,1048,0.01,adam,15,0.01,0.3217,0.1494
194,32,75,32,0.1,64,0.0001,adam,45,0.0001,0.3203,0.1191
347,512,30,32,0.1,1048,0.01,adam,45,0.01,0.32,0.2076
298,512,30,16,0.5,64,0.01,adam,45,0.0001,0.32,0.1839
449,512,75,32,0.1,64,0.0001,adam,15,0.01,0.3197,0.0589
289,512,30,16,0.5,64,0.0001,adam,15,0.01,0.3196,0.1047
283,512,30,16,0.1,1048,0.01,adam,45,0.01,0.3184,0.2489
373,512,30,32,0.5,1048,0.0001,sgd,15,0.01,0.3181,0.0912
442,512,75,16,0.5,1048,0.01,adam,45,0.0001,0.3178,0.1484
381,512,30,32,0.5,1048,0.01,sgd,15,0.01,0.3169,0.1451
378,512,30,32,0.5,1048,0.01,adam,45,0.0001,0.3166,0.2105
143,32,75,16,0.1,64,0.01,sgd,45,0.01,0.3153,0.1166
219,32,75,32,0.1,1048,0.01,adam,45,0.01,0.3152,0.1176
394,512,75,16,0.1,64,0.01,adam,45,0.0001,0.3145,0.1967
49,32,30,16,0.5,1048,0.0001,adam,15,0.01,0.3144,0.1133
360,512,30,32,0.5,64,0.01,adam,15,0.0001,0.3141,0.1518
86,32,30,32,0.1,1048,0.0001,sgd,45,0.0001,0.314,0.101
259,512,30,16,0.1,64,0.0001,adam,45,0.01,0.3139,0.0785
115,32,30,32,0.5,1048,0.0001,adam,45,0.01,0.3137,0.1188
476,512,75,32,0.1,1048,0.01,sgd,15,0.0001,0.3136,0.1478
242,32,75,32,0.5,1048,0.0001,adam,45,0.0001,0.3134,0.1071
504,512,75,32,0.5,1048,0.01,adam,15,0.0001,0.313,0.1121
66,32,30,32,0.1,64,0.0001,adam,45,0.0001,0.3129,0.1692
123,32,30,32,0.5,1048,0.01,adam,45,0.01,0.3122,0.0993
497,512,75,32,0.5,1048,0.0001,adam,15,0.01,0.3118,0.0791
155,32,75,16,0.1,1048,0.01,adam,45,0.01,0.3105,0.0839
376,512,30,32,0.5,1048,0.01,adam,15,0.0001,0.3101,0.1631
46,32,30,16,0.5,64,0.01,sgd,45,0.0001,0.3093,0.1686
15,32,30,16,0.1,64,0.01,sgd,45,0.01,0.3091,0.1279
58,32,30,16,0.5,1048,0.01,adam,45,0.0001,0.3088,0.1027
424,512,75,16,0.5,64,0.01,adam,15,0.0001,0.3085,0.1118
122,32,30,32,0.5,1048,0.01,adam,45,0.0001,0.3073,0.1246
250,32,75,32,0.5,1048,0.01,adam,45,0.0001,0.3061,0.0725
207,32,75,32,0.1,64,0.01,sgd,45,0.01,0.3045,0.116
221,32,75,32,0.1,1048,0.01,sgd,15,0.01,0.3043,0.095
3,32,30,16,0.1,64,0.0001,adam,45,0.01,0.3041,0.1808
314,512,30,16,0.5,1048,0.01,adam,45,0.0001,0.3036,0.1952
97,32,30,32,0.5,64,0.0001,adam,15,0.01,0.3023,0.1126
107,32,30,32,0.5,64,0.01,adam,45,0.01,0.3021,0.1121
119,32,30,32,0.5,1048,0.0001,sgd,45,0.01,0.3018,0.1085
496,512,75,32,0.5,1048,0.0001,adam,15,0.0001,0.3014,0.0789
179,32,75,16,0.5,1048,0.0001,adam,45,0.01,0.3011,0.0827
409,512,75,16,0.1,1048,0.01,adam,15,0.01,0.3,0.1348
480,512,75,32,0.5,64,0.0001,adam,15,0.0001,0.2993,0.0483
75,32,30,32,0.1,64,0.01,adam,45,0.01,0.2985,0.146
354,512,30,32,0.5,64,0.0001,adam,45,0.0001,0.2985,0.0882
297,512,30,16,0.5,64,0.01,adam,15,0.01,0.2984,0.1463
348,512,30,32,0.1,1048,0.01,sgd,15,0.0001,0.2978,0.1691
27,32,30,16,0.1,1048,0.01,adam,45,0.01,0.2967,0.1147
255,32,75,32,0.5,1048,0.01,sgd,45,0.01,0.2967,0.0872
154,32,75,16,0.1,1048,0.01,adam,45,0.0001,0.2964,0.1367
266,512,30,16,0.1,64,0.01,adam,45,0.0001,0.2958,0.2234
473,512,75,32,0.1,1048,0.01,adam,15,0.01,0.2945,0.1594
91,32,30,32,0.1,1048,0.01,adam,45,0.01,0.2941,0.1268
67,32,30,32,0.1,64,0.0001,adam,45,0.01,0.2939,0.1668
385,512,75,16,0.1,64,0.0001,adam,15,0.01,0.2937,0.0487
308,512,30,16,0.5,1048,0.0001,sgd,15,0.0001,0.2936,0.0716
488,512,75,32,0.5,64,0.01,adam,15,0.0001,0.2925,0.1265
96,32,30,32,0.5,64,0.0001,adam,15,0.0001,0.2908,0.1148
19,32,30,16,0.1,1048,0.0001,adam,45,0.01,0.2907,0.1743
481,512,75,32,0.5,64,0.0001,adam,15,0.01,0.289,0.0408
313,512,30,16,0.5,1048,0.01,adam,15,0.01,0.2886,0.1855
186,32,75,16,0.5,1048,0.01,adam,45,0.0001,0.2883,0.0773
277,512,30,16,0.1,1048,0.0001,sgd,15,0.01,0.2872,0.0602
400,512,75,16,0.1,1048,0.0001,adam,15,0.0001,0.2869,0.0666
111,32,30,32,0.5,64,0.01,sgd,45,0.01,0.2864,0.1279
59,32,30,16,0.5,1048,0.01,adam,45,0.01,0.2864,0.0763
218,32,75,32,0.1,1048,0.01,adam,45,0.0001,0.2858,0.1201
458,512,75,32,0.1,64,0.01,adam,45,0.0001,0.2857,0.1771
355,512,30,32,0.5,64,0.0001,adam,45,0.01,0.2856,0.0746
296,512,30,16,0.5,64,0.01,adam,15,0.0001,0.284,0.1627
333,512,30,32,0.1,64,0.01,sgd,15,0.01,0.2838,0.1659
147,32,75,16,0.1,1048,0.0001,adam,45,0.01,0.2823,0.1353
363,512,30,32,0.5,64,0.01,adam,45,0.01,0.2821,0.1964
441,512,75,16,0.5,1048,0.01,adam,15,0.01,0.2815,0.1106
239,32,75,32,0.5,64,0.01,sgd,45,0.01,0.2813,0.0824
258,512,30,16,0.1,64,0.0001,adam,45,0.0001,0.2813,0.072
113,32,30,32,0.5,1048,0.0001,adam,15,0.01,0.2812,0.0979
312,512,30,16,0.5,1048,0.01,adam,15,0.0001,0.281,0.1217
456,512,75,32,0.1,64,0.01,adam,15,0.0001,0.2809,0.1594
341,512,30,32,0.1,1048,0.0001,sgd,15,0.01,0.2793,0.0596
451,512,75,32,0.1,64,0.0001,adam,45,0.01,0.2793,0.0438
280,512,30,16,0.1,1048,0.01,adam,15,0.0001,0.2784,0.1488
127,32,30,32,0.5,1048,0.01,sgd,45,0.01,0.2781,0.1377
291,512,30,16,0.5,64,0.0001,adam,45,0.01,0.2768,0.0632
83,32,30,32,0.1,1048,0.0001,adam,45,0.01,0.2767,0.139
264,512,30,16,0.1,64,0.01,adam,15,0.0001,0.2764,0.1706
384,512,75,16,0.1,64,0.0001,adam,15,0.0001,0.2762,0.0405
105,32,30,32,0.5,64,0.01,adam,15,0.01,0.2756,0.0744
32,32,30,16,0.5,64,0.0001,adam,15,0.0001,0.2751,0.1197
159,32,75,16,0.1,1048,0.01,sgd,45,0.01,0.2751,0.1138
392,512,75,16,0.1,64,0.01,adam,15,0.0001,0.2748,0.1482
33,32,30,16,0.5,64,0.0001,adam,15,0.01,0.2745,0.1126
161,32,75,16,0.5,64,0.0001,adam,15,0.01,0.2743,0.0565
450,512,75,32,0.1,64,0.0001,adam,45,0.0001,0.2743,0.0473
372,512,30,32,0.5,1048,0.0001,sgd,15,0.0001,0.2742,0.0656
43,32,30,16,0.5,64,0.01,adam,45,0.01,0.2727,0.1133
174,32,75,16,0.5,64,0.01,sgd,45,0.0001,0.2726,0.1162
433,512,75,16,0.5,1048,0.0001,adam,15,0.01,0.2716,0.0583
106,32,30,32,0.5,64,0.01,adam,45,0.0001,0.2714,0.0891
175,32,75,16,0.5,64,0.01,sgd,45,0.01,0.27,0.0942
322,512,30,32,0.1,64,0.0001,adam,45,0.0001,0.2696,0.0868
245,32,75,32,0.5,1048,0.0001,sgd,15,0.01,0.2696,0.0522
211,32,75,32,0.1,1048,0.0001,adam,45,0.01,0.2684,0.1397
309,512,30,16,0.5,1048,0.0001,sgd,15,0.01,0.2673,0.0711
223,32,75,32,0.1,1048,0.01,sgd,45,0.01,0.2651,0.1246
251,32,75,32,0.5,1048,0.01,adam,45,0.01,0.2651,0.0569
93,32,30,32,0.1,1048,0.01,sgd,15,0.01,0.2647,0.1101
440,512,75,16,0.5,1048,0.01,adam,15,0.0001,0.2644,0.1165
176,32,75,16,0.5,1048,0.0001,adam,15,0.0001,0.2637,0.0597
79,32,30,32,0.1,64,0.01,sgd,45,0.01,0.2633,0.1221
205,32,75,32,0.1,64,0.01,sgd,15,0.01,0.2633,0.06
432,512,75,16,0.5,1048,0.0001,adam,15,0.0001,0.263,0.0576
23,32,30,16,0.1,1048,0.0001,sgd,45,0.01,0.2629,0.0907
225,32,75,32,0.5,64,0.0001,adam,15,0.01,0.2624,0.0688
180,32,75,16,0.5,1048,0.0001,sgd,15,0.0001,0.2615,0.0529
213,32,75,32,0.1,1048,0.0001,sgd,15,0.01,0.2614,0.0656
410,512,75,16,0.1,1048,0.01,adam,45,0.0001,0.2604,0.1755
276,512,30,16,0.1,1048,0.0001,sgd,15,0.0001,0.2598,0.0526
237,32,75,32,0.5,64,0.01,sgd,15,0.01,0.2595,0.0654
126,32,30,32,0.5,1048,0.01,sgd,45,0.0001,0.2591,0.149
42,32,30,16,0.5,64,0.01,adam,45,0.0001,0.259,0.0754
331,512,30,32,0.1,64,0.01,adam,45,0.01,0.2589,0.2326
146,32,75,16,0.1,1048,0.0001,adam,45,0.0001,0.2583,0.1352
290,512,30,16,0.5,64,0.0001,adam,45,0.0001,0.2582,0.0769
282,512,30,16,0.1,1048,0.01,adam,45,0.0001,0.2578,0.1976
118,32,30,32,0.5,1048,0.0001,sgd,45,0.0001,0.2568,0.096
125,32,30,32,0.5,1048,0.01,sgd,15,0.01,0.2568,0.0676
22,32,30,16,0.1,1048,0.0001,sgd,45,0.0001,0.2567,0.081
11,32,30,16,0.1,64,0.01,adam,45,0.01,0.2563,0.1252
62,32,30,16,0.5,1048,0.01,sgd,45,0.0001,0.2559,0.1455
416,512,75,16,0.5,64,0.0001,adam,15,0.0001,0.2549,0.0368
1,32,30,16,0.1,64,0.0001,adam,15,0.01,0.2542,0.1167
238,32,75,32,0.5,64,0.01,sgd,45,0.0001,0.2538,0.1285
90,32,30,32,0.1,1048,0.01,adam,45,0.0001,0.2533,0.1232
73,32,30,32,0.1,64,0.01,adam,15,0.01,0.253,0.0652
328,512,30,32,0.1,64,0.01,adam,15,0.0001,0.2521,0.1809
177,32,75,16,0.5,1048,0.0001,adam,15,0.01,0.2518,0.0551
157,32,75,16,0.1,1048,0.01,sgd,15,0.01,0.25,0.0542
472,512,75,32,0.1,1048,0.01,adam,15,0.0001,0.2499,0.1573
82,32,30,32,0.1,1048,0.0001,adam,45,0.0001,0.2492,0.1792
135,32,75,16,0.1,64,0.0001,sgd,45,0.01,0.2488,0.0432
4,32,30,16,0.1,64,0.0001,sgd,15,0.0001,0.2487,0.1073
224,32,75,32,0.5,64,0.0001,adam,15,0.0001,0.2487,0.0578
230,32,75,32,0.5,64,0.0001,sgd,45,0.0001,0.2487,0.0396
474,512,75,32,0.1,1048,0.01,adam,45,0.0001,0.2468,0.1914
74,32,30,32,0.1,64,0.01,adam,45,0.0001,0.2465,0.1221
128,32,75,16,0.1,64,0.0001,adam,15,0.0001,0.2465,0.0751
112,32,30,32,0.5,1048,0.0001,adam,15,0.0001,0.2463,0.0863
18,32,30,16,0.1,1048,0.0001,adam,45,0.0001,0.2457,0.1593
140,32,75,16,0.1,64,0.01,sgd,15,0.0001,0.2451,0.1072
485,512,75,32,0.5,64,0.0001,sgd,15,0.01,0.2451,0.0392
482,512,75,32,0.5,64,0.0001,adam,45,0.0001,0.2448,0.0351
417,512,75,16,0.5,64,0.0001,adam,15,0.01,0.2438,0.0362
167,32,75,16,0.5,64,0.0001,sgd,45,0.01,0.2437,0.0369
160,32,75,16,0.5,64,0.0001,adam,15,0.0001,0.2432,0.0586
89,32,30,32,0.1,1048,0.01,adam,15,0.01,0.2429,0.0579
55,32,30,16,0.5,1048,0.0001,sgd,45,0.01,0.2422,0.0856
330,512,30,32,0.1,64,0.01,adam,45,0.0001,0.2421,0.204
340,512,30,32,0.1,1048,0.0001,sgd,15,0.0001,0.2419,0.0608
448,512,75,32,0.1,64,0.0001,adam,15,0.0001,0.2417,0.0442
149,32,75,16,0.1,1048,0.0001,sgd,15,0.01,0.2404,0.0609
48,32,30,16,0.5,1048,0.0001,adam,15,0.0001,0.2402,0.0984
210,32,75,32,0.1,1048,0.0001,adam,45,0.0001,0.2387,0.1459
85,32,30,32,0.1,1048,0.0001,sgd,15,0.01,0.2386,0.1254
142,32,75,16,0.1,64,0.01,sgd,45,0.0001,0.2384,0.1556
61,32,30,16,0.5,1048,0.01,sgd,15,0.01,0.2384,0.0836
45,32,30,16,0.5,64,0.01,sgd,15,0.01,0.2381,0.0788
110,32,30,32,0.5,64,0.01,sgd,45,0.0001,0.2375,0.1349
346,512,30,32,0.1,1048,0.01,adam,45,0.0001,0.2367,0.1935
84,32,30,32,0.1,1048,0.0001,sgd,15,0.0001,0.2363,0.1234
95,32,30,32,0.1,1048,0.01,sgd,45,0.01,0.2352,0.1453
246,32,75,32,0.5,1048,0.0001,sgd,45,0.0001,0.2349,0.0375
69,32,30,32,0.1,64,0.0001,sgd,15,0.01,0.2348,0.1119
71,32,30,32,0.1,64,0.0001,sgd,45,0.01,0.2327,0.0575
199,32,75,32,0.1,64,0.0001,sgd,45,0.01,0.2321,0.0336
138,32,75,16,0.1,64,0.01,adam,45,0.0001,0.232,0.0842
187,32,75,16,0.5,1048,0.01,adam,45,0.01,0.2306,0.0603
141,32,75,16,0.1,64,0.01,sgd,15,0.01,0.2298,0.0612
21,32,30,16,0.1,1048,0.0001,sgd,15,0.01,0.2293,0.1191
44,32,30,16,0.5,64,0.01,sgd,15,0.0001,0.2292,0.0986
129,32,75,16,0.1,64,0.0001,adam,15,0.01,0.2287,0.0577
253,32,75,32,0.5,1048,0.01,sgd,15,0.01,0.2286,0.0562
244,32,75,32,0.5,1048,0.0001,sgd,15,0.0001,0.2269,0.0593
212,32,75,32,0.1,1048,0.0001,sgd,15,0.0001,0.2266,0.0578
202,32,75,32,0.1,64,0.01,adam,45,0.0001,0.2264,0.1018
214,32,75,32,0.1,1048,0.0001,sgd,45,0.0001,0.2255,0.0334
20,32,30,16,0.1,1048,0.0001,sgd,15,0.0001,0.2253,0.1259
452,512,75,32,0.1,64,0.0001,sgd,15,0.0001,0.2234,0.0337
104,32,30,32,0.5,64,0.01,adam,15,0.0001,0.2232,0.0769
193,32,75,32,0.1,64,0.0001,adam,15,0.01,0.2223,0.0877
181,32,75,16,0.5,1048,0.0001,sgd,15,0.01,0.2216,0.0408
241,32,75,32,0.5,1048,0.0001,adam,15,0.01,0.2206,0.0573
0,32,30,16,0.1,64,0.0001,adam,15,0.0001,0.2196,0.1188
134,32,75,16,0.1,64,0.0001,sgd,45,0.0001,0.2191,0.033
29,32,30,16,0.1,1048,0.01,sgd,15,0.01,0.2175,0.0864
116,32,30,32,0.5,1048,0.0001,sgd,15,0.0001,0.2171,0.1127
78,32,30,32,0.1,64,0.01,sgd,45,0.0001,0.217,0.169
26,32,30,16,0.1,1048,0.01,adam,45,0.0001,0.2167,0.124
60,32,30,16,0.5,1048,0.01,sgd,15,0.0001,0.2167,0.0977
483,512,75,32,0.5,64,0.0001,adam,45,0.01,0.2164,0.0337
68,32,30,32,0.1,64,0.0001,sgd,15,0.0001,0.2153,0.1036
198,32,75,32,0.1,64,0.0001,sgd,45,0.0001,0.2152,0.0317
502,512,75,32,0.5,1048,0.0001,sgd,45,0.0001,0.2151,0.0383
166,32,75,16,0.5,64,0.0001,sgd,45,0.0001,0.2151,0.0375
229,32,75,32,0.5,64,0.0001,sgd,15,0.01,0.214,0.0408
77,32,30,32,0.1,64,0.01,sgd,15,0.01,0.2137,0.1033
153,32,75,16,0.1,1048,0.01,adam,15,0.01,0.2134,0.0777
