,batch_size,bce_pos_class_weight,cnn_filters,dropout_p,fc_size,lr,optimizer_type,sequence_length,weight_decay,tss,hss
552,256,45,16,0.5,512,0.025,adam,15,0.01,0.3813,0.1197
194,128,60,4,0.1,512,0.005,adam,45,0.01,0.3807,0.1347
378,128,60,16,0.5,768,0.025,adam,45,0.01,0.3807,0.1129
415,256,45,4,0.1,768,0.025,sgd,45,0.05,0.3805,0.1301
155,128,45,16,0.1,768,0.025,adam,45,0.05,0.3805,0.1272
742,256,60,16,0.5,512,0.005,sgd,45,0.01,0.3805,0.1122
264,128,60,8,0.1,512,0.025,adam,15,0.01,0.3805,0.1117
676,256,60,8,0.5,512,0.005,sgd,15,0.01,0.3803,0.1259
306,128,60,8,0.5,768,0.005,adam,45,0.01,0.3803,0.1195
630,256,60,4,0.5,768,0.005,sgd,45,0.01,0.3803,0.1079
495,256,45,8,0.5,512,0.025,sgd,45,0.05,0.3802,0.1367
162,128,45,16,0.5,512,0.005,adam,45,0.01,0.3801,0.1562
629,256,60,4,0.5,768,0.005,sgd,15,0.05,0.3801,0.1549
542,256,45,16,0.1,768,0.025,sgd,45,0.01,0.38,0.1705
63,128,45,4,0.5,768,0.025,sgd,45,0.05,0.3794,0.1308
611,256,60,4,0.5,512,0.005,adam,45,0.05,0.3794,0.1285
411,256,45,4,0.1,768,0.025,adam,45,0.05,0.3793,0.1303
608,256,60,4,0.5,512,0.005,adam,15,0.01,0.379,0.138
692,256,60,8,0.5,768,0.005,sgd,15,0.01,0.379,0.1183
27,128,45,4,0.1,768,0.025,adam,45,0.05,0.3789,0.1453
323,128,60,16,0.1,512,0.005,adam,45,0.05,0.3785,0.1368
534,256,45,16,0.1,768,0.005,sgd,45,0.01,0.3784,0.1467
658,256,60,8,0.1,768,0.005,adam,45,0.01,0.3783,0.1714
115,128,45,8,0.5,768,0.005,adam,45,0.05,0.3782,0.1475
741,256,60,16,0.5,512,0.005,sgd,15,0.05,0.3782,0.1425
503,256,45,8,0.5,768,0.005,sgd,45,0.05,0.3775,0.1223
91,128,45,8,0.1,768,0.025,adam,45,0.05,0.3774,0.1402
79,128,45,8,0.1,512,0.025,sgd,45,0.05,0.3774,0.1236
150,128,45,16,0.1,768,0.005,sgd,45,0.01,0.3773,0.1762
202,128,60,4,0.1,512,0.025,adam,45,0.01,0.3773,0.1681
15,128,45,4,0.1,512,0.025,sgd,45,0.05,0.3773,0.1676
485,256,45,8,0.5,512,0.005,sgd,15,0.05,0.3772,0.1684
252,128,60,4,0.5,768,0.025,sgd,15,0.01,0.3772,0.1565
69,128,45,8,0.1,512,0.005,sgd,15,0.05,0.377,0.1555
123,128,45,8,0.5,768,0.025,adam,45,0.05,0.377,0.1308
504,256,45,8,0.5,768,0.025,adam,15,0.01,0.3769,0.0986
278,128,60,8,0.1,768,0.005,sgd,45,0.01,0.3766,0.1512
644,256,60,8,0.1,512,0.005,sgd,15,0.01,0.3761,0.1277
767,256,60,16,0.5,768,0.025,sgd,45,0.05,0.3761,0.0909
579,256,60,4,0.1,512,0.005,adam,45,0.05,0.376,0.1278
49,128,45,4,0.5,768,0.005,adam,15,0.05,0.3759,0.1367
382,128,60,16,0.5,768,0.025,sgd,45,0.01,0.3758,0.1668
77,128,45,8,0.1,512,0.025,sgd,15,0.05,0.3757,0.138
586,256,60,4,0.1,512,0.025,adam,45,0.01,0.3756,0.1289
212,128,60,4,0.1,768,0.005,sgd,15,0.01,0.3754,0.1645
493,256,45,8,0.5,512,0.025,sgd,15,0.05,0.3748,0.1256
67,128,45,8,0.1,512,0.005,adam,45,0.05,0.3748,0.124
717,256,60,16,0.1,512,0.025,sgd,15,0.05,0.3747,0.1265
391,256,45,4,0.1,512,0.005,sgd,45,0.05,0.3746,0.0884
402,256,45,4,0.1,768,0.005,adam,45,0.01,0.374,0.2089
626,256,60,4,0.5,768,0.005,adam,45,0.01,0.374,0.1228
755,256,60,16,0.5,768,0.005,adam,45,0.05,0.3737,0.1216
470,256,45,8,0.1,768,0.005,sgd,45,0.01,0.3736,0.1388
131,128,45,16,0.1,512,0.005,adam,45,0.05,0.3735,0.1535
526,256,45,16,0.1,512,0.025,sgd,45,0.01,0.3733,0.2014
147,128,45,16,0.1,768,0.005,adam,45,0.05,0.3731,0.1699
380,128,60,16,0.5,768,0.025,sgd,15,0.01,0.3728,0.1426
116,128,45,8,0.5,768,0.005,sgd,15,0.01,0.3727,0.149
218,128,60,4,0.1,768,0.025,adam,45,0.01,0.3727,0.1215
751,256,60,16,0.5,512,0.025,sgd,45,0.05,0.3727,0.1177
467,256,45,8,0.1,768,0.005,adam,45,0.05,0.3726,0.1996
68,128,45,8,0.1,512,0.005,sgd,15,0.01,0.3725,0.1971
359,128,60,16,0.5,512,0.005,sgd,45,0.05,0.3725,0.1316
671,256,60,8,0.1,768,0.025,sgd,45,0.05,0.3724,0.1216
602,256,60,4,0.1,768,0.025,adam,45,0.01,0.372,0.1297
438,256,45,4,0.5,768,0.005,sgd,45,0.01,0.3719,0.119
337,128,60,16,0.1,768,0.005,adam,15,0.05,0.3718,0.1281
566,256,45,16,0.5,768,0.005,sgd,45,0.01,0.3716,0.125
128,128,45,16,0.1,512,0.005,adam,15,0.01,0.3715,0.1804
17,128,45,4,0.1,768,0.005,adam,15,0.05,0.3713,0.1257
362,128,60,16,0.5,512,0.025,adam,45,0.01,0.3712,0.1524
531,256,45,16,0.1,768,0.005,adam,45,0.05,0.3712,0.1517
291,128,60,8,0.5,512,0.005,adam,45,0.05,0.3711,0.1582
556,256,45,16,0.5,512,0.025,sgd,15,0.01,0.3711,0.155
481,256,45,8,0.5,512,0.005,adam,15,0.05,0.371,0.1971
138,128,45,16,0.1,512,0.025,adam,45,0.01,0.371,0.1352
151,128,45,16,0.1,768,0.005,sgd,45,0.05,0.3708,0.151
515,256,45,16,0.1,512,0.005,adam,45,0.05,0.3707,0.1611
179,128,45,16,0.5,768,0.005,adam,45,0.05,0.3706,0.1448
709,256,60,16,0.1,512,0.005,sgd,15,0.05,0.3706,0.144
197,128,60,4,0.1,512,0.005,sgd,15,0.05,0.3706,0.1122
653,256,60,8,0.1,512,0.025,sgd,15,0.05,0.3705,0.1049
237,128,60,4,0.5,512,0.025,sgd,15,0.05,0.3705,0.1034
476,256,45,8,0.1,768,0.025,sgd,15,0.01,0.3702,0.146
428,256,45,4,0.5,512,0.025,sgd,15,0.01,0.3699,0.2058
66,128,45,8,0.1,512,0.005,adam,45,0.01,0.3695,0.178
195,128,60,4,0.1,512,0.005,adam,45,0.05,0.3693,0.1474
707,256,60,16,0.1,512,0.005,adam,45,0.05,0.369,0.1591
81,128,45,8,0.1,768,0.005,adam,15,0.05,0.3689,0.1594
4,128,45,4,0.1,512,0.005,sgd,15,0.01,0.3687,0.1471
392,256,45,4,0.1,512,0.025,adam,15,0.01,0.3686,0.1096
522,256,45,16,0.1,512,0.025,adam,45,0.01,0.3684,0.2064
570,256,45,16,0.5,768,0.025,adam,45,0.01,0.3682,0.1447
416,256,45,4,0.5,512,0.005,adam,15,0.01,0.368,0.1492
256,128,60,8,0.1,512,0.005,adam,15,0.01,0.3673,0.1736
599,256,60,4,0.1,768,0.005,sgd,45,0.05,0.3673,0.0891
549,256,45,16,0.5,512,0.005,sgd,15,0.05,0.3671,0.127
734,256,60,16,0.1,768,0.025,sgd,45,0.01,0.3669,0.1894
738,256,60,16,0.5,512,0.005,adam,45,0.01,0.3669,0.1644
268,128,60,8,0.1,512,0.025,sgd,15,0.01,0.3668,0.0977
85,128,45,8,0.1,768,0.005,sgd,15,0.05,0.3661,0.1026
356,128,60,16,0.5,512,0.005,sgd,15,0.01,0.3659,0.1188
539,256,45,16,0.1,768,0.025,adam,45,0.05,0.3658,0.137
277,128,60,8,0.1,768,0.005,sgd,15,0.05,0.3658,0.1125
170,128,45,16,0.5,512,0.025,adam,45,0.01,0.3657,0.1537
389,256,45,4,0.1,512,0.005,sgd,15,0.05,0.3657,0.1452
423,256,45,4,0.5,512,0.005,sgd,45,0.05,0.3656,0.1056
537,256,45,16,0.1,768,0.025,adam,15,0.05,0.3655,0.1369
550,256,45,16,0.5,512,0.005,sgd,45,0.01,0.3655,0.1217
159,128,45,16,0.1,768,0.025,sgd,45,0.05,0.3653,0.1359
141,128,45,16,0.1,512,0.025,sgd,15,0.05,0.3653,0.1313
