,batch_size,bce_pos_class_weight,dropout_p,hidden_layer_size,input_layer_norm,lr,num_layers,optimizer_type,sequence_length,weight_decay,tss,hss
307,128,60,0.1,2,False,0.01,2,adam,25,0.05,0.3899,0.13
416,128,60,0.2,24,False,0.005,2,adam,35,0.01,0.3898,0.1338
282,128,30,0.2,24,False,0.01,2,adam,25,0.01,0.3897,0.2122
680,256,30,0.2,4,False,0.005,2,adam,35,0.01,0.3897,0.2086
765,256,60,0.1,4,False,0.01,2,adam,35,0.05,0.3895,0.1505
410,128,60,0.2,24,False,0.005,1,adam,35,0.01,0.3895,0.1437
393,128,60,0.2,4,False,0.005,2,adam,35,0.05,0.3894,0.1401
51,128,10,0.1,24,False,0.005,1,adam,35,0.05,0.3892,0.2556
159,128,30,0.1,2,False,0.01,1,adam,35,0.05,0.3891,0.1718
291,128,60,0.1,2,False,0.005,1,adam,35,0.05,0.3891,0.1338
232,128,30,0.2,2,False,0.01,1,adam,45,0.01,0.389,0.2085
321,128,60,0.1,4,False,0.005,2,adam,35,0.05,0.3889,0.1442
861,256,60,0.2,24,False,0.01,2,adam,35,0.05,0.3888,0.1348
795,256,60,0.2,2,False,0.005,1,adam,35,0.05,0.3887,0.114
602,256,30,0.1,4,False,0.005,1,adam,35,0.01,0.3886,0.1709
303,128,60,0.1,2,False,0.01,1,adam,35,0.05,0.3886,0.1313
126,128,10,0.2,24,False,0.005,2,adam,25,0.01,0.3883,0.2792
767,256,60,0.1,4,False,0.01,2,adam,45,0.05,0.3883,0.1534
429,128,60,0.2,24,False,0.01,2,adam,35,0.05,0.3883,0.1344
226,128,30,0.2,2,False,0.005,2,adam,45,0.01,0.388,0.1717
249,128,30,0.2,4,False,0.005,2,adam,35,0.05,0.3877,0.1842
211,128,30,0.1,24,False,0.01,2,adam,25,0.05,0.3876,0.1464
821,256,60,0.2,4,False,0.005,1,adam,45,0.05,0.3872,0.1347
259,128,30,0.2,4,False,0.01,2,adam,25,0.05,0.3871,0.1562
468,256,10,0.1,4,False,0.01,1,adam,25,0.01,0.3865,0.2259
309,128,60,0.1,2,False,0.01,2,adam,35,0.05,0.3864,0.1363
469,256,10,0.1,4,False,0.01,1,adam,25,0.05,0.3863,0.2554
667,256,30,0.2,2,False,0.01,2,adam,25,0.05,0.3863,0.1676
833,256,60,0.2,4,False,0.01,1,adam,45,0.05,0.3862,0.145
708,256,30,0.2,24,False,0.01,1,adam,25,0.01,0.3861,0.1858
863,256,60,0.2,24,False,0.01,2,adam,45,0.05,0.3856,0.1442
647,256,30,0.1,24,False,0.01,2,adam,45,0.05,0.3855,0.1947
251,128,30,0.2,4,False,0.005,2,adam,45,0.05,0.3855,0.1852
645,256,30,0.1,24,False,0.01,2,adam,35,0.05,0.3854,0.1801
814,256,60,0.2,2,False,0.01,2,adam,45,0.01,0.3854,0.1217
308,128,60,0.1,2,False,0.01,2,adam,35,0.01,0.3853,0.1491
670,256,30,0.2,2,False,0.01,2,adam,45,0.01,0.3849,0.1733
742,256,60,0.1,2,False,0.01,2,adam,45,0.01,0.3847,0.1226
239,128,30,0.2,2,False,0.01,2,adam,45,0.05,0.3845,0.1839
295,128,60,0.1,2,False,0.005,2,adam,25,0.05,0.3843,0.1478
391,128,60,0.2,4,False,0.005,2,adam,25,0.05,0.3841,0.1515
755,256,60,0.1,4,False,0.005,2,adam,45,0.05,0.3841,0.1354
756,256,60,0.1,4,False,0.01,1,adam,25,0.01,0.3839,0.1395
177,128,30,0.1,4,False,0.005,2,adam,35,0.05,0.3838,0.1828
604,256,30,0.1,4,False,0.005,1,adam,45,0.01,0.3837,0.1999
280,128,30,0.2,24,False,0.01,1,adam,45,0.01,0.3836,0.1851
150,128,30,0.1,2,False,0.005,2,adam,25,0.01,0.3836,0.1749
854,256,60,0.2,24,False,0.01,1,adam,35,0.01,0.3829,0.1613
827,256,60,0.2,4,False,0.005,2,adam,45,0.05,0.3828,0.1433
343,128,60,0.1,24,False,0.005,2,adam,25,0.05,0.3828,0.1144
66,128,10,0.1,24,False,0.01,2,adam,25,0.01,0.3826,0.2597
108,128,10,0.2,4,False,0.01,1,adam,25,0.01,0.3822,0.2443
640,256,30,0.1,24,False,0.01,1,adam,45,0.01,0.3822,0.2031
693,256,30,0.2,4,False,0.01,2,adam,35,0.05,0.3822,0.1707
380,128,60,0.2,2,False,0.01,2,adam,35,0.01,0.3819,0.1292
474,256,10,0.1,4,False,0.01,2,adam,25,0.01,0.3817,0.2634
379,128,60,0.2,2,False,0.01,2,adam,25,0.05,0.3817,0.1237
272,128,30,0.2,24,False,0.005,2,adam,35,0.01,0.3816,0.1767
804,256,60,0.2,2,False,0.01,1,adam,25,0.01,0.3812,0.1291
600,256,30,0.1,4,False,0.005,1,adam,25,0.01,0.3809,0.1782
367,128,60,0.2,2,False,0.005,2,adam,25,0.05,0.3807,0.1435
65,128,10,0.1,24,False,0.01,1,adam,45,0.05,0.3806,0.2556
392,128,60,0.2,4,False,0.005,2,adam,35,0.01,0.3806,0.1437
419,128,60,0.2,24,False,0.005,2,adam,45,0.05,0.3806,0.1392
635,256,30,0.1,24,False,0.005,2,adam,45,0.05,0.3805,0.1776
175,128,30,0.1,4,False,0.005,2,adam,25,0.05,0.3805,0.1769
284,128,30,0.2,24,False,0.01,2,adam,35,0.01,0.3803,0.1783
862,256,60,0.2,24,False,0.01,2,adam,45,0.01,0.3803,0.161
158,128,30,0.1,2,False,0.01,1,adam,35,0.01,0.3802,0.1799
396,128,60,0.2,4,False,0.01,1,adam,25,0.01,0.3802,0.1326
665,256,30,0.2,2,False,0.01,1,adam,45,0.05,0.38,0.1574
592,256,30,0.1,2,False,0.01,1,adam,45,0.01,0.38,0.1553
823,256,60,0.2,4,False,0.005,2,adam,25,0.05,0.38,0.1489
297,128,60,0.1,2,False,0.005,2,adam,35,0.05,0.3799,0.1481
753,256,60,0.1,4,False,0.005,2,adam,35,0.05,0.3799,0.1435
341,128,60,0.1,24,False,0.005,1,adam,45,0.05,0.3798,0.1343
581,256,30,0.1,2,False,0.005,1,adam,45,0.05,0.3797,0.1958
608,256,30,0.1,4,False,0.005,2,adam,35,0.01,0.3797,0.1804
623,256,30,0.1,4,False,0.01,2,adam,45,0.05,0.3796,0.183
354,128,60,0.1,24,False,0.01,2,adam,25,0.01,0.3796,0.1348
248,128,30,0.2,4,False,0.005,2,adam,35,0.01,0.3793,0.1749
152,128,30,0.1,2,False,0.005,2,adam,35,0.01,0.3792,0.1837
792,256,60,0.2,2,False,0.005,1,adam,25,0.01,0.3792,0.1235
493,256,10,0.1,24,False,0.01,1,adam,25,0.05,0.379,0.2568
167,128,30,0.1,2,False,0.01,2,adam,45,0.05,0.379,0.1682
172,128,30,0.1,4,False,0.005,1,adam,45,0.01,0.3788,0.1757
611,256,30,0.1,4,False,0.005,2,adam,45,0.05,0.3786,0.1825
740,256,60,0.1,2,False,0.01,2,adam,35,0.01,0.3786,0.1539
610,256,30,0.1,4,False,0.005,2,adam,45,0.01,0.3785,0.1837
383,128,60,0.2,2,False,0.01,2,adam,45,0.05,0.3784,0.145
290,128,60,0.1,2,False,0.005,1,adam,35,0.01,0.3783,0.1674
593,256,30,0.1,2,False,0.01,1,adam,45,0.05,0.3783,0.1626
420,128,60,0.2,24,False,0.01,1,adam,25,0.01,0.3782,0.1322
212,128,30,0.1,24,False,0.01,2,adam,35,0.01,0.3778,0.1781
836,256,60,0.2,4,False,0.01,2,adam,35,0.01,0.3778,0.1436
691,256,30,0.2,4,False,0.01,2,adam,25,0.05,0.3777,0.1662
424,128,60,0.2,24,False,0.01,1,adam,45,0.01,0.3776,0.158
135,128,10,0.2,24,False,0.01,1,adam,35,0.05,0.3774,0.2576
328,128,60,0.1,4,False,0.01,1,adam,45,0.01,0.3773,0.1286
359,128,60,0.1,24,False,0.01,2,adam,45,0.05,0.3773,0.1163
268,128,30,0.2,24,False,0.005,1,adam,45,0.01,0.3771,0.1534
130,128,10,0.2,24,False,0.005,2,adam,45,0.01,0.3769,0.2487
299,128,60,0.1,2,False,0.005,2,adam,45,0.05,0.3768,0.1316
681,256,30,0.2,4,False,0.005,2,adam,35,0.05,0.3766,0.1755
607,256,30,0.1,4,False,0.005,2,adam,25,0.05,0.3765,0.171
743,256,60,0.1,2,False,0.01,2,adam,45,0.05,0.3765,0.1558
296,128,60,0.1,2,False,0.005,2,adam,35,0.01,0.3765,0.1536
707,256,30,0.2,24,False,0.005,2,adam,45,0.05,0.3763,0.1711
481,256,10,0.1,24,False,0.005,1,adam,25,0.05,0.3762,0.2671
554,256,10,0.2,24,False,0.005,1,adam,35,0.01,0.3762,0.2427
832,256,60,0.2,4,False,0.01,1,adam,45,0.01,0.3761,0.1518
256,128,30,0.2,4,False,0.01,1,adam,45,0.01,0.3756,0.1851
488,256,10,0.1,24,False,0.005,2,adam,35,0.01,0.3753,0.2395
820,256,60,0.2,4,False,0.005,1,adam,45,0.01,0.3751,0.1456
278,128,30,0.2,24,False,0.01,1,adam,35,0.01,0.3751,0.1404
53,128,10,0.1,24,False,0.005,1,adam,45,0.05,0.3749,0.2602
311,128,60,0.1,2,False,0.01,2,adam,45,0.05,0.3748,0.143
331,128,60,0.1,4,False,0.01,2,adam,25,0.05,0.3746,0.154
15,128,10,0.1,2,False,0.01,1,adam,35,0.05,0.3744,0.2339
179,128,30,0.1,4,False,0.005,2,adam,45,0.05,0.3743,0.1914
555,256,10,0.2,24,False,0.005,1,adam,35,0.05,0.3741,0.2653
54,128,10,0.1,24,False,0.005,2,adam,25,0.01,0.3735,0.2693
238,128,30,0.2,2,False,0.01,2,adam,45,0.01,0.3735,0.19
225,128,30,0.2,2,False,0.005,2,adam,35,0.05,0.3735,0.1582
811,256,60,0.2,2,False,0.01,2,adam,25,0.05,0.3732,0.1641
191,128,30,0.1,4,False,0.01,2,adam,45,0.05,0.373,0.1638
748,256,60,0.1,4,False,0.005,1,adam,45,0.01,0.3729,0.1274
58,128,10,0.1,24,False,0.005,2,adam,45,0.01,0.3728,0.2452
394,128,60,0.2,4,False,0.005,2,adam,45,0.01,0.3727,0.1653
428,128,60,0.2,24,False,0.01,2,adam,35,0.01,0.3727,0.147
196,128,30,0.1,24,False,0.005,1,adam,45,0.01,0.3725,0.1743
304,128,60,0.1,2,False,0.01,1,adam,45,0.01,0.3723,0.1294
261,128,30,0.2,4,False,0.01,2,adam,35,0.05,0.372,0.1515
186,128,30,0.1,4,False,0.01,2,adam,25,0.01,0.3718,0.1752
48,128,10,0.1,24,False,0.005,1,adam,25,0.01,0.3716,0.2342
166,128,30,0.1,2,False,0.01,2,adam,45,0.01,0.3716,0.1681
679,256,30,0.2,4,False,0.005,2,adam,25,0.05,0.3715,0.1807
24,128,10,0.1,4,False,0.005,1,adam,25,0.01,0.371,0.2921
189,128,30,0.1,4,False,0.01,2,adam,35,0.05,0.3705,0.1583
540,256,10,0.2,4,False,0.01,1,adam,25,0.01,0.3702,0.2806
565,256,10,0.2,24,False,0.01,1,adam,25,0.05,0.3698,0.2568
422,128,60,0.2,24,False,0.01,1,adam,35,0.01,0.3695,0.1456
274,128,30,0.2,24,False,0.005,2,adam,45,0.01,0.3691,0.1901
584,256,30,0.1,2,False,0.005,2,adam,35,0.01,0.369,0.1487
664,256,30,0.2,2,False,0.01,1,adam,45,0.01,0.3689,0.1914
727,256,60,0.1,2,False,0.005,2,adam,25,0.05,0.3688,0.1322
485,256,10,0.1,24,False,0.005,1,adam,45,0.05,0.3684,0.2271
147,128,30,0.1,2,False,0.005,1,adam,35,0.05,0.3684,0.198
216,128,30,0.2,2,False,0.005,1,adam,25,0.01,0.3683,0.1855
46,128,10,0.1,4,False,0.01,2,adam,45,0.01,0.3682,0.24
695,256,30,0.2,4,False,0.01,2,adam,45,0.05,0.3681,0.1797
825,256,60,0.2,4,False,0.005,2,adam,35,0.05,0.3681,0.1471
235,128,30,0.2,2,False,0.01,2,adam,25,0.05,0.3677,0.1433
188,128,30,0.1,4,False,0.01,2,adam,35,0.01,0.3675,0.1826
799,256,60,0.2,2,False,0.005,2,adam,25,0.05,0.3673,0.1308
224,128,30,0.2,2,False,0.005,2,adam,35,0.01,0.3672,0.1871
263,128,30,0.2,4,False,0.01,2,adam,45,0.05,0.3672,0.1495
752,256,60,0.1,4,False,0.005,2,adam,35,0.01,0.367,0.1556
746,256,60,0.1,4,False,0.005,1,adam,35,0.01,0.367,0.1166
482,256,10,0.1,24,False,0.005,1,adam,35,0.01,0.3668,0.2302
654,256,30,0.2,2,False,0.005,2,adam,25,0.01,0.3667,0.1875
828,256,60,0.2,4,False,0.01,1,adam,25,0.01,0.3666,0.1533
377,128,60,0.2,2,False,0.01,1,adam,45,0.05,0.3666,0.1181
622,256,30,0.1,4,False,0.01,2,adam,45,0.01,0.3665,0.1975
594,256,30,0.1,2,False,0.01,2,adam,25,0.01,0.3664,0.1586
400,128,60,0.2,4,False,0.01,1,adam,45,0.01,0.3664,0.1462
541,256,10,0.2,4,False,0.01,1,adam,25,0.05,0.3661,0.2231
294,128,60,0.1,2,False,0.005,2,adam,25,0.01,0.366,0.144
719,256,30,0.2,24,False,0.01,2,adam,45,0.05,0.3655,0.166
134,128,10,0.2,24,False,0.01,1,adam,35,0.01,0.3654,0.2178
579,256,30,0.1,2,False,0.005,1,adam,35,0.05,0.3648,0.1623
355,128,60,0.1,24,False,0.01,2,adam,25,0.05,0.3648,0.1242
696,256,30,0.2,24,False,0.005,1,adam,25,0.01,0.3647,0.1897
569,256,10,0.2,24,False,0.01,1,adam,45,0.05,0.3646,0.2351
49,128,10,0.1,24,False,0.005,1,adam,25,0.05,0.3644,0.2345
764,256,60,0.1,4,False,0.01,2,adam,35,0.01,0.3641,0.1383
372,128,60,0.2,2,False,0.01,1,adam,25,0.01,0.3639,0.1097
184,128,30,0.1,4,False,0.01,1,adam,45,0.01,0.3637,0.1817
550,256,10,0.2,4,False,0.01,2,adam,45,0.01,0.3636,0.2244
595,256,30,0.1,2,False,0.01,2,adam,25,0.05,0.3633,0.1578
356,128,60,0.1,24,False,0.01,2,adam,35,0.01,0.3631,0.129
100,128,10,0.2,4,False,0.005,1,adam,45,0.01,0.3627,0.2586
247,128,30,0.2,4,False,0.005,2,adam,25,0.05,0.3627,0.1859
678,256,30,0.2,4,False,0.005,2,adam,25,0.01,0.3627,0.1562
145,128,30,0.1,2,False,0.005,1,adam,25,0.05,0.3626,0.1896
12,128,10,0.1,2,False,0.01,1,adam,25,0.01,0.3625,0.2401
582,256,30,0.1,2,False,0.005,2,adam,25,0.01,0.3624,0.1611
519,256,10,0.2,2,False,0.01,1,adam,35,0.05,0.3623,0.2417
306,128,60,0.1,2,False,0.01,2,adam,25,0.01,0.3622,0.1448
478,256,10,0.1,4,False,0.01,2,adam,45,0.01,0.3617,0.2169
200,128,30,0.1,24,False,0.005,2,adam,35,0.01,0.3617,0.1626
621,256,30,0.1,4,False,0.01,2,adam,35,0.05,0.3616,0.1587
483,256,10,0.1,24,False,0.005,1,adam,35,0.05,0.3614,0.2334
374,128,60,0.2,2,False,0.01,1,adam,35,0.01,0.3612,0.133
489,256,10,0.1,24,False,0.005,2,adam,35,0.05,0.3611,0.2415
113,128,10,0.2,4,False,0.01,1,adam,45,0.05,0.3609,0.235
573,256,10,0.2,24,False,0.01,2,adam,35,0.05,0.3609,0.2197
798,256,60,0.2,2,False,0.005,2,adam,25,0.01,0.3605,0.1422
837,256,60,0.2,4,False,0.01,2,adam,35,0.05,0.3598,0.1303
662,256,30,0.2,2,False,0.01,1,adam,35,0.01,0.3597,0.1715
431,128,60,0.2,24,False,0.01,2,adam,45,0.05,0.3597,0.1137
174,128,30,0.1,4,False,0.005,2,adam,25,0.01,0.3595,0.1885
133,128,10,0.2,24,False,0.01,1,adam,25,0.05,0.3594,0.2329
653,256,30,0.2,2,False,0.005,1,adam,45,0.05,0.3592,0.1449
492,256,10,0.1,24,False,0.01,1,adam,25,0.01,0.359,0.2195
666,256,30,0.2,2,False,0.01,2,adam,25,0.01,0.359,0.1867
70,128,10,0.1,24,False,0.01,2,adam,45,0.01,0.3585,0.2075
552,256,10,0.2,24,False,0.005,1,adam,25,0.01,0.3584,0.2315
659,256,30,0.2,2,False,0.005,2,adam,45,0.05,0.3584,0.1706
42,128,10,0.1,4,False,0.01,2,adam,25,0.01,0.3581,0.2424
844,256,60,0.2,24,False,0.005,1,adam,45,0.01,0.3581,0.1412
85,128,10,0.2,2,False,0.01,1,adam,25,0.05,0.3579,0.2395
576,256,30,0.1,2,False,0.005,1,adam,25,0.01,0.3578,0.1552
650,256,30,0.2,2,False,0.005,1,adam,35,0.01,0.357,0.1431
503,256,10,0.1,24,False,0.01,2,adam,45,0.05,0.3569,0.2225
208,128,30,0.1,24,False,0.01,1,adam,45,0.01,0.3569,0.1691
215,128,30,0.1,24,False,0.01,2,adam,45,0.05,0.3563,0.1602
121,128,10,0.2,24,False,0.005,1,adam,25,0.05,0.356,0.2411
347,128,60,0.1,24,False,0.005,2,adam,45,0.05,0.3559,0.1172
202,128,30,0.1,24,False,0.005,2,adam,45,0.01,0.3558,0.1846
39,128,10,0.1,4,False,0.01,1,adam,35,0.05,0.3554,0.2434
64,128,10,0.1,24,False,0.01,1,adam,45,0.01,0.3551,0.2505
651,256,30,0.2,2,False,0.005,1,adam,35,0.05,0.3549,0.1664
138,128,10,0.2,24,False,0.01,2,adam,25,0.01,0.3548,0.2251
412,128,60,0.2,24,False,0.005,1,adam,45,0.01,0.3548,0.1403
564,256,10,0.2,24,False,0.01,1,adam,25,0.01,0.3546,0.2211
596,256,30,0.1,2,False,0.01,2,adam,35,0.01,0.3545,0.1634
298,128,60,0.1,2,False,0.005,2,adam,45,0.01,0.3543,0.1535
754,256,60,0.1,4,False,0.005,2,adam,45,0.01,0.3542,0.1461
352,128,60,0.1,24,False,0.01,1,adam,45,0.01,0.3539,0.13
794,256,60,0.2,2,False,0.005,1,adam,35,0.01,0.3539,0.1098
148,128,30,0.1,2,False,0.005,1,adam,45,0.01,0.3537,0.1932
788,256,60,0.1,24,False,0.01,2,adam,35,0.01,0.3536,0.1531
543,256,10,0.2,4,False,0.01,1,adam,35,0.05,0.3535,0.2279
438,256,10,0.1,2,False,0.005,2,adam,25,0.01,0.3532,0.2179
500,256,10,0.1,24,False,0.01,2,adam,35,0.01,0.353,0.2262
751,256,60,0.1,4,False,0.005,2,adam,25,0.05,0.353,0.141
561,256,10,0.2,24,False,0.005,2,adam,35,0.05,0.3528,0.2269
131,128,10,0.2,24,False,0.005,2,adam,45,0.05,0.3527,0.2261
346,128,60,0.1,24,False,0.005,2,adam,45,0.01,0.3525,0.1607
136,128,10,0.2,24,False,0.01,1,adam,45,0.01,0.3524,0.2198
800,256,60,0.2,2,False,0.005,2,adam,35,0.01,0.3524,0.1279
790,256,60,0.1,24,False,0.01,2,adam,45,0.01,0.3521,0.1456
739,256,60,0.1,2,False,0.01,2,adam,25,0.05,0.352,0.1396
286,128,30,0.2,24,False,0.01,2,adam,45,0.01,0.3518,0.1754
839,256,60,0.2,4,False,0.01,2,adam,45,0.05,0.3518,0.1302
456,256,10,0.1,4,False,0.005,1,adam,25,0.01,0.3513,0.2359
52,128,10,0.1,24,False,0.005,1,adam,45,0.01,0.3511,0.2673
362,128,60,0.2,2,False,0.005,1,adam,35,0.01,0.3504,0.1236
425,128,60,0.2,24,False,0.01,1,adam,45,0.05,0.3504,0.1117
506,256,10,0.2,2,False,0.005,1,adam,35,0.01,0.3501,0.2196
218,128,30,0.2,2,False,0.005,1,adam,35,0.01,0.35,0.1917
487,256,10,0.1,24,False,0.005,2,adam,25,0.05,0.349,0.2114
88,128,10,0.2,2,False,0.01,1,adam,45,0.01,0.3487,0.2279
40,128,10,0.1,4,False,0.01,1,adam,45,0.01,0.348,0.2419
41,128,10,0.1,4,False,0.01,1,adam,45,0.05,0.348,0.2268
571,256,10,0.2,24,False,0.01,2,adam,25,0.05,0.3476,0.2222
578,256,30,0.1,2,False,0.005,1,adam,35,0.01,0.3476,0.1733
98,128,10,0.2,4,False,0.005,1,adam,35,0.01,0.3475,0.2602
368,128,60,0.2,2,False,0.005,2,adam,35,0.01,0.3475,0.1386
84,128,10,0.2,2,False,0.01,1,adam,25,0.01,0.3468,0.2588
522,256,10,0.2,2,False,0.01,2,adam,25,0.01,0.3465,0.193
484,256,10,0.1,24,False,0.005,1,adam,45,0.01,0.3462,0.2226
105,128,10,0.2,4,False,0.005,2,adam,35,0.05,0.3462,0.2221
44,128,10,0.1,4,False,0.01,2,adam,35,0.01,0.3459,0.2386
335,128,60,0.1,4,False,0.01,2,adam,45,0.05,0.3457,0.1046
501,256,10,0.1,24,False,0.01,2,adam,35,0.05,0.3454,0.235
26,128,10,0.1,4,False,0.005,1,adam,35,0.01,0.3454,0.2327
141,128,10,0.2,24,False,0.01,2,adam,35,0.05,0.3453,0.2148
432,256,10,0.1,2,False,0.005,1,adam,25,0.01,0.345,0.2382
480,256,10,0.1,24,False,0.005,1,adam,25,0.01,0.3444,0.2217
142,128,10,0.2,24,False,0.01,2,adam,45,0.01,0.3441,0.209
366,128,60,0.2,2,False,0.005,2,adam,25,0.01,0.3441,0.1562
473,256,10,0.1,4,False,0.01,1,adam,45,0.05,0.344,0.2141
725,256,60,0.1,2,False,0.005,1,adam,45,0.05,0.344,0.1086
22,128,10,0.1,2,False,0.01,2,adam,45,0.01,0.3439,0.2122
734,256,60,0.1,2,False,0.01,1,adam,35,0.01,0.3439,0.1198
129,128,10,0.2,24,False,0.005,2,adam,35,0.05,0.3437,0.2306
682,256,30,0.2,4,False,0.005,2,adam,45,0.01,0.3433,0.1694
574,256,10,0.2,24,False,0.01,2,adam,45,0.01,0.3432,0.218
557,256,10,0.2,24,False,0.005,1,adam,45,0.05,0.3425,0.2259
547,256,10,0.2,4,False,0.01,2,adam,25,0.05,0.3424,0.2185
112,128,10,0.2,4,False,0.01,1,adam,45,0.01,0.3421,0.2333
62,128,10,0.1,24,False,0.01,1,adam,35,0.01,0.342,0.2445
418,128,60,0.2,24,False,0.005,2,adam,45,0.01,0.3418,0.1372
560,256,10,0.2,24,False,0.005,2,adam,35,0.01,0.3417,0.2285
530,256,10,0.2,4,False,0.005,1,adam,35,0.01,0.3414,0.2302
38,128,10,0.1,4,False,0.01,1,adam,35,0.01,0.3413,0.2394
32,128,10,0.1,4,False,0.005,2,adam,35,0.01,0.3404,0.2474
572,256,10,0.2,24,False,0.01,2,adam,35,0.01,0.3401,0.2302
477,256,10,0.1,4,False,0.01,2,adam,35,0.05,0.34,0.2171
80,128,10,0.2,2,False,0.005,2,adam,35,0.01,0.3399,0.2234
479,256,10,0.1,4,False,0.01,2,adam,45,0.05,0.3399,0.2215
94,128,10,0.2,2,False,0.01,2,adam,45,0.01,0.3399,0.1994
559,256,10,0.2,24,False,0.005,2,adam,25,0.05,0.3398,0.2152
562,256,10,0.2,24,False,0.005,2,adam,45,0.01,0.3397,0.2226
178,128,30,0.1,4,False,0.005,2,adam,45,0.01,0.3389,0.1712
222,128,30,0.2,2,False,0.005,2,adam,25,0.01,0.3388,0.2116
490,256,10,0.1,24,False,0.005,2,adam,45,0.01,0.3388,0.1965
115,128,10,0.2,4,False,0.01,2,adam,25,0.05,0.3386,0.2126
101,128,10,0.2,4,False,0.005,1,adam,45,0.05,0.3385,0.2342
694,256,30,0.2,4,False,0.01,2,adam,45,0.01,0.3383,0.177
599,256,30,0.1,2,False,0.01,2,adam,45,0.05,0.3383,0.1586
598,256,30,0.1,2,False,0.01,2,adam,45,0.01,0.3383,0.1542
73,128,10,0.2,2,False,0.005,1,adam,25,0.05,0.338,0.2246
43,128,10,0.1,4,False,0.01,2,adam,25,0.05,0.3379,0.218
25,128,10,0.1,4,False,0.005,1,adam,25,0.05,0.3378,0.2319
476,256,10,0.1,4,False,0.01,2,adam,35,0.01,0.3375,0.1992
68,128,10,0.1,24,False,0.01,2,adam,35,0.01,0.3374,0.2314
132,128,10,0.2,24,False,0.01,1,adam,25,0.01,0.3374,0.2111
106,128,10,0.2,4,False,0.005,2,adam,45,0.01,0.3374,0.2062
69,128,10,0.1,24,False,0.01,2,adam,35,0.05,0.3372,0.2029
59,128,10,0.1,24,False,0.005,2,adam,45,0.05,0.3368,0.2237
531,256,10,0.2,4,False,0.005,1,adam,35,0.05,0.3367,0.2306
143,128,10,0.2,24,False,0.01,2,adam,45,0.05,0.3365,0.2302
71,128,10,0.1,24,False,0.01,2,adam,45,0.05,0.3365,0.2207
163,128,30,0.1,2,False,0.01,2,adam,25,0.05,0.3362,0.14
111,128,10,0.2,4,False,0.01,1,adam,35,0.05,0.3358,0.2282
78,128,10,0.2,2,False,0.005,2,adam,25,0.01,0.3358,0.2279
340,128,60,0.1,24,False,0.005,1,adam,45,0.01,0.3357,0.1174
140,128,10,0.2,24,False,0.01,2,adam,35,0.01,0.3355,0.1964
96,128,10,0.2,4,False,0.005,1,adam,25,0.01,0.3354,0.2569
548,256,10,0.2,4,False,0.01,2,adam,35,0.01,0.3349,0.2243
214,128,30,0.1,24,False,0.01,2,adam,45,0.01,0.3349,0.1482
29,128,10,0.1,4,False,0.005,1,adam,45,0.05,0.3347,0.2158
534,256,10,0.2,4,False,0.005,2,adam,25,0.01,0.3344,0.2135
668,256,30,0.2,2,False,0.01,2,adam,35,0.01,0.334,0.1812
124,128,10,0.2,24,False,0.005,1,adam,45,0.01,0.3335,0.2286
27,128,10,0.1,4,False,0.005,1,adam,35,0.05,0.3333,0.2156
529,256,10,0.2,4,False,0.005,1,adam,25,0.05,0.3332,0.225
497,256,10,0.1,24,False,0.01,1,adam,45,0.05,0.3328,0.2346
461,256,10,0.1,4,False,0.005,1,adam,45,0.05,0.3323,0.2034
89,128,10,0.2,2,False,0.01,1,adam,45,0.05,0.3322,0.2137
99,128,10,0.2,4,False,0.005,1,adam,35,0.05,0.3321,0.2299
114,128,10,0.2,4,False,0.01,2,adam,25,0.01,0.3319,0.2131
57,128,10,0.1,24,False,0.005,2,adam,35,0.05,0.3314,0.2166
67,128,10,0.1,24,False,0.01,2,adam,25,0.05,0.3314,0.1845
430,128,60,0.2,24,False,0.01,2,adam,45,0.01,0.3313,0.1163
90,128,10,0.2,2,False,0.01,2,adam,25,0.01,0.3309,0.1968
55,128,10,0.1,24,False,0.005,2,adam,25,0.05,0.3306,0.2066
838,256,60,0.2,4,False,0.01,2,adam,45,0.01,0.3304,0.13
499,256,10,0.1,24,False,0.01,2,adam,25,0.05,0.3288,0.2236
580,256,30,0.1,2,False,0.005,1,adam,45,0.01,0.3283,0.1656
6,128,10,0.1,2,False,0.005,2,adam,25,0.01,0.3275,0.2152
491,256,10,0.1,24,False,0.005,2,adam,45,0.05,0.3271,0.2218
528,256,10,0.2,4,False,0.005,1,adam,25,0.01,0.3268,0.2171
86,128,10,0.2,2,False,0.01,1,adam,35,0.01,0.3268,0.2127
860,256,60,0.2,24,False,0.01,2,adam,35,0.01,0.3268,0.1349
542,256,10,0.2,4,False,0.01,1,adam,35,0.01,0.3266,0.231
545,256,10,0.2,4,False,0.01,1,adam,45,0.05,0.3262,0.2171
45,128,10,0.1,4,False,0.01,2,adam,35,0.05,0.326,0.217
97,128,10,0.2,4,False,0.005,1,adam,25,0.05,0.3257,0.2168
1,128,10,0.1,2,False,0.005,1,adam,25,0.05,0.3257,0.2161
118,128,10,0.2,4,False,0.01,2,adam,45,0.01,0.3256,0.1751
520,256,10,0.2,2,False,0.01,1,adam,45,0.01,0.325,0.2074
517,256,10,0.2,2,False,0.01,1,adam,25,0.05,0.325,0.2042
137,128,10,0.2,24,False,0.01,1,adam,45,0.05,0.3247,0.2325
404,128,60,0.2,4,False,0.01,2,adam,35,0.01,0.3246,0.1234
