,batch_size,bce_pos_class_weight,cnn_filters,dropout_p,fc_size,lr,optimizer_type,sequence_length,weight_decay,tss,hss
477,1024,75,256,0.1,2048,0.05,adam,40,0.05,0.461,0.0896
159,512,75,64,0.1,2048,0.05,adam,45,0.05,0.4608,0.1159
205,512,75,256,0.1,512,0.05,adam,40,0.05,0.4604,0.0974
364,1024,40,256,0.5,512,0.05,adam,40,0.01,0.4472,0.1639
255,512,75,256,0.5,2048,0.05,adam,45,0.05,0.4351,0.0744
93,512,40,256,0.1,2048,0.05,adam,40,0.05,0.4346,0.1544
29,512,40,64,0.1,2048,0.05,adam,40,0.05,0.4118,0.1331
238,512,75,256,0.5,512,0.05,adam,45,0.01,0.4104,0.0827
236,512,75,256,0.5,512,0.05,adam,40,0.01,0.4075,0.0703
206,512,75,256,0.1,512,0.05,adam,45,0.01,0.407,0.0661
143,512,75,64,0.1,512,0.05,adam,45,0.05,0.4046,0.0511
13,512,40,64,0.1,512,0.05,adam,40,0.05,0.4013,0.1251
509,1024,75,256,0.5,2048,0.05,adam,40,0.05,0.3723,0.0899
109,512,40,256,0.5,512,0.05,adam,40,0.05,0.3697,0.1229
349,1024,40,256,0.1,2048,0.05,adam,40,0.05,0.3666,0.093
334,1024,40,256,0.1,512,0.05,adam,45,0.01,0.3372,0.1131
127,512,40,256,0.5,2048,0.05,adam,45,0.05,0.2853,0.091
